Date,AJG_Open_average,AJG_Open_max,AJG_Open_min,AJG_Open_volatility,AJG_Open_change,AJG_High_average,AJG_High_max,AJG_High_min,AJG_High_volatility,AJG_High_change,AJG_Low_average,AJG_Low_max,AJG_Low_min,AJG_Low_volatility,AJG_Low_change,AJG_Close_average,AJG_Close_max,AJG_Close_min,AJG_Close_volatility,AJG_Close_change,AJG_Volume_average,AJG_Volume_max,AJG_Volume_min,AJG_Volume_volatility,AJG_Volume_change
2018-01-14,64.06400000000001,64.42,63.84,0.5799999999999983,0.490000000000002,64.384,64.76,64.14,0.6200000000000045,0.5200000000000102,63.708,64.29,63.29,1.000000000000007,1.000000000000007,64.108,64.75,63.42,1.3299999999999983,1.3299999999999983,852505,1123324,637217,486107,-222091
2018-01-21,66.496,70.21,64.78,5.429999999999993,5.429999999999993,67.52,70.55,65.27,5.280000000000001,5.280000000000001,66.108,69.58,64.32,5.260000000000005,5.140000000000001,67.118,70.49,64.56,5.929999999999993,5.209999999999994,1693499,2859501,1123274,1736227,137737
2018-01-28,68.866,69.53,68.23,1.2999999999999972,-1.2999999999999972,69.65,70.4,68.81,1.5900000000000034,-1.5900000000000034,67.984,69.31,66.21,3.1000000000000085,-3.1000000000000085,68.336,69.33,66.27,3.0600000000000023,-3.0600000000000023,1278123,1778223,849877,928346,484990
2018-02-04,65.346,66.18,64.89,1.2900000000000063,0.2600000000000051,66.45,67.25,65.43,1.8199999999999932,0.3100000000000023,64.424,65.23,63.54,1.6900000000000048,0.7800000000000011,65.412,66.21,64.4,1.809999999999988,0.8099999999999881,1850526,2423902,1247795,1176107,-1156921
2018-02-11,67.5525,68.92,66.02,2.9000000000000057,2.9000000000000057,68.5025,69.41,67.17,2.239999999999995,2.239999999999995,67.305,68.47,65.9,2.569999999999993,2.569999999999993,68.3,69.05,66.98,2.069999999999993,1.9899999999999949,947594,1111325,777436,333889,122639
2018-02-18,68.988,69.26,68.53,0.730000000000004,0.3400000000000034,69.64999999999999,70.19,69.02,1.1700000000000017,-0.12000000000000455,68.6,69.21,67.95,1.259999999999991,0.539999999999992,69.02,69.76,68.13,1.6300000000000097,0.45000000000000284,1083485,1384065,880030,504035,-123285
2018-02-25,69.038,70.38,67.94,2.4399999999999977,-1.2399999999999949,70.082,71.3,68.75,2.549999999999997,-1.3499999999999943,68.502,69.6,67.63,1.9699999999999989,-1.309999999999988,69.156,69.98,68.37,1.6099999999999994,-0.3200000000000074,1203032,1656083,808513,847570,-468409
2018-03-04,70.536,72.52,69.17,3.3499999999999943,2.75,71.02,72.77,69.77,3.0,2.75,69.804,71.4,68.81,2.5900000000000034,2.5900000000000034,70.71,72.63,69.55,3.0799999999999983,2.0999999999999943,1010940,1676318,707958,968360,227880
2018-03-11,71.29,72.14,70.74,1.4000000000000057,-1.0999999999999943,71.512,72.16,71.18,0.9799999999999898,-0.7599999999999909,70.542,71.13,70.07,1.0600000000000023,-1.0600000000000023,70.856,71.27,70.52,0.75,-0.75,1291328,2564218,826153,1738065,356218
2018-03-18,69.46,70.91,67.26,3.6499999999999915,-3.539999999999992,69.922,71.19,68.28,2.9099999999999966,-2.9099999999999966,68.55,70.57,66.62,3.9499999999999886,-3.789999999999992,68.922,70.85,66.69,4.159999999999997,-2.6199999999999903,1151327,1986806,750268,1236538,1236538
