Date,OPHC_Open_average,OPHC_Open_max,OPHC_Open_min,OPHC_Open_volatility,OPHC_Open_change,OPHC_High_average,OPHC_High_max,OPHC_High_min,OPHC_High_volatility,OPHC_High_change,OPHC_Low_average,OPHC_Low_max,OPHC_Low_min,OPHC_Low_volatility,OPHC_Low_change,OPHC_Close_average,OPHC_Close_max,OPHC_Close_min,OPHC_Close_volatility,OPHC_Close_change,OPHC_Volume_average,OPHC_Volume_max,OPHC_Volume_min,OPHC_Volume_volatility,OPHC_Volume_change
2016-01-03,5.0825,5.5,3.8,1.7000000000000002,1.7000000000000002,5.9445,7.3,5.268,2.032,2.0010000000000003,4.8806666666666665,5.2,3.8,1.4000000000000004,1.3010000000000002,5.728,7.3,5.2,2.0999999999999996,2.0010000000000003,3063,6227,778,5449,1798
2016-01-10,5.08,5.5,4.55,0.9500000000000002,-0.9500000000000002,5.9155,8.13,4.732,3.3980000000000006,-3.3980000000000006,4.785,5.37,4.21,1.1600000000000001,-1.1600000000000001,4.96,5.4,4.22,1.1800000000000006,-1.1800000000000006,5586,15203,2094,13109,-12586
2016-01-17,4.44,4.69,4.3,0.39000000000000057,-0.1900000000000004,4.6304,4.81,4.3,0.5099999999999998,-0.03200000000000003,4.086,4.38,3.66,0.7199999999999998,-0.6499999999999995,4.162,4.69,3.66,1.0300000000000002,-0.6699999999999999,2589,4101,1651,2450,2450
2016-01-24,3.924,4.05,3.74,0.3099999999999996,0.05999999999999961,4.074,4.2,3.81,0.3900000000000001,0.3400000000000003,3.666,3.8,3.52,0.2799999999999998,-0.2200000000000002,3.7628,3.92,3.61,0.31000000000000005,-0.1860000000000004,11767,36189,1307,34882,34882
2016-01-31,4.058,4.5,3.66,0.8399999999999999,0.33999999999999986,4.398,5.0,4.09,0.9100000000000001,-0.7999999999999998,3.802,3.98,3.53,0.4500000000000002,-0.13000000000000034,4.0,4.369,3.56,0.8089999999999997,-0.8089999999999997,20438,77790,4037,73753,-72730
2016-02-07,4.2,5.35,3.59,1.7599999999999998,0.27,4.395,5.35,3.83,1.5199999999999996,0.33999999999999986,3.735,4.0,3.55,0.4500000000000002,-0.040000000000000036,4.00675,4.17,3.83,0.33999999999999986,0.33999999999999986,3078,9720,167,9553,-258
2016-02-14,4.252,4.62,4.14,0.4800000000000004,0.03000000000000025,4.3578,4.629,4.14,0.4889999999999999,0.1800000000000006,4.242,4.6,4.14,0.45999999999999996,0.010000000000000675,4.3166,4.628,4.14,0.48800000000000043,0.1800000000000006,2750,6345,147,6198,6073
2016-02-21,4.62,4.7,4.54,0.16000000000000014,0.16000000000000014,4.62,4.7,4.54,0.16000000000000014,0.16000000000000014,4.5225,4.7,4.345,0.3550000000000004,0.3550000000000004,4.5225,4.7,4.345,0.3550000000000004,0.3550000000000004,70,140,0,140,-140
2016-02-28,4.36,4.62,4.15,0.46999999999999975,0.46999999999999975,4.3933333333333335,4.7,4.16,0.54,0.54,4.306666666666667,4.62,4.15,0.46999999999999975,0.46999999999999975,4.336666666666667,4.7,4.15,0.5499999999999998,0.54,603,1038,18,1020,1020
2016-03-06,4.2683333333333335,4.45,4.15,0.2999999999999998,-0.2450000000000001,4.2683333333333335,4.45,4.15,0.2999999999999998,-0.2450000000000001,4.181666666666667,4.205,4.15,0.054999999999999716,0.01499999999999968,4.181666666666667,4.205,4.15,0.054999999999999716,0.01499999999999968,9,27,0,27,-27
2016-03-13,4.256666666666667,4.31,4.15,0.15999999999999925,0.15999999999999925,4.803333333333334,5.04,4.57,0.46999999999999975,0.22999999999999954,4.256666666666667,4.31,4.15,0.15999999999999925,0.15999999999999925,4.6433333333333335,5.04,4.25,0.79,0.3899999999999997,3117,6821,9,6812,2512
