Date,PETS_Open_average,PETS_Open_max,PETS_Open_min,PETS_Open_volatility,PETS_Open_change,PETS_High_average,PETS_High_max,PETS_High_min,PETS_High_volatility,PETS_High_change,PETS_Low_average,PETS_Low_max,PETS_Low_min,PETS_Low_volatility,PETS_Low_change,PETS_Close_average,PETS_Close_max,PETS_Close_min,PETS_Close_volatility,PETS_Close_change,PETS_Volume_average,PETS_Volume_max,PETS_Volume_min,PETS_Volume_volatility,PETS_Volume_change
2018-01-14,52.81,57.0,50.72,6.280000000000001,3.479999999999997,53.688,57.8,50.86,6.939999999999998,3.8999999999999986,49.754,50.9,47.6,3.299999999999997,-2.9099999999999966,50.916000000000004,53.24,48.11,5.130000000000003,-3.6700000000000017,1645078,4912681,491123,4421558,4134089
2018-01-21,47.808,50.75,45.99,4.759999999999998,-0.8200000000000003,49.338,51.6,47.38,4.219999999999999,-2.759999999999998,46.38,48.35,45.21,3.1400000000000006,-0.8200000000000003,47.846,50.66,46.03,4.6299999999999955,-2.3999999999999986,1161898,1757621,689943,1067678,-1037101
2018-01-28,45.202,47.72,42.68,5.039999999999999,-5.039999999999999,46.452000000000005,48.13,44.34,3.789999999999999,-1.8599999999999994,43.992000000000004,46.14,42.49,3.6499999999999986,-3.6400000000000006,44.696,46.72,43.27,3.4499999999999957,-2.799999999999997,701921,920409,616941,303468,288152
2018-02-04,43.524,44.75,42.75,2.0,0.35999999999999943,44.536,45.36,43.47,1.8900000000000006,-1.1899999999999977,42.472,43.62,41.27,2.3499999999999943,0.22999999999999687,43.606,44.69,42.49,2.1999999999999957,-0.8299999999999983,497214,690311,392426,297885,-260311
2018-02-11,44.0125,44.75,43.41,1.3400000000000034,1.1899999999999977,44.9025,45.24,44.47,0.7700000000000031,0.7700000000000031,43.425,43.81,43.27,0.5399999999999991,0.01999999999999602,44.2,44.88,43.69,1.1900000000000048,0.480000000000004,512398,921024,355194,565830,532090
2018-02-18,46.024,47.54,44.25,3.289999999999999,3.289999999999999,47.434,48.21,46.8,1.4100000000000037,0.9299999999999997,45.176,45.84,44.25,1.5900000000000034,1.5399999999999991,46.43,47.2,45.23,1.970000000000006,1.4699999999999989,603109,748540,455189,293351,-103519
2018-02-25,45.756,47.47,44.37,3.1000000000000014,-2.8200000000000003,46.318,48.27,44.99,3.280000000000001,-3.200000000000003,44.604,46.9,43.48,3.4200000000000017,-3.1999999999999957,45.408,47.5,44.68,2.8200000000000003,-2.6300000000000026,455616,643468,291555,351913,-166057
2018-03-04,46.286,47.59,44.93,2.6600000000000037,2.200000000000003,47.28,48.32,45.88,2.4399999999999977,2.3399999999999963,45.839999999999996,46.8,44.77,2.029999999999994,2.029999999999994,46.632,47.37,45.73,1.6400000000000006,1.4000000000000057,358674,482651,270424,212227,115049
2018-03-11,45.952,47.32,42.98,4.340000000000003,-4.340000000000003,46.592,48.07,43.35,4.719999999999999,-4.719999999999999,44.68,46.62,41.67,4.949999999999996,-4.949999999999996,45.172000000000004,46.75,43.15,3.6000000000000014,-3.6000000000000014,521503,1122047,289986,832061,116738
2018-03-18,43.576,44.44,41.78,2.6599999999999966,-1.4099999999999966,44.494,45.04,43.45,1.5899999999999963,-1.2299999999999969,42.67,44.16,41.0,3.1599999999999966,-0.8999999999999986,43.558,44.66,41.2,3.4599999999999937,-1.1700000000000017,541816,803340,284379,518961,291154
2018-03-25,42.3675,43.41,41.7,1.7099999999999937,-1.7099999999999937,42.917500000000004,43.88,42.35,1.5300000000000011,-1.5300000000000011,41.45,41.75,41.03,0.7199999999999989,-0.6000000000000014,41.8225,42.39,41.22,1.1700000000000017,-0.7100000000000009,436986,487224,319845,167379,24818
2018-04-01,41.034,41.53,39.59,1.9399999999999977,-0.00999999999999801,41.904,42.25,41.56,0.6899999999999977,-0.4099999999999966,40.126,40.65,39.18,1.4699999999999989,0.5499999999999972,41.01,41.73,40.02,1.7099999999999937,0.7199999999999989,385962,427248,345296,81952,9325
2018-04-08,40.656,41.48,38.34,3.1399999999999935,-2.9099999999999966,41.17,41.92,38.75,3.1700000000000017,-3.1700000000000017,39.519999999999996,41.07,36.51,4.560000000000002,-4.539999999999999,39.776,41.36,37.0,4.359999999999999,-4.240000000000002,581639,1417282,194728,1222554,1178230
2018-04-15,36.64,37.2,35.81,1.3900000000000006,-1.3499999999999943,37.176,37.93,36.25,1.6799999999999997,-1.6799999999999997,36.024,36.93,35.08,1.8500000000000014,-1.740000000000002,36.278,37.25,35.2,2.049999999999997,-2.049999999999997,618014,751989,416038,335951,-96316
