Date,VanEck Vectors Vietnam_Open_average,VanEck Vectors Vietnam_Open_max,VanEck Vectors Vietnam_Open_min,VanEck Vectors Vietnam_Open_volatility,VanEck Vectors Vietnam_Open_change,VanEck Vectors Vietnam_High_average,VanEck Vectors Vietnam_High_max,VanEck Vectors Vietnam_High_min,VanEck Vectors Vietnam_High_volatility,VanEck Vectors Vietnam_High_change,VanEck Vectors Vietnam_Low_average,VanEck Vectors Vietnam_Low_max,VanEck Vectors Vietnam_Low_min,VanEck Vectors Vietnam_Low_volatility,VanEck Vectors Vietnam_Low_change,VanEck Vectors Vietnam_Close_average,VanEck Vectors Vietnam_Close_max,VanEck Vectors Vietnam_Close_min,VanEck Vectors Vietnam_Close_volatility,VanEck Vectors Vietnam_Close_change
2018-04-08,19.71,19.71,19.71,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.61,19.61,19.61,0.0,0.0
2018-04-15,18.84,18.84,18.84,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2018-04-22,18.01,18.01,18.01,0.0,0.0,18.15,18.15,18.15,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.96,17.96,17.96,0.0,0.0
2018-04-29,17.52,17.52,17.52,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.64,17.64,17.64,0.0,0.0
2018-05-06,17.94,17.94,17.94,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2018-05-13,17.45,17.45,17.45,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.52,17.52,17.52,0.0,0.0
2018-05-20,16.35,16.35,16.35,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.26,16.26,16.26,0.0,0.0
2018-05-27,16.93,16.93,16.93,0.0,0.0,17.28,17.28,17.28,0.0,0.0,16.83,16.83,16.83,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2018-06-03,17.44,17.44,17.44,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2018-06-10,17.0,17.0,17.0,0.0,0.0,17.01,17.01,17.01,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2018-06-17,16.34,16.34,16.34,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.32,16.32,16.32,0.0,0.0
2018-06-24,16.04,16.04,16.04,0.0,0.0,16.08,16.08,16.08,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.97,15.97,15.97,0.0,0.0
2018-07-01,15.26,15.26,15.26,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2018-07-08,15.73,15.73,15.73,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2018-07-15,16.0,16.0,16.0,0.0,0.0,16.2,16.2,16.2,0.0,0.0,15.76,15.76,15.76,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2018-07-22,16.23,16.23,16.23,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2018-07-29,16.18,16.18,16.18,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.32,16.32,16.32,0.0,0.0
2018-08-05,16.28,16.28,16.28,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2018-08-12,16.22,16.22,16.22,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.4,16.4,16.4,0.0,0.0
2018-08-19,16.57,16.57,16.57,0.0,0.0,16.68,16.68,16.68,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2018-08-26,16.5,16.5,16.5,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.56,16.56,16.56,0.0,0.0
2018-09-02,16.0,16.0,16.0,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2018-09-09,16.79,16.79,16.79,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.54,16.54,16.54,0.0,0.0,16.63,16.63,16.63,0.0,0.0
2018-09-16,16.82,16.82,16.82,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.58,16.58,16.58,0.0,0.0
2018-09-23,16.84,16.84,16.84,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.81,16.81,16.81,0.0,0.0
2018-09-30,16.33,16.33,16.33,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.22,16.22,16.22,0.0,0.0
2018-10-07,15.65,15.65,15.65,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.42,15.42,15.42,0.0,0.0,15.61,15.61,15.61,0.0,0.0
2018-10-14,15.67,15.67,15.67,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2018-10-21,14.89,14.89,14.89,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.87,14.87,14.87,0.0,0.0
2018-10-28,15.5,15.5,15.5,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2018-11-04,15.45,15.45,15.45,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2018-11-11,15.09,15.09,15.09,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.19,15.19,15.19,0.0,0.0
2018-11-18,15.2,15.2,15.2,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2018-11-25,15.77,15.77,15.77,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.7,15.7,15.7,0.0,0.0
2018-12-02,15.88,15.88,15.88,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.57,15.57,15.57,0.0,0.0
2018-12-09,15.66,15.66,15.66,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.52,15.52,15.52,0.0,0.0,15.55,15.55,15.55,0.0,0.0
2018-12-16,14.95,14.95,14.95,0.0,0.0,15.03,15.03,15.03,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2018-12-23,14.88,14.88,14.88,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2018-12-30,14.64,14.64,14.64,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.91,14.91,14.91,0.0,0.0
2019-01-06,15.21,15.21,15.21,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.1,15.1,15.1,0.0,0.0,15.3,15.3,15.3,0.0,0.0
2019-01-13,15.48,15.48,15.48,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.47,15.47,15.47,0.0,0.0
2019-01-20,15.57,15.57,15.57,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-01-27,15.61,15.61,15.61,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2019-02-03,15.42,15.42,15.42,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2019-02-10,16.53,16.53,16.53,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.51,16.51,16.51,0.0,0.0
2019-02-17,16.89,16.89,16.89,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.82,16.82,16.82,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2019-02-24,16.88,16.88,16.88,0.0,0.0,16.93,16.93,16.93,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2019-03-03,16.3,16.3,16.3,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-03-10,16.97,16.97,16.97,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.81,16.81,16.81,0.0,0.0,16.85,16.85,16.85,0.0,0.0
2019-03-17,16.71,16.71,16.71,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2019-03-24,16.49,16.49,16.49,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.56,16.56,16.56,0.0,0.0
2019-03-31,17.04,17.04,17.04,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.97,16.97,16.97,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2019-04-07,17.08,17.08,17.08,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.06,17.06,17.06,0.0,0.0,17.18,17.18,17.18,0.0,0.0
2019-04-14,16.85,16.85,16.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.68,16.68,16.68,0.0,0.0
2019-04-21,16.83,16.83,16.83,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2019-04-28,16.46,16.46,16.46,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.43,16.43,16.43,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2019-05-05,16.1,16.1,16.1,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2019-05-12,16.59,16.59,16.59,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.42,16.42,16.42,0.0,0.0
2019-05-19,16.35,16.35,16.35,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2019-05-26,16.12,16.12,16.12,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2019-06-02,16.25,16.25,16.25,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2019-06-09,16.28,16.28,16.28,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.22,16.22,16.22,0.0,0.0,16.28,16.28,16.28,0.0,0.0
2019-06-16,16.41,16.41,16.41,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2019-06-23,16.04,16.04,16.04,0.0,0.0,16.21,16.21,16.21,0.0,0.0,15.99,15.99,15.99,0.0,0.0,16.02,16.02,16.02,0.0,0.0
2019-06-30,16.36,16.36,16.36,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.28,16.28,16.28,0.0,0.0
2019-07-07,16.23,16.23,16.23,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.43,16.43,16.43,0.0,0.0
2019-07-14,16.29,16.29,16.29,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2019-07-21,16.4,16.4,16.4,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.51,16.51,16.51,0.0,0.0
2019-07-28,16.09,16.09,16.09,0.0,0.0,16.16,16.16,16.16,0.0,0.0,15.95,15.95,15.95,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2019-08-04,15.7,15.7,15.7,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2019-08-11,15.49,15.49,15.49,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2019-08-18,15.84,15.84,15.84,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2019-08-25,15.62,15.62,15.62,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.68,15.68,15.68,0.0,0.0
2019-09-01,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2019-09-08,15.82,15.82,15.82,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2019-09-15,16.13,16.13,16.13,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.04,16.04,16.04,0.0,0.0
2019-09-22,16.24,16.24,16.24,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-09-29,16.16,16.16,16.16,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.24,16.24,16.24,0.0,0.0
2019-10-06,16.16,16.16,16.16,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.17,16.17,16.17,0.0,0.0
2019-10-13,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.14,16.14,16.14,0.0,0.0
2019-10-20,16.17,16.17,16.17,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2019-10-27,16.52,16.52,16.52,0.0,0.0,16.67,16.67,16.67,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-11-03,16.63,16.63,16.63,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.58,16.58,16.58,0.0,0.0,16.61,16.61,16.61,0.0,0.0
2019-11-10,16.31,16.31,16.31,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.45,16.45,16.45,0.0,0.0
2019-11-17,16.13,16.13,16.13,0.0,0.0,16.14,16.14,16.14,0.0,0.0,15.97,15.97,15.97,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2019-11-24,15.99,15.99,15.99,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.94,15.94,15.94,0.0,0.0
2019-12-01,15.89,15.89,15.89,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.93,15.93,15.93,0.0,0.0
2019-12-08,16.16,16.16,16.16,0.0,0.0,16.16,16.16,16.16,0.0,0.0,15.93,15.93,15.93,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2019-12-15,15.8,15.8,15.8,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-12-22,15.88,15.88,15.88,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.87,15.87,15.87,0.0,0.0
2019-12-29,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.09,16.09,16.09,0.0,0.0
