Date,SPDR Russell 2000_Open_average,SPDR Russell 2000_Open_max,SPDR Russell 2000_Open_min,SPDR Russell 2000_Open_volatility,SPDR Russell 2000_Open_change,SPDR Russell 2000_High_average,SPDR Russell 2000_High_max,SPDR Russell 2000_High_min,SPDR Russell 2000_High_volatility,SPDR Russell 2000_High_change,SPDR Russell 2000_Low_average,SPDR Russell 2000_Low_max,SPDR Russell 2000_Low_min,SPDR Russell 2000_Low_volatility,SPDR Russell 2000_Low_change,SPDR Russell 2000_Close_average,SPDR Russell 2000_Close_max,SPDR Russell 2000_Close_min,SPDR Russell 2000_Close_volatility,SPDR Russell 2000_Close_change
2018-01-14,31.3,31.3,31.3,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2018-01-21,31.44,31.44,31.44,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2018-01-28,30.13,30.13,30.13,0.0,0.0,30.34,30.34,30.34,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.25,29.25,29.25,0.0,0.0
2018-02-04,28.98,28.98,28.98,0.0,0.0,29.36,29.36,29.36,0.0,0.0,28.75,28.75,28.75,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2018-02-11,30.04,30.04,30.04,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2018-02-18,30.44,30.44,30.44,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.23,30.23,30.23,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2018-02-25,29.92,29.92,29.92,0.0,0.0,30.35,30.35,30.35,0.0,0.0,29.85,29.85,29.85,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2018-03-04,31.27,31.27,31.27,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2018-03-11,30.82,30.82,30.82,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2018-03-18,29.89,29.89,29.89,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.58,29.58,29.58,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2018-03-25,29.83,29.83,29.83,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2018-04-01,29.86,29.86,29.86,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2018-04-08,30.49,30.49,30.49,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2018-04-15,30.67,30.67,30.67,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2018-04-22,30.56,30.56,30.56,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2018-04-29,30.76,30.76,30.76,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2018-05-06,31.5,31.5,31.5,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2018-05-13,31.99,31.99,31.99,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2018-05-20,31.88,31.88,31.88,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2018-05-27,32.35,32.35,32.35,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.44,32.44,32.44,0.0,0.0
2018-06-03,32.89,32.89,32.89,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.86,32.86,32.86,0.0,0.0,32.95,32.95,32.95,0.0,0.0
2018-06-10,32.75,32.75,32.75,0.0,0.0,33.06,33.06,33.06,0.0,0.0,32.68,32.68,32.68,0.0,0.0,33.06,33.06,33.06,0.0,0.0
2018-06-17,32.95,32.95,32.95,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2018-06-24,32.11,32.11,32.11,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.47,32.47,32.47,0.0,0.0
2018-07-01,33.34,33.34,33.34,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2018-07-08,33.15,33.15,33.15,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2018-07-15,33.2,33.2,33.2,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2018-07-22,32.57,32.57,32.57,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2018-07-29,32.87,32.87,32.87,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.78,32.78,32.78,0.0,0.0,33.06,33.06,33.06,0.0,0.0
2018-08-05,33.08,33.08,33.08,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.81,32.81,32.81,0.0,0.0
2018-08-12,33.34,33.34,33.34,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.15,33.15,33.15,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2018-08-19,33.93,33.93,33.93,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2018-08-26,33.9,33.9,33.9,0.0,0.0,34.15,34.15,34.15,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.1,34.1,34.1,0.0,0.0
2018-09-02,33.78,33.78,33.78,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.71,33.71,33.71,0.0,0.0
2018-09-09,33.88,33.88,33.88,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.44,33.44,33.44,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2018-09-16,33.49,33.49,33.49,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.33,33.33,33.33,0.0,0.0
2018-09-23,33.37,33.37,33.37,0.0,0.0,33.37,33.37,33.37,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2018-09-30,32.0,32.0,32.0,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2018-10-07,30.31,30.31,30.31,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2018-10-14,30.46,30.46,30.46,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2018-10-21,29.51,29.51,29.51,0.0,0.0,29.76,29.76,29.76,0.0,0.0,28.68,28.68,28.68,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2018-10-28,30.45,30.45,30.45,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2018-11-04,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2018-11-11,29.97,29.97,29.97,0.0,0.0,30.02,30.02,30.02,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2018-11-18,29.56,29.56,29.56,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.64,29.64,29.64,0.0,0.0
2018-11-25,30.56,30.56,30.56,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2018-12-02,28.58,28.58,28.58,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.06,28.06,28.06,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2018-12-09,27.71,27.71,27.71,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2018-12-16,25.17,25.17,25.17,0.0,0.0,25.28,25.28,25.28,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.83,24.83,24.83,0.0,0.0
2018-12-23,26.33,26.33,26.33,0.0,0.0,26.4,26.4,26.4,0.0,0.0,25.96,25.96,25.96,0.0,0.0,26.36,26.36,26.36,0.0,0.0
2018-12-30,27.03,27.03,27.03,0.0,0.0,27.66,27.66,27.66,0.0,0.0,26.94,26.94,26.94,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2019-01-06,28.19,28.19,28.19,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2019-01-13,28.97,28.97,28.97,0.0,0.0,29.23,29.23,29.23,0.0,0.0,28.89,28.89,28.89,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2019-01-20,28.9,28.9,28.9,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.83,28.83,28.83,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-01-27,29.63,29.63,29.63,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-02-03,29.76,29.76,29.76,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-02-10,30.62,30.62,30.62,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.89,30.89,30.89,0.0,0.0
2019-02-17,31.45,31.45,31.45,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-02-24,31.29,31.29,31.29,0.0,0.0,31.29,31.29,31.29,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2019-03-03,30.09,30.09,30.09,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.48,30.48,30.48,0.0,0.0
2019-03-10,30.53,30.53,30.53,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-03-17,29.54,29.54,29.54,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2019-03-24,30.46,30.46,30.46,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2019-03-31,31.04,31.04,31.04,0.0,0.0,31.11,31.11,31.11,0.0,0.0,30.91,30.91,30.91,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2019-04-07,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.11,31.11,31.11,0.0,0.0
2019-04-14,30.78,30.78,30.78,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-04-21,31.36,31.36,31.36,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-04-28,31.15,31.15,31.15,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2019-05-05,30.33,30.33,30.33,0.0,0.0,30.35,30.35,30.35,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-05-12,29.95,29.95,29.95,0.0,0.0,30.11,30.11,30.11,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2019-05-19,29.64,29.64,29.64,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2019-05-26,28.78,28.78,28.78,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-06-02,29.83,29.83,29.83,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2019-06-09,29.98,29.98,29.98,0.0,0.0,30.17,30.17,30.17,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.03,30.03,30.03,0.0,0.0
2019-06-16,30.35,30.35,30.35,0.0,0.0,30.35,30.35,30.35,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2019-06-23,31.04,31.04,31.04,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2019-06-30,30.86,30.86,30.86,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-07-07,30.95,30.95,30.95,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-07-14,30.5,30.5,30.5,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2019-07-21,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2019-07-28,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,28.88,28.88,28.88,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2019-08-04,29.56,29.56,29.56,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2019-08-11,29.65,29.65,29.65,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-08-18,29.01,29.01,29.01,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.82,28.82,28.82,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-08-25,29.6,29.6,29.6,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-09-01,29.91,29.91,29.91,0.0,0.0,30.14,30.14,30.14,0.0,0.0,29.8,29.8,29.8,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2019-09-08,30.97,30.97,30.97,0.0,0.0,31.25,31.25,31.25,0.0,0.0,30.86,30.86,30.86,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2019-09-15,30.43,30.43,30.43,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.41,30.41,30.41,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-09-22,29.97,29.97,29.97,0.0,0.0,30.14,30.14,30.14,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2019-09-29,29.46,29.46,29.46,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-10-06,29.73,29.73,29.73,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.69,29.69,29.69,0.0,0.0
2019-10-13,30.46,30.46,30.46,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-10-20,30.8,30.8,30.8,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-10-27,31.44,31.44,31.44,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2019-11-03,31.27,31.27,31.27,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2019-11-10,31.39,31.39,31.39,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-11-17,31.44,31.44,31.44,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2019-11-24,31.96,31.96,31.96,0.0,0.0,31.96,31.96,31.96,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2019-12-01,32.08,32.08,32.08,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-12-08,32.39,32.39,32.39,0.0,0.0,32.55,32.55,32.55,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2019-12-15,32.74,32.74,32.74,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2019-12-22,32.68,32.68,32.68,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.56,32.56,32.56,0.0,0.0
2019-12-29,32.29,32.29,32.29,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.52,32.52,32.52,0.0,0.0
