Date,TSLA_Open_average,TSLA_Open_max,TSLA_Open_min,TSLA_Open_volatility,TSLA_Open_change,TSLA_High_average,TSLA_High_max,TSLA_High_min,TSLA_High_volatility,TSLA_High_change,TSLA_Low_average,TSLA_Low_max,TSLA_Low_min,TSLA_Low_volatility,TSLA_Low_change,TSLA_Close_average,TSLA_Close_max,TSLA_Close_min,TSLA_Close_volatility,TSLA_Close_change,TSLA_Volume_average,TSLA_Volume_max,TSLA_Volume_min,TSLA_Volume_volatility,TSLA_Volume_change
2018-05-13,288.542,303.32,283.83,19.49000000000001,-18.670000000000016,290.90999999999997,304.94,284.65,20.29000000000002,-20.29000000000002,282.33,291.62,274.0,17.620000000000005,-17.620000000000005,284.798,291.97,276.82,15.150000000000034,-15.150000000000034,6830499,9519173,4420612,5098561,-34917
2018-05-20,280.57599999999996,287.76,277.63,10.129999999999995,-3.6999999999999886,284.03000000000003,291.49,279.64,11.850000000000023,-11.850000000000023,275.844,281.3,273.42,7.8799999999999955,-5.689999999999998,279.05400000000003,284.49,275.01,9.480000000000018,-5.639999999999986,6433034,9182571,3875082,5307489,-5307489
2018-05-27,283.7175,287.21,278.51,8.699999999999989,7.350000000000023,290.955,295.0,286.5,8.5,5.449999999999989,281.13,283.84,276.15,7.689999999999998,7.689999999999998,288.0075,291.82,283.76,8.060000000000002,8.060000000000002,6125108,7489686,5424386,2065300,-242254
2018-06-03,305.538,319.0,294.34,24.660000000000025,24.660000000000025,314.69,330.0,297.8,32.19999999999999,25.480000000000018,301.7,317.15,286.74,30.409999999999968,23.599999999999966,308.224,319.5,291.13,28.370000000000005,20.920000000000016,10422141,18767268,4797810,13969458,3407392
2018-06-10,343.078,353.84,322.51,31.329999999999984,31.329999999999984,352.05,364.67,334.66,30.00999999999999,30.00999999999999,339.63,351.25,322.5,28.75,28.75,347.108,358.17,332.1,26.069999999999993,26.069999999999993,13365991,22347404,9469804,12877600,-2335219
2018-06-17,358.428,365.16,351.54,13.620000000000005,-3.859999999999957,365.314,373.73,352.25,21.480000000000018,-21.480000000000018,346.204,354.5,332.0,22.5,-22.5,353.348,370.83,333.63,37.19999999999999,-37.19999999999999,10290397,12761903,7967145,4794758,-1807167
2018-06-24,342.632,353.33,330.12,23.20999999999998,23.20999999999998,348.738,357.02,338.47,18.549999999999955,15.389999999999986,336.264,346.11,325.8,20.310000000000002,14.910000000000025,342.478,349.93,333.01,16.920000000000016,9.939999999999998,7521583,8398005,6492396,1905609,-438908
2018-07-01,327.6325,360.07,304.95,55.120000000000005,-55.120000000000005,330.9325,364.78,312.07,52.70999999999998,-52.70999999999998,309.44,329.85,296.22,33.629999999999995,-27.850000000000023,315.9975,335.07,308.9,26.170000000000016,-26.170000000000016,14346056,18759764,8865451,9894313,-9894313
2018-07-08,317.872,324.56,311.99,12.569999999999993,3.589999999999975,322.19,327.68,318.52,9.160000000000025,1.0600000000000023,312.858,319.2,308.0,11.199999999999989,1.25,319.104,322.47,316.71,5.760000000000048,0.36000000000001364,6709852,9471498,4884076,4587422,-1720983
2018-07-15,316.616,325.0,308.81,16.189999999999998,9.520000000000039,322.43600000000004,325.5,315.16,10.339999999999975,8.079999999999984,311.344,316.25,306.25,10.0,5.4599999999999795,318.09000000000003,323.85,310.1,13.75,3.4799999999999613,6304198,7818655,5166547,2652108,-2652108
2018-07-22,303.02,307.25,296.74,10.509999999999991,5.410000000000025,308.246,310.7,305.5,5.199999999999989,2.1899999999999977,295.778,303.64,292.55,11.089999999999975,2.4799999999999613,302.64,308.74,297.18,11.560000000000002,-6.019999999999982,7602351,10992947,4630522,6362425,-5289621
2018-07-29,312.478,347.81,292.25,55.56,51.910000000000025,320.482,355.0,296.1,58.89999999999998,58.89999999999998,306.778,342.53,286.13,56.39999999999998,56.39999999999998,317.372,349.54,290.17,59.370000000000005,58.0,11778373,23214962,5076916,18138046,6842414
2018-08-05,355.58799999999997,369.09,343.84,25.25,8.54000000000002,370.418,387.46,354.98,32.47999999999996,5.019999999999982,347.964,367.12,339.15,27.970000000000027,4.180000000000007,359.968,379.57,341.99,37.579999999999984,13.5,18549423,30875768,8564331,22311437,2987713
2018-08-12,344.98,361.13,323.5,37.629999999999995,-37.629999999999995,347.186,363.19,326.77,36.420000000000016,-36.420000000000016,333.122,349.02,303.53,45.49000000000001,-45.49000000000001,336.738,356.41,305.5,50.910000000000025,-50.910000000000025,10314842,18958612,6064033,12894579,8494731
2018-08-19,312.604,320.87,291.7,29.170000000000016,29.0,321.668,327.32,308.5,18.819999999999993,15.350000000000023,309.874,319.4,288.2,31.19999999999999,31.19999999999999,318.98,322.82,308.44,14.379999999999995,14.379999999999995,9054074,17402336,3602564,13799772,-13799772
2018-08-26,310.188,318.41,302.0,16.410000000000025,-16.0,312.616,322.44,304.6,17.839999999999975,-17.129999999999995,304.002,311.19,297.72,13.46999999999997,-10.20999999999998,308.19,319.27,301.66,17.609999999999957,-17.609999999999957,8153516,13079288,5375104,7704184,-7704184
2018-09-02,281.7225,296.94,260.1,36.839999999999975,-36.839999999999975,286.1225,298.19,268.35,29.839999999999975,-29.839999999999975,274.0775,288.0,252.25,35.75,-35.75,278.47,288.95,263.24,25.70999999999998,-25.70999999999998,11510995,22491932,7480760,15011172,14141463
2018-09-09,282.19,288.76,273.26,15.5,15.5,290.572,297.33,282.0,15.329999999999984,11.300000000000011,278.98,286.52,271.0,15.519999999999982,15.519999999999982,288.028,295.2,279.44,15.759999999999991,9.699999999999989,9314978,14283528,6340336,7943192,-7517916
2018-09-16,293.7,303.56,280.51,23.05000000000001,7.659999999999968,302.014,305.98,300.0,5.980000000000018,-0.29000000000002046,286.566,295.37,275.5,19.870000000000005,7.240000000000009,295.25,299.1,284.96,14.140000000000043,4.260000000000048,8825983,16547522,5050478,11497044,-1837099
2018-09-23,296.71,312.9,270.26,42.639999999999986,-28.220000000000027,302.89,314.96,278.0,36.95999999999998,-25.0,291.732,306.91,260.56,46.35000000000002,-33.01999999999998,296.508,309.58,264.77,44.81,-34.910000000000025,11865337,33649696,4481729,29167967,28806735
2018-09-30,298.33,313.95,274.65,39.30000000000001,-31.120000000000005,300.352,316.84,274.88,41.95999999999998,-36.56,285.888,301.05,260.0,41.05000000000001,-41.05000000000001,290.06,310.7,261.95,48.75,-48.75,13854968,21777596,7994988,13782608,-3833060
2018-10-07,260.582,264.61,255.25,9.360000000000014,-3.519999999999982,264.856,267.76,261.99,5.769999999999982,-5.769999999999982,250.222,253.3,247.77,5.530000000000001,3.009999999999991,256.25,262.8,250.56,12.240000000000009,8.21999999999997,10743529,13472653,7201404,6271249,-6271249
2018-10-14,268.768,282.4,259.06,23.339999999999975,8.329999999999984,272.804,282.7,263.28,19.420000000000016,6.380000000000052,259.81600000000003,265.8,253.5,12.300000000000011,-1.039999999999992,266.37399999999997,276.59,259.59,17.0,0.410000000000025,7835728,9526401,5421184,4105217,3175584
2018-10-21,290.214,317.22,260.68,56.54000000000002,47.56999999999999,305.026,339.9,261.86,78.03999999999996,78.03999999999996,281.616,306.65,252.59,54.059999999999974,54.059999999999974,297.87,330.9,260.95,69.94999999999999,69.94999999999999,18590502,27425520,5600260,21825260,21825260
2018-10-28,336.08,343.74,328.39,15.350000000000023,6.269999999999982,344.82,349.2,337.9,11.300000000000011,2.0399999999999636,330.7,340.91,322.26,18.650000000000034,14.410000000000025,338.552,346.41,329.9,16.510000000000048,11.560000000000002,9409036,14486027,7624348,6861679,-6678056
2018-11-04,344.082,349.0,339.07,9.930000000000007,8.5,351.102,357.58,343.95,13.629999999999995,10.050000000000011,340.14,348.44,330.14,18.30000000000001,15.090000000000032,346.506,351.4,341.06,10.339999999999975,9.110000000000014,6831595,7831048,5098846,2732202,-2732202
2018-11-11,342.35,348.37,333.16,15.20999999999998,-3.180000000000007,349.174,355.7,344.7,11.0,5.920000000000016,336.77,345.12,330.34,14.78000000000003,14.78000000000003,343.352,354.31,331.28,23.03000000000003,23.03000000000003,5852463,7206191,4625719,2580472,264668
2018-11-18,346.11,356.34,334.35,21.989999999999952,-21.989999999999952,351.7875,366.75,337.5,29.25,-29.25,337.345,352.88,325.55,27.329999999999984,-27.329999999999984,341.245,353.47,325.83,27.640000000000043,-27.640000000000043,6650757,9708871,4202642,5506229,-5506229
2018-11-25,339.974,347.0,325.0,22.0,16.829999999999984,348.112,351.6,346.22,5.3799999999999955,5.3799999999999955,336.104,342.21,325.0,17.20999999999998,13.259999999999991,345.88800000000003,350.48,341.17,9.310000000000002,4.480000000000018,5437527,7992141,3080724,4911417,-2363246
2018-12-02,360.265,369.0,356.01,12.990000000000009,9.0,370.3875,379.49,366.0,13.490000000000009,13.490000000000009,353.10249999999996,357.65,350.76,6.889999999999986,5.649999999999977,359.8025,363.06,357.96,5.100000000000023,-0.5300000000000296,9030535,11511177,7842508,3668669,3204666
2018-12-09,368.896,375.0,360.0,15.0,15.0,373.074,377.87,365.98,11.889999999999986,11.889999999999986,361.918,366.75,353.12,13.629999999999995,11.20999999999998,368.202,376.79,365.15,11.640000000000043,0.5600000000000023,6330536,7365854,5027048,2338806,-275900
2018-12-16,338.918,362.0,317.4,44.60000000000002,-44.60000000000002,343.604,365.7,323.47,42.22999999999996,-42.22999999999996,326.324,343.88,311.87,32.00999999999999,-31.439999999999998,330.714,348.42,315.38,33.04000000000002,-28.650000000000034,8027369,9071858,7099999,1971859,342793
2018-12-23,314.11,323.1,300.0,23.100000000000023,9.600000000000023,324.97,336.24,314.5,21.74000000000001,21.74000000000001,302.2975,318.41,294.09,24.32000000000005,23.220000000000027,317.87,333.87,295.39,38.48000000000002,38.48000000000002,8059294,9938992,5559913,4379079,4379079
2018-12-30,314.2225,337.79,306.0,31.79000000000002,-31.79000000000002,320.435,339.21,309.4,29.810000000000002,-21.20999999999998,306.0425,325.26,297.38,27.879999999999995,-22.529999999999973,315.2425,332.8,300.36,32.44,-15.110000000000014,8080071,11658648,6302338,5356310,1091778
2019-01-06,335.134,342.09,321.72,20.369999999999948,20.369999999999948,343.61,348.41,336.74,11.670000000000016,11.670000000000016,329.36,338.77,317.75,21.019999999999982,21.019999999999982,340.214,347.26,334.96,12.300000000000011,12.300000000000011,6217618,7551225,5039052,2512173,-2512173
2019-01-13,338.274,346.21,323.0,23.20999999999998,-19.379999999999995,344.386,352.0,327.13,24.870000000000005,-15.370000000000005,331.176,344.15,299.73,44.41999999999996,-34.26999999999998,334.89,347.31,302.26,45.05000000000001,-32.139999999999986,8764622,24150764,3676733,20474031,18903480
2019-01-20,293.685,304.82,283.03,21.79000000000002,-10.430000000000007,298.675,308.0,293.68,14.319999999999993,-9.480000000000018,286.505,295.5,279.28,16.220000000000027,-5.949999999999989,293.765,298.92,287.59,11.330000000000041,-1.8799999999999955,9966741,12529993,7258078,5271915,-4808663
2019-01-27,299.01,305.42,292.91,12.509999999999991,12.509999999999991,306.536,316.1,297.46,18.640000000000043,18.640000000000043,295.108,303.5,287.75,15.75,15.75,304.368,312.21,296.38,15.829999999999984,15.829999999999984,8429595,12569245,4621692,7947553,860162
2019-02-03,313.038,319.59,306.83,12.759999999999991,-6.150000000000034,316.824,324.24,307.44,16.80000000000001,-7.860000000000014,306.25,315.62,298.5,17.120000000000005,-3.3799999999999955,312.954,321.35,305.8,15.550000000000011,-7.089999999999975,6299643,7352082,5038546,2313536,-1507870
2019-02-10,309.606,316.2,303.38,12.819999999999993,-7.100000000000023,312.862,318.6,306.77,11.830000000000041,-10.600000000000023,306.118,310.5,301.0,9.5,-6.600000000000023,308.894,312.84,303.77,9.069999999999993,-4.9599999999999795,5378935,7129713,3904947,3224766,-3224766
2019-02-17,301.8175,306.56,294.49,12.069999999999993,-12.069999999999993,304.395,311.54,296.5,15.04000000000002,-15.04000000000002,296.76750000000004,305.47,290.5,14.970000000000027,-13.370000000000005,298.53499999999997,305.64,291.23,14.409999999999968,-10.930000000000007,6490075,8909182,4168443,4740739,1572115
2019-02-24,303.55400000000003,318.92,292.22,26.69999999999999,9.029999999999973,309.668,320.0,302.01,17.99000000000001,4.230000000000018,297.806,310.81,288.77,22.04000000000002,-5.100000000000023,305.208,319.88,294.79,25.089999999999975,-3.9799999999999613,11964998,22911376,6626522,16284854,16284854
2019-03-03,282.47,298.12,276.48,21.639999999999986,-21.20999999999998,286.96,299.0,281.51,17.49000000000001,-13.410000000000025,275.48199999999997,282.78,270.1,12.67999999999995,-6.889999999999986,279.774,285.36,276.24,9.120000000000005,-1.2200000000000273,12891830,18764740,8819625,9945115,-8277193
2019-03-10,285.974,292.45,283.51,8.939999999999998,-0.009999999999990905,290.09,295.39,283.72,11.669999999999959,-7.559999999999945,281.39,288.29,274.4,13.890000000000043,-6.100000000000023,285.726,290.92,275.43,15.490000000000009,-15.490000000000009,8726022,14785531,6844719,7940812,7393253
2019-03-17,271.674,276.0,267.5,8.5,-3.420000000000016,275.11400000000003,278.05,272.8,5.25,-5.25,265.902,268.45,263.46,4.990000000000009,-3.3000000000000114,269.822,274.02,264.53,9.490000000000009,-4.960000000000036,8736508,11800630,5947098,5853532,-1535371
2019-03-24,269.752,278.7,259.71,18.99000000000001,18.99000000000001,273.86,280.33,263.18,17.149999999999977,16.980000000000018,267.334,275.1,254.46,20.640000000000015,20.039999999999992,272.3,279.86,260.42,19.439999999999998,19.439999999999998,7822114,10215029,5991338,4223691,-4223691
2019-03-31,277.998,288.3,261.89,26.410000000000025,-12.759999999999991,284.422,296.17,271.2,24.970000000000027,-13.099999999999966,275.806,287.17,260.59,26.58000000000004,-15.169999999999959,281.92199999999997,291.81,267.78,24.03000000000003,-14.220000000000027,11655645,23720728,5478940,18241788,4927818
2019-04-07,272.92,277.69,268.3,9.389999999999986,-7.46999999999997,275.398,281.16,270.5,10.660000000000025,-9.210000000000036,269.074,272.89,265.6,7.289999999999964,-3.6100000000000136,271.538,276.06,267.7,8.360000000000014,-5.5,7991536,10410436,5904031,4506405,-3664462
2019-04-14,270.09000000000003,274.75,265.75,9.0,2.6000000000000227,273.3775,275.0,268.88,6.1200000000000045,5.9599999999999795,265.41,269.75,258.63,11.120000000000005,11.120000000000005,271.0575,273.36,266.38,6.980000000000018,6.8799999999999955,7078575,10038579,5126468,4912111,-4162254
2019-04-21,258.9,269.0,246.5,22.5,-22.5,261.25600000000003,269.68,246.68,23.0,-23.0,250.686,262.48,231.13,31.350000000000023,-31.350000000000023,253.61599999999999,263.9,235.14,28.75999999999999,-27.610000000000014,15605710,22360708,10727454,11633254,10213567
2019-04-28,241.23000000000002,245.52,235.86,9.659999999999997,8.0,246.386,256.61,240.0,16.610000000000014,12.630000000000024,236.376,243.49,231.5,11.990000000000009,11.320000000000022,242.66,255.03,234.01,21.02000000000001,13.560000000000002,15749914,23706772,9464628,14242144,6992296
2019-05-05,247.102,256.8,239.75,17.05000000000001,-10.27000000000001,250.366,258.35,241.99,16.360000000000014,-16.360000000000014,242.152,248.5,236.02,12.47999999999999,-12.47999999999999,245.748,255.34,239.52,15.819999999999993,-15.819999999999993,8172301,10833943,6176440,4657503,-3825607
2019-05-12,228.416,232.01,221.96,10.049999999999983,-10.049999999999983,230.53,234.5,222.24,12.259999999999991,-10.22999999999999,222.634,228.0,208.92,19.080000000000013,-15.580000000000013,226.126,232.31,211.03,21.28,-15.97999999999999,10130624,17786666,7252412,10534254,6951870
2019-05-19,198.766,202.8,194.34,8.460000000000008,-2.969999999999999,203.358,207.4,199.47,7.930000000000007,-6.02000000000001,191.608,196.04,186.22,9.819999999999993,-6.5,197.858,205.36,190.63,14.730000000000018,-14.730000000000018,19579799,26547142,14136572,12410570,-6389624
2019-05-26,188.0375,191.2,185.1,6.099999999999994,-6.099999999999994,192.39,195.0,189.92,5.0800000000000125,-5.0800000000000125,186.0025,187.85,184.1,3.75,-3.75,187.985,189.86,185.16,4.700000000000017,-3.539999999999992,10153686,11968638,7926475,4042163,93831
2019-06-02,194.946,205.0,181.1,23.900000000000006,19.49000000000001,200.756,211.0,186.68,24.319999999999993,24.159999999999997,190.75,203.5,176.99,26.50999999999999,26.50999999999999,195.922,205.95,178.97,26.97999999999999,25.53,15325673,20242152,13064410,7177742,2939117
2019-06-09,214.79399999999998,222.95,210.25,12.699999999999989,1.0,218.554,223.38,214.9,8.47999999999999,-0.28999999999999204,209.884,213.5,207.51,5.990000000000009,1.3900000000000148,213.614,217.1,209.26,7.840000000000003,2.039999999999992,10607556,15197544,7433402,7764142,-3151637
2019-06-16,221.706,228.72,215.48,13.240000000000009,0.7400000000000091,227.71800000000002,234.74,222.18,12.560000000000002,-4.819999999999993,217.948,222.56,214.27,8.289999999999992,1.2299999999999898,223.536,226.43,219.62,6.810000000000002,-3.1699999999999875,10334653,12715788,6575135,6140653,-4114725
2019-06-23,221.676,224.39,219.45,4.939999999999998,-2.25,225.3,227.23,222.9,4.329999999999984,-0.6900000000000261,219.352,221.02,217.35,3.670000000000016,-0.21999999999999886,221.794,223.64,219.27,4.369999999999976,-0.1799999999999784,6726228,8507208,5750771,2756437,1100613
2019-06-30,233.265,239.39,228.89,10.5,4.359999999999985,234.8175,241.57,229.15,12.419999999999987,2.3499999999999943,228.4525,234.51,222.22,12.289999999999992,4.52000000000001,229.93,234.9,224.55,10.349999999999994,5.930000000000007,9690969,14201148,7065738,7135410,-1172226
2019-07-07,234.45,239.75,228.97,10.780000000000001,8.509999999999991,237.814,245.38,231.0,14.379999999999995,13.129999999999995,232.918,239.71,227.28,12.430000000000007,11.050000000000011,236.6,245.08,230.06,15.02000000000001,14.740000000000009,7586412,9200521,5880542,3319979,3319979
2019-07-14,252.742,255.69,248.0,7.689999999999998,7.689999999999998,256.394,259.96,253.53,6.429999999999978,5.539999999999992,250.528,254.62,244.86,9.759999999999991,9.759999999999991,254.492,258.18,252.38,5.800000000000011,4.680000000000007,8145340,11000092,4764483,6235609,-3951682
2019-07-21,247.01,259.17,226.92,32.25000000000003,-31.830000000000013,250.692,266.07,230.26,35.81,-31.889999999999986,242.93,258.16,222.25,35.910000000000025,-31.939999999999998,247.518,264.88,228.04,36.84,-27.640000000000015,11077635,22418252,5023121,17395131,3181424
2019-07-28,235.398,243.0,227.09,15.909999999999997,4.259999999999991,241.352,246.68,235.94,10.740000000000009,0.3300000000000125,231.172,236.65,226.03,10.620000000000005,3.1999999999999886,237.566,242.26,233.85,8.409999999999997,-1.4300000000000068,8191310,9273331,6136481,3136850,-3136850
2019-08-04,231.696,236.05,226.5,9.550000000000011,6.450000000000017,235.24,239.8,231.37,8.430000000000007,7.590000000000003,228.758,233.81,225.75,8.060000000000002,8.030000000000001,233.16,238.3,228.32,9.980000000000018,6.689999999999998,5308314,7028279,3898244,3130035,-3130035
2019-08-11,226.106,232.99,216.66,16.330000000000013,-16.330000000000013,229.41400000000002,236.0,221.56,14.439999999999998,-13.530000000000001,220.112,228.75,211.55,17.19999999999999,-12.72999999999999,223.84199999999998,235.0,215.64,19.360000000000014,-9.069999999999993,6506970,9562591,4663937,4898654,543439
2019-08-18,223.322,227.62,219.97,7.650000000000006,-4.240000000000009,225.342,229.09,221.17,7.920000000000016,-6.660000000000025,218.612,224.54,211.0,13.539999999999992,-10.699999999999989,221.41400000000002,226.83,211.4,15.430000000000007,-15.430000000000007,6481337,8559704,4170527,4389177,3247956
2019-08-25,218.236,229.15,213.6,15.550000000000011,15.550000000000011,221.382,232.44,215.02,17.419999999999987,17.419999999999987,215.618,224.21,211.54,12.670000000000016,12.670000000000016,218.398,225.61,214.08,11.530000000000001,10.610000000000014,5644929,9327775,3238625,6089150,4273361
2019-09-01,225.1675,227.2,222.5,4.699999999999989,3.119999999999976,229.2125,229.8,228.46,1.3400000000000034,0.6899999999999977,222.0975,225.17,219.21,5.9599999999999795,2.009999999999991,225.68,229.58,220.68,8.900000000000006,2.4399999999999977,5680484,7403322,4189372,3213950,-1171174
2019-09-08,238.568,247.7,230.0,17.69999999999999,16.960000000000008,243.884,253.5,233.76,19.74000000000001,14.689999999999998,236.688,244.87,228.94,15.930000000000007,15.640000000000015,241.1,247.1,231.79,15.310000000000002,13.409999999999997,6724703,10042777,4802669,5240108,510476
2019-09-15,245.192,246.49,242.47,4.02000000000001,0.4900000000000091,247.218,248.17,245.6,2.569999999999993,-0.4800000000000182,241.382,244.84,238.16,6.680000000000007,-3.009999999999991,243.662,246.6,240.62,5.97999999999999,-2.1899999999999977,4858501,6506264,3946909,2559355,1778168
2019-09-22,235.788,242.2,224.56,17.639999999999986,2.1999999999999886,241.63400000000001,248.71,228.98,19.730000000000018,3.530000000000001,229.264,239.22,218.36,20.859999999999985,-0.4900000000000091,235.566,242.56,223.21,19.349999999999994,0.9000000000000057,9995798,12941112,4391630,8549482,6731549
2019-09-29,238.252,243.29,231.61,11.679999999999978,-11.389999999999986,240.768,245.95,234.48,11.469999999999999,-9.199999999999989,233.404,239.43,224.28,15.150000000000006,-8.04000000000002,238.63,244.69,231.43,13.259999999999991,-9.439999999999998,8311588,15137763,5946161,9191602,2075019
2019-10-06,239.88400000000001,247.15,229.8,17.349999999999994,17.349999999999994,246.03,251.08,238.56,12.52000000000001,12.52000000000001,238.418,246.81,228.55,18.25999999999999,18.25999999999999,242.986,247.89,237.72,10.169999999999987,10.169999999999987,7705180,8702338,6313417,2388921,401202
2019-10-13,257.238,262.5,247.9,14.599999999999994,12.799999999999983,261.646,264.78,258.55,6.229999999999961,4.25,254.68800000000002,260.17,247.13,13.04000000000002,7.969999999999999,258.704,261.97,256.95,5.020000000000039,-0.009999999999990905,6788666,10226863,4779043,5447820,-4473197
2019-10-20,272.648,298.37,254.32,44.05000000000001,39.39000000000004,281.78,330.0,256.14,73.86000000000001,70.5,267.538,296.11,250.18,45.93000000000001,45.93000000000001,278.314,328.13,253.5,74.63,74.63,16154940,30006092,4625095,25380997,24897991
2019-10-27,317.99,327.54,313.0,14.54000000000002,-11.220000000000027,323.882,340.84,316.48,24.359999999999957,-24.359999999999957,314.024,322.6,309.8,12.800000000000011,-12.800000000000011,317.434,327.71,313.31,14.399999999999977,-14.399999999999977,10529449,18870286,5066956,13803330,-12486357
2019-11-03,323.212,334.5,314.8,19.69999999999999,19.69999999999999,330.226,341.5,321.94,19.560000000000002,15.519999999999982,320.08,332.5,309.26,23.24000000000001,23.24000000000001,326.79,337.14,317.22,19.91999999999996,19.66999999999996,8842591,14467348,6074221,8393127,-2712819
