Date,SEII_Open_average,SEII_Open_max,SEII_Open_min,SEII_Open_volatility,SEII_Open_change,SEII_High_average,SEII_High_max,SEII_High_min,SEII_High_volatility,SEII_High_change,SEII_Low_average,SEII_Low_max,SEII_Low_min,SEII_Low_volatility,SEII_Low_change,SEII_Close_average,SEII_Close_max,SEII_Close_min,SEII_Close_volatility,SEII_Close_change,SEII_Volume_average,SEII_Volume_max,SEII_Volume_min,SEII_Volume_volatility,SEII_Volume_change
2018-01-14,6.5316,6.92,5.79,1.13,-1.04,6.671,7.1579999999999995,5.82,1.3379999999999992,-1.3379999999999992,6.052,6.58,5.2,1.38,-1.2999999999999998,6.258,6.95,5.42,1.5300000000000002,-1.5300000000000002,116091,142008,85411,56597,794
2018-01-21,5.198,5.45,4.95,0.5,-0.29000000000000004,5.36,5.45,5.24,0.20999999999999996,-0.16000000000000014,4.85,4.92,4.73,0.1899999999999995,0.03000000000000025,5.032,5.16,4.92,0.2400000000000002,-0.020000000000000462,122289,224527,63755,160772,-48600
2018-01-28,4.506,4.99,4.01,0.9800000000000004,-0.9800000000000004,4.7324,5.0,4.575,0.4249999999999998,-0.37100000000000044,4.288,4.75,4.0,0.75,-0.75,4.458,4.79,4.36,0.4299999999999997,-0.40000000000000036,65214,103899,44307,59592,28315
2018-02-04,4.188000000000001,4.4,3.78,0.6200000000000006,-0.6200000000000006,4.4218,4.78,4.0889999999999995,0.6910000000000007,0.33000000000000007,3.9354,4.16,3.647,0.5130000000000003,-0.31000000000000005,4.056,4.39,3.68,0.7099999999999995,-0.34999999999999964,44237,110182,24716,85466,85466
2018-02-11,4.2255,4.4319999999999995,4.0,0.4319999999999995,0.14999999999999947,4.44625,4.581,4.35,0.23100000000000076,0.03200000000000003,4.06,4.14,4.0,0.13999999999999968,0.0,4.195,4.28,4.06,0.22000000000000064,0.14000000000000057,32362,39931,26826,13105,7505
2018-02-18,4.1394,4.22,4.0,0.21999999999999975,0.0129999999999999,4.2581999999999995,4.37,4.13,0.2400000000000002,0.040000000000000036,4.0454,4.18,4.0,0.17999999999999972,0.15299999999999958,4.108,4.21,4.02,0.1900000000000004,0.1200000000000001,25197,67721,8067,59654,54198
2018-02-25,4.2822000000000005,4.6,4.11,0.4899999999999993,0.2889999999999997,4.5038,4.92,4.225,0.6950000000000003,0.5700000000000003,4.2,4.6,4.05,0.5499999999999998,0.5499999999999998,4.306,4.78,4.05,0.7300000000000004,0.7300000000000004,74416,160897,21611,139286,132361
2018-03-04,5.126,5.48,4.9,0.5800000000000001,0.20999999999999996,5.2674,5.5,5.039,0.4610000000000003,0.07100000000000062,4.904,5.01,4.71,0.2999999999999998,-0.08999999999999986,5.008,5.12,4.83,0.29000000000000004,-0.1299999999999999,121979,233286,38650,194636,-83140
2018-03-11,4.518,4.87,4.3,0.5700000000000003,-0.35000000000000053,4.6112,4.89,4.48,0.40999999999999925,-0.3700000000000001,4.3262,4.501,4.24,0.2610000000000001,-0.24100000000000055,4.372,4.58,4.26,0.3200000000000003,-0.3200000000000003,32812,47931,18043,29888,-16318
2018-03-18,4.224,4.42,4.01,0.41000000000000014,-0.41000000000000014,4.262,4.42,4.01,0.41000000000000014,-0.41000000000000014,3.94,4.14,3.58,0.5599999999999996,-0.24999999999999956,4.024,4.3,3.76,0.54,-0.30000000000000027,29327,45781,12332,33449,-20589
2018-03-25,3.7,3.84,3.37,0.46999999999999975,-0.46999999999999975,3.785,4.07,3.48,0.5900000000000003,-0.5900000000000003,3.4050000000000002,3.8,3.12,0.6799999999999997,-0.6799999999999997,3.495,3.84,3.28,0.56,-0.48,77221,169542,7287,162255,92253
2018-04-01,3.2814,3.37,3.16,0.20999999999999996,-0.06300000000000017,3.402,3.59,3.24,0.34999999999999964,-0.020000000000000018,3.0902000000000003,3.16,3.0,0.16000000000000014,0.02100000000000035,3.188,3.31,3.11,0.20000000000000018,-0.040000000000000036,60329,109672,21123,88549,-70113
2018-04-08,3.506,3.63,3.32,0.31000000000000005,0.26000000000000023,3.7358,4.149,3.42,0.7290000000000001,0.20999999999999996,3.353,3.5,3.2039999999999997,0.29600000000000026,0.2060000000000004,3.481,3.54,3.385,0.15500000000000025,0.06500000000000039,31961,75050,11895,63155,-30446
2018-04-15,3.464,3.58,3.37,0.20999999999999996,-0.20999999999999996,3.5414,3.66,3.47,0.18999999999999995,-0.16100000000000048,3.258,3.34,3.22,0.11999999999999966,0.0,3.342,3.44,3.22,0.21999999999999975,-0.1599999999999997,15035,35987,7374,28613,-26077
2018-04-22,3.204,3.3,3.12,0.17999999999999972,-0.08999999999999986,3.346,3.45,3.23,0.2200000000000002,0.07000000000000028,3.1036,3.137,3.0210000000000004,0.11599999999999966,-0.11599999999999966,3.2056,3.318,3.16,0.15799999999999992,0.15799999999999992,14461,44029,3017,41012,38247
2018-04-29,3.654,4.17,3.17,1.0,0.33999999999999986,4.7764,6.35,3.2939999999999996,3.056,0.6360000000000006,3.446,4.0,3.0789999999999997,0.9210000000000003,0.40100000000000025,3.64,4.3,3.13,1.17,0.56,1183598,4234862,7733,4227129,121139
2018-05-06,4.172000000000001,4.65,3.68,0.9700000000000002,-0.41999999999999993,4.53,4.87,4.01,0.8600000000000003,0.009999999999999787,3.9182,4.2010000000000005,3.67,0.5310000000000006,0.16100000000000048,4.126,4.52,3.68,0.8399999999999994,0.2699999999999996,363832,659025,111239,547786,-190026
2018-05-13,4.2718,4.35,4.12,0.22999999999999954,-0.01100000000000012,4.5518,4.83,4.34,0.4900000000000002,-0.16100000000000048,4.1242,4.17,4.03,0.13999999999999968,0.03000000000000025,4.2082,4.27,4.1,0.16999999999999993,-0.02999999999999936,153419,307116,55046,252070,-120616
2018-05-20,4.2372499999999995,4.2989999999999995,4.17,0.12899999999999956,-0.03000000000000025,4.389,4.49,4.28,0.20999999999999996,-0.1899999999999995,3.9775,4.2,3.5,0.7000000000000002,-0.7000000000000002,4.0475,4.29,3.62,0.6699999999999999,-0.6699999999999999,111896,134705,86867,47838,21844
2018-05-27,3.56,3.65,3.44,0.20999999999999996,0.0,3.6614,3.72,3.63,0.0900000000000003,0.0389999999999997,3.458,3.5,3.41,0.08999999999999986,-0.040000000000000036,3.497,3.57,3.455,0.11499999999999977,-0.09999999999999964,58126,103829,32474,71355,-21435
2018-06-03,3.4982,3.569,3.466,0.10299999999999976,-0.09299999999999953,3.5545999999999998,3.58,3.53,0.050000000000000266,-0.0040000000000000036,3.436,3.46,3.41,0.04999999999999982,0.009999999999999787,3.4804,3.5,3.45,0.04999999999999982,0.040000000000000036,20731,31115,14807,16308,6786
