Date,LOGM_Open_average,LOGM_Open_max,LOGM_Open_min,LOGM_Open_volatility,LOGM_Open_change,LOGM_High_average,LOGM_High_max,LOGM_High_min,LOGM_High_volatility,LOGM_High_change,LOGM_Low_average,LOGM_Low_max,LOGM_Low_min,LOGM_Low_volatility,LOGM_Low_change,LOGM_Close_average,LOGM_Close_max,LOGM_Close_min,LOGM_Close_volatility,LOGM_Close_change,LOGM_Volume_average,LOGM_Volume_max,LOGM_Volume_min,LOGM_Volume_volatility,LOGM_Volume_change
2018-01-14,119.54,121.2,118.65,2.549999999999997,-2.25,120.522,122.45,119.7,2.75,-2.3700000000000045,118.48,119.45,117.1,2.3500000000000085,0.29999999999999716,119.34,119.65,118.5,1.1500000000000057,0.19999999999998863,444088,555447,290608,264839,-235413
2018-01-21,123.41,125.65,119.65,6.0,6.0,125.15,126.95,123.4,3.549999999999997,3.549999999999997,122.642,125.15,119.28,5.8700000000000045,5.8700000000000045,124.42,126.05,122.75,3.299999999999997,3.0999999999999943,443181,593554,353697,239857,-17777
2018-01-28,125.06,127.2,123.3,3.9000000000000057,-1.1500000000000057,126.81,128.35,124.8,3.549999999999997,-2.25,123.462,125.65,119.7,5.950000000000003,-4.549999999999997,124.72,126.85,120.0,6.849999999999994,-6.849999999999994,387511,508693,240030,268663,-54908
2018-02-04,121.57,123.5,117.6,5.900000000000006,5.900000000000006,123.616,125.88,121.85,4.030000000000001,4.030000000000001,119.37,122.75,115.95,6.799999999999997,6.799999999999997,122.68,124.75,121.6,3.1500000000000057,3.1500000000000057,692646,1014092,552606,461486,-3403
2018-02-11,127.75,133.0,123.65,9.349999999999994,5.349999999999994,130.5225,134.8,126.15,8.650000000000006,3.789999999999992,125.095,131.45,120.8,10.649999999999991,-2.180000000000007,128.1,133.8,122.45,11.350000000000009,-3.5,1318027,2382086,491199,1890887,1890887
2018-02-18,118.58,121.15,117.15,4.0,-3.450000000000003,120.26599999999999,122.58,119.0,3.5799999999999983,-2.230000000000004,116.16,117.15,115.4,1.75,1.5,117.87,119.8,116.65,3.1499999999999915,2.3999999999999915,918840,1495707,550939,944768,-736372
2018-02-25,117.3,119.4,115.75,3.6500000000000057,-0.9000000000000057,119.73,122.95,117.55,5.400000000000006,2.6500000000000057,115.91,117.95,114.2,3.75,1.6000000000000085,118.2,122.25,115.55,6.700000000000003,5.549999999999997,550300,793671,452868,340803,-252902
2018-03-04,123.22999999999999,126.6,119.0,7.599999999999994,3.5,125.19,128.95,123.1,5.849999999999994,5.849999999999994,121.816,125.9,118.68,7.219999999999999,6.050000000000011,124.0,127.75,120.1,7.650000000000006,7.650000000000006,437760,569903,248490,321413,-116828
2018-03-11,127.38,128.0,125.4,2.5999999999999943,-2.5999999999999943,128.24,129.0,126.65,2.3499999999999943,-2.3499999999999943,125.55,126.6,123.55,3.049999999999997,-3.049999999999997,126.68,127.95,124.35,3.6000000000000085,-3.1500000000000057,375495,445078,307398,137680,-19261
2018-03-18,121.96,125.5,117.7,7.799999999999997,-6.6499999999999915,123.55,126.6,119.9,6.699999999999989,-6.699999999999989,119.6,124.0,115.4,8.599999999999994,-7.900000000000006,121.01,125.75,115.55,10.200000000000003,-5.950000000000003,509723,643760,366245,277515,277515
2018-03-25,115.75,120.15,112.6,7.550000000000011,-5.400000000000006,117.3925,121.25,115.72,5.530000000000001,-5.400000000000006,112.87,114.95,111.58,3.3700000000000045,-2.5,113.8375,115.6,111.65,3.9499999999999886,-3.049999999999997,542889,600719,422049,178670,25819
2018-04-01,113.02,114.05,110.1,3.950000000000003,-0.04999999999999716,115.05,116.1,112.6,3.5,0.3999999999999915,111.934,114.0,110.1,3.9000000000000057,3.3299999999999983,113.38,114.5,112.0,2.5,2.5,418682,605570,313178,292392,-292392
2018-04-08,117.34,118.4,115.8,2.6000000000000085,1.8500000000000085,118.45400000000001,119.65,117.2,2.450000000000003,2.450000000000003,116.26,117.4,114.7,2.700000000000003,2.5999999999999943,117.64,119.15,116.7,2.450000000000003,2.450000000000003,364192,429647,271667,157980,-143304
2018-04-15,121.12,122.5,118.75,3.75,-1.25,122.14,123.0,119.85,3.1500000000000057,-2.75,119.206,120.75,116.95,3.799999999999997,-2.25,120.59,122.45,117.45,5.0,-4.549999999999997,373416,514779,197937,316842,76215
2018-04-22,116.12,117.9,113.0,4.900000000000006,-2.700000000000003,117.74,120.95,115.25,5.700000000000003,-3.5,113.004,117.75,105.9,11.849999999999994,-5.299999999999997,115.83,119.6,110.2,9.399999999999991,-7.200000000000003,882346,1919210,381639,1537571,319893
2018-04-29,111.38,114.05,110.0,4.049999999999997,4.049999999999997,113.4,117.3,110.95,6.349999999999994,6.349999999999994,110.71,114.05,108.35,5.700000000000003,5.700000000000003,112.87,116.4,110.6,5.800000000000011,5.800000000000011,409795,571893,259976,311917,-47085
2018-05-06,116.02,116.95,114.4,2.549999999999997,-1.1499999999999915,117.13,118.8,115.2,3.5999999999999943,-1.8999999999999915,114.5,116.1,111.35,4.75,-4.200000000000003,115.42,117.35,111.65,5.699999999999989,-5.0,511427,706046,442411,263635,-196776
2018-05-13,111.14,111.8,110.65,1.1499999999999915,0.7999999999999972,111.99,112.7,111.3,1.4000000000000057,1.4000000000000057,110.1,110.8,108.95,1.8499999999999943,1.5,111.2,112.15,110.5,1.6500000000000057,1.6500000000000057,385425,520161,288791,231370,-183798
2018-05-20,110.1125,112.6,107.85,4.75,-4.75,111.005,112.89,110.05,2.8400000000000034,-2.5600000000000023,108.7,110.25,107.55,2.700000000000003,-2.4000000000000057,109.525,110.85,107.75,3.0999999999999943,-1.4499999999999886,570520,797676,378969,418707,341657
2018-05-27,108.76,109.8,108.35,1.4500000000000028,-0.05000000000001137,110.042,110.88,109.18,1.6999999999999886,-0.7999999999999972,107.78,107.9,107.6,0.30000000000001137,-0.30000000000001137,108.524,109.62,107.9,1.7199999999999989,0.30000000000001137,586487,740997,428786,312211,-85540
2018-06-03,107.67,108.85,106.3,2.549999999999997,-2.1999999999999886,108.77,109.5,107.75,1.75,-1.0999999999999943,106.83,107.85,106.1,1.75,-1.1999999999999886,107.55,108.65,106.85,1.8000000000000114,-0.7000000000000028,512582,591998,374750,217248,-1813
2018-06-10,107.19,108.65,106.0,2.6500000000000057,-1.5,108.22,108.9,107.05,1.8500000000000085,0.29999999999999716,106.21,107.1,104.75,2.3499999999999943,-1.0,107.236,108.2,106.33,1.8700000000000045,0.04999999999999716,707195,1094116,393939,700177,298419
2018-06-17,110.0,112.95,106.35,6.6000000000000085,-0.9500000000000028,111.796,114.45,107.0,7.450000000000003,-4.030000000000001,108.05,111.05,104.55,6.5,-2.5,109.55,112.75,105.3,7.450000000000003,-5.450000000000003,709092,862917,511865,351052,-229842
2018-06-24,102.95,105.25,100.2,5.049999999999997,-3.0,104.21000000000001,105.5,103.15,2.3499999999999943,-1.25,101.248,103.35,99.45,3.8999999999999915,-1.75,102.67,104.05,100.0,4.049999999999997,0.5499999999999972,816365,1153377,454433,698944,-698944
2018-07-01,105.5,106.9,104.5,2.4000000000000057,2.4000000000000057,106.7175,109.15,105.3,3.8500000000000085,3.8500000000000085,104.8625,106.45,103.65,2.799999999999997,2.799999999999997,106.1125,108.2,104.1,4.1000000000000085,4.1000000000000085,367887,526015,215986,310029,310029
2018-07-08,109.57,111.1,108.0,3.0999999999999943,1.75,111.016,112.53,109.1,3.430000000000007,1.5,108.8,110.05,107.9,2.1499999999999915,0.5499999999999972,109.85000000000001,111.4,109.0,2.4000000000000057,0.20000000000000284,417868,495389,342534,152855,152855
2018-07-15,109.34,109.95,108.9,1.0499999999999972,-0.29999999999999716,110.25,110.65,109.3,1.3500000000000085,-1.3500000000000085,108.6,109.38,107.67,1.7099999999999937,-0.4299999999999926,109.28,109.7,108.7,1.0,-1.0,424416,594226,246564,347662,-180061
2018-07-22,97.2,109.2,78.0,31.200000000000003,-31.200000000000003,98.944,109.95,81.67,28.28,-28.28,94.04,106.65,77.05,29.60000000000001,-28.60000000000001,95.76,108.3,77.85,30.450000000000003,-25.700000000000003,2472227,7447852,321080,7126772,2234664
2018-07-29,81.92999999999999,83.25,80.8,2.450000000000003,2.0,83.11,84.75,81.9,2.8499999999999943,2.75,81.286,82.7,80.38,2.3200000000000074,2.1200000000000045,82.5,84.35,80.95,3.3999999999999915,3.299999999999997,1247223,1983041,771603,1211438,-1211438
2018-08-05,82.38,84.55,80.2,4.349999999999994,-4.349999999999994,83.07600000000001,84.78,81.9,2.8799999999999955,-2.8299999999999983,81.326,83.03,80.0,3.030000000000001,-3.030000000000001,81.76,83.3,80.25,3.049999999999997,-2.3999999999999915,661722,905075,522706,382369,-86166
2018-08-12,79.75,80.95,78.85,2.1000000000000085,-2.1000000000000085,80.22,81.15,79.5,1.6500000000000057,-1.4000000000000057,78.596,79.45,77.8,1.6500000000000057,-0.8500000000000085,79.34400000000001,79.7,78.9,0.7999999999999972,-0.5300000000000011,866617,1175882,710420,465462,8976
2018-08-19,80.53,82.2,79.25,2.950000000000003,2.549999999999997,81.506,83.15,80.53,2.6200000000000045,2.6200000000000045,80.09,81.9,78.38,3.5200000000000102,2.450000000000003,81.15,82.85,79.9,2.9499999999999886,2.9499999999999886,742450,934981,589421,345560,229084
2018-08-26,84.8125,85.85,83.2,2.6499999999999915,2.0999999999999943,86.2125,86.9,85.1,1.8000000000000114,1.5,84.2375,85.15,82.85,2.3000000000000114,2.3000000000000114,85.5375,86.0,84.75,1.25,1.2000000000000028,1034389,1150094,931720,218374,-64486
