Date,CSOP FTSE China A50 US_Open_average,CSOP FTSE China A50 US_Open_max,CSOP FTSE China A50 US_Open_min,CSOP FTSE China A50 US_Open_volatility,CSOP FTSE China A50 US_Open_change,CSOP FTSE China A50 US_High_average,CSOP FTSE China A50 US_High_max,CSOP FTSE China A50 US_High_min,CSOP FTSE China A50 US_High_volatility,CSOP FTSE China A50 US_High_change,CSOP FTSE China A50 US_Low_average,CSOP FTSE China A50 US_Low_max,CSOP FTSE China A50 US_Low_min,CSOP FTSE China A50 US_Low_volatility,CSOP FTSE China A50 US_Low_change,CSOP FTSE China A50 US_Close_average,CSOP FTSE China A50 US_Close_max,CSOP FTSE China A50 US_Close_min,CSOP FTSE China A50 US_Close_volatility,CSOP FTSE China A50 US_Close_change
2018-04-15,17.0,17.0,17.0,0.0,0.0,17.04,17.04,17.04,0.0,0.0,16.98,16.98,16.98,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2018-04-22,16.94,16.94,16.94,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.93,16.93,16.93,0.0,0.0
2018-04-29,16.88,16.88,16.88,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2018-05-06,17.51,17.51,17.51,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.63,17.63,17.63,0.0,0.0
2018-05-13,17.34,17.34,17.34,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.34,17.34,17.34,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2018-05-20,16.79,16.79,16.79,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.75,16.75,16.75,0.0,0.0
2018-05-27,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.09,17.09,17.09,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2018-06-03,17.11,17.11,17.11,0.0,0.0,17.11,17.11,17.11,0.0,0.0,17.01,17.01,17.01,0.0,0.0,17.01,17.01,17.01,0.0,0.0
2018-06-10,16.66,16.66,16.66,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.63,16.63,16.63,0.0,0.0,16.66,16.66,16.66,0.0,0.0
2018-06-17,15.92,15.92,15.92,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2018-06-24,14.54,14.54,14.54,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2018-07-01,15.36,15.36,15.36,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.33,15.33,15.33,0.0,0.0
2018-07-08,15.0,15.0,15.0,0.0,0.0,15.02,15.02,15.02,0.0,0.0,14.98,14.98,14.98,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2018-07-15,15.24,15.24,15.24,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.15,15.15,15.15,0.0,0.0
2018-07-22,15.24,15.24,15.24,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2018-07-29,14.14,14.14,14.14,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2018-08-05,14.62,14.62,14.62,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2018-08-12,14.25,14.25,14.25,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.31,14.31,14.31,0.0,0.0
2018-08-19,15.16,15.16,15.16,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.16,15.16,15.16,0.0,0.0
2018-08-26,14.52,14.52,14.52,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.7,14.7,14.7,0.0,0.0
2018-09-02,14.25,14.25,14.25,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2018-09-09,14.35,14.35,14.35,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2018-09-16,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.08,15.08,15.08,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2018-09-23,15.35,15.35,15.35,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.33,15.33,15.33,0.0,0.0
2018-09-30,14.49,14.49,14.49,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.46,14.46,14.46,0.0,0.0
2018-10-07,14.15,14.15,14.15,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.26,14.26,14.26,0.0,0.0
2018-10-14,14.94,14.94,14.94,0.0,0.0,14.94,14.94,14.94,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.89,14.89,14.89,0.0,0.0
2018-10-21,14.02,14.02,14.02,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.73,13.73,13.73,0.0,0.0,13.82,13.82,13.82,0.0,0.0
2018-10-28,14.76,14.76,14.76,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2018-11-04,14.03,14.03,14.03,0.0,0.0,14.06,14.06,14.06,0.0,0.0,13.98,13.98,13.98,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2018-11-11,14.53,14.53,14.53,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2018-11-18,14.12,14.12,14.12,0.0,0.0,14.14,14.14,14.14,0.0,0.0,14.07,14.07,14.07,0.0,0.0,14.1,14.1,14.1,0.0,0.0
2018-11-25,14.73,14.73,14.73,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2018-12-02,14.02,14.02,14.02,0.0,0.0,14.07,14.07,14.07,0.0,0.0,13.9,13.9,13.9,0.0,0.0,14.05,14.05,14.05,0.0,0.0
2018-12-09,13.85,13.85,13.85,0.0,0.0,13.89,13.89,13.89,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.82,13.82,13.82,0.0,0.0
2018-12-16,13.02,13.02,13.02,0.0,0.0,13.23,13.23,13.23,0.0,0.0,13.02,13.02,13.02,0.0,0.0,13.05,13.05,13.05,0.0,0.0
2018-12-23,13.13,13.13,13.13,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.09,13.09,13.09,0.0,0.0,13.11,13.11,13.11,0.0,0.0
2018-12-30,13.41,13.41,13.41,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.3,13.3,13.3,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2019-01-06,13.59,13.59,13.59,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2019-01-13,14.19,14.19,14.19,0.0,0.0,14.26,14.26,14.26,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2019-01-20,14.29,14.29,14.29,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.38,14.38,14.38,0.0,0.0
2019-01-27,14.77,14.77,14.77,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2019-02-03,14.94,14.94,14.94,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2019-02-10,14.86,14.86,14.86,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-02-17,16.41,16.41,16.41,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-02-24,17.0,17.0,17.0,0.0,0.0,17.01,17.01,17.01,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2019-03-03,15.88,15.88,15.88,0.0,0.0,16.16,16.16,16.16,0.0,0.0,15.88,15.88,15.88,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-03-10,16.73,16.73,16.73,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.76,16.76,16.76,0.0,0.0
2019-03-17,16.0,16.0,16.0,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-03-24,17.18,17.18,17.18,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2019-03-31,17.6,17.6,17.6,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.7,17.7,17.7,0.0,0.0
2019-04-07,17.7,17.7,17.7,0.0,0.0,17.71,17.71,17.71,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.45,17.45,17.45,0.0,0.0
2019-04-14,17.78,17.78,17.78,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-04-21,17.6,17.6,17.6,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2019-04-28,16.87,16.87,16.87,0.0,0.0,17.07,17.07,17.07,0.0,0.0,16.7,16.7,16.7,0.0,0.0,17.06,17.06,17.06,0.0,0.0
2019-05-05,15.83,15.83,15.83,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2019-05-12,15.87,15.87,15.87,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.84,15.84,15.84,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-05-19,15.91,15.91,15.91,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.86,15.86,15.86,0.0,0.0,15.86,15.86,15.86,0.0,0.0
2019-05-26,16.12,16.12,16.12,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.26,16.26,16.26,0.0,0.0
2019-06-02,16.2,16.2,16.2,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.26,16.26,16.26,0.0,0.0
2019-06-09,16.46,16.46,16.46,0.0,0.0,16.47,16.47,16.47,0.0,0.0,16.45,16.45,16.45,0.0,0.0,16.45,16.45,16.45,0.0,0.0
2019-06-16,17.51,17.51,17.51,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.49,17.49,17.49,0.0,0.0
2019-06-23,17.99,17.99,17.99,0.0,0.0,18.02,18.02,18.02,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.94,17.94,17.94,0.0,0.0
2019-06-30,17.5,17.5,17.5,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2019-07-07,17.55,17.55,17.55,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.51,17.51,17.51,0.0,0.0
2019-07-14,17.5,17.5,17.5,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.41,17.41,17.41,0.0,0.0,17.41,17.41,17.41,0.0,0.0
2019-07-21,17.67,17.67,17.67,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.72,17.72,17.72,0.0,0.0
2019-07-28,16.11,16.11,16.11,0.0,0.0,16.18,16.18,16.18,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2019-08-04,16.3,16.3,16.3,0.0,0.0,16.33,16.33,16.33,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-08-11,16.8,16.8,16.8,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.76,16.76,16.76,0.0,0.0
2019-08-18,16.61,16.61,16.61,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.57,16.57,16.57,0.0,0.0,16.59,16.59,16.59,0.0,0.0
2019-08-25,16.84,16.84,16.84,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.61,16.61,16.61,0.0,0.0,16.67,16.67,16.67,0.0,0.0
2019-09-01,17.3,17.3,17.3,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.31,17.31,17.31,0.0,0.0
2019-09-08,17.35,17.35,17.35,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.26,17.26,17.26,0.0,0.0
2019-09-15,16.91,16.91,16.91,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.91,16.91,16.91,0.0,0.0,16.98,16.98,16.98,0.0,0.0
2019-09-22,16.77,16.77,16.77,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.76,16.76,16.76,0.0,0.0
2019-09-29,16.77,16.77,16.77,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2019-10-06,17.6,17.6,17.6,0.0,0.0,17.64,17.64,17.64,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2019-10-13,17.46,17.46,17.46,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2019-10-20,17.51,17.51,17.51,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.53,17.53,17.53,0.0,0.0
2019-10-27,17.89,17.89,17.89,0.0,0.0,17.99,17.99,17.99,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2019-11-03,17.74,17.74,17.74,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.79,17.79,17.79,0.0,0.0
2019-11-10,17.53,17.53,17.53,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2019-11-17,17.52,17.52,17.52,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.39,17.39,17.39,0.0,0.0
2019-11-24,17.08,17.08,17.08,0.0,0.0,17.08,17.08,17.08,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2019-12-01,17.36,17.36,17.36,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2019-12-08,17.12,17.12,17.12,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.02,17.02,17.02,0.0,0.0
2019-12-15,17.01,17.01,17.01,0.0,0.0,17.01,17.01,17.01,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2019-12-22,17.39,17.39,17.39,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.27,17.27,17.27,0.0,0.0
2019-12-29,17.54,17.54,17.54,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.51,17.51,17.51,0.0,0.0
