Date,Invesco S and P 500 GARP_Open_average,Invesco S and P 500 GARP_Open_max,Invesco S and P 500 GARP_Open_min,Invesco S and P 500 GARP_Open_volatility,Invesco S and P 500 GARP_Open_change,Invesco S and P 500 GARP_High_average,Invesco S and P 500 GARP_High_max,Invesco S and P 500 GARP_High_min,Invesco S and P 500 GARP_High_volatility,Invesco S and P 500 GARP_High_change,Invesco S and P 500 GARP_Low_average,Invesco S and P 500 GARP_Low_max,Invesco S and P 500 GARP_Low_min,Invesco S and P 500 GARP_Low_volatility,Invesco S and P 500 GARP_Low_change,Invesco S and P 500 GARP_Close_average,Invesco S and P 500 GARP_Close_max,Invesco S and P 500 GARP_Close_min,Invesco S and P 500 GARP_Close_volatility,Invesco S and P 500 GARP_Close_change
2018-08-05,52.42,52.42,52.42,0.0,0.0,52.71,52.71,52.71,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2018-08-12,52.14,52.14,52.14,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.32,52.32,52.32,0.0,0.0
2018-08-19,53.65,53.65,53.65,0.0,0.0,53.8,53.8,53.8,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.65,53.65,53.65,0.0,0.0
2018-08-26,54.04,54.04,54.04,0.0,0.0,54.32,54.32,54.32,0.0,0.0,54.04,54.04,54.04,0.0,0.0,54.2,54.2,54.2,0.0,0.0
2018-09-02,53.42,53.42,53.42,0.0,0.0,53.47,53.47,53.47,0.0,0.0,53.22,53.22,53.22,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2018-09-09,54.09,54.09,54.09,0.0,0.0,54.09,54.09,54.09,0.0,0.0,53.52,53.52,53.52,0.0,0.0,53.6,53.6,53.6,0.0,0.0
2018-09-16,54.04,54.04,54.04,0.0,0.0,54.14,54.14,54.14,0.0,0.0,53.63,53.63,53.63,0.0,0.0,54.08,54.08,54.08,0.0,0.0
2018-09-23,54.96,54.96,54.96,0.0,0.0,55.06,55.06,55.06,0.0,0.0,54.72,54.72,54.72,0.0,0.0,54.72,54.72,54.72,0.0,0.0
2018-09-30,52.59,52.59,52.59,0.0,0.0,52.79,52.79,52.79,0.0,0.0,51.7,51.7,51.7,0.0,0.0,52.33,52.33,52.33,0.0,0.0
2018-10-07,50.53,50.53,50.53,0.0,0.0,50.53,50.53,50.53,0.0,0.0,49.97,49.97,49.97,0.0,0.0,50.14,50.14,50.14,0.0,0.0
2018-10-14,50.03,50.03,50.03,0.0,0.0,50.21,50.21,50.21,0.0,0.0,49.66,49.66,49.66,0.0,0.0,50.1,50.1,50.1,0.0,0.0
2018-10-21,48.85,48.85,48.85,0.0,0.0,48.99,48.99,48.99,0.0,0.0,46.6,46.6,46.6,0.0,0.0,47.37,47.37,47.37,0.0,0.0
2018-10-28,49.73,49.73,49.73,0.0,0.0,49.73,49.73,49.73,0.0,0.0,49.15,49.15,49.15,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2018-11-04,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.11,49.11,49.11,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2018-11-11,48.1,48.1,48.1,0.0,0.0,48.12,48.12,48.12,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2018-11-18,47.0,47.0,47.0,0.0,0.0,47.33,47.33,47.33,0.0,0.0,46.92,46.92,46.92,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2018-11-25,50.79,50.79,50.79,0.0,0.0,50.81,50.81,50.81,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.59,50.59,50.59,0.0,0.0
2018-12-02,47.39,47.39,47.39,0.0,0.0,48.02,48.02,48.02,0.0,0.0,46.84,46.84,46.84,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2018-12-09,46.93,46.93,46.93,0.0,0.0,47.03,47.03,47.03,0.0,0.0,45.7,45.7,45.7,0.0,0.0,46.07,46.07,46.07,0.0,0.0
2018-12-16,42.75,42.75,42.75,0.0,0.0,43.13,43.13,43.13,0.0,0.0,42.07,42.07,42.07,0.0,0.0,42.07,42.07,42.07,0.0,0.0
2018-12-23,45.63,45.63,45.63,0.0,0.0,45.8,45.8,45.8,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.78,45.78,45.78,0.0,0.0
2018-12-30,46.65,46.65,46.65,0.0,0.0,47.53,47.53,47.53,0.0,0.0,46.65,46.65,46.65,0.0,0.0,47.32,47.32,47.32,0.0,0.0
2019-01-06,48.01,48.01,48.01,0.0,0.0,48.24,48.24,48.24,0.0,0.0,47.91,47.91,47.91,0.0,0.0,48.05,48.05,48.05,0.0,0.0
2019-01-13,49.47,49.47,49.47,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.39,49.39,49.39,0.0,0.0
2019-01-20,48.93,48.93,48.93,0.0,0.0,48.93,48.93,48.93,0.0,0.0,48.33,48.33,48.33,0.0,0.0,48.73,48.73,48.73,0.0,0.0
2019-01-27,50.13,50.13,50.13,0.0,0.0,50.59,50.59,50.59,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.55,50.55,50.55,0.0,0.0
2019-02-03,50.75,50.75,50.75,0.0,0.0,50.86,50.86,50.86,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2019-02-10,52.12,52.12,52.12,0.0,0.0,52.12,52.12,52.12,0.0,0.0,51.83,51.83,51.83,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-02-17,52.74,52.74,52.74,0.0,0.0,52.81,52.81,52.81,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.58,52.58,52.58,0.0,0.0
2019-02-24,53.18,53.18,53.18,0.0,0.0,53.18,53.18,53.18,0.0,0.0,51.84,51.84,51.84,0.0,0.0,52.34,52.34,52.34,0.0,0.0
2019-03-03,51.26,51.26,51.26,0.0,0.0,52.04,52.04,52.04,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-03-10,52.83,52.83,52.83,0.0,0.0,53.02,53.02,53.02,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.86,52.86,52.86,0.0,0.0
2019-03-17,52.46,52.46,52.46,0.0,0.0,52.69,52.69,52.69,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.57,52.57,52.57,0.0,0.0
2019-03-24,53.86,53.86,53.86,0.0,0.0,54.15,54.15,54.15,0.0,0.0,53.8,53.8,53.8,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2019-03-31,54.57,54.57,54.57,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.33,54.33,54.33,0.0,0.0,54.66,54.66,54.66,0.0,0.0
2019-04-07,54.9,54.9,54.9,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.52,54.52,54.52,0.0,0.0,54.76,54.76,54.76,0.0,0.0
2019-04-14,54.21,54.21,54.21,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.51,54.51,54.51,0.0,0.0
2019-04-21,55.15,55.15,55.15,0.0,0.0,55.25,55.25,55.25,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2019-04-28,54.42,54.42,54.42,0.0,0.0,55.31,55.31,55.31,0.0,0.0,54.06,54.06,54.06,0.0,0.0,55.22,55.22,55.22,0.0,0.0
2019-05-05,52.9,52.9,52.9,0.0,0.0,53.0,53.0,53.0,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.47,52.47,52.47,0.0,0.0
2019-05-12,53.64,53.64,53.64,0.0,0.0,53.64,53.64,53.64,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2019-05-19,53.15,53.15,53.15,0.0,0.0,53.26,53.26,53.26,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2019-05-26,51.68,51.68,51.68,0.0,0.0,51.91,51.91,51.91,0.0,0.0,50.75,50.75,50.75,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2019-06-02,54.59,54.59,54.59,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.42,54.42,54.42,0.0,0.0,54.46,54.46,54.46,0.0,0.0
2019-06-09,54.58,54.58,54.58,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.47,54.47,54.47,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2019-06-16,55.8,55.8,55.8,0.0,0.0,55.8,55.8,55.8,0.0,0.0,54.49,54.49,54.49,0.0,0.0,55.28,55.28,55.28,0.0,0.0
2019-06-23,57.21,57.21,57.21,0.0,0.0,57.43,57.43,57.43,0.0,0.0,56.51,56.51,56.51,0.0,0.0,56.76,56.76,56.76,0.0,0.0
2019-06-30,56.17,56.17,56.17,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.26,56.26,56.26,0.0,0.0
2019-07-07,57.61,57.61,57.61,0.0,0.0,57.61,57.61,57.61,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.34,57.34,57.34,0.0,0.0
2019-07-14,57.6,57.6,57.6,0.0,0.0,57.78,57.78,57.78,0.0,0.0,57.43,57.43,57.43,0.0,0.0,57.58,57.58,57.58,0.0,0.0
2019-07-21,58.49,58.49,58.49,0.0,0.0,58.49,58.49,58.49,0.0,0.0,57.9,57.9,57.9,0.0,0.0,58.14,58.14,58.14,0.0,0.0
2019-07-28,55.0,55.0,55.0,0.0,0.0,55.0,55.0,55.0,0.0,0.0,52.96,52.96,52.96,0.0,0.0,53.56,53.56,53.56,0.0,0.0
2019-08-04,54.11,54.11,54.11,0.0,0.0,54.15,54.15,54.15,0.0,0.0,53.27,53.27,53.27,0.0,0.0,53.52,53.52,53.52,0.0,0.0
2019-08-11,54.35,54.35,54.35,0.0,0.0,54.52,54.52,54.52,0.0,0.0,54.19,54.19,54.19,0.0,0.0,54.32,54.32,54.32,0.0,0.0
2019-08-18,53.36,53.36,53.36,0.0,0.0,53.43,53.43,53.43,0.0,0.0,52.94,52.94,52.94,0.0,0.0,53.26,53.26,53.26,0.0,0.0
2019-08-25,54.53,54.53,54.53,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.03,54.03,54.03,0.0,0.0,54.26,54.26,54.26,0.0,0.0
2019-09-01,56.2,56.2,56.2,0.0,0.0,56.68,56.68,56.68,0.0,0.0,56.2,56.2,56.2,0.0,0.0,56.63,56.63,56.63,0.0,0.0
2019-09-08,57.4,57.4,57.4,0.0,0.0,57.86,57.86,57.86,0.0,0.0,57.3,57.3,57.3,0.0,0.0,57.74,57.74,57.74,0.0,0.0
2019-09-15,56.82,56.82,56.82,0.0,0.0,57.3,57.3,57.3,0.0,0.0,56.52,56.52,56.52,0.0,0.0,57.05,57.05,57.05,0.0,0.0
2019-09-22,56.17,56.17,56.17,0.0,0.0,56.7,56.7,56.7,0.0,0.0,56.17,56.17,56.17,0.0,0.0,56.42,56.42,56.42,0.0,0.0
2019-09-29,55.33,55.33,55.33,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.23,55.23,55.23,0.0,0.0,55.38,55.38,55.38,0.0,0.0
2019-10-06,56.35,56.35,56.35,0.0,0.0,56.61,56.61,56.61,0.0,0.0,56.22,56.22,56.22,0.0,0.0,56.37,56.37,56.37,0.0,0.0
2019-10-13,57.48,57.48,57.48,0.0,0.0,57.84,57.84,57.84,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.75,57.75,57.75,0.0,0.0
2019-10-20,59.47,59.47,59.47,0.0,0.0,59.75,59.75,59.75,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.65,59.65,59.65,0.0,0.0
2019-10-27,60.53,60.53,60.53,0.0,0.0,60.78,60.78,60.78,0.0,0.0,60.19,60.19,60.19,0.0,0.0,60.51,60.51,60.51,0.0,0.0
2019-11-03,60.79,60.79,60.79,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.82,60.82,60.82,0.0,0.0
2019-11-10,61.3,61.3,61.3,0.0,0.0,61.38,61.38,61.38,0.0,0.0,61.07,61.07,61.07,0.0,0.0,61.31,61.31,61.31,0.0,0.0
2019-11-17,61.06,61.06,61.06,0.0,0.0,61.57,61.57,61.57,0.0,0.0,61.06,61.06,61.06,0.0,0.0,61.52,61.52,61.52,0.0,0.0
2019-11-24,61.71,61.71,61.71,0.0,0.0,61.71,61.71,61.71,0.0,0.0,60.92,60.92,60.92,0.0,0.0,60.92,60.92,60.92,0.0,0.0
2019-12-01,61.56,61.56,61.56,0.0,0.0,61.62,61.62,61.62,0.0,0.0,61.35,61.35,61.35,0.0,0.0,61.36,61.36,61.36,0.0,0.0
2019-12-08,63.17,63.17,63.17,0.0,0.0,63.17,63.17,63.17,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.81,62.81,62.81,0.0,0.0
2019-12-15,63.6,63.6,63.6,0.0,0.0,63.6,63.6,63.6,0.0,0.0,63.2,63.2,63.2,0.0,0.0,63.21,63.21,63.21,0.0,0.0
2019-12-22,63.44,63.44,63.44,0.0,0.0,63.44,63.44,63.44,0.0,0.0,62.93,62.93,62.93,0.0,0.0,63.0,63.0,63.0,0.0,0.0
2019-12-29,63.14,63.14,63.14,0.0,0.0,63.22,63.22,63.22,0.0,0.0,62.88,62.88,62.88,0.0,0.0,63.05,63.05,63.05,0.0,0.0
