Date,Vanguard REITEtf_Open_average,Vanguard REITEtf_Open_max,Vanguard REITEtf_Open_min,Vanguard REITEtf_Open_volatility,Vanguard REITEtf_Open_change,Vanguard REITEtf_High_average,Vanguard REITEtf_High_max,Vanguard REITEtf_High_min,Vanguard REITEtf_High_volatility,Vanguard REITEtf_High_change,Vanguard REITEtf_Low_average,Vanguard REITEtf_Low_max,Vanguard REITEtf_Low_min,Vanguard REITEtf_Low_volatility,Vanguard REITEtf_Low_change,Vanguard REITEtf_Close_average,Vanguard REITEtf_Close_max,Vanguard REITEtf_Close_min,Vanguard REITEtf_Close_volatility,Vanguard REITEtf_Close_change
2018-06-10,79.72,79.72,79.72,0.0,0.0,80.26,80.26,80.26,0.0,0.0,79.53,79.53,79.53,0.0,0.0,79.69,79.69,79.69,0.0,0.0
2018-06-17,80.33,80.33,80.33,0.0,0.0,80.84,80.84,80.84,0.0,0.0,79.96,79.96,79.96,0.0,0.0,80.79,80.79,80.79,0.0,0.0
2018-06-24,81.1,81.1,81.1,0.0,0.0,81.8,81.8,81.8,0.0,0.0,80.62,80.62,80.62,0.0,0.0,81.45,81.45,81.45,0.0,0.0
2018-07-01,82.79,82.79,82.79,0.0,0.0,83.15,83.15,83.15,0.0,0.0,82.74,82.74,82.74,0.0,0.0,83.02,83.02,83.02,0.0,0.0
2018-07-08,82.55,82.55,82.55,0.0,0.0,82.9,82.9,82.9,0.0,0.0,82.2,82.2,82.2,0.0,0.0,82.26,82.26,82.26,0.0,0.0
2018-07-15,81.59,81.59,81.59,0.0,0.0,81.8,81.8,81.8,0.0,0.0,80.86,80.86,80.86,0.0,0.0,81.08,81.08,81.08,0.0,0.0
2018-07-22,81.56,81.56,81.56,0.0,0.0,81.61,81.61,81.61,0.0,0.0,80.46,80.46,80.46,0.0,0.0,80.54,80.54,80.54,0.0,0.0
2018-07-29,82.23,82.23,82.23,0.0,0.0,83.12,83.12,83.12,0.0,0.0,82.15,82.15,82.15,0.0,0.0,83.08,83.08,83.08,0.0,0.0
2018-08-05,82.49,82.49,82.49,0.0,0.0,82.5,82.5,82.5,0.0,0.0,81.6,81.6,81.6,0.0,0.0,81.75,81.75,81.75,0.0,0.0
2018-08-12,83.11,83.11,83.11,0.0,0.0,84.07,84.07,84.07,0.0,0.0,83.11,83.11,83.11,0.0,0.0,84.06,84.06,84.06,0.0,0.0
2018-08-19,82.93,82.93,82.93,0.0,0.0,83.43,83.43,83.43,0.0,0.0,82.8,82.8,82.8,0.0,0.0,83.42,83.42,83.42,0.0,0.0
2018-08-26,83.78,83.78,83.78,0.0,0.0,84.23,84.23,84.23,0.0,0.0,83.72,83.72,83.72,0.0,0.0,84.05,84.05,84.05,0.0,0.0
2018-09-02,83.55,83.55,83.55,0.0,0.0,83.55,83.55,83.55,0.0,0.0,82.77,82.77,82.77,0.0,0.0,82.86,82.86,82.86,0.0,0.0
2018-09-09,83.55,83.55,83.55,0.0,0.0,83.62,83.62,83.62,0.0,0.0,82.54,82.54,82.54,0.0,0.0,83.14,83.14,83.14,0.0,0.0
2018-09-16,82.69,82.69,82.69,0.0,0.0,83.21,83.21,83.21,0.0,0.0,82.57,82.57,82.57,0.0,0.0,82.78,82.78,82.78,0.0,0.0
2018-09-23,79.71,79.71,79.71,0.0,0.0,80.68,80.68,80.68,0.0,0.0,79.63,79.63,79.63,0.0,0.0,80.68,80.68,80.68,0.0,0.0
2018-09-30,78.26,78.26,78.26,0.0,0.0,78.69,78.69,78.69,0.0,0.0,78.15,78.15,78.15,0.0,0.0,78.2,78.2,78.2,0.0,0.0
2018-10-07,76.84,76.84,76.84,0.0,0.0,77.07,77.07,77.07,0.0,0.0,75.38,75.38,75.38,0.0,0.0,75.82,75.82,75.82,0.0,0.0
2018-10-14,77.5,77.5,77.5,0.0,0.0,78.37,78.37,78.37,0.0,0.0,77.5,77.5,77.5,0.0,0.0,78.12,78.12,78.12,0.0,0.0
2018-10-21,79.18,79.18,79.18,0.0,0.0,79.18,79.18,79.18,0.0,0.0,76.68,76.68,76.68,0.0,0.0,77.2,77.2,77.2,0.0,0.0
2018-10-28,78.84,78.84,78.84,0.0,0.0,78.86,78.86,78.86,0.0,0.0,77.15,77.15,77.15,0.0,0.0,78.04,78.04,78.04,0.0,0.0
2018-11-04,80.52,80.52,80.52,0.0,0.0,80.87,80.87,80.87,0.0,0.0,80.16,80.16,80.16,0.0,0.0,80.6,80.6,80.6,0.0,0.0
2018-11-11,79.78,79.78,79.78,0.0,0.0,80.91,80.91,80.91,0.0,0.0,79.7,79.7,79.7,0.0,0.0,80.79,80.79,80.79,0.0,0.0
2018-11-18,79.88,79.88,79.88,0.0,0.0,80.35,80.35,80.35,0.0,0.0,79.51,79.51,79.51,0.0,0.0,79.98,79.98,79.98,0.0,0.0
2018-11-25,81.41,81.41,81.41,0.0,0.0,82.05,82.05,82.05,0.0,0.0,81.13,81.13,81.13,0.0,0.0,81.98,81.98,81.98,0.0,0.0
2018-12-02,82.94,82.94,82.94,0.0,0.0,83.09,83.09,83.09,0.0,0.0,81.81,81.81,81.81,0.0,0.0,82.12,82.12,82.12,0.0,0.0
2018-12-09,79.58,79.58,79.58,0.0,0.0,80.01,80.01,80.01,0.0,0.0,79.24,79.24,79.24,0.0,0.0,79.65,79.65,79.65,0.0,0.0
2018-12-16,75.61,75.61,75.61,0.0,0.0,77.02,77.02,77.02,0.0,0.0,74.32,74.32,74.32,0.0,0.0,74.39,74.39,74.39,0.0,0.0
2018-12-23,74.91,74.91,74.91,0.0,0.0,75.18,75.18,75.18,0.0,0.0,73.8,73.8,73.8,0.0,0.0,74.37,74.37,74.37,0.0,0.0
2018-12-30,73.74,73.74,73.74,0.0,0.0,75.02,75.02,75.02,0.0,0.0,73.3,73.3,73.3,0.0,0.0,74.32,74.32,74.32,0.0,0.0
2019-01-06,77.46,77.46,77.46,0.0,0.0,77.83,77.83,77.83,0.0,0.0,77.1,77.1,77.1,0.0,0.0,77.75,77.75,77.75,0.0,0.0
2019-01-13,79.49,79.49,79.49,0.0,0.0,79.5,79.5,79.5,0.0,0.0,78.82,78.82,78.82,0.0,0.0,79.43,79.43,79.43,0.0,0.0
2019-01-20,79.74,79.74,79.74,0.0,0.0,80.52,80.52,80.52,0.0,0.0,79.59,79.59,79.59,0.0,0.0,80.46,80.46,80.46,0.0,0.0
2019-01-27,83.49,83.49,83.49,0.0,0.0,83.75,83.75,83.75,0.0,0.0,81.72,81.72,81.72,0.0,0.0,82.88,82.88,82.88,0.0,0.0
2019-02-03,83.8,83.8,83.8,0.0,0.0,84.45,84.45,84.45,0.0,0.0,83.64,83.64,83.64,0.0,0.0,84.12,84.12,84.12,0.0,0.0
2019-02-10,84.74,84.74,84.74,0.0,0.0,85.1,85.1,85.1,0.0,0.0,84.54,84.54,84.54,0.0,0.0,85.09,85.09,85.09,0.0,0.0
2019-02-17,84.79,84.79,84.79,0.0,0.0,85.44,85.44,85.44,0.0,0.0,84.52,84.52,84.52,0.0,0.0,85.12,85.12,85.12,0.0,0.0
2019-02-24,83.94,83.94,83.94,0.0,0.0,84.24,84.24,84.24,0.0,0.0,82.82,82.82,82.82,0.0,0.0,83.73,83.73,83.73,0.0,0.0
2019-03-03,83.63,83.63,83.63,0.0,0.0,84.16,84.16,84.16,0.0,0.0,83.49,83.49,83.49,0.0,0.0,83.86,83.86,83.86,0.0,0.0
2019-03-10,86.12,86.12,86.12,0.0,0.0,86.19,86.19,86.19,0.0,0.0,85.61,85.61,85.61,0.0,0.0,85.76,85.76,85.76,0.0,0.0
2019-03-17,86.93,86.93,86.93,0.0,0.0,87.42,87.42,87.42,0.0,0.0,86.2,86.2,86.2,0.0,0.0,86.22,86.22,86.22,0.0,0.0
2019-03-24,87.07,87.07,87.07,0.0,0.0,87.17,87.17,87.17,0.0,0.0,86.57,86.57,86.57,0.0,0.0,86.91,86.91,86.91,0.0,0.0
2019-03-31,87.24,87.24,87.24,0.0,0.0,87.89,87.89,87.89,0.0,0.0,87.1,87.1,87.1,0.0,0.0,87.84,87.84,87.84,0.0,0.0
2019-04-07,87.59,87.59,87.59,0.0,0.0,88.08,88.08,88.08,0.0,0.0,86.97,86.97,86.97,0.0,0.0,88.05,88.05,88.05,0.0,0.0
2019-04-14,85.11,85.11,85.11,0.0,0.0,85.67,85.67,85.67,0.0,0.0,84.57,84.57,84.57,0.0,0.0,85.49,85.49,85.49,0.0,0.0
2019-04-21,86.28,86.28,86.28,0.0,0.0,86.87,86.87,86.87,0.0,0.0,86.13,86.13,86.13,0.0,0.0,86.8,86.8,86.8,0.0,0.0
2019-04-28,87.24,87.24,87.24,0.0,0.0,87.79,87.79,87.79,0.0,0.0,86.93,86.93,86.93,0.0,0.0,87.67,87.67,87.67,0.0,0.0
2019-05-05,85.88,85.88,85.88,0.0,0.0,87.08,87.08,87.08,0.0,0.0,85.71,85.71,85.71,0.0,0.0,86.86,86.86,86.86,0.0,0.0
2019-05-12,87.73,87.73,87.73,0.0,0.0,88.07,88.07,88.07,0.0,0.0,87.41,87.41,87.41,0.0,0.0,87.86,87.86,87.86,0.0,0.0
2019-05-19,88.02,88.02,88.02,0.0,0.0,88.47,88.47,88.47,0.0,0.0,87.99,87.99,87.99,0.0,0.0,88.06,88.06,88.06,0.0,0.0
2019-05-26,86.16,86.16,86.16,0.0,0.0,87.37,87.37,87.37,0.0,0.0,85.89,85.89,85.89,0.0,0.0,86.89,86.89,86.89,0.0,0.0
2019-06-02,89.13,89.13,89.13,0.0,0.0,89.57,89.57,89.57,0.0,0.0,88.92,88.92,88.92,0.0,0.0,89.02,89.02,89.02,0.0,0.0
2019-06-09,89.6,89.6,89.6,0.0,0.0,90.12,90.12,90.12,0.0,0.0,89.55,89.55,89.55,0.0,0.0,89.7,89.7,89.7,0.0,0.0
2019-06-16,91.0,91.0,91.0,0.0,0.0,91.27,91.27,91.27,0.0,0.0,90.04,90.04,90.04,0.0,0.0,90.23,90.23,90.23,0.0,0.0
2019-06-23,87.21,87.21,87.21,0.0,0.0,87.96,87.96,87.96,0.0,0.0,87.14,87.14,87.14,0.0,0.0,87.4,87.4,87.4,0.0,0.0
2019-06-30,89.31,89.31,89.31,0.0,0.0,89.91,89.91,89.91,0.0,0.0,88.22,88.22,88.22,0.0,0.0,89.62,89.62,89.62,0.0,0.0
2019-07-07,89.65,89.65,89.65,0.0,0.0,89.77,89.77,89.77,0.0,0.0,89.07,89.07,89.07,0.0,0.0,89.46,89.46,89.46,0.0,0.0
2019-07-14,88.97,88.97,88.97,0.0,0.0,89.03,89.03,89.03,0.0,0.0,87.31,87.31,87.31,0.0,0.0,87.43,87.43,87.43,0.0,0.0
2019-07-21,88.01,88.01,88.01,0.0,0.0,88.44,88.44,88.44,0.0,0.0,87.63,87.63,87.63,0.0,0.0,88.29,88.29,88.29,0.0,0.0
2019-07-28,88.82,88.82,88.82,0.0,0.0,89.79,89.79,89.79,0.0,0.0,88.67,88.67,88.67,0.0,0.0,89.32,89.32,89.32,0.0,0.0
2019-08-04,90.8,90.8,90.8,0.0,0.0,91.15,91.15,91.15,0.0,0.0,90.0,90.0,90.0,0.0,0.0,90.85,90.85,90.85,0.0,0.0
2019-08-11,90.46,90.46,90.46,0.0,0.0,91.35,91.35,91.35,0.0,0.0,90.25,90.25,90.25,0.0,0.0,91.18,91.18,91.18,0.0,0.0
2019-08-18,91.91,91.91,91.91,0.0,0.0,92.55,92.55,92.55,0.0,0.0,90.4,90.4,90.4,0.0,0.0,90.7,90.7,90.7,0.0,0.0
2019-08-25,92.41,92.41,92.41,0.0,0.0,92.51,92.51,92.51,0.0,0.0,91.81,91.81,91.81,0.0,0.0,92.22,92.22,92.22,0.0,0.0
2019-09-01,93.51,93.51,93.51,0.0,0.0,93.79,93.79,93.79,0.0,0.0,93.22,93.22,93.22,0.0,0.0,93.45,93.45,93.45,0.0,0.0
2019-09-08,92.52,92.52,92.52,0.0,0.0,92.99,92.99,92.99,0.0,0.0,91.36,91.36,91.36,0.0,0.0,91.64,91.64,91.64,0.0,0.0
2019-09-15,93.66,93.66,93.66,0.0,0.0,93.93,93.93,93.93,0.0,0.0,93.18,93.18,93.18,0.0,0.0,93.45,93.45,93.45,0.0,0.0
2019-09-22,93.81,93.81,93.81,0.0,0.0,93.91,93.91,93.91,0.0,0.0,92.44,92.44,92.44,0.0,0.0,93.09,93.09,93.09,0.0,0.0
2019-09-29,93.05,93.05,93.05,0.0,0.0,93.47,93.47,93.47,0.0,0.0,92.97,92.97,92.97,0.0,0.0,93.43,93.43,93.43,0.0,0.0
2019-10-06,93.41,93.41,93.41,0.0,0.0,93.78,93.78,93.78,0.0,0.0,92.98,92.98,92.98,0.0,0.0,93.03,93.03,93.03,0.0,0.0
2019-10-13,93.73,93.73,93.73,0.0,0.0,94.67,94.67,94.67,0.0,0.0,93.69,93.69,93.69,0.0,0.0,94.53,94.53,94.53,0.0,0.0
2019-10-20,94.88,94.88,94.88,0.0,0.0,94.99,94.99,94.99,0.0,0.0,93.95,93.95,93.95,0.0,0.0,94.13,94.13,94.13,0.0,0.0
2019-10-27,94.41,94.41,94.41,0.0,0.0,94.79,94.79,94.79,0.0,0.0,93.45,93.45,93.45,0.0,0.0,94.28,94.28,94.28,0.0,0.0
2019-11-03,91.21,91.21,91.21,0.0,0.0,91.69,91.69,91.69,0.0,0.0,90.91,90.91,90.91,0.0,0.0,91.09,91.09,91.09,0.0,0.0
2019-11-10,92.29,92.29,92.29,0.0,0.0,92.67,92.67,92.67,0.0,0.0,92.04,92.04,92.04,0.0,0.0,92.64,92.64,92.64,0.0,0.0
2019-11-17,92.06,92.06,92.06,0.0,0.0,92.13,92.13,92.13,0.0,0.0,91.05,91.05,91.05,0.0,0.0,91.55,91.55,91.55,0.0,0.0
2019-11-24,93.5,93.5,93.5,0.0,0.0,93.85,93.85,93.85,0.0,0.0,93.03,93.03,93.03,0.0,0.0,93.07,93.07,93.07,0.0,0.0
2019-12-01,92.65,92.65,92.65,0.0,0.0,93.36,93.36,93.36,0.0,0.0,92.65,92.65,92.65,0.0,0.0,92.87,92.87,92.87,0.0,0.0
2019-12-08,90.37,90.37,90.37,0.0,0.0,90.8,90.8,90.8,0.0,0.0,89.68,89.68,89.68,0.0,0.0,90.35,90.35,90.35,0.0,0.0
2019-12-15,91.32,91.32,91.32,0.0,0.0,91.97,91.97,91.97,0.0,0.0,91.25,91.25,91.25,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2019-12-22,91.96,91.96,91.96,0.0,0.0,92.18,92.18,92.18,0.0,0.0,91.7,91.7,91.7,0.0,0.0,92.04,92.04,92.04,0.0,0.0
2019-12-29,91.24,91.24,91.24,0.0,0.0,92.46,92.46,92.46,0.0,0.0,91.03,91.03,91.03,0.0,0.0,92.27,92.27,92.27,0.0,0.0
