Date,GME_stock_Open_average,GME_stock_Open_max,GME_stock_Open_min,GME_stock_Open_volatility,GME_stock_Open_change,GME_stock_High_average,GME_stock_High_max,GME_stock_High_min,GME_stock_High_volatility,GME_stock_High_change,GME_stock_Low_average,GME_stock_Low_max,GME_stock_Low_min,GME_stock_Low_volatility,GME_stock_Low_change,GME_stock_Close_average,GME_stock_Close_max,GME_stock_Close_min,GME_stock_Close_volatility,GME_stock_Close_change,GME_stock_Volume_average,GME_stock_Volume_max,GME_stock_Volume_min,GME_stock_Volume_volatility,GME_stock_Volume_change
2018-03-25,13.605,14.07,12.65,1.42,-1.049999999999999,13.9025,14.31,13.0,1.3100000000000005,-1.0899999999999999,13.3425,13.81,12.2,1.6100000000000012,-1.3900000000000006,13.6725,14.15,12.62,1.5300000000000011,-1.42,10648108,25461816,4480900,20980916,20446138
2018-04-01,12.948,13.42,12.51,0.9100000000000001,0.9100000000000001,13.434,13.66,13.12,0.5400000000000009,0.3800000000000008,12.864,13.27,12.5,0.7699999999999996,0.7400000000000002,13.232,13.56,12.82,0.7400000000000002,0.6099999999999994,6528042,11129954,4238278,6891676,-6891676
2018-04-08,13.68,13.86,13.51,0.34999999999999964,0.22000000000000064,13.882,13.98,13.76,0.22000000000000064,0.17999999999999972,13.512,13.6,13.43,0.16999999999999993,0.120000000000001,13.648,13.84,13.48,0.35999999999999943,0.129999999999999,4416923,5793817,3114376,2679441,-2515073
2018-04-15,13.748000000000001,13.99,13.47,0.5199999999999996,-0.2599999999999998,13.886,14.18,13.54,0.6400000000000006,-0.3600000000000012,13.459999999999999,13.84,12.81,1.0299999999999994,-0.7899999999999991,13.562,13.94,12.88,1.0599999999999987,-0.9299999999999997,3959764,6200814,2507526,3693288,2973094
2018-04-22,13.363999999999999,13.68,12.9,0.7799999999999994,0.7799999999999994,13.682,13.91,13.35,0.5600000000000005,0.5600000000000005,13.272,13.6,12.9,0.6999999999999993,0.6999999999999993,13.52,13.86,13.2,0.6600000000000001,0.6600000000000001,3333351,3693043,2500741,1192302,-1192302
2018-04-29,13.532,13.97,12.83,1.1400000000000006,-1.1400000000000006,13.666,14.0,13.08,0.9199999999999999,-0.9199999999999999,13.184000000000001,13.56,12.74,0.8200000000000003,-0.8200000000000003,13.356,13.85,12.83,1.0199999999999996,-0.6500000000000004,3747665,5091446,2409687,2681759,1751520
2018-05-06,12.848,13.02,12.6,0.41999999999999993,-0.41999999999999993,12.994,13.2,12.84,0.35999999999999943,-0.1899999999999995,12.656,12.88,12.46,0.41999999999999993,-0.3199999999999985,12.87,13.03,12.71,0.3199999999999985,-0.17999999999999972,3867258,5507362,3118480,2388882,2388842
2018-05-13,13.344,13.75,12.69,1.0600000000000005,0.8399999999999999,13.654,13.88,13.48,0.40000000000000036,0.049999999999998934,12.982,13.48,12.26,1.2200000000000006,-0.34999999999999964,13.28,13.62,12.46,1.1599999999999984,-0.7999999999999989,5917002,10236941,2912065,7324876,4329579
2018-05-20,12.636,12.78,12.52,0.2599999999999998,0.2400000000000002,12.824,12.91,12.75,0.16000000000000014,-0.08000000000000007,12.5,12.58,12.44,0.14000000000000057,0.08999999999999986,12.716,12.78,12.67,0.10999999999999943,-0.10999999999999943,3657842,5065713,2443996,2621717,-2621717
2018-05-27,12.99,13.48,12.58,0.9000000000000004,0.22000000000000064,13.504999999999999,13.72,13.11,0.6100000000000012,0.6100000000000012,12.8,12.97,12.55,0.41999999999999993,0.23999999999999844,13.3475,13.72,13.05,0.6699999999999999,0.6699999999999999,10386305,25823988,4240662,21583326,21583326
2018-06-03,14.347999999999999,14.68,13.79,0.8900000000000006,0.7400000000000002,14.572,14.69,14.25,0.4399999999999995,0.3699999999999992,14.092,14.4,13.44,0.9600000000000009,0.9600000000000009,14.456,14.6,14.24,0.35999999999999943,0.28999999999999915,5277241,7296586,3213641,4082945,-2265633
2018-06-10,13.700000000000001,14.32,12.76,1.5600000000000005,-1.3900000000000006,14.07,14.37,13.32,1.049999999999999,0.02999999999999936,13.324,14.06,12.7,1.3600000000000012,-1.3000000000000007,13.696,14.29,12.85,1.4399999999999995,-0.3299999999999983,7520168,13142697,3384081,9758616,8424912
2018-06-17,15.288,15.81,13.95,1.8600000000000012,1.6000000000000014,15.804,15.98,15.69,0.2900000000000009,-0.08999999999999986,14.878,15.49,13.37,2.120000000000001,1.7400000000000002,15.542,15.75,15.2,0.5500000000000007,0.3200000000000003,10909918,23788864,3563142,20225722,-11896043
2018-06-24,15.036,15.41,14.59,0.8200000000000003,-0.41999999999999993,15.21,15.72,14.89,0.8300000000000001,-0.6500000000000004,14.642,14.94,14.49,0.4499999999999993,-0.4299999999999997,14.826,15.11,14.57,0.5399999999999991,-0.5399999999999991,2588855,3401059,1905202,1495857,716316
2018-07-01,14.3775,14.67,14.08,0.5899999999999999,0.08000000000000007,14.735,15.23,14.31,0.9199999999999999,0.5300000000000011,14.1775,14.64,14.0,0.6400000000000006,0.6100000000000012,14.4975,15.15,14.05,1.0999999999999996,0.9900000000000002,3446375,4721802,1289301,3432501,327812
2018-07-08,15.122,15.57,14.75,0.8200000000000003,-0.5800000000000001,15.314,15.62,14.83,0.7899999999999991,-0.15999999999999837,14.832,15.16,14.46,0.6999999999999993,-0.16999999999999993,15.08,15.47,14.7,0.7700000000000014,-0.19000000000000128,2676418,3919567,1925923,1993644,-1587361
2018-07-15,14.906,15.27,14.58,0.6899999999999995,-0.35999999999999943,15.138,15.42,14.65,0.7699999999999996,-0.16999999999999993,14.656,15.05,14.31,0.7400000000000002,-0.16999999999999993,14.876,15.22,14.58,0.6400000000000006,-0.14000000000000057,2155562,3045089,1728392,1316697,341338
2018-07-22,14.828,15.05,14.51,0.5400000000000009,-0.14000000000000057,14.956,15.09,14.7,0.39000000000000057,-0.11999999999999922,14.548,14.78,14.25,0.5299999999999994,-0.22999999999999865,14.764,14.89,14.51,0.3800000000000008,-0.0600000000000005,1963644,3336445,1415925,1920520,-417893
2018-07-29,14.664,14.88,14.42,0.46000000000000085,-0.19000000000000128,14.854000000000001,14.98,14.73,0.25,-0.08000000000000007,14.482,14.6,14.4,0.1999999999999993,0.009999999999999787,14.661999999999999,14.85,14.41,0.4399999999999995,0.15000000000000036,2300291,2757485,1577944,1179541,979294
2018-08-05,15.07,15.25,14.88,0.3699999999999992,0.29999999999999893,15.312000000000001,15.6,14.98,0.6199999999999992,0.6199999999999992,14.93,15.1,14.74,0.35999999999999943,0.35999999999999943,15.152,15.32,14.86,0.46000000000000085,0.46000000000000085,2193348,2416666,1953431,463235,341617
2018-08-12,15.358,15.54,15.17,0.3699999999999992,-0.17999999999999972,15.47,15.57,15.35,0.22000000000000064,-0.030000000000001137,15.14,15.21,14.99,0.22000000000000064,-0.11999999999999922,15.336,15.5,15.21,0.28999999999999915,0.11999999999999922,1900993,2100947,1633260,467687,-467687
2018-08-19,16.336,16.98,15.4,1.58,1.3600000000000012,16.774,17.27,15.98,1.2899999999999991,0.8599999999999994,16.1,16.62,15.35,1.2700000000000014,0.8499999999999996,16.526,16.98,15.85,1.1300000000000008,0.7000000000000011,4702976,6605593,3583507,3022086,918622
2018-08-26,14.584,16.47,13.61,2.8599999999999994,-2.8599999999999994,14.634,16.5,13.63,2.869999999999999,-2.869999999999999,13.8,14.55,13.18,1.370000000000001,-1.370000000000001,13.942,14.71,13.27,1.4400000000000013,-1.4400000000000013,6654839,14694918,3724283,10970635,-10970635
2018-09-02,14.635,16.15,13.17,2.9799999999999986,2.08,15.815,16.53,14.1,2.4300000000000015,2.2799999999999994,14.22,15.08,13.08,2.0,1.6799999999999997,15.645,16.26,14.05,2.210000000000001,2.0799999999999983,9245212,17471628,5936032,11535596,859993
2018-09-09,16.402,16.97,16.0,0.9699999999999989,0.8099999999999987,16.75,17.04,16.35,0.6899999999999977,0.6499999999999986,16.222,16.61,15.87,0.7400000000000002,0.5900000000000016,16.53,17.04,16.0,1.0399999999999991,0.7899999999999991,3122051,3689705,2727799,961906,277742
2018-09-16,16.536,16.71,16.42,0.28999999999999915,-0.26000000000000156,16.78,16.86,16.68,0.17999999999999972,-0.10999999999999943,16.434,16.5,16.34,0.16000000000000014,-0.07000000000000028,16.544,16.61,16.49,0.120000000000001,-0.08999999999999986,2092409,3040934,1604053,1436881,808949
2018-09-23,15.884,16.42,15.54,0.8800000000000026,-0.8800000000000026,16.05,16.42,15.75,0.6700000000000017,-0.5700000000000021,15.39,15.54,15.19,0.34999999999999964,-0.3000000000000007,15.59,16.02,15.27,0.75,-0.25,2418347,3577664,1901308,1676356,-1051821
2018-09-30,15.05,15.28,14.83,0.4499999999999993,-0.4499999999999993,15.214,15.54,14.93,0.6099999999999994,-0.6099999999999994,14.772,14.98,14.58,0.40000000000000036,-0.40000000000000036,14.914,15.28,14.68,0.5999999999999996,-0.5999999999999996,2559370,4059759,1521574,2538185,-1736084
2018-10-07,14.828,14.93,14.71,0.21999999999999886,0.1899999999999995,15.212,15.45,15.1,0.34999999999999964,-0.03999999999999915,14.704,14.81,14.65,0.16000000000000014,0.03999999999999915,14.806000000000001,14.98,14.66,0.3200000000000003,-0.17999999999999972,2130396,2405711,1927585,478126,-332489
2018-10-14,15.048,15.3,14.81,0.4900000000000002,0.05999999999999872,15.254,15.48,15.0,0.4800000000000004,-0.07000000000000028,14.741999999999999,14.9,14.47,0.4299999999999997,-0.3099999999999987,15.056000000000001,15.32,14.73,0.5899999999999999,-0.15000000000000036,2024619,3106020,1478597,1627423,1605739
2018-10-21,14.932,15.3,14.43,0.870000000000001,-0.39000000000000057,15.152,15.6,14.43,1.17,-0.7900000000000009,14.494,15.07,13.64,1.4299999999999997,-1.049999999999999,14.722,15.27,13.71,1.5599999999999987,-1.4099999999999984,2345413,2511131,2241316,269815,205656
2018-10-28,14.65,15.42,13.84,1.58,1.58,15.2,15.76,14.82,0.9399999999999995,0.7999999999999989,14.443999999999999,15.19,13.77,1.42,1.42,14.952,15.61,14.53,1.08,1.08,2284370,3168877,1665621,1503256,-1503256
2018-11-04,15.024000000000001,15.55,14.72,0.8300000000000001,-0.8300000000000001,15.096,15.56,14.8,0.7599999999999998,-0.7599999999999998,14.692,14.89,14.31,0.5800000000000001,-0.5800000000000001,14.868,14.99,14.64,0.34999999999999964,-0.34999999999999964,1910992,2139432,1671536,467896,-132091
2018-11-11,13.72,14.66,12.96,1.6999999999999993,-1.67,13.862,14.78,12.99,1.7899999999999991,-1.7899999999999991,13.148,13.86,12.45,1.4100000000000001,-1.4100000000000001,13.328000000000001,13.88,12.79,1.0900000000000016,-1.0900000000000016,3378311,5716754,2308246,3408508,3316578
2018-11-18,12.9025,13.7,12.47,1.2299999999999986,0.8599999999999994,13.58,14.5,12.9,1.5999999999999996,0.5999999999999996,12.592500000000001,13.16,12.14,1.0199999999999996,0.39000000000000057,13.129999999999999,13.71,12.28,1.4300000000000015,0.47000000000000064,6164645,12481014,2691774,9789240,-759092
2018-11-25,14.228,15.05,12.99,2.0600000000000005,-1.0,14.798,15.22,13.96,1.2599999999999998,-0.8199999999999985,14.05,14.72,12.8,1.92,-1.1899999999999995,14.52,15.01,13.66,1.3499999999999996,-0.9199999999999999,5809725,11906786,2644071,9262715,6003359
2018-12-02,13.715,13.99,13.5,0.4900000000000002,-0.2699999999999996,13.975,14.11,13.77,0.33999999999999986,0.05999999999999872,13.4275,13.53,13.24,0.28999999999999915,-0.02999999999999936,13.6525,13.87,13.5,0.3699999999999992,-0.1899999999999995,3588835,4021215,3197174,824041,-618167
2018-12-09,13.144,13.38,12.69,0.6900000000000013,-0.6900000000000013,13.346,13.53,13.0,0.5299999999999994,-0.4399999999999995,12.804,12.98,12.67,0.3100000000000005,-0.14000000000000057,12.991999999999999,13.23,12.76,0.47000000000000064,-0.47000000000000064,2210034,2793797,1663721,1130076,-1130076
2018-12-16,12.612,12.76,12.39,0.3699999999999992,-0.2699999999999996,12.943999999999999,13.1,12.68,0.41999999999999993,-0.41999999999999993,12.332,12.61,11.77,0.8399999999999999,-0.7800000000000011,12.47,12.73,11.96,0.7699999999999996,-0.6899999999999995,2874162,4422960,2255789,2167171,2167171
2018-12-23,12.035,12.24,11.72,0.5199999999999996,0.2400000000000002,12.29,12.49,12.02,0.47000000000000064,0.47000000000000064,11.71,12.01,11.56,0.4499999999999993,0.3699999999999992,12.1325,12.4,11.67,0.7300000000000004,0.6099999999999994,1898487,2404499,1328526,1075973,697791
2018-12-30,12.9475,14.03,12.33,1.6999999999999993,1.6999999999999993,13.6,15.29,12.67,2.619999999999999,2.619999999999999,12.7775,13.7,12.3,1.3999999999999986,1.3999999999999986,13.475,15.24,12.62,2.620000000000001,2.620000000000001,4645210,11915692,1750353,10165339,9125097
2019-01-06,15.61,15.86,15.11,0.75,0.75,16.026,16.39,15.81,0.5800000000000001,0.2400000000000002,15.42,15.77,14.94,0.8300000000000001,0.8300000000000001,15.816,15.98,15.48,0.5,0.3699999999999992,3408230,4718028,2419772,2298256,-2298256
2019-01-13,15.704,16.02,15.49,0.5299999999999994,0.17999999999999972,16.078,16.9,15.64,1.259999999999998,0.759999999999998,15.464,15.88,15.19,0.6900000000000013,0.3100000000000005,15.709999999999999,15.93,15.53,0.40000000000000036,0.28999999999999915,3624383,8547184,1743004,6804180,4936322
2019-01-20,15.64,15.96,15.31,0.6500000000000004,0.15000000000000036,15.8325,16.06,15.57,0.48999999999999844,0.15999999999999837,15.365,15.73,15.13,0.5999999999999996,0.5700000000000003,15.6125,15.9,15.27,0.6300000000000008,0.6300000000000008,2055736,3188729,1282019,1906710,-1273480
2019-01-27,12.372,15.74,11.17,4.57,-4.43,12.524,15.79,11.37,4.42,-4.359999999999999,11.898,14.99,11.1,3.8900000000000006,-3.8100000000000005,12.112,15.5,11.2,4.300000000000001,-4.26,10306633,32870300,2984869,29885431,492534
2019-02-03,11.402,11.62,11.24,0.379999999999999,0.15000000000000036,11.614,11.81,11.48,0.33000000000000007,0.009999999999999787,11.256,11.4,11.0,0.40000000000000036,0.3100000000000005,11.498,11.79,11.35,0.4399999999999995,-0.019999999999999574,3168976,4271461,1801574,2469887,-2469887
2019-02-10,11.388,11.56,11.3,0.2599999999999998,-0.05000000000000071,11.516,11.74,11.39,0.34999999999999964,0.049999999999998934,11.272,11.38,11.16,0.22000000000000064,0.11999999999999922,11.416,11.55,11.3,0.25,0.129999999999999,2282014,2678043,1918558,759485,293265
2019-02-17,11.235,11.46,11.02,0.4400000000000013,-0.4400000000000013,11.36,11.47,11.29,0.1800000000000015,-0.08999999999999986,11.0775,11.15,11.01,0.14000000000000057,-0.11000000000000121,11.2,11.37,11.03,0.33999999999999986,0.16999999999999993,3001262,3305906,2489152,816754,-56442
2019-02-24,11.63,11.88,11.38,0.5,0.5,11.862,12.01,11.71,0.29999999999999893,0.20999999999999908,11.568,11.75,11.38,0.3699999999999992,0.3699999999999992,11.662,11.75,11.55,0.1999999999999993,0.1999999999999993,2774240,3594484,1901226,1693258,-1693258
2019-03-03,11.632,12.08,11.07,1.0099999999999998,-0.7199999999999989,11.74,12.1,11.22,0.879999999999999,-0.629999999999999,11.316,11.56,10.75,0.8100000000000005,-0.7200000000000006,11.458,11.6,10.97,0.629999999999999,-0.5999999999999996,3812507,6171609,1811388,4360221,3943035
2019-03-10,11.22,11.54,10.98,0.5599999999999987,0.009999999999999787,11.386,11.64,11.12,0.5200000000000014,-0.16000000000000014,11.078000000000001,11.47,10.89,0.5800000000000001,0.009999999999999787,11.264,11.58,10.95,0.6300000000000008,-0.1999999999999993,2687429,3537436,2164876,1372560,833799
2019-03-17,10.848,11.09,10.47,0.6199999999999992,-0.4399999999999995,10.950000000000001,11.24,10.66,0.5800000000000001,-0.5099999999999998,10.614,10.98,10.35,0.6300000000000008,-0.5400000000000009,10.706,11.07,10.45,0.620000000000001,-0.620000000000001,3227872,4103910,2451233,1652677,837787
2019-03-24,10.302,10.46,10.11,0.3500000000000014,-0.25,10.464,10.54,10.36,0.17999999999999972,-0.13000000000000078,10.126,10.25,10.07,0.17999999999999972,0.08000000000000007,10.225999999999999,10.35,10.14,0.20999999999999908,0.019999999999999574,3333771,4486199,2606238,1879961,-1567165
2019-03-31,9.844,10.37,8.86,1.5099999999999998,-0.3299999999999983,10.186,10.42,10.01,0.41000000000000014,-0.41000000000000014,9.677999999999999,10.09,8.82,1.2699999999999996,-0.25,9.998,10.37,9.63,0.7399999999999984,-0.5099999999999998,10669126,26597946,4415694,22182252,1328339
2019-04-07,9.858,9.98,9.79,0.19000000000000128,0.0,9.98,10.08,9.83,0.25,-0.25,9.69,9.88,9.29,0.5900000000000016,-0.4400000000000013,9.762,9.97,9.32,0.6500000000000004,-0.6199999999999992,3532136,4778571,2545196,2233375,227566
2019-04-14,9.059999999999999,9.27,8.86,0.41000000000000014,-0.41000000000000014,9.1625,9.35,9.03,0.3200000000000003,-0.3200000000000003,8.8125,8.95,8.74,0.20999999999999908,-0.07000000000000028,8.9325,9.08,8.77,0.3100000000000005,-0.16999999999999993,4495665,5527398,3814181,1713217,-1713217
2019-04-21,8.842,8.99,8.64,0.34999999999999964,0.17999999999999972,8.974,9.06,8.82,0.2400000000000002,0.20999999999999908,8.73,8.89,8.53,0.3600000000000012,0.3500000000000014,8.878,9.01,8.65,0.35999999999999943,0.2400000000000002,3954185,6278660,2306798,3971862,-3971862
2019-04-28,8.734,8.89,8.51,0.3800000000000008,-0.08000000000000007,8.872,8.99,8.79,0.20000000000000107,0.08999999999999986,8.622,8.77,8.47,0.29999999999999893,0.05999999999999872,8.732,8.97,8.51,0.46000000000000085,0.21000000000000085,2918316,3538954,2179604,1359350,-368639
2019-05-05,8.698,8.85,8.52,0.33000000000000007,-0.33000000000000007,8.784,8.92,8.58,0.33999999999999986,-0.33999999999999986,8.568,8.69,8.36,0.33000000000000007,-0.3000000000000007,8.661999999999999,8.85,8.48,0.3699999999999992,-0.3699999999999992,2340291,2591581,2062390,529191,-104904
2019-05-12,8.474,8.74,8.32,0.41999999999999993,0.20999999999999908,8.65,8.84,8.37,0.47000000000000064,0.41000000000000014,8.406,8.64,8.17,0.47000000000000064,0.3699999999999992,8.552,8.69,8.26,0.4299999999999997,0.34999999999999964,2325571,3043219,1750984,1292235,-1075934
2019-05-19,8.030000000000001,8.46,7.71,0.7500000000000009,-0.7500000000000009,8.092,8.52,7.86,0.6599999999999993,-0.6599999999999993,7.802,7.98,7.67,0.3100000000000005,-0.27000000000000046,7.922000000000001,8.13,7.7,0.4300000000000006,-0.2400000000000002,4343685,5697108,2542140,3154968,-2501437
2019-05-26,7.655,7.85,7.47,0.3799999999999999,-0.3799999999999999,7.775,7.99,7.66,0.33000000000000007,-0.33000000000000007,7.495,7.74,7.32,0.41999999999999993,-0.41999999999999993,7.6225000000000005,7.74,7.57,0.16999999999999993,-0.16000000000000014,3384788,4127874,2695195,1432679,1250397
2019-06-02,6.152,7.58,4.98,2.5999999999999996,-2.45,6.29,7.85,5.13,2.7199999999999998,-2.42,5.896,7.52,4.71,2.8099999999999996,-2.4299999999999997,6.096,7.82,5.02,2.8000000000000007,-2.45,15832564,39354240,5229101,34125139,5362232
2019-06-09,5.566,5.7,5.37,0.33000000000000007,0.33000000000000007,5.752,5.85,5.55,0.2999999999999998,0.28000000000000025,5.476,5.61,5.29,0.3200000000000003,0.3200000000000003,5.598,5.72,5.44,0.27999999999999936,0.1899999999999995,9682016,18926488,4914298,14012190,-13621847
2019-06-16,5.654,5.75,5.52,0.23000000000000043,-0.11000000000000032,5.72,5.83,5.52,0.3100000000000005,-0.29000000000000004,5.542,5.67,5.31,0.3600000000000003,-0.29000000000000004,5.602,5.73,5.42,0.3100000000000005,-0.28000000000000025,4723689,8954331,2973321,5981010,5267711
2019-06-23,5.442,5.53,5.34,0.1900000000000004,0.1200000000000001,5.538,5.59,5.47,0.1200000000000001,0.11000000000000032,5.368,5.44,5.28,0.16000000000000014,0.16000000000000014,5.46,5.54,5.37,0.16999999999999993,0.09999999999999964,3822567,4823326,3085403,1737923,-926971
2019-06-30,5.3975,5.53,5.3,0.23000000000000043,-0.23000000000000043,5.5225,5.64,5.43,0.20999999999999996,0.0699999999999994,5.3,5.34,5.27,0.07000000000000028,-0.07000000000000028,5.3925,5.52,5.31,0.20999999999999996,0.15999999999999925,6356472,12894646,2562102,10332544,8568967
2019-07-07,5.234,5.5,4.86,0.6399999999999997,-0.6399999999999997,5.278,5.55,4.93,0.6200000000000001,-0.6000000000000005,5.08,5.42,4.73,0.6899999999999995,-0.6200000000000001,5.138,5.45,4.84,0.6100000000000003,-0.54,10067691,16778248,4392345,12385903,-2200324
2019-07-14,4.574,4.87,4.22,0.6500000000000004,-0.6500000000000004,4.636,4.89,4.42,0.46999999999999975,-0.46999999999999975,4.41,4.75,4.12,0.6299999999999999,-0.5300000000000002,4.456,4.75,4.2,0.5499999999999998,-0.4299999999999997,7245920,10946499,3068520,7877979,7877979
2019-07-21,4.132,4.33,4.0,0.33000000000000007,-0.33000000000000007,4.24,4.4,4.08,0.3200000000000003,-0.3200000000000003,4.016,4.12,3.96,0.16000000000000014,-0.16000000000000014,4.06,4.14,3.98,0.1599999999999997,-0.1299999999999999,5642365,7703497,3209020,4494477,-2279684
2019-07-28,4.0,4.1,3.83,0.2699999999999996,-0.1899999999999995,4.084,4.18,3.89,0.2899999999999996,-0.27,3.8899999999999997,4.02,3.75,0.2699999999999996,-0.2699999999999996,3.9579999999999997,4.12,3.78,0.3400000000000003,-0.3400000000000003,4799722,5596508,3594668,2001840,-732453
2019-08-04,3.7720000000000002,3.84,3.72,0.11999999999999966,0.10999999999999988,3.838,3.91,3.75,0.16000000000000014,0.10999999999999988,3.646,3.77,3.58,0.18999999999999995,0.009999999999999787,3.762,3.89,3.59,0.30000000000000027,-0.1200000000000001,4416274,5856078,2306726,3549352,-2602376
2019-08-11,3.404,3.58,3.25,0.33000000000000007,-0.33000000000000007,3.514,3.76,3.36,0.3999999999999999,-0.26000000000000023,3.292,3.47,3.15,0.3200000000000003,-0.22999999999999998,3.366,3.51,3.21,0.2999999999999998,-0.18999999999999995,4456769,6081927,2677645,3404282,453068
2019-08-18,3.606,3.97,3.35,0.6200000000000001,0.46999999999999975,3.74,4.25,3.46,0.79,0.4299999999999997,3.468,3.72,3.28,0.4400000000000004,0.2200000000000002,3.572,3.87,3.38,0.4900000000000002,0.27,10204807,29191468,2887605,26303863,5788031
2019-08-25,3.896,4.26,3.7,0.5599999999999996,0.5399999999999996,4.118,4.36,3.93,0.43000000000000016,0.3200000000000003,3.734,3.92,3.65,0.27,0.27,3.92,4.23,3.7,0.5300000000000002,0.15000000000000036,9296193,13364412,5701244,7663168,306524
2019-09-01,4.0425,4.24,3.88,0.3600000000000003,0.27,4.1675,4.36,4.0,0.3600000000000003,0.29000000000000004,3.93,4.14,3.66,0.47999999999999954,0.47999999999999954,4.0825,4.31,3.81,0.49999999999999956,0.49999999999999956,6717342,9044430,4231328,4813102,-2342906
2019-09-08,4.526,4.87,4.19,0.6799999999999997,0.27000000000000046,4.91,5.1,4.77,0.33000000000000007,-0.15000000000000036,4.326,4.51,3.97,0.5399999999999996,0.020000000000000462,4.686,5.09,4.41,0.6799999999999997,-0.34999999999999964,16362779,34005012,7662184,26342828,-6916590
2019-09-15,4.4319999999999995,4.64,4.3,0.33999999999999986,0.29000000000000004,4.594,4.8,4.34,0.45999999999999996,0.33000000000000007,4.33,4.5,4.13,0.3700000000000001,0.23000000000000043,4.484,4.7,4.33,0.3700000000000001,0.35000000000000053,8497237,11629918,6416083,5213835,4868169
2019-09-22,5.07,5.25,4.68,0.5700000000000003,0.5700000000000003,5.408,5.55,5.2,0.34999999999999964,0.25,4.994,5.22,4.61,0.6099999999999994,0.6099999999999994,5.17,5.34,5.01,0.33000000000000007,0.3200000000000003,9895758,13147148,5550212,7596936,-6952651
2019-09-29,5.47,5.64,5.3,0.33999999999999986,0.0,5.61,5.82,5.48,0.33999999999999986,-0.08000000000000007,5.346,5.49,5.23,0.2599999999999998,-0.03000000000000025,5.478,5.58,5.32,0.2599999999999998,0.03000000000000025,6618841,9364495,4234207,5130288,-5130288
