Date,SEIIStock_Open_average,SEIIStock_Open_max,SEIIStock_Open_min,SEIIStock_Open_volatility,SEIIStock_Open_change,SEIIStock_High_average,SEIIStock_High_max,SEIIStock_High_min,SEIIStock_High_volatility,SEIIStock_High_change,SEIIStock_Low_average,SEIIStock_Low_max,SEIIStock_Low_min,SEIIStock_Low_volatility,SEIIStock_Low_change,SEIIStock_Close_average,SEIIStock_Close_max,SEIIStock_Close_min,SEIIStock_Close_volatility,SEIIStock_Close_change,SEIIStock_Volume_average,SEIIStock_Volume_max,SEIIStock_Volume_min,SEIIStock_Volume_volatility,SEIIStock_Volume_change
2018-03-25,3.86,4.01,3.79,0.21999999999999975,-0.21999999999999975,3.9175,4.07,3.79,0.28000000000000025,-0.21999999999999975,3.5775,3.81,3.2,0.6099999999999999,-0.6099999999999999,3.6075,3.84,3.28,0.56,-0.5300000000000002,57400,169542,7287,162255,149287
2018-04-01,3.294,3.37,3.16,0.20999999999999996,-0.040000000000000036,3.422,3.59,3.24,0.34999999999999964,0.10999999999999988,3.09,3.16,3.0,0.16000000000000014,-0.050000000000000266,3.224,3.36,3.11,0.25,-0.25,72325,109672,21123,88549,-25441
2018-04-08,3.4514,3.63,3.307,0.32299999999999995,0.32299999999999995,3.6858,4.149,3.38,0.7690000000000001,0.3500000000000001,3.2952,3.5,3.1210000000000004,0.37899999999999956,0.22999999999999998,3.427,3.54,3.18,0.3599999999999999,0.3299999999999996,37464,75050,11895,63155,-21233
2018-04-15,3.5060000000000002,3.58,3.38,0.20000000000000018,-0.1499999999999999,3.5676,3.66,3.47,0.18999999999999995,-0.1599999999999997,3.296,3.41,3.22,0.18999999999999995,-0.15000000000000036,3.388,3.45,3.26,0.1900000000000004,-0.1900000000000004,15463,35987,7374,28613,1264
2018-04-22,3.236,3.37,3.12,0.25,-0.25,3.3558,3.4989999999999997,3.23,0.2689999999999997,-0.19899999999999984,3.1434,3.22,3.11,0.11000000000000032,-0.10000000000000009,3.186,3.22,3.16,0.06000000000000005,-0.020000000000000018,7637,10882,3017,7865,972
2018-04-29,3.584,4.17,3.17,1.0,0.96,4.6804,6.35,3.2939999999999996,3.056,0.7379999999999995,3.3542,4.0,3.0210000000000004,0.9789999999999996,0.5289999999999995,3.5656,4.3,3.13,1.17,0.242,1166629,4234862,7733,4227129,259486
2018-05-06,4.038,4.65,3.56,1.0900000000000003,0.43999999999999995,4.3420000000000005,4.86,3.93,0.9300000000000002,0.6800000000000002,3.774,4.04,3.48,0.56,0.52,3.96,4.25,3.68,0.5699999999999998,0.5400000000000005,295807,659025,111239,547786,316796
2018-05-13,4.25,4.35,4.12,0.22999999999999954,0.0699999999999994,4.592,4.87,4.34,0.5300000000000002,-0.41999999999999993,4.1304,4.2010000000000005,4.03,0.17100000000000026,-0.040000000000000036,4.2642,4.52,4.1,0.41999999999999993,-0.34999999999999964,209919,468999,55046,413953,-413953
2018-05-20,4.2576,4.3389999999999995,4.17,0.1689999999999996,-0.1689999999999996,4.445,4.669,4.28,0.38899999999999935,-0.38899999999999935,4.016,4.2,3.5,0.7000000000000002,-0.6699999999999999,4.086,4.29,3.62,0.6699999999999999,-0.6200000000000001,126816,186500,86867,99633,-51795
2018-05-27,3.5549999999999997,3.65,3.44,0.20999999999999996,-0.03000000000000025,3.6595,3.72,3.63,0.0900000000000003,0.0900000000000003,3.4575,3.5,3.41,0.08999999999999986,0.0,3.50375,3.57,3.455,0.11499999999999977,-0.06000000000000005,62374,103829,32474,71355,41259
2018-06-03,3.519,3.58,3.466,0.11399999999999988,-0.08999999999999986,3.5732,3.6689999999999996,3.53,0.1389999999999998,-0.12199999999999989,3.436,3.46,3.41,0.04999999999999982,-0.009999999999999787,3.4764,3.5,3.45,0.04999999999999982,0.029999999999999805,24639,41135,14807,26328,-24788
2018-06-10,3.7972,4.13,3.4760000000000004,0.6539999999999995,0.3039999999999994,3.9979999999999998,4.85,3.57,1.2799999999999998,0.2639999999999998,3.628,3.85,3.46,0.3900000000000001,0.18999999999999995,3.742,4.13,3.49,0.6399999999999997,0.3299999999999996,1254989,5941759,16989,5924770,42170
2018-06-17,3.73,3.84,3.65,0.18999999999999995,-0.18999999999999995,3.8038,3.86,3.72,0.13999999999999968,-0.13999999999999968,3.5992,3.65,3.5,0.1499999999999999,-0.1499999999999999,3.688,3.83,3.58,0.25,-0.25,75255,115130,30252,84878,47987
2018-06-24,3.5394,3.697,3.45,0.2469999999999999,-0.19700000000000006,3.6208,3.7,3.509,0.19100000000000028,-0.13300000000000045,3.406,3.45,3.35,0.10000000000000009,-0.050000000000000266,3.4822,3.58,3.42,0.16000000000000014,-0.08000000000000007,58068,94666,29213,65453,-5438
2018-07-01,3.4325,3.54,3.38,0.16000000000000014,0.16000000000000014,3.559,3.658,3.5,0.15799999999999992,0.15799999999999992,3.375,3.44,3.35,0.08999999999999986,0.08999999999999986,3.495,3.61,3.41,0.19999999999999973,0.16999999999999993,30263,39223,18801,20422,8102
2018-07-08,3.61,3.66,3.53,0.13000000000000034,0.040000000000000036,3.7132,3.75,3.66,0.08999999999999986,0.06000000000000005,3.5204,3.552,3.5,0.052000000000000046,-0.020000000000000018,3.6084,3.68,3.55,0.13000000000000034,0.13000000000000034,20112,27883,12026,15857,-2235
2018-07-15,3.7332,3.946,3.65,0.29600000000000026,0.020000000000000018,3.872,4.1,3.696,0.40399999999999947,-0.1339999999999999,3.6358,3.72,3.5589999999999997,0.16100000000000048,-0.06100000000000039,3.71,3.86,3.5589999999999997,0.30100000000000016,-0.1670000000000007,46644,97444,15826,81618,-78145
2018-07-22,3.322,3.5,3.26,0.2400000000000002,-0.20999999999999996,3.3698,3.5,3.29,0.20999999999999996,-0.20999999999999996,3.14,3.21,3.01,0.20000000000000018,0.07000000000000028,3.24,3.31,3.08,0.22999999999999998,-0.20999999999999996,18780,68251,2205,66046,-55345
2018-07-29,2.9528,3.19,2.68,0.5099999999999998,-0.32399999999999984,3.0198,3.24,2.76,0.4800000000000004,-0.4800000000000004,2.8032,3.08,2.516,0.5640000000000001,-0.3799999999999999,2.8772,3.196,2.7,0.496,-0.496,27931,96611,7509,89102,-3927
2018-08-05,3.114,3.32,2.8,0.52,0.52,3.2538,3.39,3.0,0.3900000000000001,0.3799999999999999,3.0558,3.26,2.8,0.45999999999999996,0.28000000000000025,3.13,3.28,2.99,0.2899999999999996,0.09999999999999964,39467,70338,14580,55758,25487
2018-08-12,3.03,3.08,3.0,0.08000000000000007,-0.03000000000000025,3.1094,3.29,3.0469999999999997,0.24300000000000033,0.0,2.917,2.995,2.76,0.23500000000000032,0.0950000000000002,2.9984,3.037,2.955,0.08199999999999985,0.08199999999999985,35918,62159,13108,49051,16513
2018-08-19,2.942,3.05,2.89,0.1599999999999997,-0.11999999999999966,3.0036,3.1,2.938,0.16199999999999992,0.050000000000000266,2.8194,2.88,2.695,0.18500000000000005,0.18500000000000005,2.8856,3.01,2.74,0.2699999999999996,0.2699999999999996,25210,40303,11056,29247,347
2018-08-26,3.0038,3.1,2.92,0.18000000000000016,-0.1499999999999999,3.0638,3.2,2.92,0.28000000000000025,-0.22999999999999998,2.8268,2.9530000000000003,2.701,0.2520000000000002,-0.2520000000000002,2.872,3.13,2.73,0.3999999999999999,-0.3999999999999999,30451,51190,16912,34278,-14664
2018-09-02,2.662,2.77,2.53,0.2400000000000002,-0.2400000000000002,2.67625,2.77,2.53,0.2400000000000002,-0.2400000000000002,2.50175,2.68,2.32,0.3600000000000003,-0.3600000000000003,2.58625,2.72,2.405,0.3150000000000004,-0.3150000000000004,18488,32006,6579,25427,25427
2018-09-09,2.258,2.41,2.15,0.26000000000000023,-0.2200000000000002,2.3982,2.5,2.279,0.22100000000000009,-0.22100000000000009,2.184,2.32,2.1,0.21999999999999975,-0.1299999999999999,2.229,2.397,2.15,0.2469999999999999,-0.16699999999999982,23878,34322,6860,27462,-22079
2018-09-16,2.6837999999999997,3.137,2.34,0.7970000000000002,0.7970000000000002,2.8724000000000003,3.2,2.612,0.5880000000000001,0.5880000000000001,2.626,3.01,2.24,0.7699999999999996,0.7699999999999996,2.8436,3.2,2.52,0.6800000000000002,0.6800000000000002,58605,138394,27707,110687,-85277
2018-09-23,3.12,3.2,3.0,0.20000000000000018,-0.20000000000000018,3.2156,3.32,3.1489999999999996,0.17100000000000026,-0.0510000000000006,2.9419999999999997,3.01,2.78,0.22999999999999998,-0.22999999999999998,3.0437999999999996,3.21,2.8,0.41000000000000014,-0.3889999999999998,23040,46459,6500,39959,39959
2018-09-30,2.8396,2.9,2.7880000000000003,0.11199999999999966,0.029999999999999805,2.9392,3.009,2.7969999999999997,0.2120000000000002,0.029999999999999805,2.718,2.8,2.66,0.13999999999999968,0.13999999999999968,2.8538,3.0,2.73,0.27,0.27,10949,23885,2775,21110,-1271
2018-10-07,3.0056,3.15,2.92,0.22999999999999998,-0.1299999999999999,3.1518,3.21,3.12,0.08999999999999986,-0.029999999999999805,2.822,3.02,2.71,0.31000000000000005,0.31000000000000005,2.991,3.1,2.925,0.17500000000000027,0.10999999999999988,16134,43699,1753,41946,-2891
2018-10-14,2.9974,3.19,2.69,0.5,-0.2669999999999999,3.2197999999999998,3.45,3.0189999999999997,0.4310000000000005,-0.11100000000000021,2.734,2.91,2.52,0.3900000000000001,-0.20999999999999996,2.916,3.2,2.67,0.5300000000000002,-0.22999999999999998,45295,104488,12372,92116,30131
2018-10-21,2.7399999999999998,2.82,2.6,0.21999999999999975,-0.21999999999999975,2.8398,2.89,2.75,0.14000000000000012,-0.14000000000000012,2.592,2.8,2.5,0.2999999999999998,-0.19999999999999973,2.66,2.82,2.56,0.2599999999999998,-0.21999999999999975,14500,23615,6099,17516,-1950
2018-10-28,2.66,2.83,2.31,0.52,-0.040000000000000036,2.816,2.9,2.69,0.20999999999999996,0.10000000000000009,2.516,2.68,2.29,0.3900000000000001,0.16000000000000014,2.712,2.833,2.596,0.2370000000000001,0.2330000000000001,22800,37201,12779,24422,6313
2018-11-04,2.6942,2.86,2.451,0.4089999999999998,-0.4089999999999998,2.7854,2.897,2.677,0.21999999999999975,-0.21999999999999975,2.5662000000000003,2.7,2.45,0.25,-0.2490000000000001,2.6734,2.8,2.6,0.19999999999999973,-0.12299999999999978,23284,44922,2440,42482,-13746
2018-11-11,2.5274,2.7,2.33,0.3700000000000001,-0.3689999999999998,2.5926,2.7,2.34,0.3600000000000003,-0.359,2.282,2.44,2.19,0.25,-0.17999999999999972,2.416,2.58,2.23,0.3500000000000001,-0.18000000000000016,26809,68671,8090,60581,-6338
2018-11-18,2.15975,2.35,2.0,0.3500000000000001,-0.3200000000000003,2.38175,2.63,2.26,0.3700000000000001,0.2530000000000001,2.07,2.2,2.0,0.20000000000000018,-0.17000000000000037,2.105,2.2,2.05,0.15000000000000036,-0.10000000000000009,31809,73154,6027,67127,26486
2018-11-25,1.9908,2.214,1.45,0.764,-0.764,2.0354,2.2969999999999997,1.58,0.7169999999999996,-0.7169999999999996,1.7462,2.04,1.37,0.6699999999999999,-0.6699999999999999,1.8199999999999998,2.146,1.39,0.756,-0.756,76347,215321,15839,199482,72652
2018-12-02,0.77,0.96,0.55,0.4099999999999999,-0.10999999999999999,0.8877499999999999,0.96,0.7609999999999999,0.19900000000000007,-0.07999999999999996,0.62675,0.66,0.55,0.10999999999999999,0.013000000000000012,0.78175,0.89,0.66,0.22999999999999998,0.133,483388,1331183,25186,1305997,-1305997
2018-12-09,0.7262,0.855,0.6,0.255,-0.255,0.7462,0.88,0.6,0.28,-0.28,0.587,0.805,0.3,0.5050000000000001,-0.5050000000000001,0.62,0.86,0.3,0.56,-0.56,39238,109736,14647,95089,94212
2018-12-16,0.3516,0.4,0.278,0.122,0.07199999999999995,0.404,0.42,0.4,0.019999999999999962,0.019999999999999962,0.3336,0.36,0.278,0.08199999999999996,0.07199999999999995,0.372,0.4,0.35,0.050000000000000044,-0.030000000000000027,26281,52267,10339,41928,-31949
2018-12-23,0.3075,0.35,0.25,0.09999999999999998,-0.06999999999999995,0.40975,0.43,0.39,0.03999999999999998,-0.02100000000000002,0.2875,0.35,0.2,0.14999999999999997,-0.14999999999999997,0.39225,0.43,0.33899999999999997,0.09100000000000003,-0.09100000000000003,8659,22998,251,22747,12238
2018-12-30,0.28525,0.33899999999999997,0.242,0.09699999999999998,-0.05899999999999994,0.29975,0.33899999999999997,0.28,0.05899999999999994,-0.05899999999999994,0.2175,0.28,0.15,0.13000000000000003,0.08000000000000002,0.2825,0.3,0.25,0.04999999999999999,-0.019999999999999962,10543,17115,0,17115,-17115
2019-01-06,0.264,0.29,0.25,0.03999999999999998,0.03999999999999998,0.29,0.3,0.25,0.04999999999999999,0.04999999999999999,0.246,0.28,0.2,0.08000000000000002,-0.04999999999999999,0.287,0.3,0.25,0.04999999999999999,0.04999999999999999,14455,29981,0,29981,29981
2019-01-13,0.242,0.32,0.12,0.2,0.198,0.29000000000000004,0.342,0.18,0.16200000000000003,0.138,0.20124999999999998,0.27,0.12,0.15000000000000002,0.15000000000000002,0.23525,0.29,0.18,0.10999999999999999,0.10999999999999999,15218,27339,1250,26089,9853
2019-01-20,0.31375,0.35,0.25,0.09999999999999998,0.065,0.35,0.35,0.35,0.0,0.0,0.28625,0.325,0.25,0.07500000000000001,0.03999999999999998,0.31275000000000003,0.341,0.28,0.061,-0.050000000000000044,18784,35914,10606,25308,-25308
2019-01-27,0.30619999999999997,0.321,0.3,0.02100000000000002,0.01100000000000001,0.3452,0.45,0.3,0.15000000000000002,0.10500000000000004,0.294,0.3,0.28,0.019999999999999962,-0.019999999999999962,0.32,0.41,0.29,0.12,0.10999999999999999,10436,29462,0,29462,22262
2019-02-03,0.305,0.35,0.28,0.06999999999999995,0.0010000000000000009,0.3228,0.36,0.29,0.07,-0.07,0.2842,0.29,0.28,0.009999999999999953,0.0010000000000000009,0.304,0.36,0.28,0.07999999999999996,-0.07,7816,24216,0,24216,9928
2019-02-10,0.312,0.341,0.285,0.05600000000000005,0.0020000000000000018,0.319,0.342,0.285,0.05700000000000005,-0.025000000000000022,0.29100000000000004,0.312,0.281,0.030999999999999972,0.030999999999999972,0.29100000000000004,0.312,0.281,0.030999999999999972,0.030999999999999972,2090,7108,0,7108,-7108
2019-02-17,0.25375000000000003,0.28,0.233,0.047000000000000014,-0.030000000000000027,0.28500000000000003,0.33,0.25,0.08000000000000002,-0.030000000000000027,0.24075000000000002,0.28,0.2,0.08000000000000002,-0.08000000000000002,0.25775000000000003,0.28,0.23,0.05000000000000002,-0.05000000000000002,10681,27755,0,27755,27755
2019-02-24,0.20779999999999998,0.25,0.152,0.098,-0.098,0.208,0.25,0.152,0.098,-0.098,0.1692,0.22,0.152,0.068,-0.068,0.1752,0.24,0.152,0.088,-0.088,8749,16400,0,16400,-14123
2019-03-03,0.1614,0.175,0.15,0.024999999999999994,0.010000000000000009,0.1744,0.22,0.152,0.068,0.010000000000000009,0.1514,0.175,0.12,0.05499999999999999,0.010000000000000009,0.1624,0.18,0.15,0.03,0.010000000000000009,11350,29124,0,29124,-4701
2019-03-10,0.162,0.17,0.15,0.020000000000000018,-0.020000000000000018,0.162,0.17,0.15,0.020000000000000018,-0.020000000000000018,0.131,0.17,0.1,0.07,0.03,0.131,0.17,0.1,0.07,0.03,7454,16500,0,16500,9849
2019-03-17,0.14150000000000001,0.17,0.121,0.049000000000000016,-0.049000000000000016,0.14525,0.17,0.121,0.049000000000000016,-0.049000000000000016,0.1255,0.13,0.121,0.009000000000000008,-0.009000000000000008,0.12925,0.145,0.121,0.023999999999999994,-0.009000000000000008,6894,15559,0,15559,-15559
2019-03-24,0.12033333333333333,0.121,0.12,0.0010000000000000009,-0.0010000000000000009,0.12033333333333333,0.121,0.12,0.0010000000000000009,-0.0010000000000000009,0.12,0.12,0.12,0.0,0.0,0.12,0.12,0.12,0.0,0.0,2002,6006,0,6006,-6006
2019-03-31,0.19666666666666666,0.24,0.12,0.12,0.11000000000000001,0.21633333333333332,0.24,0.17,0.06999999999999998,0.06899999999999998,0.16,0.18,0.12,0.06,0.06,0.213,0.239,0.17,0.06899999999999998,0.06899999999999998,10060,16369,2951,13418,-7909
2019-04-07,0.24025000000000002,0.27,0.214,0.05600000000000002,-0.024999999999999994,0.24025000000000002,0.27,0.214,0.05600000000000002,-0.024999999999999994,0.2025,0.22,0.18,0.04000000000000001,-0.04000000000000001,0.213,0.23800000000000002,0.18,0.058000000000000024,-0.05000000000000002,8494,23675,2281,21394,-20
2019-04-14,0.20266666666666666,0.248,0.16,0.088,0.04000000000000001,0.21,0.25,0.16,0.09,0.06,0.18666666666666668,0.2,0.16,0.04000000000000001,0.04000000000000001,0.19333333333333333,0.22,0.16,0.06,0.06,4866,13548,0,13548,1050
2019-04-21,0.24000000000000002,0.27,0.2,0.07,0.0,0.275,0.29,0.27,0.019999999999999962,0.0,0.1975,0.21,0.18,0.03,-0.03,0.2275,0.27,0.2,0.07,0.020000000000000018,13959,23705,5574,18131,-13360
2019-04-28,0.19333333333333333,0.27,0.12,0.15000000000000002,-0.08000000000000002,0.23666666666666666,0.27,0.19,0.08000000000000002,-0.08000000000000002,0.19333333333333333,0.27,0.12,0.15000000000000002,-0.08000000000000002,0.23666666666666666,0.27,0.19,0.08000000000000002,-0.08000000000000002,2716,8150,0,8150,0
2019-05-05,0.1775,0.22,0.15,0.07,-0.07,0.2025,0.25,0.15,0.1,0.03,0.1775,0.22,0.15,0.07,-0.07,0.18,0.22,0.15,0.07,-0.06,3374,13497,0,13497,13497
2019-05-12,0.16,0.16,0.16,0.0,0.0,0.16666666666666666,0.18,0.16,0.01999999999999999,0.01999999999999999,0.16,0.16,0.16,0.0,0.0,0.16666666666666666,0.18,0.16,0.01999999999999999,0.01999999999999999,133,400,0,400,400
2019-05-19,0.15075,0.151,0.15,0.0010000000000000009,0.0010000000000000009,0.15075,0.151,0.15,0.0010000000000000009,0.0010000000000000009,0.15075,0.151,0.15,0.0010000000000000009,0.0010000000000000009,0.15075,0.151,0.15,0.0010000000000000009,0.0010000000000000009,0,0,0,0,0
2019-05-26,0.25333333333333335,0.26,0.25,0.010000000000000009,0.0,0.2833333333333333,0.35,0.25,0.09999999999999998,0.0,0.18,0.22,0.16,0.06,0.06,0.18166666666666667,0.22,0.16,0.06,0.06,23747,68591,848,67743,956
2019-06-02,0.3275,0.465,0.25,0.21500000000000002,0.21500000000000002,0.4525,0.54,0.3,0.24000000000000005,0.22000000000000003,0.2305,0.26,0.182,0.07800000000000001,0.01999999999999999,0.3245,0.48,0.248,0.23199999999999998,0.062,18769,24088,8691,15397,-15397
2019-06-09,0.46299999999999997,0.48,0.42,0.06,0.04500000000000004,0.479,0.5,0.465,0.034999999999999976,-0.034999999999999976,0.39799999999999996,0.47,0.3,0.16999999999999998,0.15000000000000002,0.39799999999999996,0.47,0.3,0.16999999999999998,0.15000000000000002,2037,5944,0,5944,-5444
2019-06-16,0.4278,0.46,0.35,0.11000000000000004,0.08000000000000002,0.45539999999999997,0.46799999999999997,0.44,0.02799999999999997,-0.02799999999999997,0.3468,0.43,0.262,0.16799999999999998,0.16799999999999998,0.418,0.46799999999999997,0.32,0.14799999999999996,-0.02799999999999997,4419,7017,1025,5992,-4277
2019-06-23,0.417,0.44,0.35,0.09000000000000002,0.09000000000000002,0.437,0.44,0.43,0.010000000000000009,0.0,0.378,0.44,0.301,0.139,0.09999999999999998,0.398,0.44,0.301,0.139,0.0,1054,2300,0,2300,-2300
2019-06-30,0.4275,0.52,0.31,0.21000000000000002,0.08000000000000002,0.46,0.52,0.44,0.08000000000000002,0.08000000000000002,0.385,0.44,0.31,0.13,-0.09000000000000002,0.38525,0.44,0.311,0.129,-0.09000000000000002,6725,25400,0,25400,1500
2019-07-07,0.44,0.48,0.37,0.10999999999999999,-0.010000000000000009,0.47,0.49,0.45,0.03999999999999998,-0.020000000000000018,0.39999999999999997,0.47,0.36,0.10999999999999999,0.10999999999999999,0.47,0.49,0.45,0.03999999999999998,-0.020000000000000018,4975,13300,0,13300,-1626
2019-07-14,0.37,0.45,0.22,0.23,0.13999999999999999,0.4325,0.47,0.36,0.10999999999999999,-0.10999999999999999,0.37,0.45,0.22,0.23,0.13999999999999999,0.43,0.46,0.36,0.10000000000000003,-0.10000000000000003,2606,10425,0,10425,-10425
2019-07-21,0.419,0.45,0.31,0.14,0.015000000000000013,0.445,0.45,0.435,0.015000000000000013,0.015000000000000013,0.376,0.45,0.31,0.14,0.02999999999999997,0.402,0.45,0.32,0.13,0.02999999999999997,1894,5201,0,5201,1826
2019-07-28,0.3326,0.44,0.257,0.183,-0.08299999999999996,0.369,0.44,0.267,0.173,-0.173,0.2764,0.35,0.25,0.09999999999999998,-0.08299999999999996,0.3306,0.43,0.258,0.172,-0.16299999999999998,11350,30017,0,30017,-23325
2019-08-04,0.3395,0.349,0.33,0.01899999999999996,-0.01899999999999996,0.3395,0.349,0.33,0.01899999999999996,-0.01899999999999996,0.29400000000000004,0.33,0.258,0.07200000000000001,0.07200000000000001,0.29400000000000004,0.33,0.258,0.07200000000000001,0.07200000000000001,509,1019,0,1019,-1019
2019-08-11,0.28500000000000003,0.3,0.27,0.02999999999999997,-0.02999999999999997,0.2945,0.319,0.27,0.04899999999999999,-0.04899999999999999,0.28500000000000003,0.3,0.27,0.02999999999999997,-0.02999999999999997,0.2945,0.319,0.27,0.04899999999999999,-0.04899999999999999,2788,5576,0,5576,-5576
2019-08-18,0.30100000000000005,0.332,0.27,0.062,0.062,0.30100000000000005,0.332,0.27,0.062,0.062,0.276,0.332,0.22,0.11200000000000002,0.11200000000000002,0.276,0.332,0.22,0.11200000000000002,0.11200000000000002,3509,7018,0,7018,-7018
2019-08-25,0.27499999999999997,0.32899999999999996,0.221,0.10799999999999996,-0.10799999999999996,0.3215,0.32899999999999996,0.314,0.014999999999999958,-0.014999999999999958,0.2255,0.23,0.221,0.009000000000000008,-0.009000000000000008,0.314,0.314,0.314,0.0,0.0,6897,12669,1125,11544,-11544
2019-09-01,0.221,0.221,0.221,0.0,0.0,0.221,0.221,0.221,0.0,0.0,0.221,0.221,0.221,0.0,0.0,0.221,0.221,0.221,0.0,0.0,0,0,0,0,0
2019-09-08,0.2846666666666667,0.314,0.25,0.064,-0.02400000000000002,0.2846666666666667,0.314,0.25,0.064,-0.02400000000000002,0.2846666666666667,0.314,0.25,0.064,-0.02400000000000002,0.2846666666666667,0.314,0.25,0.064,-0.02400000000000002,0,0,0,0,0
2019-09-15,0.2693333333333333,0.294,0.22,0.07399999999999998,0.0,0.2693333333333333,0.294,0.22,0.07399999999999998,0.0,0.26866666666666666,0.294,0.22,0.07399999999999998,-0.0020000000000000018,0.269,0.294,0.22,0.07399999999999998,-0.0010000000000000009,1060,3180,0,3180,3180
2019-09-22,0.18100000000000002,0.18100000000000002,0.18100000000000002,0.0,0.0,0.2895,0.29,0.289,0.0010000000000000009,-0.0010000000000000009,0.18100000000000002,0.18100000000000002,0.18100000000000002,0.0,0.0,0.2895,0.29,0.289,0.0010000000000000009,-0.0010000000000000009,1292,1385,1200,185,-185
2019-09-29,0.3216,0.369,0.168,0.20099999999999998,0.18199999999999997,0.3718,0.38,0.364,0.016000000000000014,0.0010000000000000009,0.3192,0.369,0.168,0.20099999999999998,0.17099999999999996,0.3634,0.379,0.33899999999999997,0.040000000000000036,-0.040000000000000036,5434,14200,0,14200,7047
2019-10-06,0.345,0.39799999999999996,0.28,0.11799999999999994,-0.10899999999999999,0.38239999999999996,0.39799999999999996,0.358,0.03999999999999998,-0.03799999999999998,0.3156,0.37,0.25,0.12,-0.12,0.36479999999999996,0.39799999999999996,0.349,0.04899999999999999,-0.03799999999999998,5473,8965,0,8965,3117
2019-10-13,0.3208,0.36,0.26,0.09999999999999998,-0.06,0.3418,0.36,0.3,0.06,-0.06,0.2442,0.3,0.21,0.09,0.09,0.255,0.3,0.21,0.09,0.09,7540,15594,0,15594,-5250
2019-10-20,0.3038,0.369,0.25,0.119,0.119,0.3296,0.39799999999999996,0.3,0.09799999999999998,0.09799999999999998,0.2858,0.369,0.25,0.119,0.119,0.2928,0.39799999999999996,0.25,0.14799999999999996,0.14199999999999996,3292,6200,0,6200,-4260
