Date,SPDR Euro Stoxx 50_Open_average,SPDR Euro Stoxx 50_Open_max,SPDR Euro Stoxx 50_Open_min,SPDR Euro Stoxx 50_Open_volatility,SPDR Euro Stoxx 50_Open_change,SPDR Euro Stoxx 50_High_average,SPDR Euro Stoxx 50_High_max,SPDR Euro Stoxx 50_High_min,SPDR Euro Stoxx 50_High_volatility,SPDR Euro Stoxx 50_High_change,SPDR Euro Stoxx 50_Low_average,SPDR Euro Stoxx 50_Low_max,SPDR Euro Stoxx 50_Low_min,SPDR Euro Stoxx 50_Low_volatility,SPDR Euro Stoxx 50_Low_change,SPDR Euro Stoxx 50_Close_average,SPDR Euro Stoxx 50_Close_max,SPDR Euro Stoxx 50_Close_min,SPDR Euro Stoxx 50_Close_volatility,SPDR Euro Stoxx 50_Close_change
2018-08-12,37.74,37.74,37.74,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2018-08-19,38.98,38.98,38.98,0.0,0.0,39.3,39.3,39.3,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.27,39.27,39.27,0.0,0.0
2018-08-26,38.42,38.42,38.42,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.05,38.05,38.05,0.0,0.0,38.28,38.28,38.28,0.0,0.0
2018-09-02,37.43,37.43,37.43,0.0,0.0,37.45,37.45,37.45,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2018-09-09,38.0,38.0,38.0,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.84,37.84,37.84,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2018-09-16,39.13,39.13,39.13,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.88,38.88,38.88,0.0,0.0,38.89,38.89,38.89,0.0,0.0
2018-09-23,38.53,38.53,38.53,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.27,38.27,38.27,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2018-09-30,36.9,36.9,36.9,0.0,0.0,37.11,37.11,37.11,0.0,0.0,36.79,36.79,36.79,0.0,0.0,37.08,37.08,37.08,0.0,0.0
2018-10-07,36.04,36.04,36.04,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2018-10-14,35.82,35.82,35.82,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.58,35.58,35.58,0.0,0.0
2018-10-21,35.1,35.1,35.1,0.0,0.0,35.17,35.17,35.17,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2018-10-28,35.71,35.71,35.71,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2018-11-04,35.2,35.2,35.2,0.0,0.0,35.2,35.2,35.2,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2018-11-11,35.42,35.42,35.42,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.01,35.01,35.01,0.0,0.0,35.08,35.08,35.08,0.0,0.0
2018-11-18,34.94,34.94,34.94,0.0,0.0,35.1,35.1,35.1,0.0,0.0,34.89,34.89,34.89,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2018-11-25,35.55,35.55,35.55,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.54,35.54,35.54,0.0,0.0
2018-12-02,33.74,33.74,33.74,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.25,33.25,33.25,0.0,0.0,33.63,33.63,33.63,0.0,0.0
2018-12-09,33.83,33.83,33.83,0.0,0.0,33.9,33.9,33.9,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.61,33.61,33.61,0.0,0.0
2018-12-16,32.52,32.52,32.52,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2018-12-23,33.38,33.38,33.38,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.27,33.27,33.27,0.0,0.0
2018-12-30,33.65,33.65,33.65,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2019-01-06,33.9,33.9,33.9,0.0,0.0,34.14,34.14,34.14,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.03,34.03,34.03,0.0,0.0
2019-01-13,34.59,34.59,34.59,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2019-01-20,34.77,34.77,34.77,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2019-01-27,35.12,35.12,35.12,0.0,0.0,35.31,35.31,35.31,0.0,0.0,34.97,34.97,34.97,0.0,0.0,35.31,35.31,35.31,0.0,0.0
2019-02-03,34.7,34.7,34.7,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-02-10,35.54,35.54,35.54,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2019-02-17,36.3,36.3,36.3,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.1,36.1,36.1,0.0,0.0,36.14,36.14,36.14,0.0,0.0
2019-02-24,36.67,36.67,36.67,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.35,36.35,36.35,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2019-03-03,35.96,35.96,35.96,0.0,0.0,36.26,36.26,36.26,0.0,0.0,35.96,35.96,35.96,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2019-03-10,37.23,37.23,37.23,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-03-17,36.27,36.27,36.27,0.0,0.0,36.34,36.34,36.34,0.0,0.0,36.12,36.12,36.12,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2019-03-24,36.89,36.89,36.89,0.0,0.0,37.01,37.01,37.01,0.0,0.0,36.82,36.82,36.82,0.0,0.0,37.01,37.01,37.01,0.0,0.0
2019-03-31,37.71,37.71,37.71,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.63,37.63,37.63,0.0,0.0
2019-04-07,37.98,37.98,37.98,0.0,0.0,37.98,37.98,37.98,0.0,0.0,37.86,37.86,37.86,0.0,0.0,37.95,37.95,37.95,0.0,0.0
2019-04-14,38.31,38.31,38.31,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2019-04-21,38.02,38.02,38.02,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.01,38.01,38.01,0.0,0.0,38.21,38.21,38.21,0.0,0.0
2019-04-28,37.65,37.65,37.65,0.0,0.0,38.14,38.14,38.14,0.0,0.0,37.63,37.63,37.63,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2019-05-05,36.77,36.77,36.77,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.69,36.69,36.69,0.0,0.0
2019-05-12,37.13,37.13,37.13,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.15,37.15,37.15,0.0,0.0
2019-05-19,37.2,37.2,37.2,0.0,0.0,37.28,37.28,37.28,0.0,0.0,37.11,37.11,37.11,0.0,0.0,37.28,37.28,37.28,0.0,0.0
2019-05-26,36.47,36.47,36.47,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.36,36.36,36.36,0.0,0.0,36.59,36.59,36.59,0.0,0.0
2019-06-02,37.94,37.94,37.94,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.88,37.88,37.88,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-06-09,37.63,37.63,37.63,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.59,37.59,37.59,0.0,0.0,37.62,37.62,37.62,0.0,0.0
2019-06-16,38.19,38.19,38.19,0.0,0.0,38.23,38.23,38.23,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.13,38.13,38.13,0.0,0.0
2019-06-23,38.63,38.63,38.63,0.0,0.0,38.63,38.63,38.63,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.34,38.34,38.34,0.0,0.0
2019-06-30,38.3,38.3,38.3,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.26,38.26,38.26,0.0,0.0,38.31,38.31,38.31,0.0,0.0
2019-07-07,38.33,38.33,38.33,0.0,0.0,38.37,38.37,38.37,0.0,0.0,38.28,38.28,38.28,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2019-07-14,38.05,38.05,38.05,0.0,0.0,38.08,38.08,38.08,0.0,0.0,37.95,37.95,37.95,0.0,0.0,38.01,38.01,38.01,0.0,0.0
2019-07-21,38.19,38.19,38.19,0.0,0.0,38.22,38.22,38.22,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.16,38.16,38.16,0.0,0.0
2019-07-28,36.1,36.1,36.1,0.0,0.0,36.15,36.15,36.15,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.86,35.86,35.86,0.0,0.0
2019-08-04,36.26,36.26,36.26,0.0,0.0,36.41,36.41,36.41,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2019-08-11,36.39,36.39,36.39,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.18,36.18,36.18,0.0,0.0,36.18,36.18,36.18,0.0,0.0
2019-08-18,36.21,36.21,36.21,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.02,36.02,36.02,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2019-08-25,36.89,36.89,36.89,0.0,0.0,36.91,36.91,36.91,0.0,0.0,36.52,36.52,36.52,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2019-09-01,37.53,37.53,37.53,0.0,0.0,37.55,37.55,37.55,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.49,37.49,37.49,0.0,0.0
2019-09-08,37.79,37.79,37.79,0.0,0.0,37.8,37.8,37.8,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.67,37.67,37.67,0.0,0.0
2019-09-15,37.65,37.65,37.65,0.0,0.0,37.83,37.83,37.83,0.0,0.0,37.62,37.62,37.62,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2019-09-22,37.6,37.6,37.6,0.0,0.0,37.83,37.83,37.83,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.74,37.74,37.74,0.0,0.0
2019-09-29,36.92,36.92,36.92,0.0,0.0,37.14,37.14,37.14,0.0,0.0,36.9,36.9,36.9,0.0,0.0,36.95,36.95,36.95,0.0,0.0
2019-10-06,38.02,38.02,38.02,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.98,37.98,37.98,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2019-10-13,39.11,39.11,39.11,0.0,0.0,39.13,39.13,39.13,0.0,0.0,38.95,38.95,38.95,0.0,0.0,39.0,39.0,39.0,0.0,0.0
2019-10-20,39.09,39.09,39.09,0.0,0.0,39.2,39.2,39.2,0.0,0.0,39.09,39.09,39.09,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2019-10-27,39.81,39.81,39.81,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2019-11-03,39.64,39.64,39.64,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.76,39.76,39.76,0.0,0.0
2019-11-10,39.75,39.75,39.75,0.0,0.0,39.99,39.99,39.99,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.91,39.91,39.91,0.0,0.0
2019-11-17,39.7,39.7,39.7,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.68,39.68,39.68,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2019-11-24,39.5,39.5,39.5,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.1,39.1,39.1,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2019-12-01,39.69,39.69,39.69,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.48,39.48,39.48,0.0,0.0,39.5,39.5,39.5,0.0,0.0
2019-12-08,40.9,40.9,40.9,0.0,0.0,41.01,41.01,41.01,0.0,0.0,40.87,40.87,40.87,0.0,0.0,40.91,40.91,40.91,0.0,0.0
2019-12-15,40.6,40.6,40.6,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2019-12-22,40.9,40.9,40.9,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.59,40.59,40.59,0.0,0.0
2019-12-29,40.65,40.65,40.65,0.0,0.0,40.93,40.93,40.93,0.0,0.0,40.65,40.65,40.65,0.0,0.0,40.73,40.73,40.73,0.0,0.0
