Date,Global X YieldcoEtf_Open_average,Global X YieldcoEtf_Open_max,Global X YieldcoEtf_Open_min,Global X YieldcoEtf_Open_volatility,Global X YieldcoEtf_Open_change,Global X YieldcoEtf_High_average,Global X YieldcoEtf_High_max,Global X YieldcoEtf_High_min,Global X YieldcoEtf_High_volatility,Global X YieldcoEtf_High_change,Global X YieldcoEtf_Low_average,Global X YieldcoEtf_Low_max,Global X YieldcoEtf_Low_min,Global X YieldcoEtf_Low_volatility,Global X YieldcoEtf_Low_change,Global X YieldcoEtf_Close_average,Global X YieldcoEtf_Close_max,Global X YieldcoEtf_Close_min,Global X YieldcoEtf_Close_volatility,Global X YieldcoEtf_Close_change
2018-06-24,11.72,11.72,11.72,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.65,11.65,11.65,0.0,0.0
2018-07-01,11.92,11.92,11.92,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.91,11.91,11.91,0.0,0.0,11.97,11.97,11.97,0.0,0.0
2018-07-08,11.91,11.91,11.91,0.0,0.0,11.91,11.91,11.91,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.81,11.81,11.81,0.0,0.0
2018-07-15,11.8,11.8,11.8,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.8,11.8,11.8,0.0,0.0
2018-07-22,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.79,11.79,11.79,0.0,0.0,11.79,11.79,11.79,0.0,0.0
2018-07-29,11.8,11.8,11.8,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.9,11.9,11.9,0.0,0.0
2018-08-05,11.7,11.7,11.7,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2018-08-12,11.75,11.75,11.75,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.8,11.8,11.8,0.0,0.0
2018-08-19,11.92,11.92,11.92,0.0,0.0,11.95,11.95,11.95,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.95,11.95,11.95,0.0,0.0
2018-08-26,11.99,11.99,11.99,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.95,11.95,11.95,0.0,0.0,11.99,11.99,11.99,0.0,0.0
2018-09-02,11.95,11.95,11.95,0.0,0.0,11.97,11.97,11.97,0.0,0.0,11.89,11.89,11.89,0.0,0.0,11.93,11.93,11.93,0.0,0.0
2018-09-09,12.13,12.13,12.13,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.13,12.13,12.13,0.0,0.0,12.13,12.13,12.13,0.0,0.0
2018-09-16,12.1,12.1,12.1,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.1,12.1,12.1,0.0,0.0
2018-09-23,11.94,11.94,11.94,0.0,0.0,11.98,11.98,11.98,0.0,0.0,11.94,11.94,11.94,0.0,0.0,11.98,11.98,11.98,0.0,0.0
2018-09-30,11.82,11.82,11.82,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.71,11.71,11.71,0.0,0.0
2018-10-07,11.55,11.55,11.55,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.54,11.54,11.54,0.0,0.0
2018-10-14,11.63,11.63,11.63,0.0,0.0,11.74,11.74,11.74,0.0,0.0,11.63,11.63,11.63,0.0,0.0,11.74,11.74,11.74,0.0,0.0
2018-10-21,11.35,11.35,11.35,0.0,0.0,11.41,11.41,11.41,0.0,0.0,11.3,11.3,11.3,0.0,0.0,11.39,11.39,11.39,0.0,0.0
2018-10-28,11.61,11.61,11.61,0.0,0.0,11.62,11.62,11.62,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.62,11.62,11.62,0.0,0.0
2018-11-04,11.68,11.68,11.68,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.68,11.68,11.68,0.0,0.0,11.68,11.68,11.68,0.0,0.0
2018-11-11,11.46,11.46,11.46,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.63,11.63,11.63,0.0,0.0
2018-11-18,11.34,11.34,11.34,0.0,0.0,11.48,11.48,11.48,0.0,0.0,11.34,11.34,11.34,0.0,0.0,11.38,11.38,11.38,0.0,0.0
2018-11-25,11.61,11.61,11.61,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.61,11.61,11.61,0.0,0.0
2018-12-02,11.74,11.74,11.74,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.65,11.65,11.65,0.0,0.0,11.65,11.65,11.65,0.0,0.0
2018-12-09,11.65,11.65,11.65,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.55,11.55,11.55,0.0,0.0,11.63,11.63,11.63,0.0,0.0
2018-12-16,11.28,11.28,11.28,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.35,11.35,11.35,0.0,0.0
2018-12-23,11.34,11.34,11.34,0.0,0.0,11.34,11.34,11.34,0.0,0.0,11.2,11.2,11.2,0.0,0.0,11.22,11.22,11.22,0.0,0.0
2018-12-30,11.5,11.5,11.5,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.5,11.5,11.5,0.0,0.0,11.66,11.66,11.66,0.0,0.0
2019-01-06,11.88,11.88,11.88,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.99,11.99,11.99,0.0,0.0
2019-01-13,12.0,12.0,12.0,0.0,0.0,12.05,12.05,12.05,0.0,0.0,12.0,12.0,12.0,0.0,0.0,12.01,12.01,12.01,0.0,0.0
2019-01-20,12.16,12.16,12.16,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.16,12.16,12.16,0.0,0.0,12.29,12.29,12.29,0.0,0.0
2019-01-27,12.46,12.46,12.46,0.0,0.0,12.52,12.52,12.52,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.52,12.52,12.52,0.0,0.0
2019-02-03,12.32,12.32,12.32,0.0,0.0,12.33,12.33,12.33,0.0,0.0,12.31,12.31,12.31,0.0,0.0,12.31,12.31,12.31,0.0,0.0
2019-02-10,12.42,12.42,12.42,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.46,12.46,12.46,0.0,0.0
2019-02-17,12.66,12.66,12.66,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2019-02-24,12.56,12.56,12.56,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.4,12.4,12.4,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2019-03-03,12.42,12.42,12.42,0.0,0.0,12.42,12.42,12.42,0.0,0.0,12.35,12.35,12.35,0.0,0.0,12.41,12.41,12.41,0.0,0.0
2019-03-10,12.75,12.75,12.75,0.0,0.0,12.8,12.8,12.8,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.78,12.78,12.78,0.0,0.0
2019-03-17,12.79,12.79,12.79,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.71,12.71,12.71,0.0,0.0
2019-03-24,12.95,12.95,12.95,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.92,12.92,12.92,0.0,0.0
2019-03-31,13.19,13.19,13.19,0.0,0.0,13.19,13.19,13.19,0.0,0.0,13.01,13.01,13.01,0.0,0.0,13.09,13.09,13.09,0.0,0.0
2019-04-07,13.01,13.01,13.01,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.03,13.03,13.03,0.0,0.0
2019-04-14,12.98,12.98,12.98,0.0,0.0,13.02,13.02,13.02,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2019-04-21,13.01,13.01,13.01,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.01,13.01,13.01,0.0,0.0,13.02,13.02,13.02,0.0,0.0
2019-04-28,12.96,12.96,12.96,0.0,0.0,12.99,12.99,12.99,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.99,12.99,12.99,0.0,0.0
2019-05-05,12.81,12.81,12.81,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.66,12.66,12.66,0.0,0.0,12.82,12.82,12.82,0.0,0.0
2019-05-12,12.5,12.5,12.5,0.0,0.0,12.69,12.69,12.69,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.67,12.67,12.67,0.0,0.0
2019-05-19,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0,12.81,12.81,12.81,0.0,0.0
2019-05-26,12.52,12.52,12.52,0.0,0.0,12.71,12.71,12.71,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.71,12.71,12.71,0.0,0.0
2019-06-02,13.1,13.1,13.1,0.0,0.0,13.33,13.33,13.33,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2019-06-09,13.09,13.09,13.09,0.0,0.0,13.27,13.27,13.27,0.0,0.0,13.09,13.09,13.09,0.0,0.0,13.2,13.2,13.2,0.0,0.0
2019-06-16,13.47,13.47,13.47,0.0,0.0,13.53,13.53,13.53,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2019-06-23,13.54,13.54,13.54,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.41,13.41,13.41,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2019-06-30,13.67,13.67,13.67,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.62,13.62,13.62,0.0,0.0
2019-07-07,13.65,13.65,13.65,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.76,13.76,13.76,0.0,0.0
2019-07-14,13.92,13.92,13.92,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2019-07-21,13.71,13.71,13.71,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.7,13.7,13.7,0.0,0.0
2019-07-28,13.56,13.56,13.56,0.0,0.0,13.56,13.56,13.56,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2019-08-04,13.43,13.43,13.43,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.48,13.48,13.48,0.0,0.0
2019-08-11,13.23,13.23,13.23,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.26,13.26,13.26,0.0,0.0
2019-08-18,13.34,13.34,13.34,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.15,13.15,13.15,0.0,0.0
2019-08-25,13.36,13.36,13.36,0.0,0.0,13.48,13.48,13.48,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.42,13.42,13.42,0.0,0.0
2019-09-01,13.77,13.77,13.77,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-09-08,13.7,13.7,13.7,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-09-15,13.78,13.78,13.78,0.0,0.0,13.78,13.78,13.78,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-09-22,13.8,13.8,13.8,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-09-29,13.8,13.8,13.8,0.0,0.0,13.95,13.95,13.95,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.93,13.93,13.93,0.0,0.0
2019-10-06,13.95,13.95,13.95,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.98,13.98,13.98,0.0,0.0
2019-10-13,14.06,14.06,14.06,0.0,0.0,14.12,14.12,14.12,0.0,0.0,13.98,13.98,13.98,0.0,0.0,14.12,14.12,14.12,0.0,0.0
2019-10-20,13.87,13.87,13.87,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2019-10-27,13.89,13.89,13.89,0.0,0.0,13.98,13.98,13.98,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2019-11-03,13.81,13.81,13.81,0.0,0.0,13.81,13.81,13.81,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2019-11-10,13.74,13.74,13.74,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.84,13.84,13.84,0.0,0.0
2019-11-17,13.81,13.81,13.81,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.72,13.72,13.72,0.0,0.0,13.79,13.79,13.79,0.0,0.0
2019-11-24,13.85,13.85,13.85,0.0,0.0,14.04,14.04,14.04,0.0,0.0,13.85,13.85,13.85,0.0,0.0,14.0,14.0,14.0,0.0,0.0
2019-12-01,14.41,14.41,14.41,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.47,14.47,14.47,0.0,0.0
2019-12-08,14.67,14.67,14.67,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2019-12-15,14.89,14.89,14.89,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-12-22,14.93,14.93,14.93,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.98,14.98,14.98,0.0,0.0
2019-12-29,14.85,14.85,14.85,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.98,14.98,14.98,0.0,0.0
