Date,EXR_Open_average,EXR_Open_max,EXR_Open_min,EXR_Open_volatility,EXR_Open_change,EXR_High_average,EXR_High_max,EXR_High_min,EXR_High_volatility,EXR_High_change,EXR_Low_average,EXR_Low_max,EXR_Low_min,EXR_Low_volatility,EXR_Low_change,EXR_Close_average,EXR_Close_max,EXR_Close_min,EXR_Close_volatility,EXR_Close_change,EXR_Volume_average,EXR_Volume_max,EXR_Volume_min,EXR_Volume_volatility,EXR_Volume_change
2018-01-14,83.088,83.8,82.36,1.4399999999999977,1.4399999999999977,84.138,85.43,83.46,1.970000000000013,1.3200000000000074,82.648,83.33,82.13,1.2000000000000028,0.9699999999999989,83.532,85.15,82.7,2.450000000000003,2.440000000000012,1081591,1252377,882748,369629,369629
2018-01-21,85.28999999999999,86.69,83.91,2.780000000000001,-1.4699999999999989,85.698,87.04,83.91,3.1300000000000097,-3.1300000000000097,84.112,85.13,82.34,2.789999999999992,-2.789999999999992,84.852,86.72,82.79,3.9299999999999926,-3.9299999999999926,1027566,1231071,808705,422366,-20602
2018-01-28,82.344,83.54,81.32,2.220000000000013,-1.0,83.08200000000001,83.89,82.14,1.75,-1.1500000000000057,81.134,82.72,78.92,3.799999999999997,-2.739999999999995,82.032,83.48,79.87,3.6099999999999994,-3.039999999999992,1869170,4801633,1009933,3791700,101910
2018-02-04,79.534,80.67,78.17,2.5,1.6099999999999994,80.956,81.1,80.6,0.5,0.20000000000000284,78.13,79.28,77.53,1.75,1.0100000000000051,79.78,80.8,77.56,3.239999999999995,1.0699999999999932,1430377,2314948,1103119,1211829,-124591
2018-02-11,81.585,82.37,80.8,1.5700000000000074,1.5700000000000074,82.68,83.16,81.67,1.4899999999999949,0.14000000000000057,80.93,81.45,80.18,1.269999999999996,0.6500000000000057,82.1075,82.58,81.14,1.4399999999999977,-0.37999999999999545,1091312,1212016,971564,240452,240452
2018-02-18,83.684,87.11,81.77,5.340000000000003,5.109999999999999,85.524,87.79,82.49,5.300000000000011,5.300000000000011,82.596,86.36,80.18,6.179999999999993,5.75,83.988,86.66,80.75,5.909999999999997,5.909999999999997,1523184,2656932,959147,1697785,100006
2018-02-25,85.572,86.86,84.64,2.219999999999999,-2.219999999999999,86.794,87.24,86.3,0.9399999999999977,-0.21999999999999886,84.7,85.02,84.17,0.8499999999999943,-0.23000000000000398,85.41199999999999,86.22,84.88,1.3400000000000034,1.3400000000000034,1123521,1953892,844082,1109810,-105051
2018-03-04,86.808,88.26,85.99,2.2700000000000102,2.2700000000000102,87.452,88.48,86.59,1.8900000000000006,1.8900000000000006,85.988,87.29,84.75,2.5400000000000063,2.5400000000000063,87.048,88.19,86.19,2.0,1.3100000000000023,755366,1119206,576739,542467,415650
2018-03-11,86.598,87.78,85.93,1.8499999999999943,-1.7999999999999972,86.896,88.24,86.02,2.219999999999999,-2.219999999999999,85.736,87.14,84.38,2.760000000000005,-2.760000000000005,86.276,87.91,85.1,2.8100000000000023,-2.8100000000000023,1333124,1716025,925981,790044,-372643
2018-03-18,84.74600000000001,85.43,83.67,1.7600000000000051,-1.6700000000000017,85.46000000000001,86.17,84.56,1.6099999999999994,-1.6099999999999994,83.87,84.99,82.8,2.1899999999999977,-2.1199999999999903,84.472,85.52,82.98,2.539999999999992,-1.1599999999999966,995146,1378275,834573,543702,457971
