Date,ALGN_Open_average,ALGN_Open_max,ALGN_Open_min,ALGN_Open_volatility,ALGN_Open_change,ALGN_High_average,ALGN_High_max,ALGN_High_min,ALGN_High_volatility,ALGN_High_change,ALGN_Low_average,ALGN_Low_max,ALGN_Low_min,ALGN_Low_volatility,ALGN_Low_change,ALGN_Close_average,ALGN_Close_max,ALGN_Close_min,ALGN_Close_volatility,ALGN_Close_change,ALGN_Volume_average,ALGN_Volume_max,ALGN_Volume_min,ALGN_Volume_volatility,ALGN_Volume_change
2018-01-14,267.454,272.25,262.12,10.129999999999995,7.519999999999982,271.19,273.6,268.18,5.420000000000016,3.5500000000000114,262.688,266.51,258.92,7.589999999999975,-1.6399999999999864,268.678,272.25,263.88,8.370000000000005,3.2200000000000273,1168038,1231386,1088463,142923,-51082
2018-01-21,274.766,284.45,267.0,17.44999999999999,17.44999999999999,279.98,287.32,274.39,12.930000000000007,7.980000000000018,269.182,273.27,266.88,6.389999999999986,1.2800000000000296,275.748,283.97,272.16,11.810000000000002,4.609999999999957,1011287,1585169,566317,1018852,611736
2018-01-28,259.366,270.45,251.57,18.879999999999995,-18.23999999999998,265.392,272.0,259.14,12.860000000000014,-12.860000000000014,247.586,252.2,241.66,10.539999999999992,-3.3400000000000034,257.486,270.08,242.4,27.67999999999998,-27.67999999999998,2339851,4011385,1622810,2388575,-573204
2018-02-04,232.856,241.0,223.75,17.25,0.539999999999992,237.848,245.65,232.41,13.240000000000009,-10.650000000000006,225.464,233.6,219.11,14.48999999999998,-2.0900000000000034,231.798,241.45,220.71,20.73999999999998,-8.319999999999993,1623814,2283401,1160687,1122714,-1076648
2018-02-11,241.64749999999998,253.85,230.76,23.090000000000003,23.090000000000003,248.175,255.39,236.7,18.689999999999998,18.689999999999998,238.865,249.04,229.68,19.359999999999985,19.359999999999985,246.085,252.77,233.73,19.04000000000002,17.77000000000001,1102296,1410724,727366,683358,329345
2018-02-18,257.776,266.8,250.57,16.230000000000018,16.230000000000018,264.02,268.4,259.75,8.649999999999977,8.649999999999977,255.264,262.42,250.5,11.920000000000016,11.920000000000016,259.784,266.58,252.14,14.439999999999998,11.129999999999995,994360,1138852,722125,416727,-416727
2018-02-25,256.374,265.48,243.65,21.830000000000013,-12.640000000000015,261.284,267.78,254.89,12.889999999999986,-10.629999999999995,251.806,263.5,241.3,22.19999999999999,-15.860000000000014,256.228,263.87,245.55,18.319999999999993,-8.379999999999995,992161,1833437,635605,1197832,182716
2018-03-04,263.092,272.07,252.46,19.609999999999985,16.060000000000002,268.106,277.31,257.39,19.920000000000016,19.920000000000016,261.796,271.13,252.13,19.0,18.97,266.88,275.61,255.97,19.640000000000015,19.640000000000015,746488,854946,630034,224912,86046
2018-03-11,272.498,276.56,268.65,7.910000000000025,-7.910000000000025,275.14799999999997,276.98,274.07,2.910000000000025,-2.580000000000041,267.204,269.76,262.13,7.6299999999999955,-5.160000000000025,270.172,272.87,265.39,7.480000000000018,-4.319999999999993,772721,868000,612009,255991,13703
2018-03-18,263.654,270.67,254.0,16.670000000000016,-12.920000000000016,268.034,271.99,261.87,10.120000000000005,-8.800000000000011,258.48,267.2,250.15,17.049999999999983,-14.619999999999976,262.62199999999996,270.4,250.92,19.47999999999999,-8.879999999999995,745105,996912,542791,454121,350683
