Date,First Trust LongShort Equity_Open_average,First Trust LongShort Equity_Open_max,First Trust LongShort Equity_Open_min,First Trust LongShort Equity_Open_volatility,First Trust LongShort Equity_Open_change,First Trust LongShort Equity_High_average,First Trust LongShort Equity_High_max,First Trust LongShort Equity_High_min,First Trust LongShort Equity_High_volatility,First Trust LongShort Equity_High_change,First Trust LongShort Equity_Low_average,First Trust LongShort Equity_Low_max,First Trust LongShort Equity_Low_min,First Trust LongShort Equity_Low_volatility,First Trust LongShort Equity_Low_change,First Trust LongShort Equity_Close_average,First Trust LongShort Equity_Close_max,First Trust LongShort Equity_Close_min,First Trust LongShort Equity_Close_volatility,First Trust LongShort Equity_Close_change
2018-09-02,40.62,40.62,40.62,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.61,40.61,40.61,0.0,0.0
2018-09-09,40.5,40.5,40.5,0.0,0.0,40.56,40.56,40.56,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.39,40.39,40.39,0.0,0.0
2018-09-16,40.67,40.67,40.67,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.55,40.55,40.55,0.0,0.0
2018-09-23,40.55,40.55,40.55,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.41,40.41,40.41,0.0,0.0,40.42,40.42,40.42,0.0,0.0
2018-09-30,39.98,39.98,39.98,0.0,0.0,40.02,40.02,40.02,0.0,0.0,39.83,39.83,39.83,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2018-10-07,38.81,38.81,38.81,0.0,0.0,38.93,38.93,38.93,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.76,38.76,38.76,0.0,0.0
2018-10-14,38.81,38.81,38.81,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.69,38.69,38.69,0.0,0.0
2018-10-21,38.36,38.36,38.36,0.0,0.0,38.36,38.36,38.36,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.71,37.71,37.71,0.0,0.0
2018-10-28,38.49,38.49,38.49,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.66,38.66,38.66,0.0,0.0
2018-11-04,38.8,38.8,38.8,0.0,0.0,38.83,38.83,38.83,0.0,0.0,38.68,38.68,38.68,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2018-11-11,38.31,38.31,38.31,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.26,38.26,38.26,0.0,0.0
2018-11-18,37.92,37.92,37.92,0.0,0.0,37.95,37.95,37.95,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2018-11-25,39.03,39.03,39.03,0.0,0.0,39.03,39.03,39.03,0.0,0.0,38.8,38.8,38.8,0.0,0.0,38.99,38.99,38.99,0.0,0.0
2018-12-02,37.9,37.9,37.9,0.0,0.0,37.98,37.98,37.98,0.0,0.0,37.6,37.6,37.6,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2018-12-09,37.45,37.45,37.45,0.0,0.0,37.68,37.68,37.68,0.0,0.0,37.24,37.24,37.24,0.0,0.0,37.25,37.25,37.25,0.0,0.0
2018-12-16,36.09,36.09,36.09,0.0,0.0,36.35,36.35,36.35,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.84,35.84,35.84,0.0,0.0
2018-12-23,36.98,36.98,36.98,0.0,0.0,37.17,37.17,37.17,0.0,0.0,36.9,36.9,36.9,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2018-12-30,37.23,37.23,37.23,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.23,37.23,37.23,0.0,0.0,37.28,37.28,37.28,0.0,0.0
2019-01-06,37.46,37.46,37.46,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.46,37.46,37.46,0.0,0.0,37.59,37.59,37.59,0.0,0.0
2019-01-13,38.15,38.15,38.15,0.0,0.0,38.2,38.2,38.2,0.0,0.0,38.03,38.03,38.03,0.0,0.0,38.14,38.14,38.14,0.0,0.0
2019-01-20,37.83,37.83,37.83,0.0,0.0,37.83,37.83,37.83,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2019-01-27,38.28,38.28,38.28,0.0,0.0,38.41,38.41,38.41,0.0,0.0,38.23,38.23,38.23,0.0,0.0,38.38,38.38,38.38,0.0,0.0
2019-02-03,38.33,38.33,38.33,0.0,0.0,38.34,38.34,38.34,0.0,0.0,38.29,38.29,38.29,0.0,0.0,38.34,38.34,38.34,0.0,0.0
2019-02-10,38.8,38.8,38.8,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2019-02-17,38.96,38.96,38.96,0.0,0.0,39.04,39.04,39.04,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.92,38.92,38.92,0.0,0.0
2019-02-24,38.91,38.91,38.91,0.0,0.0,38.91,38.91,38.91,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.79,38.79,38.79,0.0,0.0
2019-03-03,38.57,38.57,38.57,0.0,0.0,38.87,38.87,38.87,0.0,0.0,38.57,38.57,38.57,0.0,0.0,38.87,38.87,38.87,0.0,0.0
2019-03-10,39.17,39.17,39.17,0.0,0.0,39.25,39.25,39.25,0.0,0.0,39.17,39.17,39.17,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2019-03-17,38.86,38.86,38.86,0.0,0.0,39.02,39.02,39.02,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.98,38.98,38.98,0.0,0.0
2019-03-24,39.42,39.42,39.42,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2019-03-31,39.73,39.73,39.73,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.79,39.79,39.79,0.0,0.0
2019-04-07,39.72,39.72,39.72,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.64,39.64,39.64,0.0,0.0,39.72,39.72,39.72,0.0,0.0
2019-04-14,39.37,39.37,39.37,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2019-04-21,39.86,39.86,39.86,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-04-28,39.61,39.61,39.61,0.0,0.0,40.01,40.01,40.01,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2019-05-05,39.23,39.23,39.23,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.08,39.08,39.08,0.0,0.0,39.18,39.18,39.18,0.0,0.0
2019-05-12,39.09,39.09,39.09,0.0,0.0,39.33,39.33,39.33,0.0,0.0,39.09,39.09,39.09,0.0,0.0,39.29,39.29,39.29,0.0,0.0
2019-05-19,39.27,39.27,39.27,0.0,0.0,39.27,39.27,39.27,0.0,0.0,39.07,39.07,39.07,0.0,0.0,39.07,39.07,39.07,0.0,0.0
2019-05-26,38.53,38.53,38.53,0.0,0.0,38.65,38.65,38.65,0.0,0.0,38.43,38.43,38.43,0.0,0.0,38.5,38.5,38.5,0.0,0.0
2019-06-02,39.75,39.75,39.75,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-06-09,39.77,39.77,39.77,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.53,39.53,39.53,0.0,0.0,39.53,39.53,39.53,0.0,0.0
2019-06-16,40.2,40.2,40.2,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.15,40.15,40.15,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2019-06-23,40.59,40.59,40.59,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.57,40.57,40.57,0.0,0.0
2019-06-30,40.68,40.68,40.68,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.61,40.61,40.61,0.0,0.0
2019-07-07,41.07,41.07,41.07,0.0,0.0,41.07,41.07,41.07,0.0,0.0,40.9,40.9,40.9,0.0,0.0,40.9,40.9,40.9,0.0,0.0
2019-07-14,40.83,40.83,40.83,0.0,0.0,40.99,40.99,40.99,0.0,0.0,40.82,40.82,40.82,0.0,0.0,40.9,40.9,40.9,0.0,0.0
2019-07-21,41.12,41.12,41.12,0.0,0.0,41.23,41.23,41.23,0.0,0.0,41.11,41.11,41.11,0.0,0.0,41.17,41.17,41.17,0.0,0.0
2019-07-28,40.1,40.1,40.1,0.0,0.0,40.12,40.12,40.12,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.84,39.84,39.84,0.0,0.0
2019-08-04,40.27,40.27,40.27,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.13,40.13,40.13,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2019-08-11,40.5,40.5,40.5,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.6,40.6,40.6,0.0,0.0
2019-08-18,40.12,40.12,40.12,0.0,0.0,40.27,40.27,40.27,0.0,0.0,40.1,40.1,40.1,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2019-08-25,40.67,40.67,40.67,0.0,0.0,40.67,40.67,40.67,0.0,0.0,40.49,40.49,40.49,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2019-09-01,41.0,41.0,41.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.81,40.81,40.81,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2019-09-08,41.04,41.04,41.04,0.0,0.0,41.08,41.08,41.08,0.0,0.0,40.95,40.95,40.95,0.0,0.0,41.08,41.08,41.08,0.0,0.0
2019-09-15,41.12,41.12,41.12,0.0,0.0,41.23,41.23,41.23,0.0,0.0,41.12,41.12,41.12,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2019-09-22,40.9,40.9,40.9,0.0,0.0,41.04,41.04,41.04,0.0,0.0,40.9,40.9,40.9,0.0,0.0,41.0,41.0,41.0,0.0,0.0
2019-09-29,40.79,40.79,40.79,0.0,0.0,40.86,40.86,40.86,0.0,0.0,40.76,40.76,40.76,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2019-10-06,40.8,40.8,40.8,0.0,0.0,40.91,40.91,40.91,0.0,0.0,40.77,40.77,40.77,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2019-10-13,41.3,41.3,41.3,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.27,41.27,41.27,0.0,0.0
2019-10-20,41.53,41.53,41.53,0.0,0.0,41.59,41.59,41.59,0.0,0.0,41.47,41.47,41.47,0.0,0.0,41.47,41.47,41.47,0.0,0.0
2019-10-27,41.97,41.97,41.97,0.0,0.0,41.97,41.97,41.97,0.0,0.0,41.71,41.71,41.71,0.0,0.0,41.74,41.74,41.74,0.0,0.0
2019-11-03,41.69,41.69,41.69,0.0,0.0,41.74,41.74,41.74,0.0,0.0,41.67,41.67,41.67,0.0,0.0,41.74,41.74,41.74,0.0,0.0
2019-11-10,41.86,41.86,41.86,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.86,41.86,41.86,0.0,0.0,41.98,41.98,41.98,0.0,0.0
2019-11-17,41.86,41.86,41.86,0.0,0.0,42.1,42.1,42.1,0.0,0.0,41.86,41.86,41.86,0.0,0.0,42.09,42.09,42.09,0.0,0.0
2019-11-24,42.35,42.35,42.35,0.0,0.0,42.35,42.35,42.35,0.0,0.0,42.05,42.05,42.05,0.0,0.0,42.08,42.08,42.08,0.0,0.0
2019-12-01,42.27,42.27,42.27,0.0,0.0,42.39,42.39,42.39,0.0,0.0,42.27,42.27,42.27,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2019-12-08,42.63,42.63,42.63,0.0,0.0,42.72,42.72,42.72,0.0,0.0,42.61,42.61,42.61,0.0,0.0,42.63,42.63,42.63,0.0,0.0
2019-12-15,42.83,42.83,42.83,0.0,0.0,42.83,42.83,42.83,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.77,42.77,42.77,0.0,0.0
2019-12-22,42.8,42.8,42.8,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.73,42.73,42.73,0.0,0.0
2019-12-29,42.79,42.79,42.79,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.7,42.7,42.7,0.0,0.0,42.75,42.75,42.75,0.0,0.0
