Date,CME_Open_average,CME_Open_max,CME_Open_min,CME_Open_volatility,CME_Open_change,CME_High_average,CME_High_max,CME_High_min,CME_High_volatility,CME_High_change,CME_Low_average,CME_Low_max,CME_Low_min,CME_Low_volatility,CME_Low_change,CME_Close_average,CME_Close_max,CME_Close_min,CME_Close_volatility,CME_Close_change,CME_Volume_average,CME_Volume_max,CME_Volume_min,CME_Volume_volatility,CME_Volume_change
2018-07-08,165.348,166.96,162.87,4.090000000000003,3.190000000000026,166.746,168.47,164.89,3.5800000000000125,3.5800000000000125,164.198,166.15,162.17,3.980000000000018,3.5999999999999943,166.286,168.22,164.17,4.050000000000011,4.050000000000011,1157225,1407591,721043,686548,-679013
2018-07-15,169.17,170.79,168.22,2.569999999999993,0.7800000000000011,170.206,171.49,169.15,2.3400000000000034,0.549999999999983,168.114,169.1,167.32,1.7800000000000011,0.710000000000008,169.43800000000002,171.02,168.85,2.170000000000016,0.28000000000000114,1100737,1314778,889377,425401,425401
2018-07-22,168.07,171.89,165.5,6.389999999999986,-3.460000000000008,168.82,171.99,165.77,6.219999999999999,-3.759999999999991,165.59199999999998,167.85,160.79,7.060000000000002,-6.8799999999999955,166.228,169.52,161.21,8.310000000000002,-7.25,1628230,2283098,1267181,1015917,-136141
2018-07-29,161.116,161.63,159.86,1.7699999999999818,0.13999999999998636,162.518,163.59,161.88,1.710000000000008,0.6899999999999977,159.516,161.32,158.34,2.9799999999999898,2.9799999999999898,161.018,161.87,159.12,2.75,2.75,1298808,1547716,959298,588418,-441129
2018-08-05,163.198,163.99,162.26,1.7300000000000182,1.3400000000000034,164.438,166.08,163.85,2.230000000000018,2.230000000000018,162.452,163.62,161.77,1.8499999999999943,1.5300000000000011,163.6,163.95,162.97,0.9799999999999898,0.5300000000000011,1078965,1187782,887103,300679,150050
2018-08-12,167.35,169.35,164.0,5.349999999999994,5.349999999999994,168.92600000000002,170.49,166.54,3.950000000000017,3.950000000000017,166.904,169.21,163.97,5.240000000000009,5.240000000000009,168.304,169.68,166.31,3.3700000000000045,3.3700000000000045,1360069,1729273,900719,828554,-307390
2018-08-19,168.174,169.98,166.56,3.4199999999999875,0.5799999999999841,169.542,171.96,167.71,4.25,2.0800000000000125,167.484,169.93,166.4,3.530000000000001,2.930000000000007,168.364,170.58,166.89,3.690000000000026,3.219999999999999,1088348,1439544,707315,732229,-101899
2018-08-26,171.23749999999998,172.98,169.45,3.530000000000001,2.3400000000000034,172.95999999999998,175.0,171.14,3.8600000000000136,3.8600000000000136,170.71,172.75,169.28,3.469999999999999,3.460000000000008,172.4525,174.73,169.6,5.1299999999999955,5.1299999999999955,1326732,1638773,1046897,591876,344766
2018-09-02,174.19,176.95,172.08,4.869999999999976,-0.10999999999998522,175.664,177.35,174.06,3.289999999999992,-1.4899999999999807,172.664,174.73,170.85,3.8799999999999955,-0.6399999999999864,173.944,177.05,171.29,5.760000000000019,-2.950000000000017,1650059,2587564,1071109,1516455,-650817
2018-09-09,172.836,174.49,171.74,2.75,-1.8100000000000023,173.632,174.62,173.0,1.6200000000000045,-1.3700000000000045,171.77,172.87,170.31,2.5600000000000023,-1.2199999999999989,172.39600000000002,173.15,171.65,1.5,-1.1899999999999977,1005098,1101375,886242,215133,-137282
2018-09-16,173.736,174.95,171.53,3.4199999999999875,3.4199999999999875,174.598,175.86,172.97,2.890000000000015,2.890000000000015,172.928,174.13,171.53,2.5999999999999943,2.5999999999999943,174.052,175.12,172.4,2.719999999999999,2.3499999999999943,1307741,2100161,912432,1187729,124455
2018-09-23,172.876,175.11,171.2,3.910000000000025,-3.7600000000000193,174.05599999999998,175.4,172.17,3.230000000000018,-1.1100000000000136,171.582,173.13,170.04,3.0900000000000034,-2.6399999999999864,172.598,174.25,170.21,4.039999999999992,0.6500000000000057,1272404,1459407,1017128,442279,-417528
2018-09-30,177.56199999999998,181.43,174.14,7.2900000000000205,7.2900000000000205,179.44,182.97,174.74,8.22999999999999,6.889999999999986,176.656,180.95,172.55,8.399999999999977,7.299999999999983,178.612,181.69,174.5,7.189999999999998,6.409999999999997,1618738,2360829,1128327,1232502,-476429
2018-10-07,178.804,181.91,175.83,6.079999999999984,-4.1699999999999875,179.774,182.48,176.18,6.299999999999983,-5.909999999999997,176.096,179.81,173.28,6.530000000000001,-6.259999999999991,177.552,181.16,173.82,7.340000000000003,-7.340000000000003,2122066,3359028,1534431,1824597,-9277
2018-10-14,179.748,183.27,174.45,8.820000000000022,8.820000000000022,182.026,183.79,178.27,5.519999999999982,5.0,178.654,180.79,174.01,6.780000000000001,6.780000000000001,181.034,182.65,178.06,4.590000000000003,3.1599999999999966,1617168,1748587,1477883,270704,-148741
2018-10-21,179.588,182.32,176.83,5.489999999999981,2.170000000000016,182.144,183.67,180.88,2.789999999999992,0.10999999999998522,177.234,179.37,175.27,4.099999999999994,-1.2099999999999795,179.476,181.08,177.47,3.6100000000000136,-1.410000000000025,1964784,2932633,1518706,1413927,-16154
2018-10-28,183.284,184.61,180.51,4.100000000000023,4.030000000000001,185.566,186.76,182.71,4.049999999999983,4.049999999999983,182.37800000000001,184.22,179.56,4.659999999999997,4.659999999999997,183.764,185.5,182.47,3.030000000000001,3.030000000000001,2690638,3398271,1751036,1647235,1639194
2018-11-04,188.268,189.6,186.23,3.3700000000000045,2.9000000000000057,189.532,190.43,188.49,1.9399999999999977,1.6999999999999886,186.666,187.87,185.98,1.8900000000000148,0.23999999999998067,188.142,189.74,186.4,3.3400000000000034,0.04999999999998295,2551830,3069281,2188040,881241,-149008
2018-11-11,189.832,195.6,187.1,8.5,8.400000000000006,192.59799999999998,197.08,187.89,9.190000000000026,9.190000000000026,188.636,194.41,185.6,8.810000000000002,8.810000000000002,191.63400000000001,195.61,187.33,8.280000000000001,8.280000000000001,2787507,3679953,2029676,1650277,-653864
2018-11-18,191.6625,194.5,189.42,5.0800000000000125,-4.5,192.4775,194.82,189.86,4.9599999999999795,-2.680000000000007,189.695,190.62,188.21,2.4099999999999966,-0.6700000000000159,190.75,192.16,189.31,2.8499999999999943,-0.6399999999999864,1828477,2652880,1084850,1568030,-910692
2018-11-25,189.58,192.58,186.45,6.130000000000024,-1.0500000000000114,191.90800000000002,194.48,189.4,5.079999999999984,-2.519999999999982,187.042,191.08,184.1,6.980000000000018,-4.760000000000019,189.672,194.15,187.11,7.039999999999992,-6.039999999999992,2713022,3366237,1684089,1682148,887250
2018-12-02,188.06,188.81,186.7,2.1100000000000136,-2.030000000000001,190.14249999999998,191.39,189.16,2.2299999999999898,1.460000000000008,185.335,186.51,183.43,3.079999999999984,-1.299999999999983,188.67000000000002,190.35,187.11,3.2399999999999807,2.1500000000000057,2320082,2886079,1821063,1065016,-679411
2018-12-09,188.806,192.14,185.51,6.6299999999999955,-6.6299999999999955,189.964,192.89,186.98,5.909999999999997,-5.680000000000007,186.31199999999998,188.51,183.13,5.3799999999999955,-5.3799999999999955,187.494,189.51,183.81,5.699999999999989,-5.699999999999989,2090447,2745998,1606929,1139069,-820696
2018-12-16,182.238,184.62,179.72,4.900000000000006,-4.900000000000006,185.568,187.51,181.24,6.269999999999982,-4.949999999999989,179.34,182.12,174.91,7.210000000000008,-4.840000000000003,180.748,183.75,174.92,8.830000000000013,-6.1200000000000045,2759707,4926717,1210990,3715727,-941003
2018-12-23,181.8625,186.81,175.42,11.390000000000015,11.390000000000015,185.4425,188.45,180.67,7.780000000000001,7.780000000000001,180.10750000000002,185.81,172.82,12.990000000000009,12.990000000000009,184.78,188.12,180.57,7.550000000000011,7.550000000000011,1612473,1847193,1315387,531806,-368017
2018-12-30,184.60250000000002,186.46,183.13,3.3300000000000125,-3.3300000000000125,186.5225,187.83,185.31,2.5200000000000102,-2.5,182.48250000000002,184.72,181.15,3.569999999999993,-1.8199999999999932,183.8775,185.58,181.5,4.0800000000000125,-1.8300000000000125,1960228,2274117,1544428,729689,-227178
2019-01-06,180.354,185.12,177.64,7.480000000000018,-6.240000000000009,181.79,185.35,180.22,5.1299999999999955,-5.1299999999999955,178.144,180.56,177.21,3.3499999999999943,-2.710000000000008,180.058,182.66,178.56,4.099999999999994,-3.990000000000009,2037793,2993013,1326499,1666514,92401
2019-01-13,181.12,182.7,177.49,5.2099999999999795,4.769999999999982,183.345,184.0,182.73,1.2700000000000102,1.2700000000000102,180.22750000000002,181.77,177.49,4.280000000000001,3.319999999999993,182.235,183.43,181.26,2.170000000000016,1.4699999999999989,1413925,1543410,1097199,446211,41524
2019-01-20,185.99,187.57,183.17,4.400000000000006,2.3500000000000227,187.426,188.08,186.48,1.6000000000000227,-0.46000000000000796,184.862,185.65,182.94,2.710000000000008,1.6599999999999966,186.274,187.82,184.96,2.859999999999985,-1.3700000000000045,1414259,1677539,1100724,576815,-576815
2019-01-27,182.384,184.81,179.73,5.0800000000000125,-1.670000000000016,183.892,185.22,182.54,2.680000000000007,-1.3199999999999932,179.392,182.3,175.58,6.719999999999999,-4.659999999999997,181.764,183.44,180.37,3.069999999999993,0.3499999999999943,1722404,2399203,1345421,1053782,1053782
2019-02-03,177.916,179.58,176.36,3.219999999999999,-1.0300000000000011,178.848,180.13,177.24,2.8899999999999864,-0.9799999999999898,176.138,177.2,173.69,3.509999999999991,0.7199999999999989,177.858,178.78,177.23,1.5500000000000114,-1.460000000000008,1685353,2605305,1085983,1519322,-1519322
2019-02-10,178.7,181.0,176.6,4.400000000000006,-1.4300000000000068,180.2275,181.41,177.8,3.609999999999985,-2.859999999999985,176.77,179.01,173.9,5.109999999999985,-3.6500000000000057,178.0325,180.4,175.4,5.0,-3.530000000000001,2408046,3069592,1414765,1654827,1654827
2019-02-17,176.062,178.83,174.3,4.530000000000001,3.5700000000000216,177.482,180.42,175.76,4.659999999999997,3.9199999999999875,175.062,177.35,172.76,4.590000000000003,3.269999999999982,176.386,178.06,174.3,3.759999999999991,3.1899999999999977,1809966,2197669,1350094,847575,324777
2019-02-24,180.352,183.41,177.6,5.810000000000002,5.810000000000002,182.098,183.97,179.49,4.47999999999999,4.1699999999999875,179.19,182.01,177.12,4.889999999999986,1.9499999999999886,180.554,182.59,178.11,4.47999999999999,2.1899999999999977,1977944,2357414,1742524,614890,614890
2019-03-03,174.652,181.01,171.37,9.639999999999986,-9.48999999999998,175.38400000000001,181.8,171.98,9.820000000000022,-9.060000000000002,172.344,175.32,170.45,4.8700000000000045,-4.719999999999999,173.02,175.99,170.82,5.170000000000016,-5.170000000000016,2005399,2612358,1727532,884826,-286540
2019-03-10,170.038,171.27,167.95,3.3200000000000216,-0.6899999999999977,171.058,171.81,169.69,2.1200000000000045,-0.15000000000000568,168.40800000000002,170.11,166.88,3.230000000000018,-0.6000000000000227,169.704,170.37,168.43,1.9399999999999977,-0.4800000000000182,2280728,2965793,1834028,1131765,-188803
2019-03-17,165.602,169.94,162.15,7.789999999999992,-6.859999999999985,166.842,170.83,164.44,6.390000000000015,-6.030000000000001,163.984,168.0,161.4,6.599999999999994,-5.0800000000000125,165.06799999999998,168.73,163.32,5.409999999999997,-4.560000000000002,2076796,2894911,1532489,1362422,-283943
2019-03-24,164.168,165.66,162.72,2.9399999999999977,0.7199999999999989,164.866,166.79,163.05,3.7399999999999807,1.2099999999999795,162.88,164.75,161.05,3.6999999999999886,1.0600000000000023,164.124,166.55,162.58,3.969999999999999,2.4000000000000057,1515082,1850410,1335276,515134,-503519
2019-03-31,168.554,170.03,166.96,3.069999999999993,3.069999999999993,170.368,172.56,168.48,4.0800000000000125,4.0800000000000125,168.014,169.35,166.1,3.25,3.25,169.67,172.39,168.07,4.319999999999993,4.319999999999993,1561974,1767267,1270554,496713,156598
2019-04-07,171.62,172.94,170.76,2.180000000000007,1.460000000000008,172.634,174.44,171.15,3.289999999999992,1.960000000000008,170.648,172.56,169.37,3.1899999999999977,3.1599999999999966,171.536,173.4,170.06,3.3400000000000034,2.640000000000015,1399163,1639591,1081967,557624,-490358
2019-04-14,175.33499999999998,177.73,173.92,3.8100000000000023,1.1299999999999955,176.725,179.14,174.62,4.519999999999982,1.3799999999999955,174.3225,175.93,173.09,2.8400000000000034,1.259999999999991,175.495,176.92,173.92,3.0,0.8600000000000136,1762354,2247377,1281809,965568,216636
2019-04-21,176.202,178.61,174.35,4.260000000000019,3.8100000000000023,177.898,179.98,175.45,4.530000000000001,4.1200000000000045,175.466,177.74,173.56,4.180000000000007,3.039999999999992,177.10999999999999,179.01,174.79,4.219999999999999,2.740000000000009,1669323,2537103,1210090,1327013,1133575
2019-04-28,174.288,177.83,171.01,6.820000000000022,-6.820000000000022,176.596,178.98,174.3,4.679999999999978,-0.5300000000000011,172.894,177.09,171.01,6.0800000000000125,-6.0800000000000125,175.812,178.9,172.8,6.099999999999994,-0.75,2080744,2580912,1617861,963051,-210524
2019-05-05,178.65,181.0,176.78,4.219999999999999,3.9000000000000057,181.71,183.63,179.81,3.819999999999993,2.6699999999999875,178.198,180.8,176.53,4.27000000000001,3.700000000000017,180.316,182.94,178.11,4.829999999999984,4.189999999999998,1776835,2517842,1532966,984876,-797317
2019-05-12,182.628,183.93,181.9,2.030000000000001,1.450000000000017,184.63400000000001,186.19,183.66,2.530000000000001,1.3199999999999932,182.194,183.88,181.26,2.6200000000000045,1.7699999999999818,183.48,185.64,181.83,3.809999999999974,2.3499999999999943,1230571,1621872,995571,626301,-371408
2019-05-19,186.32,187.67,185.0,2.6699999999999875,1.289999999999992,187.665,188.26,187.13,1.1299999999999955,0.47999999999998977,185.3475,185.88,184.92,0.960000000000008,-0.3299999999999841,186.7775,187.92,185.82,2.0999999999999943,1.3499999999999943,971344,1189680,773658,416022,-320700
2019-05-26,189.596,192.45,187.32,5.1299999999999955,4.989999999999981,192.184,193.27,190.78,2.490000000000009,2.280000000000001,189.16,190.97,186.98,3.990000000000009,3.990000000000009,191.052,193.0,187.26,5.740000000000009,5.740000000000009,1857551,2557748,1183769,1373979,-811955
2019-06-02,198.482,203.26,194.39,8.870000000000005,8.870000000000005,200.93,204.56,195.68,8.879999999999995,8.879999999999995,197.392,202.69,192.5,10.189999999999998,10.189999999999998,200.204,203.18,194.96,8.219999999999999,8.219999999999999,1334128,1630272,1104499,525773,-50088
2019-06-09,199.042,203.58,197.07,6.510000000000019,-6.510000000000019,199.87,204.3,197.81,6.490000000000009,-6.210000000000008,195.976,197.81,194.41,3.4000000000000057,-3.0900000000000034,197.248,198.88,194.77,4.109999999999985,-3.9799999999999898,1519849,2506050,1147580,1358470,-1331308
2019-06-16,197.092,198.83,194.96,3.8700000000000045,3.030000000000001,198.93,200.94,196.84,4.099999999999994,2.319999999999993,196.268,197.48,194.79,2.6899999999999977,2.6899999999999977,197.56799999999998,198.82,195.82,3.0,2.5999999999999943,1500153,2699926,1071278,1628648,-163683
2019-06-23,196.026,198.91,192.64,6.27000000000001,-3.4399999999999977,196.97,199.11,194.99,4.1200000000000045,-2.1200000000000045,193.656,197.36,191.96,5.400000000000006,-3.980000000000018,194.99,198.32,192.03,6.289999999999992,-1.7299999999999898,1494858,2138854,1174236,964618,246882
2019-06-30,200.16,202.51,196.3,6.2099999999999795,6.2099999999999795,202.235,203.53,200.36,3.1699999999999875,3.1699999999999875,199.0925,201.22,195.36,5.859999999999985,5.859999999999985,201.56,202.81,199.77,3.039999999999992,2.219999999999999,874873,1031546,718227,313319,-313319
2019-07-07,204.32999999999998,207.51,201.3,6.2099999999999795,6.2099999999999795,205.662,207.84,202.12,5.719999999999999,5.389999999999986,203.01,205.13,200.47,4.659999999999997,4.560000000000002,205.012,207.47,201.99,5.47999999999999,4.030000000000001,1177356,1425825,971019,454806,250948
2019-07-14,205.214,206.67,203.45,3.219999999999999,-1.049999999999983,206.572,207.4,205.0,2.4000000000000057,-0.46000000000000796,203.772,204.75,203.3,1.4499999999999886,0.7099999999999795,204.964,206.26,203.48,2.780000000000001,2.6599999999999966,956765,1214007,811298,402709,-251845
2019-07-21,203.136,206.02,201.44,4.5800000000000125,-3.2399999999999807,204.08,206.65,202.15,4.5,-3.6299999999999955,200.534,203.93,198.21,5.719999999999999,-5.010000000000019,201.87199999999999,205.35,199.64,5.710000000000008,-5.710000000000008,1219309,1764772,838897,925875,288293
2019-07-28,198.442,203.29,194.05,9.23999999999998,4.259999999999991,202.06199999999998,206.37,195.98,10.390000000000015,4.780000000000001,196.468,199.58,193.09,6.490000000000009,2.3799999999999955,199.874,205.16,194.42,10.740000000000009,4.569999999999993,1890380,2525077,1183256,1341821,584554
2019-08-04,208.886,213.2,202.38,10.819999999999993,10.819999999999993,212.796,216.72,209.15,7.569999999999993,7.549999999999983,207.494,211.79,202.13,9.659999999999997,9.659999999999997,211.268,215.72,208.38,7.340000000000003,3.8700000000000045,1305214,1869765,1049988,819777,-309242
2019-08-11,212.72,215.0,210.77,4.22999999999999,2.5999999999999943,214.574,217.24,213.22,4.02000000000001,2.460000000000008,210.364,213.93,208.24,5.689999999999998,5.230000000000018,212.92600000000002,216.7,208.34,8.359999999999985,3.3999999999999773,1135855,1455300,757544,697756,-232235
2019-08-18,214.136,216.74,211.82,4.920000000000016,-4.920000000000016,215.238,217.65,213.75,3.9000000000000057,-2.8400000000000034,212.192,213.61,210.4,3.210000000000008,-1.7900000000000205,213.288,214.64,211.22,3.4199999999999875,0.789999999999992,1012619,1547474,755407,792067,-73164
2019-08-25,216.1875,216.83,215.44,1.3900000000000148,0.46999999999999886,217.335,217.74,216.87,0.8700000000000045,0.2300000000000182,214.22,214.81,213.09,1.7199999999999989,-0.14000000000001478,216.24,217.29,215.69,1.5999999999999943,1.0699999999999932,856528,993527,667330,326197,-46182
2019-09-01,220.64600000000002,224.03,216.07,7.960000000000008,7.920000000000016,222.726,224.91,218.1,6.810000000000002,5.900000000000006,217.986,221.32,214.85,6.469999999999999,-0.8199999999999932,219.73,223.07,215.58,7.489999999999981,-2.1799999999999784,1160295,1343264,1045254,298010,298010
2019-09-08,207.012,215.38,201.98,13.400000000000006,-9.810000000000002,208.97,216.65,205.77,10.879999999999995,-7.460000000000008,203.178,205.12,201.78,3.3400000000000034,0.6100000000000136,205.238,207.0,202.58,4.4199999999999875,1.5699999999999932,1853173,2569654,1122577,1447077,-1324976
2019-09-15,211.768,215.1,207.02,8.079999999999984,2.75,214.674,216.47,212.89,3.5800000000000125,-1.8600000000000136,209.784,212.99,205.63,7.360000000000014,3.950000000000017,213.256,216.17,211.15,5.019999999999982,-2.4499999999999886,1609343,2521060,851195,1669865,-1669865
2019-09-22,214.656,217.18,213.06,4.1200000000000045,1.740000000000009,216.026,217.88,214.06,3.819999999999993,-1.839999999999975,212.24,214.22,210.59,3.6299999999999955,-1.4000000000000057,213.482,215.99,211.34,4.650000000000006,-1.5699999999999932,1131416,1251033,1030782,220251,-5852
2019-09-29,210.926,214.57,208.42,6.150000000000006,3.2299999999999898,213.288,216.19,210.97,5.219999999999999,3.710000000000008,209.106,212.68,206.88,5.800000000000011,4.360000000000014,211.46800000000002,216.02,207.84,8.180000000000007,2.6100000000000136,1083620,1275120,935926,339194,-173690
2019-10-06,214.44,217.79,212.51,5.280000000000001,0.9200000000000159,215.82999999999998,217.79,213.81,3.9799999999999898,1.079999999999984,212.312,214.02,211.26,2.7600000000000193,0.75,213.668,215.89,212.14,3.75,0.21000000000000796,941257,1266393,675119,591274,-481103
2019-10-13,212.424,213.58,211.25,2.3300000000000125,-0.9199999999999875,213.268,214.12,212.06,2.0600000000000023,-1.0600000000000023,209.554,211.61,205.79,5.820000000000022,-5.610000000000014,211.36599999999999,213.17,206.07,7.099999999999994,-6.5,1174382,1426221,727402,698819,573034
2019-10-20,203.24,206.23,201.63,4.599999999999994,-4.599999999999994,204.424,207.47,201.72,5.75,-5.75,200.082,201.5,196.95,4.550000000000011,-4.550000000000011,201.724,203.25,200.46,2.789999999999992,-1.3600000000000136,1565334,2563064,1060699,1502365,956383
2019-10-27,203.548,206.91,200.99,5.9199999999999875,0.7599999999999909,206.094,209.35,202.37,6.97999999999999,-1.1699999999999875,200.648,203.95,196.71,7.239999999999981,-3.2299999999999898,202.05,205.75,197.02,8.72999999999999,-3.9799999999999898,1673927,2497450,1358345,1139105,-1119662
