Date,APEXStock_Open_average,APEXStock_Open_max,APEXStock_Open_min,APEXStock_Open_volatility,APEXStock_Open_change,APEXStock_High_average,APEXStock_High_max,APEXStock_High_min,APEXStock_High_volatility,APEXStock_High_change,APEXStock_Low_average,APEXStock_Low_max,APEXStock_Low_min,APEXStock_Low_volatility,APEXStock_Low_change,APEXStock_Close_average,APEXStock_Close_max,APEXStock_Close_min,APEXStock_Close_volatility,APEXStock_Close_change,APEXStock_Volume_average,APEXStock_Volume_max,APEXStock_Volume_min,APEXStock_Volume_volatility,APEXStock_Volume_change
2018-01-14,5.325,5.55,4.95,0.5999999999999996,-0.5999999999999996,5.3925,5.55,5.1,0.4500000000000002,-0.4500000000000002,5.0625,5.25,4.8,0.4500000000000002,-0.3700000000000001,5.215,5.4,5.03,0.3700000000000001,-0.3700000000000001,27865,58668,2243,56425,45013
2018-01-21,4.86,4.95,4.65,0.2999999999999998,-0.2999999999999998,5.04,5.25,4.8,0.4500000000000002,-0.4500000000000002,4.6739999999999995,4.8,4.35,0.4500000000000002,-0.4500000000000002,4.8020000000000005,4.95,4.65,0.2999999999999998,-0.2999999999999998,27894,41852,11519,30333,-628
2018-01-28,4.5600000000000005,4.65,4.5,0.15000000000000036,0.0,4.636,4.65,4.58,0.07000000000000028,-0.07000000000000028,4.47,4.5,4.35,0.15000000000000036,-0.15000000000000036,4.62,4.65,4.5,0.15000000000000036,-0.15000000000000036,14222,25978,4177,21801,8281
2018-02-04,4.32,4.5,4.2,0.2999999999999998,-0.2999999999999998,4.4399999999999995,4.5,4.35,0.15000000000000036,-0.15000000000000036,4.17,4.2,4.05,0.15000000000000036,0.0,4.306,4.35,4.2,0.14999999999999947,-0.14999999999999947,18063,36046,7356,28690,-24714
2018-02-11,4.319999999999999,4.35,4.2,0.14999999999999947,-0.14999999999999947,4.41,4.65,4.35,0.3000000000000007,0.0,4.2,4.2,4.2,0.0,0.0,4.2620000000000005,4.35,4.2,0.14999999999999947,0.0,10124,13481,4641,8840,-4160
2018-02-18,4.2575,4.35,4.2,0.14999999999999947,0.14999999999999947,4.415,4.53,4.28,0.25,0.15000000000000036,4.025,4.2,3.6,0.6000000000000001,0.0,4.2375,4.35,4.2,0.14999999999999947,0.0,26223,61241,11031,50210,479
2018-02-25,4.502,4.8,4.2,0.5999999999999996,0.16000000000000014,4.86,5.25,4.35,0.9000000000000004,0.6000000000000005,4.386,4.53,4.2,0.33000000000000007,0.2999999999999998,4.62,4.8,4.2,0.5999999999999996,0.5999999999999996,16683,36813,3534,33279,-1972
2018-03-04,4.68,4.8,4.5,0.2999999999999998,0.14999999999999947,4.956,5.25,4.8,0.4500000000000002,0.4500000000000002,4.53,4.65,4.5,0.15000000000000036,0.15000000000000036,4.694,4.8,4.5,0.2999999999999998,0.0,11293,22750,3782,18968,18968
2018-03-11,4.394,4.65,4.05,0.6000000000000005,-0.4500000000000002,4.5,4.8,4.2,0.5999999999999996,-0.4500000000000002,4.184,4.5,4.05,0.4500000000000002,-0.41000000000000014,4.29,4.5,4.05,0.4500000000000002,-0.15000000000000036,11264,20021,3542,16479,4466
2018-03-18,4.448,4.65,4.2,0.4500000000000002,0.4500000000000002,4.65,4.8,4.35,0.4500000000000002,0.3000000000000007,4.374,4.5,4.2,0.2999999999999998,0.2999999999999998,4.462,4.65,4.23,0.41999999999999993,0.41999999999999993,12965,43763,2331,41432,-1006
