Date,Cambria Global Asset Allocation_etf_Open_average,Cambria Global Asset Allocation_etf_Open_max,Cambria Global Asset Allocation_etf_Open_min,Cambria Global Asset Allocation_etf_Open_volatility,Cambria Global Asset Allocation_etf_Open_change,Cambria Global Asset Allocation_etf_High_average,Cambria Global Asset Allocation_etf_High_max,Cambria Global Asset Allocation_etf_High_min,Cambria Global Asset Allocation_etf_High_volatility,Cambria Global Asset Allocation_etf_High_change,Cambria Global Asset Allocation_etf_Low_average,Cambria Global Asset Allocation_etf_Low_max,Cambria Global Asset Allocation_etf_Low_min,Cambria Global Asset Allocation_etf_Low_volatility,Cambria Global Asset Allocation_etf_Low_change,Cambria Global Asset Allocation_etf_Close_average,Cambria Global Asset Allocation_etf_Close_max,Cambria Global Asset Allocation_etf_Close_min,Cambria Global Asset Allocation_etf_Close_volatility,Cambria Global Asset Allocation_etf_Close_change
2018-07-01,26.87,26.87,26.87,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.87,26.87,26.87,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2018-07-08,26.9,26.9,26.9,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2018-07-15,26.89,26.89,26.89,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2018-07-22,27.11,27.11,27.11,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.09,27.09,27.09,0.0,0.0
2018-07-29,27.0,27.0,27.0,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0
2018-08-05,26.77,26.77,26.77,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2018-08-12,26.62,26.62,26.62,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.65,26.65,26.65,0.0,0.0
2018-08-19,26.73,26.73,26.73,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2018-08-26,26.93,26.93,26.93,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2018-09-02,26.61,26.61,26.61,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.54,26.54,26.54,0.0,0.0
2018-09-09,26.6,26.6,26.6,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2018-09-16,27.0,27.0,27.0,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.99,26.99,26.99,0.0,0.0
2018-09-23,26.77,26.77,26.77,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.76,26.76,26.76,0.0,0.0
2018-09-30,26.52,26.52,26.52,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.36,26.36,26.36,0.0,0.0,26.4,26.4,26.4,0.0,0.0
2018-10-07,26.0,26.0,26.0,0.0,0.0,26.05,26.05,26.05,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2018-10-14,25.99,25.99,25.99,0.0,0.0,26.04,26.04,26.04,0.0,0.0,25.93,25.93,25.93,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2018-10-21,25.56,25.56,25.56,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2018-10-28,25.81,25.81,25.81,0.0,0.0,25.9,25.9,25.9,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2018-11-04,25.87,25.87,25.87,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.83,25.83,25.83,0.0,0.0
2018-11-11,25.71,25.71,25.71,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2018-11-18,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-11-25,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2018-12-02,25.63,25.63,25.63,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2018-12-09,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2018-12-16,24.96,24.96,24.96,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2018-12-23,24.62,24.62,24.62,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2018-12-30,24.77,24.77,24.77,0.0,0.0,25.09,25.09,25.09,0.0,0.0,24.77,24.77,24.77,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2019-01-06,25.46,25.46,25.46,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2019-01-13,25.74,25.74,25.74,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2019-01-20,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.85,25.85,25.85,0.0,0.0
2019-01-27,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.14,26.14,26.14,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2019-02-03,25.74,25.74,25.74,0.0,0.0,26.12,26.12,26.12,0.0,0.0,25.74,25.74,25.74,0.0,0.0,26.09,26.09,26.09,0.0,0.0
2019-02-10,26.4,26.4,26.4,0.0,0.0,26.41,26.41,26.41,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.41,26.41,26.41,0.0,0.0
2019-02-17,26.44,26.44,26.44,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.44,26.44,26.44,0.0,0.0,26.54,26.54,26.54,0.0,0.0
2019-02-24,26.57,26.57,26.57,0.0,0.0,26.57,26.57,26.57,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2019-03-03,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.11,26.11,26.11,0.0,0.0,26.16,26.16,26.16,0.0,0.0
2019-03-10,26.5,26.5,26.5,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.5,26.5,26.5,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2019-03-17,26.67,26.67,26.67,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-03-24,26.6,26.6,26.6,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-03-31,26.77,26.77,26.77,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2019-04-07,26.84,26.84,26.84,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.84,26.84,26.84,0.0,0.0
2019-04-14,26.75,26.75,26.75,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.73,26.73,26.73,0.0,0.0
2019-04-21,26.71,26.71,26.71,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.78,26.78,26.78,0.0,0.0
2019-04-28,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.78,26.78,26.78,0.0,0.0
2019-05-05,26.32,26.32,26.32,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.41,26.41,26.41,0.0,0.0
2019-05-12,26.47,26.47,26.47,0.0,0.0,26.47,26.47,26.47,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.39,26.39,26.39,0.0,0.0
2019-05-19,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.29,26.29,26.29,0.0,0.0
2019-05-26,26.18,26.18,26.18,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2019-06-02,26.73,26.73,26.73,0.0,0.0,26.73,26.73,26.73,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.69,26.69,26.69,0.0,0.0
2019-06-09,26.76,26.76,26.76,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.76,26.76,26.76,0.0,0.0,26.77,26.77,26.77,0.0,0.0
2019-06-16,27.18,27.18,27.18,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2019-06-23,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2019-06-30,27.37,27.37,27.37,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2019-07-07,27.2,27.2,27.2,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.19,27.19,27.19,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2019-07-14,27.32,27.32,27.32,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2019-07-21,27.25,27.25,27.25,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2019-07-28,27.0,27.0,27.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2019-08-04,26.89,26.89,26.89,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.8,26.8,26.8,0.0,0.0
2019-08-11,26.58,26.58,26.58,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2019-08-18,26.74,26.74,26.74,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.62,26.62,26.62,0.0,0.0,26.62,26.62,26.62,0.0,0.0
2019-08-25,26.89,26.89,26.89,0.0,0.0,26.89,26.89,26.89,0.0,0.0,26.81,26.81,26.81,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2019-09-01,27.14,27.14,27.14,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2019-09-08,27.04,27.04,27.04,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-09-15,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-09-22,26.86,26.86,26.86,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2019-09-29,26.8,26.8,26.8,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2019-10-06,27.09,27.09,27.09,0.0,0.0,27.09,27.09,27.09,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.95,26.95,26.95,0.0,0.0
2019-10-13,27.12,27.12,27.12,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2019-10-20,27.1,27.1,27.1,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2019-10-27,27.45,27.45,27.45,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-11-03,27.4,27.4,27.4,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.38,27.38,27.38,0.0,0.0,27.4,27.4,27.4,0.0,0.0
2019-11-10,27.51,27.51,27.51,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2019-11-17,27.4,27.4,27.4,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.45,27.45,27.45,0.0,0.0
2019-11-24,27.49,27.49,27.49,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2019-12-01,27.5,27.5,27.5,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2019-12-08,27.73,27.73,27.73,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.76,27.76,27.76,0.0,0.0
2019-12-15,28.0,28.0,28.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.96,27.96,27.96,0.0,0.0
2019-12-22,27.71,27.71,27.71,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2019-12-29,27.84,27.84,27.84,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.88,27.88,27.88,0.0,0.0
