Date,NDSN_stock_Open_average,NDSN_stock_Open_max,NDSN_stock_Open_min,NDSN_stock_Open_volatility,NDSN_stock_Open_change,NDSN_stock_High_average,NDSN_stock_High_max,NDSN_stock_High_min,NDSN_stock_High_volatility,NDSN_stock_High_change,NDSN_stock_Low_average,NDSN_stock_Low_max,NDSN_stock_Low_min,NDSN_stock_Low_volatility,NDSN_stock_Low_change,NDSN_stock_Close_average,NDSN_stock_Close_max,NDSN_stock_Close_min,NDSN_stock_Close_volatility,NDSN_stock_Close_change,NDSN_stock_Volume_average,NDSN_stock_Volume_max,NDSN_stock_Volume_min,NDSN_stock_Volume_volatility,NDSN_stock_Volume_change
2018-01-14,148.495,149.92,147.34,2.579999999999984,0.9299999999999784,150.135,151.49,149.02,2.469999999999999,2.469999999999999,147.39,149.4,145.74,3.6599999999999966,3.6599999999999966,148.69,151.14,146.24,4.899999999999977,4.899999999999977,258310,288124,225821,62303,-53309
2018-01-21,149.606,150.76,148.52,2.2399999999999807,-2.1299999999999955,150.416,151.48,148.92,2.5600000000000023,-0.8900000000000148,147.454,149.46,146.07,3.390000000000015,-1.579999999999984,149.168,150.1,147.59,2.509999999999991,0.10999999999998522,239966,330544,180651,149893,-39432
2018-01-28,144.998,149.21,143.09,6.1200000000000045,-5.670000000000016,146.196,150.22,143.55,6.6699999999999875,-6.6699999999999875,143.02,146.1,140.34,5.759999999999991,-5.759999999999991,144.2,146.61,141.72,4.890000000000015,-4.890000000000015,261346,488946,192181,296765,-4810
2018-02-04,136.942,140.5,132.52,7.97999999999999,-5.210000000000008,139.736,143.71,137.57,6.140000000000015,-6.1200000000000045,133.618,135.99,131.63,4.360000000000014,-3.539999999999992,136.482,139.09,133.65,5.439999999999998,0.8799999999999955,303308,406004,250509,155495,13441
2018-02-11,137.588,140.17,135.55,4.619999999999976,1.9699999999999989,139.434,140.66,137.61,3.049999999999983,2.3700000000000045,136.33,137.87,135.3,2.569999999999993,2.430000000000007,138.34,139.63,136.91,2.719999999999999,1.9799999999999898,202615,272818,148198,124620,-51481
2018-02-18,138.695,140.77,136.95,3.8200000000000216,-1.75,141.5975,142.52,140.92,1.6000000000000227,0.0700000000000216,135.8275,137.91,132.36,5.549999999999983,-5.549999999999983,138.965,141.41,136.55,4.859999999999985,-2.019999999999982,387980,743031,221141,521890,521890
2018-02-25,136.09,138.81,132.34,6.469999999999999,-4.439999999999998,137.874,138.89,135.1,3.789999999999992,-3.75,133.912,136.85,131.55,5.299999999999983,-3.329999999999984,135.772,138.55,133.9,4.650000000000006,-3.75,253433,291632,191104,100528,-100528
2018-03-04,136.576,138.44,134.22,4.219999999999999,3.960000000000008,138.126,140.1,136.46,3.6399999999999864,3.6399999999999864,135.386,136.97,133.0,3.969999999999999,3.969999999999999,137.564,139.98,135.94,4.039999999999992,4.039999999999992,196083,275310,167751,107559,1141
2018-03-11,139.96,140.51,139.09,1.4199999999999875,-1.0200000000000102,140.89600000000002,141.28,140.29,0.9900000000000091,-0.5400000000000205,138.506,139.51,137.62,1.8899999999999864,-0.8000000000000114,139.46,140.1,139.02,1.079999999999984,-0.4199999999999875,199854,377498,150623,226875,220991
2018-03-18,139.074,141.64,135.41,6.22999999999999,-3.5900000000000034,140.226,142.5,137.0,5.5,-2.740000000000009,137.358,140.6,133.81,6.789999999999992,-3.6999999999999886,138.282,141.89,133.95,7.939999999999998,-5.570000000000022,198842,217625,172277,45348,16201
2018-03-25,135.825,137.81,134.39,3.420000000000016,-1.1200000000000045,137.23,138.13,135.35,2.780000000000001,-0.5,133.8,134.8,132.79,2.0100000000000193,-1.200000000000017,135.61,137.45,134.0,3.4499999999999886,-1.1099999999999852,187896,261360,128502,132858,47440
2018-04-01,135.016,136.65,133.37,3.280000000000001,-0.7299999999999898,136.296,136.84,135.65,1.1899999999999977,0.13000000000002387,132.12199999999999,134.57,130.41,4.159999999999997,-1.1200000000000045,134.35,136.51,131.38,5.1299999999999955,-1.3300000000000125,257189,433569,158174,275395,22500
2018-04-08,135.054,137.44,132.69,4.75,4.75,136.924,137.84,135.28,2.5600000000000023,2.5600000000000023,134.172,135.9,132.1,3.8000000000000114,3.8000000000000114,135.412,136.82,132.3,4.519999999999982,4.409999999999997,312267,489425,168736,320689,-320689
2018-04-15,139.97,140.83,137.49,3.3400000000000034,3.3100000000000023,141.162,141.96,139.57,2.390000000000015,2.390000000000015,138.656,139.32,136.79,2.530000000000001,2.530000000000001,140.51,141.52,139.5,2.0200000000000102,0.3499999999999943,196351,354579,114045,240534,23943
2018-04-22,135.65,139.01,132.24,6.769999999999982,-6.769999999999982,136.824,141.51,132.24,9.269999999999982,-9.269999999999982,133.02,137.46,130.25,7.210000000000008,-7.210000000000008,133.758,137.91,130.99,6.9199999999999875,-6.9199999999999875,197167,268716,157664,111052,-88981
2018-04-29,128.31,131.31,126.95,4.359999999999999,-4.359999999999999,129.606,132.0,128.46,3.539999999999992,-1.6800000000000068,126.586,128.55,125.26,3.2900000000000063,-2.750000000000014,128.144,129.77,127.25,2.5200000000000102,1.170000000000016,201720,281268,156016,125252,-12504
2018-05-06,131.738,132.86,129.91,2.950000000000017,2.950000000000017,132.776,133.88,131.79,2.0900000000000034,2.0900000000000034,129.906,131.68,125.0,6.680000000000007,6.259999999999991,131.986,132.54,131.06,1.4799999999999898,1.1899999999999977,148777,257980,100080,157900,-42570
2018-05-13,133.16,134.24,132.22,2.0200000000000102,1.4300000000000068,134.496,135.52,132.7,2.8200000000000216,1.0200000000000102,132.426,133.66,129.82,3.8400000000000034,1.1200000000000045,133.738,134.96,132.21,2.75,1.670000000000016,188468,262355,104926,157429,-53280
2018-05-20,130.058,135.98,126.65,9.329999999999984,-7.599999999999994,132.054,139.73,128.41,11.319999999999993,-11.319999999999993,128.618,135.97,125.99,9.980000000000004,-9.170000000000002,130.416,139.62,127.0,12.620000000000005,-12.060000000000002,540310,1318913,201735,1117178,-219901
2018-05-27,127.6175,128.5,126.81,1.6899999999999977,0.480000000000004,128.41750000000002,128.71,128.0,0.710000000000008,-0.3499999999999943,126.1325,126.7,125.33,1.3700000000000045,0.3100000000000023,127.07249999999999,128.41,125.63,2.780000000000001,-0.8100000000000023,234513,308624,168470,140154,-140154
2018-06-03,130.158,131.93,127.22,4.710000000000008,4.4199999999999875,131.57999999999998,133.01,129.23,3.780000000000001,3.780000000000001,129.63,131.37,126.52,4.8500000000000085,4.8500000000000085,131.208,132.92,129.16,3.759999999999991,3.759999999999991,200485,295163,131563,163600,5074
2018-06-10,131.412,133.28,129.72,3.5600000000000023,-3.3700000000000045,132.172,134.37,130.49,3.8799999999999955,-3.730000000000018,129.548,131.16,128.18,2.9799999999999898,-2.9799999999999898,130.63,132.35,129.07,3.280000000000001,-1.799999999999983,192157,374191,127635,246556,246556
2018-06-17,130.174,131.21,129.6,1.6100000000000136,1.2199999999999989,131.066,131.67,130.62,1.049999999999983,0.47999999999998977,129.20000000000002,129.65,128.99,0.6599999999999966,0.6100000000000136,130.402,131.0,129.56,1.4399999999999977,-0.5099999999999909,287880,611571,135389,476182,413738
2018-06-24,128.804,130.05,126.48,3.5700000000000074,-1.6500000000000057,129.81,131.26,127.94,3.319999999999993,-0.18999999999999773,127.246,128.45,125.36,3.089999999999989,0.37000000000000455,128.084,129.49,126.26,3.230000000000004,-1.0800000000000125,210505,246387,143482,102905,-6582
2018-07-01,128.4175,130.0,127.21,2.7900000000000063,2.7900000000000063,129.835,130.57,128.8,1.7699999999999818,1.7699999999999818,127.4625,128.9,126.15,2.75,2.75,128.7725,130.24,127.38,2.8600000000000136,0.6300000000000239,207601,367707,106871,260836,-54970
2018-07-08,131.14,132.93,129.76,3.170000000000016,1.3500000000000227,132.238,133.31,131.05,2.259999999999991,0.2400000000000091,130.08,131.11,129.25,1.8600000000000136,1.410000000000025,131.35399999999998,132.36,130.0,2.3600000000000136,-0.8800000000000239,159462,184293,133743,50550,-21850
2018-07-15,130.442,131.4,129.09,2.3100000000000023,-0.5300000000000011,131.356,132.5,130.28,2.219999999999999,1.0999999999999943,129.23,130.07,128.26,1.8100000000000023,1.8100000000000023,130.508,131.41,128.94,2.469999999999999,2.469999999999999,210177,395742,148207,247535,234432
2018-07-22,130.644,133.33,129.5,3.8300000000000125,2.430000000000007,132.772,134.27,131.53,2.740000000000009,1.4699999999999989,129.502,132.03,128.03,4.0,3.3600000000000136,130.748,133.0,128.85,4.150000000000006,3.819999999999993,221097,365150,131789,233361,49092
2018-07-29,133.002,134.33,132.18,2.1500000000000057,0.27000000000001023,134.296,134.72,133.48,1.240000000000009,0.15000000000000568,131.644,132.43,130.51,1.920000000000016,0.5600000000000023,132.88400000000001,134.11,131.74,2.3700000000000045,1.3499999999999943,165529,271682,99696,171986,-66759
2018-08-05,133.424,133.94,132.67,1.2700000000000102,-0.5,134.05599999999998,134.89,133.5,1.3899999999999864,0.4099999999999966,132.444,133.72,131.47,2.25,-0.789999999999992,133.468,133.95,133.08,0.8699999999999761,-0.009999999999990905,118556,204229,80598,123631,37670
2018-08-12,133.594,135.41,132.44,2.969999999999999,1.6500000000000057,134.752,136.6,133.02,3.579999999999984,1.8799999999999955,132.288,134.57,129.69,4.8799999999999955,3.3499999999999943,133.734,135.33,131.54,3.7900000000000205,3.450000000000017,133834,157381,111999,45382,-2144
2018-08-19,132.376,134.95,124.59,10.359999999999985,-0.44999999999998863,135.21,135.94,134.56,1.3799999999999955,0.25,131.432,134.32,123.77,10.549999999999997,-0.18999999999999773,134.474,135.89,133.71,2.1799999999999784,1.1999999999999886,339383,692048,120442,571606,-357867
2018-08-26,137.744,139.0,136.0,3.0,1.6999999999999886,139.266,140.65,137.89,2.7600000000000193,1.4400000000000261,136.828,137.84,135.19,2.6500000000000057,2.1999999999999886,138.488,139.35,137.79,1.5600000000000023,1.2300000000000182,151579,192373,100964,91409,-25347
2018-09-02,140.3375,142.61,138.69,3.920000000000016,3.5800000000000125,142.15,144.06,139.37,4.689999999999998,4.299999999999983,139.405,140.79,137.46,3.329999999999984,3.329999999999984,141.415,142.92,139.22,3.6999999999999886,3.1200000000000045,219729,375732,127725,248007,77721
2018-09-09,142.86599999999999,144.5,141.5,3.0,-1.9499999999999886,144.47,145.87,142.59,3.280000000000001,0.960000000000008,141.756,142.41,140.9,1.509999999999991,-0.9099999999999966,143.54,144.94,141.81,3.1299999999999955,2.4000000000000057,171081,233695,106609,127086,53641
2018-09-16,144.438,146.01,141.85,4.159999999999997,-2.5100000000000193,146.362,146.84,145.78,1.0600000000000023,-0.01999999999998181,142.924,143.7,141.85,1.8499999999999943,-1.8499999999999943,145.182,145.41,144.54,0.8700000000000045,-0.13999999999998636,249774,554202,139387,414815,333605
2018-09-23,142.938,145.24,139.94,5.300000000000011,-5.300000000000011,143.232,145.24,140.76,4.480000000000018,-4.480000000000018,140.93,143.18,138.65,4.530000000000001,-4.530000000000001,141.45000000000002,144.42,138.9,5.519999999999982,-5.519999999999982,191347,227010,153870,73140,30531
2018-09-30,138.688,139.73,137.06,2.6699999999999875,-1.5,139.986,141.0,139.14,1.8600000000000136,0.8100000000000023,137.094,139.03,135.47,3.5600000000000023,-1.759999999999991,137.93800000000002,139.35,136.36,2.9899999999999807,-1.1699999999999875,163385,217120,129509,87611,-27134
