Date,Vanguard Extended Duration_etf_Open_average,Vanguard Extended Duration_etf_Open_max,Vanguard Extended Duration_etf_Open_min,Vanguard Extended Duration_etf_Open_volatility,Vanguard Extended Duration_etf_Open_change,Vanguard Extended Duration_etf_High_average,Vanguard Extended Duration_etf_High_max,Vanguard Extended Duration_etf_High_min,Vanguard Extended Duration_etf_High_volatility,Vanguard Extended Duration_etf_High_change,Vanguard Extended Duration_etf_Low_average,Vanguard Extended Duration_etf_Low_max,Vanguard Extended Duration_etf_Low_min,Vanguard Extended Duration_etf_Low_volatility,Vanguard Extended Duration_etf_Low_change,Vanguard Extended Duration_etf_Close_average,Vanguard Extended Duration_etf_Close_max,Vanguard Extended Duration_etf_Close_min,Vanguard Extended Duration_etf_Close_volatility,Vanguard Extended Duration_etf_Close_change
2018-05-27,113.15,113.15,113.15,0.0,0.0,113.94,113.94,113.94,0.0,0.0,112.7,112.7,112.7,0.0,0.0,113.38,113.38,113.38,0.0,0.0
2018-06-03,112.4,112.4,112.4,0.0,0.0,112.7,112.7,112.7,0.0,0.0,112.26,112.26,112.26,0.0,0.0,112.34,112.34,112.34,0.0,0.0
2018-06-10,114.12,114.12,114.12,0.0,0.0,114.43,114.43,114.43,0.0,0.0,113.5,113.5,113.5,0.0,0.0,113.5,113.5,113.5,0.0,0.0
2018-06-17,112.26,112.26,112.26,0.0,0.0,112.94,112.94,112.94,0.0,0.0,112.26,112.26,112.26,0.0,0.0,112.88,112.88,112.88,0.0,0.0
2018-06-24,115.1,115.1,115.1,0.0,0.0,115.5,115.5,115.5,0.0,0.0,114.59,114.59,114.59,0.0,0.0,114.72,114.72,114.72,0.0,0.0
2018-07-01,116.47,116.47,116.47,0.0,0.0,116.64,116.64,116.64,0.0,0.0,116.11,116.11,116.11,0.0,0.0,116.49,116.49,116.49,0.0,0.0
2018-07-08,116.37,116.37,116.37,0.0,0.0,116.71,116.71,116.71,0.0,0.0,116.2,116.2,116.2,0.0,0.0,116.59,116.59,116.59,0.0,0.0
2018-07-15,114.78,114.78,114.78,0.0,0.0,114.78,114.78,114.78,0.0,0.0,113.24,113.24,113.24,0.0,0.0,113.37,113.37,113.37,0.0,0.0
2018-07-22,112.24,112.24,112.24,0.0,0.0,112.24,112.24,112.24,0.0,0.0,111.66,111.66,111.66,0.0,0.0,111.78,111.78,111.78,0.0,0.0
2018-07-29,111.34,111.34,111.34,0.0,0.0,111.9,111.9,111.9,0.0,0.0,111.31,111.31,111.31,0.0,0.0,111.84,111.84,111.84,0.0,0.0
2018-08-05,113.23,113.23,113.23,0.0,0.0,114.08,114.08,114.08,0.0,0.0,113.19,113.19,113.19,0.0,0.0,113.74,113.74,113.74,0.0,0.0
2018-08-12,114.1,114.1,114.1,0.0,0.0,114.44,114.44,114.44,0.0,0.0,113.89,113.89,113.89,0.0,0.0,114.19,114.19,114.19,0.0,0.0
2018-08-19,115.01,115.01,115.01,0.0,0.0,115.89,115.89,115.89,0.0,0.0,114.92,114.92,114.92,0.0,0.0,115.45,115.45,115.45,0.0,0.0
2018-08-26,115.2,115.2,115.2,0.0,0.0,115.26,115.26,115.26,0.0,0.0,114.0,114.0,114.0,0.0,0.0,114.03,114.03,114.03,0.0,0.0
2018-09-02,112.16,112.16,112.16,0.0,0.0,112.16,112.16,112.16,0.0,0.0,111.72,111.72,111.72,0.0,0.0,111.82,111.82,111.82,0.0,0.0
2018-09-09,110.97,110.97,110.97,0.0,0.0,111.5,111.5,111.5,0.0,0.0,110.82,110.82,110.82,0.0,0.0,111.12,111.12,111.12,0.0,0.0
2018-09-16,108.7,108.7,108.7,0.0,0.0,109.39,109.39,109.39,0.0,0.0,108.7,108.7,108.7,0.0,0.0,109.23,109.23,109.23,0.0,0.0
2018-09-23,109.24,109.24,109.24,0.0,0.0,109.3,109.3,109.3,0.0,0.0,108.46,108.46,108.46,0.0,0.0,108.51,108.51,108.51,0.0,0.0
2018-09-30,103.37,103.37,103.37,0.0,0.0,103.87,103.87,103.87,0.0,0.0,102.5,102.5,102.5,0.0,0.0,103.02,103.02,103.02,0.0,0.0
2018-10-07,104.79,104.79,104.79,0.0,0.0,105.67,105.67,105.67,0.0,0.0,104.71,104.71,104.71,0.0,0.0,105.08,105.08,105.08,0.0,0.0
2018-10-14,104.21,104.21,104.21,0.0,0.0,104.25,104.25,104.25,0.0,0.0,103.66,103.66,103.66,0.0,0.0,103.94,103.94,103.94,0.0,0.0
2018-10-21,105.22,105.22,105.22,0.0,0.0,105.83,105.83,105.83,0.0,0.0,105.2,105.2,105.2,0.0,0.0,105.51,105.51,105.51,0.0,0.0
2018-10-28,103.49,103.49,103.49,0.0,0.0,103.49,103.49,103.49,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.75,101.75,101.75,0.0,0.0
2018-11-04,102.65,102.65,102.65,0.0,0.0,103.96,103.96,103.96,0.0,0.0,102.65,102.65,102.65,0.0,0.0,103.61,103.61,103.61,0.0,0.0
2018-11-11,104.57,104.57,104.57,0.0,0.0,105.3,105.3,105.3,0.0,0.0,104.1,104.1,104.1,0.0,0.0,105.09,105.09,105.09,0.0,0.0
2018-11-18,106.36,106.36,106.36,0.0,0.0,106.46,106.46,106.46,0.0,0.0,105.71,105.71,105.71,0.0,0.0,105.8,105.8,105.8,0.0,0.0
2018-11-25,105.7,105.7,105.7,0.0,0.0,105.86,105.86,105.86,0.0,0.0,105.33,105.33,105.33,0.0,0.0,105.77,105.77,105.77,0.0,0.0
2018-12-02,109.54,109.54,109.54,0.0,0.0,110.33,110.33,110.33,0.0,0.0,109.18,109.18,109.18,0.0,0.0,110.16,110.16,110.16,0.0,0.0
2018-12-09,109.33,109.33,109.33,0.0,0.0,110.0,110.0,110.0,0.0,0.0,109.26,109.26,109.26,0.0,0.0,109.64,109.64,109.64,0.0,0.0
2018-12-16,113.56,113.56,113.56,0.0,0.0,113.69,113.69,113.69,0.0,0.0,112.62,112.62,112.62,0.0,0.0,113.06,113.06,113.06,0.0,0.0
2018-12-23,112.11,112.11,112.11,0.0,0.0,112.81,112.81,112.81,0.0,0.0,112.06,112.06,112.06,0.0,0.0,112.79,112.79,112.79,0.0,0.0
2018-12-30,114.52,114.52,114.52,0.0,0.0,114.75,114.75,114.75,0.0,0.0,113.68,113.68,113.68,0.0,0.0,114.52,114.52,114.52,0.0,0.0
2019-01-06,112.56,112.56,112.56,0.0,0.0,113.09,113.09,113.09,0.0,0.0,112.51,112.51,112.51,0.0,0.0,112.75,112.75,112.75,0.0,0.0
2019-01-13,111.27,111.27,111.27,0.0,0.0,111.65,111.65,111.65,0.0,0.0,110.73,110.73,110.73,0.0,0.0,110.98,110.98,110.98,0.0,0.0
2019-01-20,112.28,112.28,112.28,0.0,0.0,112.48,112.48,112.48,0.0,0.0,111.91,111.91,111.91,0.0,0.0,112.31,112.31,112.31,0.0,0.0
2019-01-27,113.41,113.41,113.41,0.0,0.0,113.56,113.56,113.56,0.0,0.0,112.7,112.7,112.7,0.0,0.0,112.81,112.81,112.81,0.0,0.0
2019-02-03,114.65,114.65,114.65,0.0,0.0,114.93,114.93,114.93,0.0,0.0,114.39,114.39,114.39,0.0,0.0,114.82,114.82,114.82,0.0,0.0
2019-02-10,113.88,113.88,113.88,0.0,0.0,114.47,114.47,114.47,0.0,0.0,113.88,113.88,113.88,0.0,0.0,114.44,114.44,114.44,0.0,0.0
2019-02-17,113.7,113.7,113.7,0.0,0.0,114.2,114.2,114.2,0.0,0.0,113.61,113.61,113.61,0.0,0.0,113.73,113.73,113.73,0.0,0.0
2019-02-24,111.21,111.21,111.21,0.0,0.0,111.36,111.36,111.36,0.0,0.0,110.03,110.03,110.03,0.0,0.0,110.15,110.15,110.15,0.0,0.0
2019-03-03,113.24,113.24,113.24,0.0,0.0,114.12,114.12,114.12,0.0,0.0,112.93,112.93,112.93,0.0,0.0,114.0,114.0,114.0,0.0,0.0
2019-03-10,113.89,113.89,113.89,0.0,0.0,114.19,114.19,114.19,0.0,0.0,113.52,113.52,113.52,0.0,0.0,113.88,113.88,113.88,0.0,0.0
2019-03-17,116.08,116.08,116.08,0.0,0.0,117.45,117.45,117.45,0.0,0.0,115.97,115.97,115.97,0.0,0.0,116.98,116.98,116.98,0.0,0.0
2019-03-24,118.46,118.46,118.46,0.0,0.0,119.27,119.27,119.27,0.0,0.0,118.31,118.31,118.31,0.0,0.0,119.17,119.17,119.17,0.0,0.0
2019-03-31,115.76,115.76,115.76,0.0,0.0,116.47,116.47,116.47,0.0,0.0,115.75,115.75,115.75,0.0,0.0,116.29,116.29,116.29,0.0,0.0
2019-04-07,114.82,114.82,114.82,0.0,0.0,115.0,115.0,115.0,0.0,0.0,114.5,114.5,114.5,0.0,0.0,114.61,114.61,114.61,0.0,0.0
2019-04-14,114.83,114.83,114.83,0.0,0.0,115.18,115.18,115.18,0.0,0.0,114.55,114.55,114.55,0.0,0.0,114.66,114.66,114.66,0.0,0.0
2019-04-21,116.13,116.13,116.13,0.0,0.0,116.25,116.25,116.25,0.0,0.0,115.68,115.68,115.68,0.0,0.0,115.84,115.84,115.84,0.0,0.0
2019-04-28,116.17,116.17,116.17,0.0,0.0,116.43,116.43,116.43,0.0,0.0,115.81,115.81,115.81,0.0,0.0,116.04,116.04,116.04,0.0,0.0
2019-05-05,117.84,117.84,117.84,0.0,0.0,118.47,118.47,118.47,0.0,0.0,117.47,117.47,117.47,0.0,0.0,117.67,117.67,117.67,0.0,0.0
2019-05-12,119.5,119.5,119.5,0.0,0.0,119.56,119.56,119.56,0.0,0.0,118.85,118.85,118.85,0.0,0.0,119.15,119.15,119.15,0.0,0.0
2019-05-19,121.34,121.34,121.34,0.0,0.0,121.58,121.58,121.58,0.0,0.0,121.11,121.11,121.11,0.0,0.0,121.58,121.58,121.58,0.0,0.0
2019-05-26,125.77,125.77,125.77,0.0,0.0,127.06,127.06,127.06,0.0,0.0,125.5,125.5,125.5,0.0,0.0,126.86,126.86,126.86,0.0,0.0
2019-06-02,126.65,126.65,126.65,0.0,0.0,127.0,127.0,127.0,0.0,0.0,126.13,126.13,126.13,0.0,0.0,126.56,126.56,126.56,0.0,0.0
2019-06-09,125.9,125.9,125.9,0.0,0.0,126.67,126.67,126.67,0.0,0.0,125.75,125.75,125.75,0.0,0.0,126.12,126.12,126.12,0.0,0.0
2019-06-16,127.06,127.06,127.06,0.0,0.0,127.06,127.06,127.06,0.0,0.0,125.31,125.31,125.31,0.0,0.0,125.46,125.46,125.46,0.0,0.0
2019-06-23,126.89,126.89,126.89,0.0,0.0,127.49,127.49,127.49,0.0,0.0,126.67,126.67,126.67,0.0,0.0,127.01,127.01,127.01,0.0,0.0
2019-06-30,126.85,126.85,126.85,0.0,0.0,127.14,127.14,127.14,0.0,0.0,126.02,126.02,126.02,0.0,0.0,127.03,127.03,127.03,0.0,0.0
2019-07-07,123.44,123.44,123.44,0.0,0.0,124.31,124.31,124.31,0.0,0.0,123.3,123.3,123.3,0.0,0.0,123.95,123.95,123.95,0.0,0.0
2019-07-14,125.8,125.8,125.8,0.0,0.0,126.07,126.07,126.07,0.0,0.0,125.44,125.44,125.44,0.0,0.0,125.65,125.65,125.65,0.0,0.0
2019-07-21,125.74,125.74,125.74,0.0,0.0,125.79,125.79,125.79,0.0,0.0,125.19,125.19,125.19,0.0,0.0,125.39,125.39,125.39,0.0,0.0
2019-07-28,131.34,131.34,131.34,0.0,0.0,132.4,132.4,132.4,0.0,0.0,130.99,130.99,130.99,0.0,0.0,132.37,132.37,132.37,0.0,0.0
2019-08-04,138.19,138.19,138.19,0.0,0.0,139.44,139.44,139.44,0.0,0.0,137.28,137.28,137.28,0.0,0.0,137.43,137.43,137.43,0.0,0.0
2019-08-11,145.75,145.75,145.75,0.0,0.0,146.35,146.35,146.35,0.0,0.0,144.13,144.13,144.13,0.0,0.0,145.89,145.89,145.89,0.0,0.0
2019-08-18,142.06,142.06,142.06,0.0,0.0,145.85,145.85,145.85,0.0,0.0,141.54,141.54,141.54,0.0,0.0,145.38,145.38,145.38,0.0,0.0
2019-08-25,146.44,146.44,146.44,0.0,0.0,147.72,147.72,147.72,0.0,0.0,146.24,146.24,146.24,0.0,0.0,147.3,147.3,147.3,0.0,0.0
2019-09-01,144.91,144.91,144.91,0.0,0.0,145.94,145.94,145.94,0.0,0.0,144.81,144.81,144.81,0.0,0.0,145.87,145.87,145.87,0.0,0.0
2019-09-08,135.41,135.41,135.41,0.0,0.0,136.11,136.11,136.11,0.0,0.0,133.38,133.38,133.38,0.0,0.0,133.45,133.45,133.45,0.0,0.0
2019-09-15,139.1,139.1,139.1,0.0,0.0,140.58,140.58,140.58,0.0,0.0,138.56,138.56,138.56,0.0,0.0,140.47,140.47,140.47,0.0,0.0
2019-09-22,140.41,140.41,140.41,0.0,0.0,141.18,141.18,141.18,0.0,0.0,140.16,140.16,140.16,0.0,0.0,140.84,140.84,140.84,0.0,0.0
2019-09-29,144.56,144.56,144.56,0.0,0.0,145.5,145.5,145.5,0.0,0.0,144.26,144.26,144.26,0.0,0.0,145.35,145.35,145.35,0.0,0.0
2019-10-06,138.55,138.55,138.55,0.0,0.0,138.77,138.77,138.77,0.0,0.0,136.92,136.92,136.92,0.0,0.0,137.9,137.9,137.9,0.0,0.0
2019-10-13,136.73,136.73,136.73,0.0,0.0,137.25,137.25,137.25,0.0,0.0,136.4,136.4,136.4,0.0,0.0,136.52,136.52,136.52,0.0,0.0
2019-10-20,136.38,136.38,136.38,0.0,0.0,136.41,136.41,136.41,0.0,0.0,134.8,134.8,134.8,0.0,0.0,135.02,135.02,135.02,0.0,0.0
2019-10-27,138.15,138.15,138.15,0.0,0.0,138.95,138.95,138.95,0.0,0.0,137.02,137.02,137.02,0.0,0.0,137.95,137.95,137.95,0.0,0.0
2019-11-03,130.86,130.86,130.86,0.0,0.0,131.86,131.86,131.86,0.0,0.0,130.41,130.41,130.41,0.0,0.0,130.53,130.53,130.53,0.0,0.0
2019-11-10,134.06,134.06,134.06,0.0,0.0,134.81,134.81,134.81,0.0,0.0,133.32,133.32,133.32,0.0,0.0,134.07,134.07,134.07,0.0,0.0
2019-11-17,137.31,137.31,137.31,0.0,0.0,137.77,137.77,137.77,0.0,0.0,137.01,137.01,137.01,0.0,0.0,137.16,137.16,137.16,0.0,0.0
2019-11-24,138.35,138.35,138.35,0.0,0.0,138.58,138.58,138.58,0.0,0.0,137.3,137.3,137.3,0.0,0.0,138.38,138.38,138.38,0.0,0.0
2019-12-01,135.1,135.1,135.1,0.0,0.0,136.27,136.27,136.27,0.0,0.0,134.97,134.97,134.97,0.0,0.0,135.42,135.42,135.42,0.0,0.0
2019-12-08,135.33,135.33,135.33,0.0,0.0,137.15,137.15,137.15,0.0,0.0,134.22,134.22,134.22,0.0,0.0,136.37,136.37,136.37,0.0,0.0
2019-12-15,132.91,132.91,132.91,0.0,0.0,133.54,133.54,133.54,0.0,0.0,132.61,132.61,132.61,0.0,0.0,133.48,133.48,133.48,0.0,0.0
2019-12-22,132.5,132.5,132.5,0.0,0.0,132.7,132.7,132.7,0.0,0.0,132.38,132.38,132.38,0.0,0.0,132.38,132.38,132.38,0.0,0.0
2019-12-29,133.28,133.28,133.28,0.0,0.0,134.42,134.42,134.42,0.0,0.0,132.86,132.86,132.86,0.0,0.0,134.3,134.3,134.3,0.0,0.0
