Date,AXAS_Open_average,AXAS_Open_max,AXAS_Open_min,AXAS_Open_volatility,AXAS_Open_change,AXAS_High_average,AXAS_High_max,AXAS_High_min,AXAS_High_volatility,AXAS_High_change,AXAS_Low_average,AXAS_Low_max,AXAS_Low_min,AXAS_Low_volatility,AXAS_Low_change,AXAS_Close_average,AXAS_Close_max,AXAS_Close_min,AXAS_Close_volatility,AXAS_Close_change,AXAS_Volume_average,AXAS_Volume_max,AXAS_Volume_min,AXAS_Volume_volatility,AXAS_Volume_change
2018-01-14,2.5949999999999998,2.68,2.51,0.17000000000000037,-0.17000000000000037,2.6475,2.745,2.56,0.18500000000000005,-0.18500000000000005,2.524075,2.5662,2.46,0.10619999999999985,-0.10619999999999985,2.575,2.63,2.54,0.08999999999999986,-0.040000000000000036,1216478,2302588,782751,1519837,-1407588
2018-01-21,2.584,2.67,2.52,0.1499999999999999,0.04999999999999982,2.6358,2.68,2.58,0.10000000000000009,-0.06000000000000005,2.508,2.55,2.46,0.08999999999999986,-0.040000000000000036,2.568,2.64,2.47,0.16999999999999993,-0.13999999999999968,1111091,1663430,676895,986535,818681
2018-01-28,2.392,2.46,2.34,0.1200000000000001,-0.040000000000000036,2.4432,2.475,2.3711,0.10389999999999988,-0.025100000000000122,2.318,2.39,2.23,0.16000000000000014,-0.050000000000000266,2.394,2.46,2.35,0.10999999999999988,-0.010000000000000231,1456746,2484748,1058733,1426015,61114
2018-02-04,2.268,2.34,2.15,0.18999999999999995,-0.18999999999999995,2.3369999999999997,2.46,2.215,0.2450000000000001,-0.2450000000000001,2.185,2.315,2.07,0.2450000000000001,-0.2450000000000001,2.244,2.35,2.12,0.22999999999999998,-0.11999999999999966,1302781,1601011,1095618,505393,154777
2018-02-11,2.148,2.24,2.08,0.16000000000000014,-0.11000000000000032,2.1950000000000003,2.24,2.16,0.08000000000000007,-0.05500000000000016,2.092,2.15,2.05,0.10000000000000009,-0.040000000000000036,2.148,2.17,2.13,0.040000000000000036,-0.029999999999999805,835050,1133948,572009,561939,-318837
2018-02-18,2.1550000000000002,2.18,2.14,0.040000000000000036,0.03000000000000025,2.215,2.26,2.18,0.07999999999999963,0.029999999999999805,2.128,2.16,2.1,0.06000000000000005,0.010000000000000231,2.175,2.25,2.11,0.14000000000000012,0.06999999999999984,976499,1042147,904354,137793,-98822
2018-02-25,2.222,2.29,2.13,0.16000000000000014,-0.14000000000000012,2.2858,2.35,2.21,0.14000000000000012,-0.07900000000000018,2.184,2.27,2.12,0.1499999999999999,-0.1200000000000001,2.224,2.31,2.14,0.16999999999999993,-0.06000000000000005,883237,1127515,713599,413916,-22070
2018-03-04,2.266,2.31,2.22,0.08999999999999986,0.05999999999999961,2.30526,2.33,2.28,0.050000000000000266,0.0,2.239,2.27,2.2,0.06999999999999984,0.05999999999999961,2.274,2.31,2.25,0.06000000000000005,0.020000000000000018,657672,871104,389278,481826,-251410
2018-03-11,2.284,2.33,2.2,0.1299999999999999,-0.10999999999999988,2.318,2.4,2.2,0.19999999999999973,-0.13999999999999968,2.235,2.315,2.13,0.18500000000000005,-0.1499999999999999,2.256,2.36,2.14,0.21999999999999975,-0.17999999999999972,910728,1731721,426122,1305599,1305599
2018-03-18,2.162,2.27,2.05,0.2200000000000002,0.1299999999999999,2.255,2.37,2.13,0.2400000000000002,0.20999999999999996,2.114,2.23,2.03,0.20000000000000018,0.16999999999999993,2.178,2.28,2.04,0.23999999999999977,0.17000000000000037,1105119,1474076,773956,700120,-552413
2018-03-25,2.2125,2.26,2.17,0.08999999999999986,-0.07999999999999963,2.2475,2.27,2.21,0.06000000000000005,-0.009999999999999787,2.1575,2.18,2.14,0.040000000000000036,-0.020000000000000018,2.1925,2.22,2.16,0.06000000000000005,0.0,661825,698341,635164,63177,63177
2018-04-01,2.216,2.34,2.13,0.20999999999999996,0.11999999999999966,2.282,2.38,2.2,0.17999999999999972,0.1299999999999999,2.1602,2.23,2.11,0.1200000000000001,0.10999999999999988,2.2399999999999998,2.36,2.18,0.17999999999999972,0.08999999999999986,967377,1768571,635388,1133183,62885
2018-04-08,2.4859999999999998,2.63,2.3,0.33000000000000007,0.31000000000000005,2.636,2.71,2.465,0.2450000000000001,0.2450000000000001,2.473,2.61,2.285,0.32499999999999973,0.32499999999999973,2.548,2.67,2.33,0.33999999999999986,0.33999999999999986,1872055,2998405,952951,2045454,-6477
2018-04-15,2.81,2.95,2.68,0.27,0.17999999999999972,2.869,2.99,2.73,0.26000000000000023,0.14500000000000002,2.733,2.85,2.59,0.26000000000000023,0.08499999999999996,2.828,2.91,2.71,0.20000000000000018,0.1299999999999999,2181412,4087209,1415489,2671720,238301
2018-04-22,2.88,2.93,2.84,0.0900000000000003,0.0900000000000003,2.926,2.96,2.88,0.08000000000000007,0.040000000000000036,2.792,2.87,2.74,0.1299999999999999,0.0349999999999997,2.876,2.95,2.83,0.1200000000000001,-0.06000000000000005,1294286,1680758,1040916,639842,119893
2018-04-29,2.82,2.86,2.71,0.1499999999999999,-0.14000000000000012,2.8649999999999998,2.945,2.76,0.18500000000000005,-0.13500000000000023,2.7484,2.821,2.66,0.16100000000000003,-0.1499999999999999,2.802,2.88,2.71,0.16999999999999993,-0.1499999999999999,1265913,1680235,926034,754201,282920
2018-05-06,2.832,2.94,2.74,0.19999999999999973,0.1200000000000001,2.916,2.94,2.9,0.040000000000000036,-0.040000000000000036,2.7490200000000002,2.83,2.7,0.1299999999999999,0.05489999999999995,2.828,2.88,2.73,0.1499999999999999,0.06000000000000005,1871465,2542479,831309,1711170,-1178447
2018-05-13,2.914,3.11,2.84,0.27,0.21999999999999975,3.00988,3.21,2.87,0.33999999999999986,0.29059999999999997,2.876,3.08,2.8,0.28000000000000025,0.25,2.948,3.11,2.84,0.27,0.27,2248124,5858253,673279,5184974,2182635
2018-05-20,3.032,3.25,2.82,0.43000000000000016,-0.3600000000000003,3.0702000000000003,3.27,2.821,0.44899999999999984,-0.41900000000000004,2.862,3.12,2.6,0.52,-0.52,2.944,3.23,2.62,0.6099999999999999,-0.6099999999999999,2323473,4250245,1201424,3048821,864670
2018-05-27,2.7,2.77,2.58,0.18999999999999995,0.1299999999999999,2.785,2.85,2.73,0.1200000000000001,-0.040000000000000036,2.6174999999999997,2.69,2.57,0.1200000000000001,0.040000000000000036,2.70625,2.77,2.62,0.1499999999999999,-0.11499999999999977,1695754,2043900,1405066,638834,364437
2018-06-03,2.546,2.64,2.5,0.14000000000000012,-0.0900000000000003,2.60534,2.68,2.52,0.16000000000000014,-0.0900000000000003,2.459,2.51,2.39,0.11999999999999966,-0.07999999999999963,2.52,2.58,2.48,0.10000000000000009,-0.08000000000000007,1725341,1984835,1447254,537581,91195
2018-06-10,2.474,2.51,2.44,0.06999999999999984,0.0,2.52752,2.54,2.51,0.03000000000000025,-0.02760000000000007,2.444,2.46,2.43,0.029999999999999805,-0.009999999999999787,2.476,2.51,2.45,0.05999999999999961,-0.020000000000000018,1847431,4697072,791036,3906036,3358764
2018-06-17,2.588,2.68,2.45,0.22999999999999998,0.19999999999999973,2.68698,2.72,2.6,0.1200000000000001,0.1200000000000001,2.546,2.63,2.45,0.17999999999999972,0.1599999999999997,2.63,2.7,2.52,0.18000000000000016,0.18000000000000016,1878977,2451290,1369878,1081412,682071
2018-06-24,2.814,2.96,2.69,0.27,0.27,2.9010000000000002,3.02,2.72,0.2999999999999998,0.2899999999999996,2.75176,2.87,2.6138,0.2562000000000002,0.2562000000000002,2.852,2.95,2.71,0.2400000000000002,0.18000000000000016,1830579,2590262,1123724,1466538,-414154
2018-07-01,2.875,2.91,2.85,0.06000000000000005,0.06000000000000005,2.94,2.99,2.88,0.11000000000000032,0.11000000000000032,2.82605,2.87,2.77,0.10000000000000009,0.09419999999999984,2.895,2.98,2.83,0.1499999999999999,0.1499999999999999,946357,1053162,787558,265604,-23611
2018-07-08,2.996,3.05,2.91,0.13999999999999968,-0.06999999999999984,3.096,3.23,2.97,0.2599999999999998,-0.17999999999999972,2.934,2.99,2.87,0.1200000000000001,-0.10999999999999988,2.98,3.1,2.89,0.20999999999999996,-0.20999999999999996,1658443,2646708,755333,1891375,-1664606
2018-07-15,2.826,2.88,2.72,0.1599999999999997,0.020000000000000018,2.894,2.93,2.87,0.06000000000000005,0.040000000000000036,2.75,2.82,2.7,0.11999999999999966,0.029999999999999805,2.818,2.87,2.76,0.11000000000000032,-0.010000000000000231,1080824,1371614,836801,534813,245304
2018-07-22,2.728,2.8,2.7,0.09999999999999964,-0.06999999999999984,2.772,2.8,2.74,0.05999999999999961,-0.040000000000000036,2.652,2.69,2.57,0.1200000000000001,-0.11000000000000032,2.688,2.76,2.58,0.17999999999999972,-0.10999999999999988,1230149,1756237,684910,1071327,596275
2018-07-29,2.54,2.62,2.45,0.16999999999999993,-0.1299999999999999,2.578,2.64,2.5,0.14000000000000012,-0.10999999999999988,2.47,2.55,2.37,0.17999999999999972,-0.17999999999999972,2.504,2.61,2.38,0.22999999999999998,-0.22999999999999998,1178481,1676787,681302,995485,326393
2018-08-05,2.2720000000000002,2.41,2.15,0.26000000000000023,-0.26000000000000023,2.3160000000000003,2.45,2.19,0.26000000000000023,-0.18999999999999995,2.222,2.39,2.11,0.28000000000000025,-0.2400000000000002,2.25,2.4,2.115,0.2849999999999997,-0.16999999999999993,1983121,3411063,1171321,2239742,495095
2018-08-12,2.164,2.23,2.12,0.10999999999999988,-0.04999999999999982,2.192,2.23,2.17,0.06000000000000005,-0.029999999999999805,2.098,2.13,2.05,0.08000000000000007,0.04999999999999982,2.134,2.17,2.08,0.08999999999999986,0.08000000000000007,1287144,2338389,765246,1573143,-271578
2018-08-19,2.222,2.29,2.16,0.1299999999999999,0.06999999999999984,2.274,2.31,2.21,0.10000000000000009,0.04999999999999982,2.186,2.24,2.16,0.08000000000000007,0.0,2.214,2.27,2.17,0.10000000000000009,0.0,1015097,1206653,636089,570564,139802
2018-08-26,2.2279999999999998,2.26,2.19,0.06999999999999984,0.06000000000000005,2.26592,2.295,2.2,0.09499999999999975,0.05999999999999961,2.19434,2.2307,2.14,0.0907,0.0907,2.242,2.28,2.17,0.10999999999999988,0.08000000000000007,909066,1325391,733746,591645,-163507
2018-09-02,2.255,2.32,2.12,0.19999999999999973,-0.1499999999999999,2.3075,2.35,2.23,0.1200000000000001,-0.1200000000000001,2.1775,2.24,2.12,0.1200000000000001,-0.10999999999999988,2.2325,2.33,2.13,0.20000000000000018,-0.18000000000000016,1296064,1700731,587235,1113496,-246545
2018-09-09,2.232,2.29,2.15,0.14000000000000012,0.10000000000000009,2.295,2.35,2.2,0.1499999999999999,0.1499999999999999,2.21,2.28,2.14,0.13999999999999968,0.10999999999999988,2.266,2.31,2.18,0.1299999999999999,0.1299999999999999,916563,1346404,644092,702312,220469
2018-09-16,2.36,2.42,2.27,0.1499999999999999,0.04999999999999982,2.43314,2.48,2.35,0.1299999999999999,0.08000000000000007,2.30354,2.3577,2.24,0.1176999999999997,0.1176999999999997,2.36,2.41,2.24,0.16999999999999993,0.1599999999999997,1117788,1710278,431255,1279023,1279023
2018-09-23,2.366,2.5,2.26,0.2400000000000002,-0.14000000000000012,2.44,2.57,2.36,0.20999999999999996,-0.1499999999999999,2.302,2.4,2.22,0.17999999999999972,-0.14000000000000012,2.344,2.48,2.24,0.23999999999999977,-0.1499999999999999,977559,1456147,572351,883796,-145697
2018-09-30,2.376,2.4,2.35,0.04999999999999982,0.029999999999999805,2.428,2.45,2.41,0.040000000000000036,0.0,2.322,2.34,2.31,0.029999999999999805,0.020000000000000018,2.38,2.44,2.32,0.1200000000000001,-0.020000000000000018,829926,926575,744824,181751,-104877
2018-10-07,2.268,2.36,2.15,0.20999999999999996,-0.16999999999999993,2.309,2.445,2.2,0.24499999999999966,-0.16999999999999993,2.197,2.32,2.11,0.20999999999999996,-0.14500000000000002,2.2279999999999998,2.34,2.13,0.20999999999999996,-0.14000000000000012,1273787,1809043,821251,987792,118757
2018-10-14,2.14,2.22,2.03,0.1900000000000004,-0.17000000000000037,2.18564,2.255,2.0899,0.1650999999999998,-0.14000000000000012,2.098,2.19,2.01,0.18000000000000016,-0.16000000000000014,2.124,2.25,2.04,0.20999999999999996,-0.15000000000000036,996871,2062754,643447,1419307,-31420
2018-10-21,1.948,2.07,1.88,0.18999999999999995,-0.18999999999999995,1.99282,2.0703,1.93,0.1403000000000001,-0.12030000000000007,1.8800000000000001,2.0,1.81,0.18999999999999995,-0.18999999999999995,1.912,2.0,1.84,0.15999999999999992,-0.1399999999999999,1334479,1831373,791235,1040138,736256
2018-10-28,1.83,1.88,1.77,0.10999999999999988,-0.04999999999999982,1.8684,1.912,1.83,0.08199999999999985,-0.06199999999999983,1.7743,1.79,1.7565,0.033500000000000085,-0.014999999999999902,1.8,1.84,1.78,0.06000000000000005,-0.010000000000000009,1494955,2172065,1115462,1056603,-127030
2018-11-04,1.81,1.85,1.78,0.07000000000000006,-0.020000000000000018,1.85,1.9,1.8,0.09999999999999987,-0.06000000000000005,1.766,1.8,1.7,0.10000000000000009,-0.07000000000000006,1.798,1.82,1.75,0.07000000000000006,-0.050000000000000044,1353412,2164558,877221,1287337,1142453
2018-11-11,1.7,1.76,1.65,0.1100000000000001,-0.010000000000000009,1.754,1.81,1.7,0.1100000000000001,-0.010000000000000009,1.648,1.7,1.58,0.11999999999999988,0.030000000000000027,1.694,1.75,1.62,0.1299999999999999,0.06000000000000005,1044526,1268386,850511,417875,-261417
2018-11-18,1.7225,1.73,1.71,0.020000000000000018,0.0,1.79345,1.87,1.76,0.1100000000000001,0.023800000000000043,1.6625,1.71,1.61,0.09999999999999987,0.09999999999999987,1.7475,1.81,1.7,0.1100000000000001,-0.020000000000000018,955338,1274563,688285,586278,-61391
