Date,CCCLStock_Open_average,CCCLStock_Open_max,CCCLStock_Open_min,CCCLStock_Open_volatility,CCCLStock_Open_change,CCCLStock_High_average,CCCLStock_High_max,CCCLStock_High_min,CCCLStock_High_volatility,CCCLStock_High_change,CCCLStock_Low_average,CCCLStock_Low_max,CCCLStock_Low_min,CCCLStock_Low_volatility,CCCLStock_Low_change,CCCLStock_Close_average,CCCLStock_Close_max,CCCLStock_Close_min,CCCLStock_Close_volatility,CCCLStock_Close_change,CCCLStock_Volume_average,CCCLStock_Volume_max,CCCLStock_Volume_min,CCCLStock_Volume_volatility,CCCLStock_Volume_change
2018-01-14,2.2973,2.411,2.22,0.19099999999999984,-0.11280000000000001,2.383575,2.47,2.33,0.14000000000000012,-0.14000000000000012,2.19535,2.26,2.16,0.09999999999999964,-0.09999999999999964,2.24475,2.3,2.2,0.09999999999999964,0.030999999999999694,35868,53804,17223,36581,-9688
2018-01-21,2.3778,2.5,2.27,0.22999999999999998,0.1509999999999998,2.5978,3.17,2.34,0.8300000000000001,0.10099999999999998,2.28452,2.43,2.19,0.2400000000000002,0.1200000000000001,2.392,2.5,2.29,0.20999999999999996,0.18000000000000016,186070,747025,32764,714261,-10689
2018-01-28,2.27272,2.44,2.12,0.31999999999999984,-0.1936,2.3518,2.499,2.2,0.29899999999999993,-0.29899999999999993,2.17304,2.32,2.0151,0.30489999999999995,-0.29490000000000016,2.226,2.38,2.08,0.2999999999999998,-0.2999999999999998,38737,54551,22600,31951,16735
2018-02-04,2.0362199999999997,2.1,1.9,0.20000000000000018,-0.1600999999999999,2.0878,2.279,1.9,0.379,-0.379,1.9580199999999999,2.0601,1.75,0.3100999999999998,-0.3100999999999998,1.9842,2.1,1.77,0.33000000000000007,-0.33000000000000007,28001,41947,9338,32609,5740
2018-02-11,1.946,2.18,1.79,0.3900000000000001,0.15999999999999992,2.0835399999999997,2.2192,1.94,0.2791999999999999,0.15949999999999998,1.832,1.89,1.76,0.1299999999999999,0.09000000000000008,1.95172,2.1385,1.8801,0.25839999999999996,0.010000000000000009,104616,203204,39453,163751,84486
2018-02-18,1.8724,1.9509999999999998,1.79,0.1609999999999998,-0.1409999999999998,1.91375,1.96,1.87,0.08999999999999986,-0.07359999999999989,1.80105,1.8724,1.761,0.11140000000000017,-0.08240000000000003,1.8282,1.8822,1.781,0.10120000000000018,-0.042200000000000015,31129,56637,8461,48176,48176
2018-02-25,1.76456,1.8254,1.7074,0.11799999999999988,-0.11799999999999988,1.82352,1.89,1.74,0.1499999999999999,-0.1200000000000001,1.698,1.76,1.56,0.19999999999999996,-0.19999999999999996,1.7293,1.79,1.629,0.16100000000000003,-0.16100000000000003,31600,41077,16157,24920,5015
2018-03-04,1.69798,1.87,1.55,0.32000000000000006,0.16999999999999993,1.8496000000000001,2.0,1.749,0.2509999999999999,0.020000000000000018,1.64792,1.7007,1.55,0.15070000000000006,0.1399999999999999,1.71112,1.7796,1.64,0.13960000000000017,0.10000000000000009,87954,313624,10919,302705,-26092
2018-03-11,1.70796,1.7399,1.6648,0.07509999999999994,0.01990000000000003,1.7435800000000001,1.79,1.72,0.07000000000000006,0.01089999999999991,1.64296,1.6648,1.62,0.04479999999999995,0.010000000000000009,1.67268,1.7,1.62,0.07999999999999985,0.006599999999999939,39328,94973,16269,78704,9508
2018-03-18,1.69572,1.77,1.59,0.17999999999999994,-0.10999999999999988,1.79158,1.9,1.72,0.17999999999999994,-0.17999999999999994,1.65214,1.69,1.57,0.11999999999999988,-0.0907,1.696,1.75,1.58,0.16999999999999993,-0.11999999999999988,55986,148219,22139,126080,-105043
2018-03-25,1.49495,1.5699,1.36,0.20989999999999998,-0.20989999999999998,1.545,1.57,1.49,0.08000000000000007,-0.010000000000000009,1.432675,1.4808,1.36,0.1207999999999998,-0.1207999999999998,1.489975,1.56,1.43,0.13000000000000012,-0.10000000000000009,30358,46411,16396,30015,12289
2018-04-01,1.45912,1.55,1.38,0.17000000000000015,-0.07790000000000008,1.51362,1.64,1.4281,0.21189999999999998,-0.1299999999999999,1.41198,1.4599,1.37,0.08989999999999987,0.049900000000000055,1.43202,1.5,1.37,0.1299999999999999,0.08000000000000007,19842,51405,3017,48388,-23262
2018-04-08,1.59906,1.7001,1.5,0.20009999999999994,0.1299999999999999,1.75996,1.98,1.66,0.32000000000000006,0.009800000000000031,1.57,1.68,1.5,0.17999999999999994,0.06000000000000005,1.64,1.71,1.6,0.10999999999999988,0.04999999999999982,67532,157894,10480,147414,-16428
2018-04-15,1.58382,1.59,1.5601,0.029900000000000038,0.029900000000000038,1.62728,1.64,1.599,0.040999999999999925,0.010999999999999899,1.53416,1.57,1.51,0.06000000000000005,0.04920000000000013,1.5623,1.6006,1.5208,0.0798000000000001,0.0798000000000001,12907,24567,6043,18524,-5180
