Date,ITRIStock_Open_average,ITRIStock_Open_max,ITRIStock_Open_min,ITRIStock_Open_volatility,ITRIStock_Open_change,ITRIStock_High_average,ITRIStock_High_max,ITRIStock_High_min,ITRIStock_High_volatility,ITRIStock_High_change,ITRIStock_Low_average,ITRIStock_Low_max,ITRIStock_Low_min,ITRIStock_Low_volatility,ITRIStock_Low_change,ITRIStock_Close_average,ITRIStock_Close_max,ITRIStock_Close_min,ITRIStock_Close_volatility,ITRIStock_Close_change,ITRIStock_Volume_average,ITRIStock_Volume_max,ITRIStock_Volume_min,ITRIStock_Volume_volatility,ITRIStock_Volume_change
2018-01-14,73.7125,74.35,72.3,2.049999999999997,2.049999999999997,74.44999999999999,75.1,73.8,1.2999999999999972,1.2999999999999972,73.3425,74.1,72.3,1.7999999999999972,1.7999999999999972,74.1625,74.8,73.5,1.2999999999999972,1.2999999999999972,234762,316290,153362,162928,-162928
2018-01-21,74.78,75.4,74.25,1.1500000000000057,0.05000000000001137,75.116,75.55,74.6,0.9500000000000028,-0.14999999999999147,73.89,74.55,73.45,1.0999999999999943,0.8499999999999943,74.44,74.95,73.9,1.0499999999999972,0.8500000000000085,331044,653316,136352,516964,-3467
2018-01-28,73.18,74.75,70.65,4.099999999999994,-4.099999999999994,73.556,75.3,71.0,4.299999999999997,-4.299999999999997,72.33,74.4,70.15,4.25,-4.25,72.6,74.45,70.75,3.700000000000003,-3.700000000000003,294904,411719,223763,187956,-108692
2018-02-04,68.15,70.5,66.4,4.099999999999994,-4.099999999999994,68.94,70.95,67.45,3.5,-3.5,66.366,68.12,63.9,4.220000000000006,-4.220000000000006,67.31400000000001,68.5,65.65,2.8499999999999943,-2.219999999999999,231210,271566,197040,74526,-19429
2018-02-11,67.21000000000001,68.65,66.15,2.5,2.5,68.154,69.47,67.05,2.4200000000000017,2.1200000000000045,66.72,68.5,65.45,3.049999999999997,3.049999999999997,67.81,68.85,66.9,1.9499999999999886,1.9499999999999886,161972,210203,90975,119228,-74197
2018-02-18,68.8875,69.5,68.3,1.2000000000000028,0.8499999999999943,69.7625,69.9,69.4,0.5,0.5,68.6,69.0,68.25,0.75,0.6500000000000057,69.0875,69.55,68.5,1.0499999999999972,1.0499999999999972,182288,254147,111150,142997,-86546
2018-02-25,71.53999999999999,73.6,69.35,4.25,4.25,73.21,75.55,70.5,5.049999999999997,4.150000000000006,70.452,72.65,68.45,4.200000000000003,4.200000000000003,72.0,74.5,70.0,4.5,4.099999999999994,369893,494797,258209,236588,45530
2018-03-04,73.64,74.25,72.55,1.7000000000000028,-0.25,74.37,75.35,73.55,1.7999999999999972,0.3999999999999915,72.65,73.8,72.1,1.7000000000000028,1.3999999999999915,73.78,75.2,73.1,2.1000000000000085,1.9500000000000028,247963,341115,178905,162210,-162210
2018-03-11,75.8,76.95,74.55,2.4000000000000057,-0.04999999999999716,76.544,77.4,75.42,1.980000000000004,-0.19999999999998863,74.92,76.2,74.4,1.7999999999999972,0.75,75.68,76.5,74.6,1.9000000000000057,0.0,344881,550291,247857,302434,198366
2018-03-18,73.09,75.75,71.4,4.349999999999994,-4.349999999999994,73.506,75.8,71.75,4.049999999999997,-4.049999999999997,71.85,72.75,70.15,2.5999999999999943,-2.5999999999999943,72.054,73.0,70.17,2.8299999999999983,-2.780000000000001,261097,326979,171244,155735,19823
