Date,TCOM_stock_Open_average,TCOM_stock_Open_max,TCOM_stock_Open_min,TCOM_stock_Open_volatility,TCOM_stock_Open_change,TCOM_stock_High_average,TCOM_stock_High_max,TCOM_stock_High_min,TCOM_stock_High_volatility,TCOM_stock_High_change,TCOM_stock_Low_average,TCOM_stock_Low_max,TCOM_stock_Low_min,TCOM_stock_Low_volatility,TCOM_stock_Low_change,TCOM_stock_Close_average,TCOM_stock_Close_max,TCOM_stock_Close_min,TCOM_stock_Close_volatility,TCOM_stock_Close_change,TCOM_stock_Volume_average,TCOM_stock_Volume_max,TCOM_stock_Volume_min,TCOM_stock_Volume_volatility,TCOM_stock_Volume_change
2018-04-22,42.024,43.48,40.86,2.6199999999999974,-1.9600000000000009,42.346,43.8,40.99,2.809999999999995,-2.769999999999996,41.142,42.7,40.13,2.5700000000000003,-2.5700000000000003,41.412,42.94,40.5,2.4399999999999977,-2.309999999999995,5070011,5882560,4068497,1814063,559485
2018-04-29,41.096,41.6,40.87,0.730000000000004,0.0800000000000054,41.577999999999996,41.68,41.47,0.21000000000000085,0.17999999999999972,40.684000000000005,41.14,40.45,0.6899999999999977,-0.03999999999999915,41.252,41.46,40.9,0.5600000000000023,0.28000000000000114,3101897,3733437,1939473,1793964,498199
2018-05-06,42.732,43.55,41.49,2.059999999999995,2.059999999999995,43.368,43.89,42.3,1.5900000000000034,1.5900000000000034,42.502,43.3,41.29,2.009999999999998,1.7100000000000009,42.92,43.41,42.03,1.3799999999999955,1.0700000000000003,3382648,4718690,1772609,2946081,-2857498
2018-05-13,42.794000000000004,43.0,42.53,0.46999999999999886,-0.04999999999999716,43.206,43.76,42.88,0.8799999999999955,-0.6199999999999974,42.358,43.0,42.08,0.9200000000000017,-0.5799999999999983,42.934,43.18,42.74,0.4399999999999977,-0.0899999999999963,2329342,2750175,1573477,1176698,491297
2018-05-20,44.622,46.1,43.02,3.0799999999999983,2.3900000000000006,45.48,46.8,43.55,3.25,2.6400000000000006,44.239999999999995,45.94,42.8,3.1400000000000006,3.030000000000001,44.804,46.5,42.98,3.520000000000003,3.520000000000003,7944808,15901435,4349423,11552012,-4455065
2018-05-27,45.4825,46.0,45.15,0.8500000000000014,-0.8500000000000014,45.7875,46.47,45.44,1.0300000000000011,-0.9099999999999966,44.864999999999995,45.04,44.72,0.3200000000000003,-0.3200000000000003,45.21,45.52,45.09,0.4299999999999997,-0.4299999999999997,5090886,5907887,3769918,2137969,-1026727
2018-06-03,46.756,47.91,45.04,2.8699999999999974,2.5799999999999983,47.828,48.95,46.47,2.480000000000004,2.480000000000004,46.644,47.63,45.04,2.5900000000000034,2.4399999999999977,47.596000000000004,48.89,46.41,2.480000000000004,2.480000000000004,6215357,9915989,4455544,5460445,-1843323
2018-06-10,49.98,51.05,48.74,2.309999999999995,2.309999999999995,50.934,51.91,49.5,2.4099999999999966,2.4099999999999966,49.764,50.71,48.7,2.009999999999998,2.009999999999998,50.584,51.72,49.47,2.25,2.25,6500395,8778692,3723683,5055009,1930168
2018-06-17,49.926,51.09,49.41,1.6800000000000068,-1.6800000000000068,50.147999999999996,51.36,49.41,1.9500000000000028,-1.9500000000000028,49.076,50.4,48.15,2.25,-2.25,49.714,51.22,48.78,2.4399999999999977,-2.4399999999999977,4468778,7001658,2776270,4225388,-1017188
2018-06-24,47.502,48.55,46.5,2.049999999999997,0.9499999999999957,48.124,48.7,47.46,1.240000000000002,0.7100000000000009,46.644,47.26,46.0,1.259999999999998,1.259999999999998,47.394,48.01,46.54,1.4699999999999989,0.1600000000000037,5785588,7655196,4271840,3383356,-3383356
2018-07-01,46.5475,47.46,45.47,1.990000000000002,-1.2899999999999991,46.865,47.5,45.89,1.6099999999999994,-1.1899999999999977,45.3125,45.93,44.75,1.1799999999999997,-1.1799999999999997,46.055,46.96,45.16,1.8000000000000043,-1.3100000000000023,4852518,5474800,3863653,1611147,-576188
2018-07-08,45.46,45.95,45.0,0.9500000000000028,-0.5800000000000054,45.876,46.14,45.54,0.6000000000000014,-0.4200000000000017,44.832,45.1,44.72,0.38000000000000256,-0.010000000000005116,45.214,45.42,45.0,0.4200000000000017,-0.1599999999999966,3491228,4437637,2888208,1549429,-876290
2018-07-15,43.846000000000004,44.92,42.2,2.719999999999999,-2.719999999999999,44.096000000000004,44.92,42.75,2.1700000000000017,-2.1700000000000017,43.17,44.2,42.01,2.190000000000005,-2.1200000000000045,43.43,44.5,42.12,2.3800000000000026,-2.1199999999999974,4822565,8781209,3131765,5649444,1457821
2018-07-22,42.862,43.16,42.21,0.9499999999999957,0.7899999999999991,43.315999999999995,43.91,42.54,1.3699999999999974,1.0,42.308,42.49,42.05,0.44000000000000483,-0.10000000000000142,42.632,43.24,42.12,1.1200000000000045,-0.3400000000000034,3958028,4922359,2719311,2203048,365430
2018-07-29,41.42,42.05,40.92,1.1299999999999955,-1.0499999999999972,41.718,42.31,41.01,1.3000000000000043,-1.3000000000000043,40.866,41.75,40.29,1.4600000000000009,-1.4600000000000009,41.19,41.85,40.41,1.4400000000000048,-1.4400000000000048,4142326,4950915,3455385,1495530,-476469
2018-08-05,40.668,41.19,40.13,1.0599999999999952,-0.4099999999999966,41.004,41.56,40.32,1.240000000000002,-0.4099999999999966,40.296,40.83,39.92,0.9099999999999966,-0.4399999999999977,40.48,41.15,40.0,1.1499999999999986,-0.5300000000000011,3732979,4421191,3296667,1124524,-416580
2018-08-12,38.996,40.0,38.17,1.8299999999999983,-1.8299999999999983,39.268,40.12,38.55,1.5700000000000003,-1.5,38.64,39.58,38.04,1.5399999999999991,-1.5399999999999991,38.872,39.68,38.3,1.3800000000000026,-1.2299999999999969,5619683,9368545,3360477,6008068,-14484
2018-08-19,39.21,39.53,38.75,0.7800000000000011,0.4200000000000017,39.594,39.78,39.27,0.509999999999998,0.259999999999998,38.93,39.22,38.5,0.7199999999999989,0.5,39.202,39.38,38.99,0.39000000000000057,0.12000000000000455,3239336,4237830,2272350,1965480,-1713032
2018-08-26,39.764,40.44,38.97,1.4699999999999989,-1.0500000000000043,40.0,40.67,39.3,1.3700000000000045,-1.3700000000000045,39.298,39.65,38.8,0.8500000000000014,-0.8500000000000014,39.556,40.15,39.15,1.0,-1.0,3787779,4793883,2436575,2357308,531023
2018-09-02,38.6075,38.93,38.25,0.6799999999999997,-0.3299999999999983,39.0925,39.82,38.26,1.5600000000000023,0.25,37.75,38.31,36.93,1.3800000000000026,-0.8599999999999994,37.9925,38.98,36.97,2.009999999999998,-0.8999999999999986,9237975,14686620,6216401,8470219,1905827
2018-09-09,37.236,37.8,36.4,1.3999999999999986,0.269999999999996,37.754,38.4,37.12,1.2800000000000011,0.30999999999999517,36.772,37.75,35.95,1.7999999999999972,1.0,37.292,38.04,36.85,1.1899999999999977,1.1899999999999977,5182973,6946204,4184652,2761552,-2737432
2018-09-16,38.188,39.88,37.14,2.740000000000002,2.25,38.946,40.11,37.89,2.219999999999999,1.8900000000000006,37.93,39.25,37.06,2.1899999999999977,2.1700000000000017,38.442,39.48,37.14,2.3399999999999963,2.269999999999996,4848402,7950206,3366631,4583575,550735
2018-09-23,38.184,38.8,37.66,1.1400000000000006,-1.1400000000000006,38.564,39.14,38.23,0.9100000000000037,-0.9100000000000037,37.542,38.01,37.12,0.8900000000000006,-0.8900000000000006,37.806,38.27,37.17,1.1000000000000014,-1.1000000000000014,5334783,6907869,3487335,3420534,979446
2018-09-30,37.304,37.81,36.61,1.2000000000000028,-0.9200000000000017,37.614000000000004,38.13,36.61,1.5200000000000031,-1.2000000000000028,36.538,37.43,35.17,2.259999999999998,-1.9499999999999957,36.902,38.04,35.37,2.6700000000000017,-1.7899999999999991,5785047,8139265,3934291,4204974,1844232
2018-10-07,34.594,36.05,33.24,2.809999999999995,1.4099999999999966,35.906,38.96,35.04,3.9200000000000017,3.8500000000000014,34.18,35.96,33.0,2.960000000000001,2.0600000000000023,35.404,38.65,33.95,4.699999999999996,4.089999999999996,8659689,13481525,5422419,8059106,7068700
2018-10-14,35.262,36.94,33.65,3.289999999999999,-3.289999999999999,35.526,37.28,33.84,3.4399999999999977,-3.4399999999999977,33.728,35.5,32.36,3.1400000000000006,-3.1400000000000006,34.2,36.17,32.63,3.539999999999999,-3.539999999999999,6729270,10172519,3336199,6836320,-6468580
2018-10-21,31.882,33.7,30.0,3.700000000000003,-3.700000000000003,32.484,34.05,31.32,2.729999999999997,-2.519999999999996,31.212,33.35,29.66,3.6900000000000013,-3.6900000000000013,31.696,33.45,30.47,2.980000000000004,-2.3400000000000034,5557790,7240494,4680420,2560074,-616413
2018-10-28,32.556,35.34,30.43,4.910000000000004,3.8700000000000045,33.64,35.95,31.3,4.650000000000002,4.170000000000002,31.978,34.59,29.8,4.790000000000003,4.360000000000003,32.972,34.97,30.55,4.419999999999998,4.419999999999998,4725557,6196746,3531099,2665647,621548
2018-11-04,31.974,34.74,27.27,7.470000000000002,-7.470000000000002,32.326,35.03,27.4,7.630000000000003,-7.630000000000003,30.69,33.76,25.78,7.979999999999997,-7.979999999999997,31.222,34.44,26.13,8.309999999999999,-7.960000000000004,9965266,30218426,2790057,27428369,7053353
2018-11-11,26.018,26.41,25.67,0.7399999999999984,0.21000000000000085,26.728,27.16,26.45,0.7100000000000009,0.14000000000000057,25.538,25.97,25.0,0.9699999999999989,0.6699999999999982,25.972,26.4,25.27,1.129999999999999,0.8499999999999979,8950403,11011310,4091830,6919480,-5789428
2018-11-18,26.1175,26.63,25.49,1.1400000000000006,0.21999999999999886,26.9725,27.8,26.21,1.5899999999999999,0.03999999999999915,25.802500000000002,26.03,25.34,0.6900000000000013,0.019999999999999574,26.195,26.99,25.4,1.5899999999999999,0.04999999999999716,5273742,7119798,3732509,3387289,-1356006
2018-11-25,27.948,28.76,26.71,2.0500000000000007,1.3200000000000003,28.668,29.13,27.94,1.1899999999999977,0.9499999999999993,27.472,27.9,26.62,1.2799999999999976,1.0399999999999991,28.354,28.86,27.77,1.0899999999999999,1.0800000000000018,5182528,6433781,4206960,2226821,-1984572
2018-12-02,29.3425,30.0,28.62,1.379999999999999,-1.379999999999999,30.0875,30.64,29.43,1.2100000000000009,-0.9100000000000001,28.985,29.78,28.22,1.5600000000000023,-1.2300000000000004,29.3,30.02,28.57,1.4499999999999993,-1.4499999999999993,5819629,8011373,4220842,3790531,-3790531
2018-12-09,28.688,29.1,27.84,1.2600000000000016,-0.5500000000000007,29.16,29.58,28.77,0.8099999999999987,-0.07000000000000028,28.232,28.9,27.73,1.1699999999999982,-0.17999999999999972,28.502,29.03,28.18,0.8500000000000014,-0.379999999999999,4269450,5088677,2988504,2100173,1530966
2018-12-16,27.048,27.95,26.26,1.6899999999999977,-1.370000000000001,27.416,27.95,26.94,1.009999999999998,-0.879999999999999,26.416,27.04,25.97,1.0700000000000003,-1.0399999999999991,26.688,27.31,26.28,1.0299999999999976,-0.8200000000000003,3831332,6965674,2588217,4377457,3774180
2018-12-23,27.35,28.46,26.37,2.09,2.09,28.2525,28.67,27.78,0.8900000000000006,0.8900000000000006,26.7875,27.46,25.93,1.5300000000000011,1.5300000000000011,27.75,28.43,26.84,1.5899999999999999,0.9100000000000001,4081367,6492148,3111798,3380350,341615
2018-12-30,27.2875,28.01,26.41,1.6000000000000014,-0.5400000000000027,28.125,28.86,27.57,1.2899999999999991,0.6699999999999982,26.7875,27.45,26.32,1.129999999999999,0.8499999999999979,27.54,28.55,26.96,1.5899999999999999,1.490000000000002,3433540,4038667,3065316,973351,748984
2019-01-06,29.466,30.0,28.55,1.4499999999999993,1.4499999999999993,30.116,30.44,29.6,0.8399999999999999,0.8399999999999999,29.1,29.67,28.25,1.4200000000000017,1.4200000000000017,29.748,30.18,29.18,1.0,0.6400000000000006,3674295,4256018,3002618,1253400,-793246
2019-01-13,30.552,31.99,29.5,2.4899999999999984,2.4899999999999984,31.38,32.84,30.01,2.830000000000002,2.830000000000002,30.387999999999998,31.83,29.08,2.75,2.75,31.056,32.4,29.65,2.75,2.75,4498063,5880541,3386185,2494356,2120857
2019-01-20,31.377499999999998,32.0,30.49,1.5100000000000016,0.030000000000001137,31.947499999999998,32.35,31.7,0.6500000000000021,0.3400000000000034,30.72,31.71,30.14,1.5700000000000003,1.0199999999999996,31.3125,32.31,30.29,2.020000000000003,1.3500000000000014,4530903,5542256,3881341,1660915,-1660915
2019-01-27,32.412,33.28,32.0,1.2800000000000011,1.2800000000000011,32.954,34.0,32.23,1.7700000000000031,1.5900000000000034,32.072,33.25,31.03,2.219999999999999,1.4800000000000004,32.568,33.53,31.69,1.8399999999999999,1.6400000000000006,3631046,5515862,2791931,2723931,-402695
2019-02-03,33.44,34.24,32.01,2.230000000000004,-1.230000000000004,33.77,34.72,32.49,2.229999999999997,-1.2800000000000011,32.882,33.92,31.76,2.16,-1.3599999999999959,33.26,34.26,32.1,2.1599999999999966,-1.279999999999994,2892558,4000443,1974971,2025472,504978
2019-02-10,33.474,33.83,32.75,1.0799999999999983,1.0799999999999983,33.844,34.23,33.24,0.9899999999999949,0.6899999999999977,33.088,33.53,32.31,1.2199999999999989,0.9099999999999966,33.522,33.87,33.0,0.8699999999999974,0.3200000000000003,2889149,3666306,2421126,1245180,-81985
2019-02-17,33.2625,33.72,32.68,1.0399999999999991,-0.35999999999999943,33.77,34.42,33.29,1.1300000000000026,-0.23000000000000398,32.7325,33.5,32.16,1.3400000000000034,-0.8500000000000014,33.11,33.8,32.52,1.279999999999994,-0.5399999999999991,5721982,6380850,4975456,1405394,-153756
2019-02-24,34.046,34.57,33.72,0.8500000000000014,0.6199999999999974,34.536,35.59,34.08,1.5100000000000051,1.3200000000000003,33.582,34.19,33.38,0.8099999999999952,0.75,34.138,34.36,33.92,0.4399999999999977,0.269999999999996,4653140,6512110,3704536,2807574,-1685920
2019-03-03,39.076,41.35,34.71,6.640000000000001,3.8200000000000003,40.848,43.0,35.44,7.560000000000002,5.550000000000004,38.434,40.55,34.39,6.159999999999997,4.140000000000001,40.116,42.59,34.99,7.600000000000001,5.82,17628197,38509500,8168455,30341045,-1006064
2019-03-10,41.37,42.0,40.9,1.1000000000000014,0.6200000000000045,42.096000000000004,42.52,41.48,1.0400000000000063,-0.35999999999999943,41.058,41.37,40.8,0.5700000000000003,0.5700000000000003,41.578,41.92,41.28,0.6400000000000006,-0.25,5355765,7087025,3860605,3226420,-1933300
2019-03-17,41.572,42.27,41.07,1.2000000000000028,-0.3299999999999983,42.022,42.5,41.56,0.9399999999999977,-0.8999999999999986,40.858,41.58,39.96,1.6199999999999974,-1.6199999999999974,41.576,42.41,40.26,2.1499999999999986,-2.1499999999999986,3820180,5081042,3278712,1802330,-1235138
2019-03-24,41.618,43.72,39.88,3.8399999999999963,3.8399999999999963,42.81,44.77,41.29,3.480000000000004,3.480000000000004,41.31,43.61,39.62,3.990000000000002,3.990000000000002,42.308,43.69,40.79,2.8999999999999986,2.4099999999999966,5921612,8445894,3277138,5168756,1135470
2019-03-31,44.67,45.0,44.35,0.6499999999999986,-0.14999999999999858,45.544,45.79,45.3,0.490000000000002,0.3299999999999983,44.276,44.61,43.86,0.75,0.10999999999999943,45.024,45.75,44.43,1.3200000000000003,0.5600000000000023,4873043,7599993,3590289,4009704,-3591113
2019-04-07,45.198,45.5,44.71,0.7899999999999991,-0.020000000000003126,45.751999999999995,46.5,44.87,1.6300000000000026,0.38000000000000256,44.628,44.9,44.24,0.6599999999999966,-0.00999999999999801,45.123999999999995,46.01,44.3,1.7100000000000009,-1.0300000000000011,3969044,5163361,2786679,2376682,-442479
2019-04-14,44.66,44.99,44.01,0.980000000000004,-0.9600000000000009,44.825,45.05,44.53,0.519999999999996,-0.519999999999996,43.75,44.14,43.5,0.6400000000000006,-0.0799999999999983,44.21,44.43,43.95,0.4799999999999969,0.29999999999999716,3036903,3863505,2150142,1713363,-34074
2019-04-21,43.182,43.9,42.59,1.3099999999999952,-1.0599999999999952,43.574,43.99,42.79,1.2000000000000028,-0.5700000000000003,42.452,43.18,41.88,1.2999999999999972,-0.759999999999998,43.218,43.84,42.5,1.3400000000000034,-0.25,3701776,5065412,2055013,3010399,-1363914
2019-04-28,43.598,44.32,43.28,1.0399999999999991,-0.14999999999999858,44.232,44.59,43.87,0.720000000000006,0.21000000000000085,43.228,43.43,42.89,0.5399999999999991,-0.07000000000000028,43.814,44.18,43.29,0.8900000000000006,0.1700000000000017,2000332,2120356,1908445,211911,-39195
2019-05-05,41.174,41.96,39.95,2.009999999999998,-0.7100000000000009,41.559999999999995,42.16,40.89,1.269999999999996,-0.759999999999998,39.98,40.9,39.12,1.7800000000000011,-1.7800000000000011,40.852000000000004,41.95,40.0,1.9500000000000028,-1.9500000000000028,5040491,6668737,2895465,3773272,-1827043
2019-05-12,38.652,39.06,38.12,0.9400000000000048,-0.44000000000000483,39.146,39.95,38.25,1.7000000000000028,-0.8200000000000003,37.758,38.45,36.5,1.9500000000000028,-1.5,38.278,38.96,36.7,2.259999999999998,-1.3699999999999974,4516417,7147869,2850406,4297463,1662573
2019-05-19,36.712,37.6,35.97,1.6300000000000026,1.1200000000000045,37.536,38.72,36.46,2.259999999999998,1.0,35.794,37.34,34.87,2.470000000000006,-0.3999999999999986,36.646,37.89,35.18,2.710000000000001,-0.8599999999999994,6582941,8974704,4762433,4212271,-177262
2019-05-26,34.345,35.41,33.79,1.6199999999999974,-1.3199999999999932,35.0,35.99,34.28,1.7100000000000009,-1.1600000000000037,33.7425,34.31,33.17,1.1400000000000006,-0.3200000000000003,34.417500000000004,34.68,34.07,0.6099999999999994,0.20000000000000284,4586901,6759648,2852932,3906716,-3906716
2019-06-02,34.194,35.21,33.58,1.6300000000000026,-0.7700000000000031,34.676,35.36,34.0,1.3599999999999994,-0.509999999999998,33.47,33.75,33.05,0.7000000000000028,-0.14999999999999858,34.018,34.87,33.58,1.2899999999999991,-0.00999999999999801,3694379,4949434,2619868,2329566,-734279
2019-06-09,34.998,35.9,34.17,1.7299999999999969,-0.25,35.604,36.8,34.3,2.5,-1.4400000000000048,34.38,35.55,33.25,2.299999999999997,-0.8800000000000026,34.9,36.19,33.47,2.719999999999999,-1.6300000000000026,4341505,5026654,3191483,1835171,63550
2019-06-16,35.571999999999996,37.52,33.8,3.720000000000006,2.25,36.372,38.11,34.2,3.9099999999999966,2.3900000000000006,35.208,36.45,33.45,3.0,2.549999999999997,35.802,36.63,33.86,2.770000000000003,2.1899999999999977,4556351,6818748,3129110,3689638,958705
2019-06-23,36.449999999999996,37.39,35.58,1.8100000000000023,1.3400000000000034,36.96,37.51,36.37,1.1400000000000006,0.8599999999999994,35.882,36.77,34.72,2.0500000000000043,0.740000000000002,36.448,37.11,35.0,2.1099999999999994,0.4799999999999969,3518490,4687926,3039514,1648412,11320
2019-06-30,38.542500000000004,38.96,38.2,0.759999999999998,-0.37999999999999545,39.1675,39.69,38.67,1.019999999999996,-1.019999999999996,38.21,38.32,38.05,0.2700000000000031,-0.25,38.7,38.88,38.57,0.3100000000000023,-0.0899999999999963,3286666,6683130,1528017,5155113,-5155113
2019-07-07,37.77,38.46,36.68,1.7800000000000011,-0.3299999999999983,38.188,38.88,37.85,1.0300000000000011,-0.28999999999999915,37.062,37.79,36.53,1.259999999999998,0.29999999999999716,37.467999999999996,37.96,36.8,1.1600000000000037,0.45000000000000284,2417977,3228178,1610926,1617252,-949342
2019-07-14,37.67,38.25,37.39,0.8599999999999994,0.7000000000000028,38.21,38.96,37.47,1.490000000000002,1.3200000000000003,37.272,37.97,36.84,1.1299999999999955,1.009999999999998,37.596,38.16,36.86,1.2999999999999972,0.8099999999999952,2589628,3487225,1627337,1859888,930680
2019-07-21,39.602000000000004,40.5,38.06,2.4399999999999977,2.4299999999999997,40.312,40.91,38.64,2.269999999999996,1.8900000000000006,39.108,39.95,38.0,1.9500000000000028,0.990000000000002,39.824,40.76,38.56,2.1999999999999957,0.6299999999999955,3894826,6605439,2588256,4017183,1461775
2019-07-28,38.616,39.15,36.91,2.240000000000002,-2.200000000000003,39.018,39.87,37.05,2.8200000000000003,-2.450000000000003,37.682,38.63,35.85,2.780000000000001,-2.6799999999999997,38.25,39.33,36.44,2.8900000000000006,-2.8900000000000006,2862300,4450436,1691591,2758845,1871094
2019-08-04,34.228,34.67,33.33,1.3400000000000034,-0.17999999999999972,34.74,35.01,34.3,0.7100000000000009,-0.39000000000000057,33.462,34.09,32.72,1.3700000000000045,0.990000000000002,34.112,34.99,33.5,1.490000000000002,0.4299999999999997,3862073,8965373,1654838,7310535,-7310535
2019-08-11,32.908,33.25,32.51,0.740000000000002,-0.0799999999999983,33.410000000000004,34.2,32.83,1.3700000000000045,0.4399999999999977,32.23,32.8,31.64,1.1599999999999966,0.07000000000000028,32.84,33.53,32.13,1.3999999999999986,0.7899999999999991,3483101,4947330,2258920,2688410,-2073923
2019-08-18,34.492,35.66,33.03,2.6299999999999955,-1.4499999999999957,34.926,35.7,33.36,2.3400000000000034,-2.009999999999998,33.736,34.79,31.93,2.8599999999999994,-2.450000000000003,34.144,35.3,32.14,3.1599999999999966,-3.1599999999999966,3333457,4897219,2158534,2738685,-1187407
2019-08-25,32.038,32.53,31.38,1.1500000000000021,-0.3400000000000034,32.396,32.81,31.99,0.8200000000000038,-0.07000000000000028,31.552,31.98,31.01,0.9699999999999989,0.14000000000000057,31.836000000000002,32.38,31.39,0.990000000000002,0.5200000000000031,4154617,5355488,2908145,2447343,1886884
2019-09-01,33.087500000000006,34.2,32.27,1.9299999999999997,1.9299999999999997,33.8975,35.15,32.27,2.8799999999999955,2.8799999999999955,32.675,33.88,31.36,2.520000000000003,2.520000000000003,33.37,34.93,31.58,3.3500000000000014,3.3500000000000014,5579875,6412102,4624050,1788052,-467818
2019-09-08,35.046,36.41,34.2,2.2099999999999937,0.7100000000000009,35.956,36.6,35.17,1.4299999999999997,0.9600000000000009,34.42,35.32,33.55,1.7700000000000031,0.9699999999999989,35.248,36.12,34.17,1.9499999999999957,0.8999999999999986,6010355,9638909,3453786,6185123,-1309997
2019-09-15,34.594,35.5,33.32,2.1799999999999997,-1.6099999999999994,34.936,35.66,33.63,2.029999999999994,-2.029999999999994,33.906,34.92,32.82,2.1000000000000014,-2.1000000000000014,34.236000000000004,35.63,33.08,2.5500000000000043,-2.5500000000000043,4137988,5424225,2605386,2818839,2502735
2019-09-22,31.364,32.99,29.32,3.6700000000000017,-3.6700000000000017,31.932,33.0,30.7,2.3000000000000007,-2.3000000000000007,30.592,31.89,28.55,3.34,-3.34,30.954,32.15,29.02,3.129999999999999,-3.0199999999999996,11396070,32993288,3739583,29253705,28733837
2019-09-29,29.948,30.8,29.38,1.4200000000000017,1.4200000000000017,30.53,31.2,29.79,1.4100000000000001,1.4100000000000001,29.59,30.02,28.98,1.0399999999999991,1.0399999999999991,30.044,30.8,29.29,1.5100000000000016,1.0600000000000023,7888267,15702613,4267697,11434916,-3352844
