Date,CREGStock_Open_average,CREGStock_Open_max,CREGStock_Open_min,CREGStock_Open_volatility,CREGStock_Open_change,CREGStock_High_average,CREGStock_High_max,CREGStock_High_min,CREGStock_High_volatility,CREGStock_High_change,CREGStock_Low_average,CREGStock_Low_max,CREGStock_Low_min,CREGStock_Low_volatility,CREGStock_Low_change,CREGStock_Close_average,CREGStock_Close_max,CREGStock_Close_min,CREGStock_Close_volatility,CREGStock_Close_change,CREGStock_Volume_average,CREGStock_Volume_max,CREGStock_Volume_min,CREGStock_Volume_volatility,CREGStock_Volume_change
2018-11-18,10.7,11.1,10.3,0.7999999999999989,-0.1999999999999993,11.025,11.1,10.9,0.1999999999999993,-0.1999999999999993,10.225,10.5,10.0,0.5,0.40000000000000036,10.5595,10.9,10.3,0.5999999999999996,0.5999999999999996,25125,38966,8565,30401,-30401
2018-11-25,10.700000000000001,10.9,10.4,0.5,0.0,10.938600000000001,11.2,10.699000000000002,0.5009999999999977,0.005999999999998451,10.31,10.4,10.2,0.20000000000000107,-0.05000000000000071,10.540000000000001,10.9,10.3,0.5999999999999996,0.29999999999999893,14052,30864,7510,23354,1903
2018-12-02,10.825,11.6,10.5,1.0999999999999996,-1.0999999999999996,10.986,11.6,10.504000000000001,1.0959999999999983,-1.0959999999999983,10.325,10.6,10.1,0.5,-0.5,10.47175,10.7,10.25,0.4499999999999993,-0.4499999999999993,12117,20486,8594,11892,-10488
2018-12-09,10.2,10.4,10.0,0.40000000000000036,0.20000000000000107,10.4438,10.7,10.2,0.5,0.019000000000000128,10.04,10.2,10.0,0.1999999999999993,0.0,10.138,10.4,10.04,0.3600000000000012,0.010000000000001563,12379,24838,7158,17680,-4541
2018-12-16,8.043,10.0,6.6,3.4000000000000004,-3.4000000000000004,8.178799999999999,10.25,6.6,3.6500000000000004,-3.6500000000000004,6.9479999999999995,8.0,5.6,2.4000000000000004,-2.3000000000000007,7.13808,8.267000000000001,5.9344,2.332600000000001,-1.9656000000000002,19125,31219,9010,22209,-14468
2018-12-23,6.5752500000000005,7.001,6.1,0.9010000000000007,0.7000000000000002,7.140475,7.2989999999999995,6.9,0.39899999999999913,0.29990000000000006,6.30025,6.8,6.0,0.7999999999999998,0.10099999999999998,6.68975,6.9,6.37,0.5300000000000002,0.31899999999999995,5257,8232,2813,5419,-2581
2018-12-30,7.59725,8.41,6.689,1.721,0.9109999999999996,9.2025,10.0,8.41,1.5899999999999999,-1.5,6.936,7.69,6.12,1.5700000000000003,0.9139999999999997,7.60285,8.4204,7.131,1.2894000000000005,0.10000000000000053,126909,267599,34341,233258,-197471
2019-01-06,8.396,8.88,8.0,0.8800000000000008,0.5800000000000001,8.948,9.5,8.31,1.1899999999999995,1.0,7.9879999999999995,8.6,7.5,1.0999999999999996,0.7999999999999998,8.546800000000001,8.861,7.94,0.9210000000000003,0.5530000000000008,32286,85912,11454,74458,-20063
2019-01-13,8.9648,9.8,8.5,1.3000000000000007,-0.2240000000000002,9.53772,9.9,9.124,0.7759999999999998,0.5495000000000001,8.4002,8.5,8.3,0.1999999999999993,0.1999999999999993,8.8408,9.5,8.575,0.9250000000000007,-0.1070000000000011,52014,102354,20619,81735,22567
2019-01-20,8.39,8.66,8.2,0.46000000000000085,-0.35999999999999943,8.7025,8.868,8.543,0.32500000000000107,-0.2680000000000007,7.8571,8.3,7.4021,0.8979000000000008,0.8979000000000008,8.188,8.451,8.0,0.4510000000000005,0.4510000000000005,23419,39414,9455,29959,-29959
2019-01-27,10.28,12.4,8.8,3.5999999999999996,2.799999999999999,11.32,13.0,9.5,3.5,1.799999999999999,9.7422,11.0,8.5,2.5,2.5,10.6262,12.0,9.1,2.9000000000000004,2.200000000000001,151463,403072,24132,378940,-25388
2019-02-03,11.12,11.6,10.6,1.0,-0.5999999999999996,11.26,11.6,10.7,0.9000000000000004,-0.9000000000000004,10.48,11.0,10.0,1.0,-1.0,10.821800000000001,11.5,10.3,1.1999999999999993,-1.1999999999999993,25877,55010,13423,41587,-6641
2019-02-10,10.18,10.4,9.9,0.5,-0.10000000000000142,10.379999999999999,10.7,10.2,0.5,-0.3000000000000007,9.5474,10.0,9.285,0.7149999999999999,0.3160000000000007,9.952960000000001,10.276,9.701,0.5749999999999993,0.19679999999999964,25153,38400,17107,21293,-6483
2019-02-17,10.725,11.8,10.0,1.8000000000000007,0.9000000000000004,10.943249999999999,12.2,10.273,1.9269999999999996,0.6270000000000007,9.9855,10.300999999999998,9.741,0.5599999999999987,0.25900000000000034,10.447,11.0,10.088,0.9120000000000008,0.31200000000000117,65553,156296,22919,133377,13390
2019-02-24,11.22,12.8,10.5,2.3000000000000007,0.0,12.32,14.7,10.5,4.199999999999999,-4.199999999999999,10.14,11.0,8.8,2.1999999999999993,-0.5999999999999996,11.34,14.2,10.1,4.1,-4.1,171685,521221,43572,477649,-477649
2019-03-03,10.58,11.0,9.9,1.0999999999999996,-1.0999999999999996,11.22,12.1,10.3,1.799999999999999,-1.5,10.06,10.6,9.1,1.5,-1.5,10.4498,10.9,9.949,0.9510000000000005,-0.9510000000000005,123127,249589,40517,209072,-209072
2019-03-10,9.7316,10.1,9.448,0.6519999999999992,-0.6519999999999992,9.9982,10.343,9.7,0.6430000000000007,-0.4939999999999998,9.2426,9.4,9.01,0.39000000000000057,-0.29299999999999926,9.5306,9.8,9.293,0.5070000000000014,0.05000000000000071,24131,33303,17029,16274,-6415
2019-03-17,9.72,10.1,9.3,0.7999999999999989,0.3999999999999986,10.0338,10.4,9.83,0.5700000000000003,0.058999999999999275,9.458,9.6,9.3,0.29999999999999893,0.27999999999999936,9.72572,9.9,9.5,0.40000000000000036,0.2989999999999995,47330,102681,18527,84154,6164
2019-03-24,9.9316,10.5,9.482999999999999,1.0170000000000012,0.1999999999999993,10.3996,11.8,9.8,2.0,0.3999999999999986,9.556000000000001,9.9,9.3,0.5999999999999996,0.29999999999999893,9.79244,10.0,9.505,0.4949999999999992,0.2441999999999993,106496,445308,12638,432670,27381
2019-03-31,10.2598,10.8,9.999,0.8010000000000002,0.6000000000000014,10.5798,11.099,10.2,0.8990000000000009,0.8990000000000009,9.922600000000001,10.3,9.8,0.5,0.5,10.1544,10.5,9.951,0.5489999999999995,0.5489999999999995,41502,65628,18954,46674,44753
2019-04-07,10.9,11.3,10.4,0.9000000000000004,-0.1999999999999993,11.2006,11.457,10.845999999999998,0.6110000000000024,-0.4540000000000024,10.1146,10.573,9.2,1.373000000000001,-1.373000000000001,10.493,11.1,9.365,1.7349999999999994,-1.6349999999999998,61132,113242,36759,76483,55552
2019-04-14,6.9485,7.9,6.459,1.4410000000000007,-1.4410000000000007,7.1,7.9,6.7,1.2000000000000002,-1.2000000000000002,6.2795,6.409,6.1,0.30900000000000016,-0.10899999999999999,6.61825,6.999,6.355,0.6439999999999992,-0.4429999999999996,112835,283611,43187,240424,-240424
2019-04-21,6.728,7.14,6.3,0.8399999999999999,-0.2999999999999998,6.9498,7.2,6.5,0.7000000000000002,-0.7000000000000002,6.405,6.7,6.015,0.6850000000000005,-0.3850000000000007,6.6766000000000005,6.999,6.33,0.6689999999999996,-0.6689999999999996,74517,153883,34500,119383,-119383
2019-04-28,6.5842,6.72,6.471,0.24899999999999967,0.09999999999999964,6.7894,6.888999999999999,6.7,0.18899999999999917,-0.09999999999999964,6.3302000000000005,6.4,6.25,0.15000000000000036,-0.051000000000000156,6.55592,6.7666,6.3629999999999995,0.40360000000000085,-0.3266,21712,28388,17080,11308,-5626
2019-05-05,6.1466,6.4,5.601,0.7990000000000004,-0.6989999999999998,6.3205,6.6,6.0,0.5999999999999996,-0.40500000000000025,5.8262,6.05,5.601,0.44899999999999984,-0.4089999999999998,6.05688,6.303,5.82,0.48299999999999965,-0.41300000000000026,19618,29695,11680,18015,-12173
2019-05-12,5.5924,5.9,5.313,0.5870000000000006,-0.35100000000000087,5.6596,5.9,5.449,0.4510000000000005,-0.35100000000000087,5.20352,5.5,5.05,0.4500000000000002,-0.4500000000000002,5.38888,5.68,5.2,0.47999999999999954,-0.47999999999999954,14081,20947,10497,10450,1371
2019-05-19,5.003,5.2,4.8,0.40000000000000036,-0.40000000000000036,5.2352,5.388,5.1080000000000005,0.27999999999999936,-0.09199999999999964,4.8852,5.0,4.708,0.2919999999999998,-0.28200000000000003,4.95598,5.099,4.7919,0.30710000000000015,-0.2889999999999997,10741,12350,8576,3774,-178
2019-05-26,4.54,5.1,3.99,1.1099999999999994,-1.1099999999999994,4.69325,5.25,3.99,1.2599999999999998,-1.2599999999999998,4.10575,4.6,3.423,1.1769999999999996,-1.1769999999999996,4.3415,4.8469999999999995,3.9,0.9469999999999996,-0.9469999999999996,24462,54552,7849,46703,18282
2019-06-02,3.9608,4.02,3.785,0.23499999999999943,-0.019999999999999574,4.138999999999999,4.2989999999999995,4.02,0.2789999999999999,0.2789999999999999,3.6942,3.98,3.423,0.5569999999999999,0.5569999999999999,3.9764,4.12,3.7939999999999996,0.3260000000000005,0.2400000000000002,21747,43884,10648,33236,30154
2019-06-09,4.24,4.69,4.1,0.5900000000000007,0.03000000000000025,4.4558,4.69,4.2,0.4900000000000002,0.1379999999999999,4.0104,4.101,3.9,0.20100000000000007,0.10100000000000042,4.213480000000001,4.4,4.102,0.29800000000000004,0.012399999999999523,13969,24919,3602,21317,-1398
2019-06-16,4.179399999999999,4.498,3.945,0.5530000000000004,0.1549999999999998,4.3824,4.6,4.164,0.43599999999999994,0.18599999999999994,4.07158,4.2010000000000005,3.945,0.25600000000000067,0.1549999999999998,4.22352,4.3,4.1,0.20000000000000018,0.10000000000000053,18258,57459,5700,51759,273
2019-06-23,4.0966,4.2,4.0169999999999995,0.18300000000000072,0.10500000000000043,4.3571800000000005,4.4489,4.279,0.16990000000000016,0.05800000000000072,4.0926,4.2,4.0169999999999995,0.18300000000000072,0.10500000000000043,4.1962,4.328,4.12,0.20800000000000018,-0.006000000000000227,8322,14184,4018,10166,2526
2019-06-30,4.25,4.4,4.2,0.20000000000000018,-0.20000000000000018,4.3125,4.55,4.2,0.34999999999999964,-0.34999999999999964,4.00625,4.1,3.925,0.17499999999999982,0.17499999999999982,4.20575,4.225,4.198,0.026999999999999247,-0.024999999999999467,11700,29885,3527,26358,-21513
2019-07-07,4.0729999999999995,4.2,3.8,0.40000000000000036,-0.40000000000000036,4.1076,4.26,3.9,0.3599999999999999,-0.3599999999999999,3.834,4.02,3.6,0.4199999999999995,-0.21999999999999975,3.94206,4.08,3.7933,0.2867000000000002,-0.13500000000000023,7966,11740,6218,5522,-483
2019-07-14,3.875,4.0,3.7,0.2999999999999998,-0.2999999999999998,4.0,4.1,3.9,0.19999999999999973,0.0,3.7152000000000003,3.8310000000000004,3.5,0.3310000000000004,-0.32299999999999995,3.8266,3.907,3.721,0.18599999999999994,-0.10000000000000009,9596,15622,5888,9734,3661
2019-07-21,3.7536,3.951,3.673,0.278,-0.278,3.7958,3.951,3.7,0.2509999999999999,-0.2509999999999999,3.5502000000000002,3.6010000000000004,3.515,0.0860000000000003,-0.08000000000000007,3.7024,3.779,3.56,0.21899999999999986,-0.21899999999999986,6871,9296,4191,5105,-5105
2019-07-28,3.6084,3.7,3.42,0.28000000000000025,-0.13200000000000012,3.723,3.9,3.59,0.31000000000000005,-0.31000000000000005,3.4219999999999997,3.51,3.3,0.20999999999999996,-0.20999999999999996,3.5774,3.755,3.3710000000000004,0.38399999999999945,-0.32399999999999984,13643,32924,6245,26679,-26226
2019-08-04,3.1174,3.3,3.0,0.2999999999999998,-0.1499999999999999,3.1677999999999997,3.3169999999999997,3.09,0.22699999999999987,-0.11799999999999988,2.8918,3.0,2.8,0.20000000000000018,-0.20000000000000018,3.0444,3.135,2.99,0.14499999999999957,-0.14499999999999957,7967,10389,5270,5119,-1428
2019-08-11,3.2096,3.4,3.0,0.3999999999999999,0.10000000000000009,3.3297999999999996,3.4,3.15,0.25,0.1499999999999999,3.06,3.2,3.0,0.20000000000000018,0.0,3.2196000000000002,3.2880000000000003,3.1,0.18800000000000017,0.18800000000000017,9733,27237,3209,24028,2575
2019-08-18,3.34982,3.39,3.3,0.0900000000000003,0.03000000000000025,3.3798,3.4,3.3,0.10000000000000009,0.0,3.11,3.2,3.05,0.15000000000000036,0.15000000000000036,3.23494,3.39,3.15,0.2400000000000002,0.016300000000000203,3676,4558,2243,2315,-6
2019-08-25,3.91,4.4,3.2,1.2000000000000002,0.8999999999999995,4.3614,5.1,4.099,1.0009999999999994,-1.0,3.62508,3.9,3.1744,0.7256,0.7256,4.0796,4.82,3.675,1.1450000000000005,-0.8160000000000007,60464,179565,9313,170252,-170252
2019-09-01,4.067,4.2,3.938,0.262,-0.262,4.1095,4.2,3.938,0.262,-0.262,3.751,4.004,3.5,0.5039999999999996,-0.3039999999999994,3.9555249999999997,4.0691,3.8689999999999998,0.20009999999999994,-0.20009999999999994,12750,21004,8049,12955,-1507
2019-09-08,4.048,4.3,3.745,0.5549999999999997,0.2950000000000004,4.4799,5.5975,3.9,1.6975000000000002,0.504,3.854,4.111000000000001,3.611,0.5000000000000004,0.4110000000000005,4.1080000000000005,4.2139999999999995,3.897,0.3169999999999997,0.3169999999999997,56409,213885,9001,204884,-3754
2019-09-15,4.555,5.0,4.215,0.7850000000000001,0.09799999999999986,4.6912,5.0,4.43,0.5700000000000003,0.07000000000000028,4.24172,4.311,4.1,0.2110000000000003,-0.09060000000000024,4.42834,4.501,4.306,0.19500000000000028,0.08199999999999985,20196,37037,6843,30194,1174
2019-09-22,4.1518,4.4,3.92,0.4800000000000004,-0.4800000000000004,4.2558,4.5,4.099,0.4009999999999998,-0.4009999999999998,3.972,4.16,3.8,0.3600000000000003,-0.3600000000000003,4.05826,4.2780000000000005,3.827,0.4510000000000005,-0.4510000000000005,6806,11591,2235,9356,4195
2019-09-29,3.4825999999999997,4.018,3.3,0.718,-0.6859999999999999,3.66162,4.173,3.4097,0.7633000000000001,-0.673,3.2602,3.4,3.1,0.2999999999999998,-0.19899999999999984,3.33162,3.43,3.2001,0.22990000000000022,-0.0030000000000001137,7634,13695,2919,10776,-10057
2019-10-06,3.3613999999999997,3.5,3.11,0.3900000000000001,-0.2869999999999999,3.57554,3.9777,3.4,0.5777000000000001,0.4777,3.1124,3.158,3.054,0.10400000000000009,0.04600000000000026,3.4213999999999998,3.65,3.2569999999999997,0.39300000000000024,0.1499999999999999,21782,79074,2177,76897,66973
2019-10-13,4.0108,4.263,3.781,0.48199999999999976,-0.40000000000000036,4.3698,4.999,3.801,1.1979999999999995,-0.399,3.6229999999999998,4.01,3.305,0.7049999999999996,0.19499999999999984,3.93954,4.477,3.6010000000000004,0.8759999999999999,0.042699999999999516,72623,186856,23112,163744,-61132
