Date,VanEck Vectors Brazil Small-Cap_etf_Open_average,VanEck Vectors Brazil Small-Cap_etf_Open_max,VanEck Vectors Brazil Small-Cap_etf_Open_min,VanEck Vectors Brazil Small-Cap_etf_Open_volatility,VanEck Vectors Brazil Small-Cap_etf_Open_change,VanEck Vectors Brazil Small-Cap_etf_High_average,VanEck Vectors Brazil Small-Cap_etf_High_max,VanEck Vectors Brazil Small-Cap_etf_High_min,VanEck Vectors Brazil Small-Cap_etf_High_volatility,VanEck Vectors Brazil Small-Cap_etf_High_change,VanEck Vectors Brazil Small-Cap_etf_Low_average,VanEck Vectors Brazil Small-Cap_etf_Low_max,VanEck Vectors Brazil Small-Cap_etf_Low_min,VanEck Vectors Brazil Small-Cap_etf_Low_volatility,VanEck Vectors Brazil Small-Cap_etf_Low_change,VanEck Vectors Brazil Small-Cap_etf_Close_average,VanEck Vectors Brazil Small-Cap_etf_Close_max,VanEck Vectors Brazil Small-Cap_etf_Close_min,VanEck Vectors Brazil Small-Cap_etf_Close_volatility,VanEck Vectors Brazil Small-Cap_etf_Close_change
2019-01-27,23.24,23.24,23.24,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2019-02-03,22.47,22.47,22.47,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2019-02-10,22.75,22.75,22.75,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.81,22.81,22.81,0.0,0.0
2019-02-17,22.46,22.46,22.46,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2019-02-24,22.53,22.53,22.53,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2019-03-03,21.64,21.64,21.64,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.88,21.88,21.88,0.0,0.0
2019-03-10,22.35,22.35,22.35,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2019-03-17,21.82,21.82,21.82,0.0,0.0,21.96,21.96,21.96,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.43,21.43,21.43,0.0,0.0
2019-03-24,21.35,21.35,21.35,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.34,21.34,21.34,0.0,0.0
2019-03-31,22.04,22.04,22.04,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.0,22.0,22.0,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2019-04-07,21.79,21.79,21.79,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2019-04-14,21.26,21.26,21.26,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2019-04-21,22.01,22.01,22.01,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.82,21.82,21.82,0.0,0.0
2019-04-28,21.82,21.82,21.82,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.81,21.81,21.81,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-05-05,21.63,21.63,21.63,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2019-05-12,19.9,19.9,19.9,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-05-19,20.48,20.48,20.48,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2019-05-26,21.42,21.42,21.42,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.74,21.74,21.74,0.0,0.0
2019-06-02,22.3,22.3,22.3,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2019-06-09,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.63,22.63,22.63,0.0,0.0
2019-06-16,23.55,23.55,23.55,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2019-06-23,23.77,23.77,23.77,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.77,23.77,23.77,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-06-30,24.3,24.3,24.3,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.72,24.72,24.72,0.0,0.0
2019-07-07,25.58,25.58,25.58,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2019-07-14,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.08,25.08,25.08,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2019-07-21,24.71,24.71,24.71,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-07-28,24.83,24.83,24.83,0.0,0.0,24.83,24.83,24.83,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-08-04,24.92,24.92,24.92,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.87,24.87,24.87,0.0,0.0
2019-08-11,23.46,23.46,23.46,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2019-08-18,22.9,22.9,22.9,0.0,0.0,22.99,22.99,22.99,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2019-08-25,22.96,22.96,22.96,0.0,0.0,23.2,23.2,23.2,0.0,0.0,22.92,22.92,22.92,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-09-01,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.29,23.29,23.29,0.0,0.0
2019-09-08,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2019-09-15,23.27,23.27,23.27,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2019-09-22,22.97,22.97,22.97,0.0,0.0,23.1,23.1,23.1,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2019-09-29,23.32,23.32,23.32,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2019-10-06,23.15,23.15,23.15,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2019-10-13,23.33,23.33,23.33,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-10-20,24.03,24.03,24.03,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.87,23.87,23.87,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-10-27,24.64,24.64,24.64,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2019-11-03,24.07,24.07,24.07,0.0,0.0,24.15,24.15,24.15,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2019-11-10,23.86,23.86,23.86,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2019-11-17,24.02,24.02,24.02,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-11-24,23.97,23.97,23.97,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2019-12-01,24.82,24.82,24.82,0.0,0.0,25.21,25.21,25.21,0.0,0.0,24.8,24.8,24.8,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-12-08,26.0,26.0,26.0,0.0,0.0,26.22,26.22,26.22,0.0,0.0,25.91,25.91,25.91,0.0,0.0,26.12,26.12,26.12,0.0,0.0
2019-12-15,26.95,26.95,26.95,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2019-12-22,27.15,27.15,27.15,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.01,27.01,27.01,0.0,0.0,27.28,27.28,27.28,0.0,0.0
2019-12-29,27.69,27.69,27.69,0.0,0.0,28.0,28.0,28.0,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.95,27.95,27.95,0.0,0.0
