Date,GBLI_stock_Open_average,GBLI_stock_Open_max,GBLI_stock_Open_min,GBLI_stock_Open_volatility,GBLI_stock_Open_change,GBLI_stock_High_average,GBLI_stock_High_max,GBLI_stock_High_min,GBLI_stock_High_volatility,GBLI_stock_High_change,GBLI_stock_Low_average,GBLI_stock_Low_max,GBLI_stock_Low_min,GBLI_stock_Low_volatility,GBLI_stock_Low_change,GBLI_stock_Close_average,GBLI_stock_Close_max,GBLI_stock_Close_min,GBLI_stock_Close_volatility,GBLI_stock_Close_change,GBLI_stock_Volume_average,GBLI_stock_Volume_max,GBLI_stock_Volume_min,GBLI_stock_Volume_volatility,GBLI_stock_Volume_change
2018-01-14,42.0325,42.91,40.02,2.8899999999999935,2.7099999999999937,43.1375,43.43,42.73,0.7000000000000028,0.7000000000000028,41.5625,42.27,40.02,2.25,2.25,42.8975,43.43,42.42,1.009999999999998,1.009999999999998,10078,18990,5348,13642,257
2018-01-21,43.275999999999996,43.48,43.13,0.3499999999999943,-0.269999999999996,43.406,43.49,43.3,0.19000000000000483,-0.17999999999999972,42.248,42.78,41.58,1.2000000000000028,-0.4100000000000037,43.147999999999996,43.32,42.76,0.5600000000000023,-0.5300000000000011,9781,14758,4486,10272,-7929
2018-01-28,42.278,43.0,41.22,1.7800000000000011,-1.7800000000000011,43.062,43.35,42.98,0.37000000000000455,0.0,41.878,42.39,41.22,1.1700000000000017,-0.6300000000000026,42.538000000000004,43.27,42.21,1.0600000000000023,-0.0899999999999963,7864,13374,4556,8818,3040
2018-02-04,40.828,42.15,39.42,2.729999999999997,-2.729999999999997,41.53,42.8,39.8,3.0,-3.0,39.656,40.96,38.09,2.8699999999999974,-2.8699999999999974,40.292,41.35,39.14,2.210000000000001,-1.7199999999999989,5996,9686,4072,5614,5227
2018-02-11,39.14,39.63,38.53,1.1000000000000014,-0.8500000000000014,40.146,40.81,39.63,1.1799999999999997,-0.75,38.648,39.05,38.1,0.9499999999999957,-0.240000000000002,39.292,39.7,38.81,0.8900000000000006,-0.1600000000000037,8900,15565,3148,12417,-8333
2018-02-18,38.88,39.25,38.34,0.9099999999999966,-0.9099999999999966,39.317499999999995,39.74,38.98,0.7600000000000051,-0.5100000000000051,37.792500000000004,38.61,36.39,2.219999999999999,-0.6099999999999994,38.8075,39.23,38.3,0.9299999999999997,0.37999999999999545,10551,21841,3594,18247,8434
2018-02-25,37.88,39.22,36.65,2.5700000000000003,-2.5700000000000003,38.252,39.22,37.37,1.8500000000000014,-1.269999999999996,36.896,38.32,35.69,2.6300000000000026,-1.8200000000000003,37.428,38.5,36.76,1.740000000000002,-1.2299999999999969,9524,16937,3141,13796,10889
2018-03-04,36.918,37.65,36.25,1.3999999999999986,0.8099999999999952,37.676,38.15,37.23,0.9200000000000017,-0.1700000000000017,36.602000000000004,37.25,35.83,1.4200000000000017,0.4099999999999966,37.102,37.93,36.56,1.3699999999999974,0.6499999999999986,13573,39814,5110,34704,-2927
2018-03-11,37.26,38.99,35.91,3.0800000000000054,-2.6700000000000017,37.84,39.59,36.61,2.980000000000004,-2.5800000000000054,36.49,37.65,35.88,1.769999999999996,-1.740000000000002,36.964,38.87,36.05,2.8200000000000003,-2.469999999999999,16981,31060,4466,26594,16810
2018-03-18,35.094,35.85,34.5,1.3500000000000014,-1.3500000000000014,35.467999999999996,36.0,34.66,1.3400000000000034,-1.3400000000000034,34.678000000000004,35.1,34.13,0.9699999999999989,-0.9600000000000009,34.798,35.26,34.15,1.1099999999999994,-0.9699999999999989,11560,29036,3294,25742,18277
