Date,ProShares UltraPro Financial Select Sector_etf_Open_average,ProShares UltraPro Financial Select Sector_etf_Open_max,ProShares UltraPro Financial Select Sector_etf_Open_min,ProShares UltraPro Financial Select Sector_etf_Open_volatility,ProShares UltraPro Financial Select Sector_etf_Open_change,ProShares UltraPro Financial Select Sector_etf_High_average,ProShares UltraPro Financial Select Sector_etf_High_max,ProShares UltraPro Financial Select Sector_etf_High_min,ProShares UltraPro Financial Select Sector_etf_High_volatility,ProShares UltraPro Financial Select Sector_etf_High_change,ProShares UltraPro Financial Select Sector_etf_Low_average,ProShares UltraPro Financial Select Sector_etf_Low_max,ProShares UltraPro Financial Select Sector_etf_Low_min,ProShares UltraPro Financial Select Sector_etf_Low_volatility,ProShares UltraPro Financial Select Sector_etf_Low_change,ProShares UltraPro Financial Select Sector_etf_Close_average,ProShares UltraPro Financial Select Sector_etf_Close_max,ProShares UltraPro Financial Select Sector_etf_Close_min,ProShares UltraPro Financial Select Sector_etf_Close_volatility,ProShares UltraPro Financial Select Sector_etf_Close_change
2018-07-08,88.71,88.71,88.71,0.0,0.0,89.05,89.05,89.05,0.0,0.0,85.65,85.65,85.65,0.0,0.0,88.15,88.15,88.15,0.0,0.0
2018-07-15,93.05,93.05,93.05,0.0,0.0,94.42,94.42,94.42,0.0,0.0,93.05,93.05,93.05,0.0,0.0,93.74,93.74,93.74,0.0,0.0
2018-07-22,99.2,99.2,99.2,0.0,0.0,100.87,100.87,100.87,0.0,0.0,98.03,98.03,98.03,0.0,0.0,99.82,99.82,99.82,0.0,0.0
2018-07-29,98.38,98.38,98.38,0.0,0.0,99.32,99.32,99.32,0.0,0.0,97.85,97.85,97.85,0.0,0.0,99.32,99.32,99.32,0.0,0.0
2018-08-05,98.19,98.19,98.19,0.0,0.0,98.4,98.4,98.4,0.0,0.0,96.25,96.25,96.25,0.0,0.0,97.77,97.77,97.77,0.0,0.0
2018-08-12,97.55,97.55,97.55,0.0,0.0,99.59,99.59,99.59,0.0,0.0,97.31,97.31,97.31,0.0,0.0,99.36,99.36,99.36,0.0,0.0
2018-08-19,99.93,99.93,99.93,0.0,0.0,100.17,100.17,100.17,0.0,0.0,99.69,99.69,99.69,0.0,0.0,99.69,99.69,99.69,0.0,0.0
2018-08-26,100.37,100.37,100.37,0.0,0.0,100.9,100.9,100.9,0.0,0.0,99.18,99.18,99.18,0.0,0.0,100.9,100.9,100.9,0.0,0.0
2018-09-02,100.88,100.88,100.88,0.0,0.0,100.88,100.88,100.88,0.0,0.0,99.91,99.91,99.91,0.0,0.0,100.74,100.74,100.74,0.0,0.0
2018-09-09,99.17,99.17,99.17,0.0,0.0,99.45,99.45,99.45,0.0,0.0,99.0,99.0,99.0,0.0,0.0,99.26,99.26,99.26,0.0,0.0
2018-09-16,108.44,108.44,108.44,0.0,0.0,108.44,108.44,108.44,0.0,0.0,106.0,106.0,106.0,0.0,0.0,106.29,106.29,106.29,0.0,0.0
2018-09-23,95.21,95.21,95.21,0.0,0.0,95.25,95.25,95.25,0.0,0.0,93.19,93.19,93.19,0.0,0.0,93.51,93.51,93.51,0.0,0.0
2018-09-30,100.04,100.04,100.04,0.0,0.0,100.16,100.16,100.16,0.0,0.0,97.06,97.06,97.06,0.0,0.0,97.78,97.78,97.78,0.0,0.0
2018-10-07,86.45,86.45,86.45,0.0,0.0,86.45,86.45,86.45,0.0,0.0,78.0,78.0,78.0,0.0,0.0,82.12,82.12,82.12,0.0,0.0
2018-10-14,82.9,82.9,82.9,0.0,0.0,85.0,85.0,85.0,0.0,0.0,81.5,81.5,81.5,0.0,0.0,83.55,83.55,83.55,0.0,0.0
2018-10-21,71.71,71.71,71.71,0.0,0.0,71.98,71.98,71.98,0.0,0.0,69.34,69.34,69.34,0.0,0.0,70.57,70.57,70.57,0.0,0.0
2018-10-28,82.22,82.22,82.22,0.0,0.0,83.8,83.8,83.8,0.0,0.0,78.57,78.57,78.57,0.0,0.0,79.93,79.93,79.93,0.0,0.0
2018-11-04,88.8,88.8,88.8,0.0,0.0,89.08,89.08,89.08,0.0,0.0,86.14,86.14,86.14,0.0,0.0,87.5,87.5,87.5,0.0,0.0
2018-11-11,81.5,81.5,81.5,0.0,0.0,83.86,83.86,83.86,0.0,0.0,81.41,81.41,81.41,0.0,0.0,82.99,82.99,82.99,0.0,0.0
2018-11-18,75.76,75.76,75.76,0.0,0.0,77.52,77.52,77.52,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.72,75.72,75.72,0.0,0.0
2018-11-25,82.28,82.28,82.28,0.0,0.0,85.14,85.14,85.14,0.0,0.0,82.28,82.28,82.28,0.0,0.0,84.58,84.58,84.58,0.0,0.0
2018-12-02,70.97,70.97,70.97,0.0,0.0,73.77,73.77,73.77,0.0,0.0,66.67,66.67,66.67,0.0,0.0,67.45,67.45,67.45,0.0,0.0
2018-12-09,61.4,61.4,61.4,0.0,0.0,62.63,62.63,62.63,0.0,0.0,60.2,60.2,60.2,0.0,0.0,60.56,60.56,60.56,0.0,0.0
2018-12-16,53.87,53.87,53.87,0.0,0.0,56.7,56.7,56.7,0.0,0.0,50.93,50.93,50.93,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2018-12-23,55.81,55.81,55.81,0.0,0.0,57.8,57.8,57.8,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.48,55.48,55.48,0.0,0.0
2018-12-30,57.22,57.22,57.22,0.0,0.0,60.45,60.45,60.45,0.0,0.0,57.22,57.22,57.22,0.0,0.0,60.11,60.11,60.11,0.0,0.0
2019-01-06,60.0,60.0,60.0,0.0,0.0,62.07,62.07,62.07,0.0,0.0,59.98,59.98,59.98,0.0,0.0,61.83,61.83,61.83,0.0,0.0
2019-01-13,71.53,71.53,71.53,0.0,0.0,73.67,73.67,73.67,0.0,0.0,70.88,70.88,70.88,0.0,0.0,73.65,73.65,73.65,0.0,0.0
2019-01-20,72.76,72.76,72.76,0.0,0.0,74.31,74.31,74.31,0.0,0.0,72.76,72.76,72.76,0.0,0.0,73.43,73.43,73.43,0.0,0.0
2019-01-27,73.08,73.08,73.08,0.0,0.0,74.85,74.85,74.85,0.0,0.0,73.08,73.08,73.08,0.0,0.0,73.85,73.85,73.85,0.0,0.0
2019-02-03,70.56,70.56,70.56,0.0,0.0,71.45,71.45,71.45,0.0,0.0,67.89,67.89,67.89,0.0,0.0,70.53,70.53,70.53,0.0,0.0
2019-02-10,75.38,75.38,75.38,0.0,0.0,76.53,76.53,76.53,0.0,0.0,75.38,75.38,75.38,0.0,0.0,76.53,76.53,76.53,0.0,0.0
2019-02-17,77.26,77.26,77.26,0.0,0.0,77.26,77.26,77.26,0.0,0.0,76.57,76.57,76.57,0.0,0.0,76.79,76.79,76.79,0.0,0.0
2019-02-24,79.27,79.27,79.27,0.0,0.0,80.5,80.5,80.5,0.0,0.0,78.18,78.18,78.18,0.0,0.0,78.75,78.75,78.75,0.0,0.0
2019-03-03,69.54,69.54,69.54,0.0,0.0,72.47,72.47,72.47,0.0,0.0,69.54,69.54,69.54,0.0,0.0,72.47,72.47,72.47,0.0,0.0
2019-03-10,77.54,77.54,77.54,0.0,0.0,79.54,79.54,79.54,0.0,0.0,77.54,77.54,77.54,0.0,0.0,78.74,78.74,78.74,0.0,0.0
2019-03-17,71.51,71.51,71.51,0.0,0.0,71.51,71.51,71.51,0.0,0.0,66.87,66.87,66.87,0.0,0.0,67.65,67.65,67.65,0.0,0.0
2019-03-24,70.5,70.5,70.5,0.0,0.0,70.86,70.86,70.86,0.0,0.0,70.08,70.08,70.08,0.0,0.0,70.4,70.4,70.4,0.0,0.0
2019-03-31,78.02,78.02,78.02,0.0,0.0,78.09,78.09,78.09,0.0,0.0,77.43,77.43,77.43,0.0,0.0,77.44,77.44,77.44,0.0,0.0
2019-04-07,81.41,81.41,81.41,0.0,0.0,83.79,83.79,83.79,0.0,0.0,80.91,80.91,80.91,0.0,0.0,82.48,82.48,82.48,0.0,0.0
2019-04-14,84.38,84.38,84.38,0.0,0.0,84.94,84.94,84.94,0.0,0.0,83.81,83.81,83.81,0.0,0.0,84.0,84.0,84.0,0.0,0.0
2019-04-21,86.0,86.0,86.0,0.0,0.0,87.21,87.21,87.21,0.0,0.0,85.04,85.04,85.04,0.0,0.0,87.21,87.21,87.21,0.0,0.0
2019-04-28,89.26,89.26,89.26,0.0,0.0,90.99,90.99,90.99,0.0,0.0,89.12,89.12,89.12,0.0,0.0,90.62,90.62,90.62,0.0,0.0
2019-05-05,82.25,82.25,82.25,0.0,0.0,84.21,84.21,84.21,0.0,0.0,80.19,80.19,80.19,0.0,0.0,84.21,84.21,84.21,0.0,0.0
2019-05-12,78.21,78.21,78.21,0.0,0.0,80.45,80.45,80.45,0.0,0.0,78.19,78.19,78.19,0.0,0.0,79.17,79.17,79.17,0.0,0.0
2019-05-19,78.06,78.06,78.06,0.0,0.0,78.34,78.34,78.34,0.0,0.0,77.0,77.0,77.0,0.0,0.0,78.34,78.34,78.34,0.0,0.0
2019-05-26,71.3,71.3,71.3,0.0,0.0,72.77,72.77,72.77,0.0,0.0,71.12,71.12,71.12,0.0,0.0,71.16,71.16,71.16,0.0,0.0
2019-06-02,80.73,80.73,80.73,0.0,0.0,81.4,81.4,81.4,0.0,0.0,80.19,80.19,80.19,0.0,0.0,80.33,80.33,80.33,0.0,0.0
2019-06-09,79.31,79.31,79.31,0.0,0.0,81.69,81.69,81.69,0.0,0.0,79.31,79.31,79.31,0.0,0.0,81.33,81.33,81.33,0.0,0.0
2019-06-16,82.73,82.73,82.73,0.0,0.0,84.05,84.05,84.05,0.0,0.0,82.03,82.03,82.03,0.0,0.0,82.03,82.03,82.03,0.0,0.0
2019-06-23,84.83,84.83,84.83,0.0,0.0,86.0,86.0,86.0,0.0,0.0,84.52,84.52,84.52,0.0,0.0,85.24,85.24,85.24,0.0,0.0
2019-06-30,90.0,90.0,90.0,0.0,0.0,90.38,90.38,90.38,0.0,0.0,89.2,89.2,89.2,0.0,0.0,90.29,90.29,90.29,0.0,0.0
2019-07-07,90.75,90.75,90.75,0.0,0.0,91.6,91.6,91.6,0.0,0.0,90.75,90.75,90.75,0.0,0.0,91.6,91.6,91.6,0.0,0.0
2019-07-14,89.25,89.25,89.25,0.0,0.0,89.47,89.47,89.47,0.0,0.0,88.18,88.18,88.18,0.0,0.0,88.18,88.18,88.18,0.0,0.0
2019-07-21,92.45,92.45,92.45,0.0,0.0,95.0,95.0,95.0,0.0,0.0,92.45,92.45,92.45,0.0,0.0,94.93,94.93,94.93,0.0,0.0
2019-07-28,83.78,83.78,83.78,0.0,0.0,85.34,85.34,85.34,0.0,0.0,81.45,81.45,81.45,0.0,0.0,84.21,84.21,84.21,0.0,0.0
2019-08-04,79.06,79.06,79.06,0.0,0.0,80.98,80.98,80.98,0.0,0.0,77.99,77.99,77.99,0.0,0.0,79.9,79.9,79.9,0.0,0.0
2019-08-11,71.95,71.95,71.95,0.0,0.0,74.33,74.33,74.33,0.0,0.0,71.95,71.95,71.95,0.0,0.0,74.03,74.03,74.03,0.0,0.0
2019-08-18,74.01,74.01,74.01,0.0,0.0,75.02,75.02,75.02,0.0,0.0,68.53,68.53,68.53,0.0,0.0,68.61,68.61,68.61,0.0,0.0
2019-08-25,76.4,76.4,76.4,0.0,0.0,77.3,77.3,77.3,0.0,0.0,76.39,76.39,76.39,0.0,0.0,76.69,76.69,76.69,0.0,0.0
2019-09-01,81.33,81.33,81.33,0.0,0.0,81.53,81.53,81.53,0.0,0.0,80.75,80.75,80.75,0.0,0.0,80.75,80.75,80.75,0.0,0.0
2019-09-08,89.8,89.8,89.8,0.0,0.0,91.2,91.2,91.2,0.0,0.0,89.29,89.29,89.29,0.0,0.0,90.42,90.42,90.42,0.0,0.0
2019-09-15,89.95,89.95,89.95,0.0,0.0,90.24,90.24,90.24,0.0,0.0,88.16,88.16,88.16,0.0,0.0,88.17,88.17,88.17,0.0,0.0
2019-09-22,87.61,87.61,87.61,0.0,0.0,87.61,87.61,87.61,0.0,0.0,86.29,86.29,86.29,0.0,0.0,86.69,86.69,86.69,0.0,0.0
2019-09-29,77.81,77.81,77.81,0.0,0.0,81.18,81.18,81.18,0.0,0.0,77.81,77.81,77.81,0.0,0.0,81.18,81.18,81.18,0.0,0.0
2019-10-06,83.89,83.89,83.89,0.0,0.0,84.93,84.93,84.93,0.0,0.0,82.64,82.64,82.64,0.0,0.0,82.66,82.66,82.66,0.0,0.0
2019-10-13,85.1,85.1,85.1,0.0,0.0,87.17,87.17,87.17,0.0,0.0,85.1,85.1,85.1,0.0,0.0,86.84,86.84,86.84,0.0,0.0
2019-10-20,90.75,90.75,90.75,0.0,0.0,92.12,92.12,92.12,0.0,0.0,90.75,90.75,90.75,0.0,0.0,91.68,91.68,91.68,0.0,0.0
2019-10-27,93.5,93.5,93.5,0.0,0.0,96.05,96.05,96.05,0.0,0.0,93.5,93.5,93.5,0.0,0.0,95.75,95.75,95.75,0.0,0.0
2019-11-03,102.16,102.16,102.16,0.0,0.0,103.11,103.11,103.11,0.0,0.0,101.0,101.0,101.0,0.0,0.0,102.81,102.81,102.81,0.0,0.0
2019-11-10,101.45,101.45,101.45,0.0,0.0,101.91,101.91,101.91,0.0,0.0,101.45,101.45,101.45,0.0,0.0,101.89,101.89,101.89,0.0,0.0
2019-11-17,101.34,101.34,101.34,0.0,0.0,103.38,103.38,103.38,0.0,0.0,101.34,101.34,101.34,0.0,0.0,103.38,103.38,103.38,0.0,0.0
2019-11-24,105.33,105.33,105.33,0.0,0.0,106.65,106.65,106.65,0.0,0.0,105.33,105.33,105.33,0.0,0.0,105.52,105.52,105.52,0.0,0.0
2019-12-01,107.67,107.67,107.67,0.0,0.0,108.73,108.73,108.73,0.0,0.0,107.35,107.35,107.35,0.0,0.0,107.97,107.97,107.97,0.0,0.0
2019-12-08,112.67,112.67,112.67,0.0,0.0,113.46,113.46,113.46,0.0,0.0,110.83,110.83,110.83,0.0,0.0,111.2,111.2,111.2,0.0,0.0
2019-12-15,113.92,113.92,113.92,0.0,0.0,114.26,114.26,114.26,0.0,0.0,112.58,112.58,112.58,0.0,0.0,112.58,112.58,112.58,0.0,0.0
2019-12-22,114.84,114.84,114.84,0.0,0.0,114.84,114.84,114.84,0.0,0.0,113.41,113.41,113.41,0.0,0.0,113.44,113.44,113.44,0.0,0.0
2019-12-29,111.74,111.74,111.74,0.0,0.0,114.21,114.21,114.21,0.0,0.0,111.14,111.14,111.14,0.0,0.0,112.91,112.91,112.91,0.0,0.0
