Date,NAII_Open_average,NAII_Open_max,NAII_Open_min,NAII_Open_volatility,NAII_Open_change,NAII_High_average,NAII_High_max,NAII_High_min,NAII_High_volatility,NAII_High_change,NAII_Low_average,NAII_Low_max,NAII_Low_min,NAII_Low_volatility,NAII_Low_change,NAII_Close_average,NAII_Close_max,NAII_Close_min,NAII_Close_volatility,NAII_Close_change,NAII_Volume_average,NAII_Volume_max,NAII_Volume_min,NAII_Volume_volatility,NAII_Volume_change
2018-01-14,10.59,11.05,10.4,0.6500000000000004,0.6500000000000004,10.746,11.25,10.4,0.8499999999999996,0.8499999999999996,10.488,10.85,10.3,0.5499999999999989,0.5499999999999989,10.658,11.05,10.39,0.6600000000000001,0.4499999999999993,21233,36708,5106,31602,23616
2018-01-21,10.986,11.15,10.8,0.34999999999999964,0.34999999999999964,11.097999999999999,11.2,10.99,0.20999999999999908,0.20999999999999908,10.870000000000001,11.0,10.65,0.34999999999999964,0.25,11.01,11.2,10.9,0.29999999999999893,0.09999999999999964,22123,47386,8412,38974,-25465
2018-01-28,11.1,11.2,11.05,0.14999999999999858,0.14999999999999858,11.19,11.2,11.15,0.049999999999998934,0.049999999999998934,10.99,11.05,10.85,0.20000000000000107,0.15000000000000036,11.13,11.2,11.05,0.14999999999999858,0.049999999999998934,8571,11476,5932,5544,2383
2018-02-04,11.208,11.35,11.0,0.34999999999999964,0.34999999999999964,11.36,11.55,11.2,0.3500000000000014,0.3500000000000014,11.138,11.3,11.0,0.3000000000000007,0.3000000000000007,11.252,11.4,11.15,0.25,0.25,25288,36268,11168,25100,24770
2018-02-11,11.49,11.55,11.45,0.10000000000000142,0.08999999999999986,11.6875,11.75,11.6,0.15000000000000036,-0.09999999999999964,11.3975,11.5,11.24,0.2599999999999998,0.05000000000000071,11.6075,11.73,11.5,0.23000000000000043,-0.08000000000000007,19483,33255,8588,24667,-12091
2018-02-18,11.972,12.15,11.75,0.40000000000000036,0.34999999999999964,12.08,12.15,11.85,0.3000000000000007,0.25,11.8,11.95,11.65,0.29999999999999893,0.049999999999998934,11.895999999999999,12.03,11.7,0.33000000000000007,-0.10000000000000142,24879,33219,16556,16663,3393
2018-02-25,11.89,12.05,11.75,0.3000000000000007,0.25,11.98,12.05,11.9,0.15000000000000036,0.05000000000000071,11.746,11.97,11.6,0.370000000000001,0.370000000000001,11.870000000000001,12.05,11.6,0.45000000000000107,0.45000000000000107,26460,37383,20500,16883,8708
2018-03-04,11.99,12.1,11.9,0.1999999999999993,0.049999999999998934,12.05,12.1,12.0,0.09999999999999964,0.0,11.88,11.9,11.85,0.05000000000000071,-0.05000000000000071,11.96,12.05,11.9,0.15000000000000036,0.09999999999999964,16474,25502,7167,18335,-10274
2018-03-11,11.498,12.0,11.2,0.8000000000000007,-0.8000000000000007,11.61,12.0,11.35,0.6500000000000004,-0.5999999999999996,11.318,11.7,11.15,0.5499999999999989,-0.5099999999999998,11.346,11.7,11.18,0.5199999999999996,-0.3999999999999986,11725,15593,5184,10409,6476
2018-03-18,11.363999999999999,11.45,11.27,0.17999999999999972,0.0,11.48,11.5,11.4,0.09999999999999964,-0.09999999999999964,11.214,11.4,10.82,0.5800000000000001,-0.5299999999999994,11.31,11.45,10.9,0.5499999999999989,-0.5,8969,27101,3268,23833,22650
2018-03-25,10.9375,11.0,10.8,0.1999999999999993,0.1999999999999993,11.175,11.2,11.15,0.049999999999998934,0.0,10.8425,11.0,10.75,0.25,-0.019999999999999574,11.12,11.2,11.0,0.1999999999999993,0.0,13679,20178,3589,16589,6103
2018-04-01,10.724,11.16,9.46,1.6999999999999993,-0.25,11.176,11.24,11.12,0.120000000000001,-0.05000000000000071,10.642000000000001,11.05,9.46,1.5899999999999999,-0.1999999999999993,11.064,11.2,11.0,0.1999999999999993,-0.05000000000000071,7499,10420,3430,6990,-986
2018-04-08,10.812,10.95,10.4,0.5499999999999989,-0.5499999999999989,10.94,11.15,10.4,0.75,-0.75,10.474,10.9,9.2,1.700000000000001,-1.700000000000001,10.709999999999999,11.1,10.0,1.0999999999999996,-0.9499999999999993,14688,46301,2718,43583,38975
2018-04-15,10.152,10.4,9.8,0.5999999999999996,0.14999999999999858,10.304,10.55,10.0,0.5500000000000007,-0.3000000000000007,10.042,10.36,9.8,0.5599999999999987,0.09999999999999964,10.19,10.45,9.95,0.5,-0.25,6076,12212,2380,9832,-594
2018-04-22,10.040000000000001,10.15,9.9,0.25,0.15000000000000036,10.14,10.2,10.1,0.09999999999999964,0.049999999999998934,9.97,10.05,9.8,0.25,0.25,10.05,10.15,10.0,0.15000000000000036,-0.09999999999999964,9377,14561,4613,9948,-9948
2018-04-29,10.112,10.25,10.02,0.23000000000000043,0.17999999999999972,10.154,10.25,10.1,0.15000000000000036,0.15000000000000036,10.01,10.05,10.0,0.05000000000000071,0.0,10.05,10.1,10.0,0.09999999999999964,-0.09999999999999964,11284,28667,3419,25248,18136
2018-05-06,10.194,10.5,10.0,0.5,0.34999999999999964,10.4,10.75,10.15,0.5999999999999996,0.4499999999999993,10.12,10.5,9.9,0.5999999999999996,0.5,10.282,10.61,10.0,0.6099999999999994,0.5500000000000007,24745,51082,3645,47437,5976
2018-05-13,10.728,10.85,10.5,0.34999999999999964,0.08999999999999986,10.864,11.05,10.75,0.3000000000000007,-0.15000000000000036,10.626,10.77,10.5,0.2699999999999996,0.16999999999999993,10.764,10.87,10.55,0.3199999999999985,-0.019999999999999574,16343,19570,7267,12303,-1758
2018-05-20,10.64,10.8,10.5,0.3000000000000007,-0.040000000000000924,10.8,10.9,10.6,0.3000000000000007,0.09999999999999964,10.515,10.76,10.25,0.5099999999999998,0.20999999999999908,10.7125,10.85,10.55,0.29999999999999893,0.29999999999999893,20838,33547,9153,24394,-6079
2018-05-27,10.924,11.15,10.85,0.3000000000000007,0.3000000000000007,11.036,11.2,10.88,0.3199999999999985,0.3199999999999985,10.88,11.05,10.75,0.3000000000000007,0.3000000000000007,10.98,11.2,10.85,0.34999999999999964,0.20000000000000107,6577,11071,4621,6450,-2731
2018-06-03,10.978,11.14,10.75,0.39000000000000057,-0.1999999999999993,11.075999999999999,11.2,10.78,0.41999999999999993,-0.41999999999999993,10.87,11.0,10.6,0.40000000000000036,-0.34999999999999964,10.936,11.11,10.64,0.46999999999999886,-0.46999999999999886,6382,9884,4004,5880,3385
2018-06-10,10.54,10.7,10.35,0.34999999999999964,-0.25,10.692,10.9,10.5,0.40000000000000036,0.09999999999999964,10.42,10.55,10.3,0.25,-0.10000000000000142,10.54,10.75,10.4,0.34999999999999964,0.05000000000000071,6811,10391,4543,5848,1360
2018-06-17,10.5,10.85,10.35,0.5,-0.46999999999999886,10.618,10.85,10.38,0.46999999999999886,-0.46999999999999886,10.386,10.7,10.14,0.5599999999999987,-0.5599999999999987,10.504,10.7,10.2,0.5,-0.5,5018,9324,1097,8227,5410
2018-06-24,10.206,10.44,10.1,0.33999999999999986,-0.33999999999999986,10.316,10.5,10.15,0.34999999999999964,-0.15000000000000036,10.108,10.19,10.05,0.1399999999999988,-0.09999999999999964,10.14,10.25,10.05,0.1999999999999993,-0.09999999999999964,4835,7481,1679,5802,3451
2018-07-01,10.1475,10.19,10.1,0.08999999999999986,0.03999999999999915,10.1875,10.2,10.15,0.049999999999998934,0.049999999999998934,10.1,10.15,10.05,0.09999999999999964,0.09999999999999964,10.145,10.18,10.1,0.08000000000000007,0.02999999999999936,2260,4107,978,3129,659
2018-07-08,10.155999999999999,10.2,10.1,0.09999999999999964,0.09999999999999964,10.19,10.2,10.15,0.049999999999998934,0.0,10.11,10.15,10.1,0.05000000000000071,0.0,10.12,10.15,10.1,0.05000000000000071,0.0,4663,14123,1213,12910,465
2018-07-15,10.164,10.25,10.11,0.14000000000000057,0.10999999999999943,10.286,10.45,10.18,0.2699999999999996,0.22000000000000064,10.132,10.16,10.1,0.0600000000000005,0.0600000000000005,10.186,10.26,10.14,0.11999999999999922,0.019999999999999574,2806,7480,945,6535,5425
2018-07-22,10.142,10.25,10.1,0.15000000000000036,-0.08999999999999986,10.22,10.25,10.15,0.09999999999999964,0.0,10.11,10.15,10.1,0.05000000000000071,0.05000000000000071,10.142,10.16,10.1,0.0600000000000005,0.05000000000000071,3697,6452,828,5624,-1898
2018-07-29,10.113999999999999,10.14,10.1,0.040000000000000924,-0.019999999999999574,10.18,10.25,10.15,0.09999999999999964,-0.09999999999999964,10.104,10.12,10.1,0.019999999999999574,-0.019999999999999574,10.12,10.15,10.1,0.05000000000000071,-0.05000000000000071,2442,4541,272,4269,1502
2018-08-05,9.98,10.15,9.75,0.40000000000000036,-0.29999999999999893,10.052,10.2,9.86,0.33999999999999986,-0.33999999999999986,9.814,10.1,9.55,0.5499999999999989,-0.29999999999999893,9.916,10.1,9.78,0.3200000000000003,-0.25,13420,20075,3103,16972,-16906
