Date,GPRE_stock_Open_average,GPRE_stock_Open_max,GPRE_stock_Open_min,GPRE_stock_Open_volatility,GPRE_stock_Open_change,GPRE_stock_High_average,GPRE_stock_High_max,GPRE_stock_High_min,GPRE_stock_High_volatility,GPRE_stock_High_change,GPRE_stock_Low_average,GPRE_stock_Low_max,GPRE_stock_Low_min,GPRE_stock_Low_volatility,GPRE_stock_Low_change,GPRE_stock_Close_average,GPRE_stock_Close_max,GPRE_stock_Close_min,GPRE_stock_Close_volatility,GPRE_stock_Close_change,GPRE_stock_Volume_average,GPRE_stock_Volume_max,GPRE_stock_Volume_min,GPRE_stock_Volume_volatility,GPRE_stock_Volume_change
2018-01-14,17.45,17.55,17.25,0.3000000000000007,-0.3000000000000007,17.705000000000002,18.1,17.55,0.5500000000000007,-0.5300000000000011,17.2375,17.35,17.15,0.20000000000000284,-0.20000000000000284,17.3375,17.4,17.25,0.14999999999999858,-0.14999999999999858,476933,589568,272529,317039,13137
2018-01-21,18.1,18.55,17.25,1.3000000000000007,1.25,18.66,18.75,18.45,0.3000000000000007,-0.05000000000000071,17.86,18.3,17.25,1.0500000000000007,1.0500000000000007,18.33,18.6,17.95,0.6500000000000021,-0.10000000000000142,954128,1539599,533282,1006317,-583783
2018-01-28,17.71,18.35,17.0,1.3500000000000014,-1.3500000000000014,17.826,18.43,17.1,1.3299999999999983,-1.3299999999999983,17.244,17.77,16.57,1.1999999999999993,-1.1999999999999993,17.45,18.2,16.75,1.4499999999999993,-1.4499999999999993,709369,875154,456117,419037,132173
2018-02-04,17.09,18.3,15.95,2.3500000000000014,1.6500000000000021,17.669999999999998,18.55,16.9,1.6500000000000021,1.5500000000000007,16.676,17.45,15.8,1.6499999999999986,1.379999999999999,17.22,18.25,16.15,2.1000000000000014,1.6000000000000014,1282276,1675479,771239,904240,904240
2018-02-11,18.68,19.35,18.0,1.3500000000000014,1.3500000000000014,19.09,19.55,18.55,1.0,0.8000000000000007,18.398,18.98,17.8,1.1799999999999997,0.8599999999999994,18.91,19.35,18.35,1.0,0.7999999999999972,646667,840657,452362,388295,-200813
2018-02-18,19.0,19.2,18.7,0.5,-0.3500000000000014,19.355,19.5,19.15,0.3500000000000014,-0.23000000000000043,18.78,19.05,18.55,0.5,-0.5,19.0375,19.25,18.75,0.5,-0.05000000000000071,568125,785679,417411,368268,-160110
2018-02-25,18.86,19.35,18.3,1.0500000000000007,-0.6499999999999986,19.2,19.6,18.8,0.8000000000000007,-0.25,18.53,18.95,18.15,0.8000000000000007,-0.5500000000000007,18.91,19.45,18.3,1.1499999999999986,-0.25,645634,979272,507722,471550,116269
2018-03-04,18.8,19.4,18.3,1.0999999999999979,-0.8999999999999986,19.11,19.6,18.5,1.1000000000000014,-0.5500000000000007,18.42,19.1,18.0,1.1000000000000014,-1.0,18.74,19.45,18.15,1.3000000000000007,-0.3999999999999986,621735,760078,491772,268306,200094
2018-03-11,18.9,19.35,18.4,0.9500000000000028,-0.5500000000000007,19.150000000000002,19.5,18.6,0.8999999999999986,-0.8999999999999986,18.59,18.85,18.35,0.5,-0.4499999999999993,18.79,19.35,18.45,0.9000000000000021,-0.8500000000000014,698223,1758201,314109,1444092,1265451
2018-03-18,17.93,18.5,17.25,1.25,-1.25,18.126,18.55,17.55,1.0,-1.0,17.48,18.1,16.75,1.3500000000000014,-1.3500000000000014,17.59,18.15,16.75,1.3999999999999986,-1.3999999999999986,444973,528522,354644,173878,-105940
2018-03-25,16.975,17.25,16.75,0.5,-0.3000000000000007,17.1,17.35,16.95,0.40000000000000213,-0.15000000000000213,16.5375,16.75,16.35,0.3999999999999986,-0.25,16.8625,17.1,16.65,0.45000000000000284,-0.3000000000000007,551503,847689,401923,445766,445766
2018-04-01,16.34,16.7,15.85,0.8499999999999996,-0.14999999999999858,16.608,16.85,16.3,0.5500000000000007,0.030000000000001137,15.934000000000001,16.05,15.75,0.3000000000000007,0.3000000000000007,16.316,16.65,16.15,0.5,0.28000000000000114,483653,760819,367518,393301,-393301
2018-04-08,16.57,17.2,16.25,0.9499999999999993,0.6499999999999986,16.98,17.85,16.55,1.3000000000000007,1.25,16.31,16.9,16.05,0.8499999999999979,0.8499999999999979,16.74,17.7,16.15,1.5500000000000007,1.5500000000000007,512416,944898,316983,627915,627915
2018-04-15,18.32,18.9,17.8,1.0999999999999979,0.34999999999999787,18.654,19.0,18.25,0.75,-0.25,18.02,18.35,17.6,0.75,0.34999999999999787,18.35,18.95,18.0,0.9499999999999993,-0.25,625308,852991,380775,472216,-276563
2018-04-22,18.18,18.7,17.8,0.8999999999999986,0.6999999999999993,18.436,18.75,18.0,0.75,0.6000000000000014,17.834,18.35,17.57,0.7800000000000011,0.6500000000000021,18.27,18.65,17.75,0.8999999999999986,0.8500000000000014,622389,884040,391632,492408,492408
