Date,VCEL_Open_average,VCEL_Open_max,VCEL_Open_min,VCEL_Open_volatility,VCEL_Open_change,VCEL_High_average,VCEL_High_max,VCEL_High_min,VCEL_High_volatility,VCEL_High_change,VCEL_Low_average,VCEL_Low_max,VCEL_Low_min,VCEL_Low_volatility,VCEL_Low_change,VCEL_Close_average,VCEL_Close_max,VCEL_Close_min,VCEL_Close_volatility,VCEL_Close_change,VCEL_Volume_average,VCEL_Volume_max,VCEL_Volume_min,VCEL_Volume_volatility,VCEL_Volume_change
2018-06-03,13.27,14.4,12.7,1.700000000000001,-1.700000000000001,13.66,14.4,13.35,1.0500000000000007,-1.0,12.71,12.85,12.65,0.1999999999999993,-0.09999999999999964,12.99,13.25,12.65,0.5999999999999996,0.15000000000000036,1169376,2137341,738381,1398960,-1398960
2018-06-10,13.01,13.55,12.1,1.450000000000001,-1.0,13.17,13.6,12.25,1.3499999999999996,-1.3499999999999996,12.574,13.2,11.8,1.3999999999999986,-1.2699999999999996,12.77,13.55,11.85,1.700000000000001,-1.700000000000001,1991214,6137395,519841,5617554,5374453
2018-06-17,11.76,12.2,10.95,1.25,-0.9000000000000004,11.972,12.71,11.0,1.7100000000000009,-1.7100000000000009,11.22,11.85,10.15,1.6999999999999993,-1.6999999999999993,11.62,12.35,10.95,1.4000000000000004,-1.3499999999999996,2252911,6402299,876372,5525927,5198114
2018-06-24,10.28,10.85,9.85,1.0,-0.9499999999999993,10.47,11.0,10.0,1.0,-0.9499999999999993,9.77,10.2,9.25,0.9499999999999993,-0.75,10.02,10.35,9.7,0.6500000000000004,-0.6500000000000004,1878359,2613655,1391766,1221889,-303505
2018-07-01,9.75,10.0,9.45,0.5500000000000007,0.5,10.1025,10.16,10.05,0.10999999999999943,-0.0600000000000005,9.6125,9.85,9.45,0.40000000000000036,0.40000000000000036,9.9625,10.1,9.85,0.25,0.09999999999999964,709621,821217,582189,239028,-65335
2018-07-08,10.12,10.65,9.85,0.8000000000000007,-0.05000000000000071,10.45,10.95,10.1,0.8499999999999996,-0.8499999999999996,9.6,10.1,8.95,1.1500000000000004,-1.1500000000000004,9.91,10.6,9.1,1.5,-1.5,1153129,1877857,629401,1248456,696408
2018-07-15,9.86,10.3,9.15,1.1500000000000004,0.5500000000000007,10.392,10.68,9.75,0.9299999999999997,0.9299999999999997,9.59,10.3,9.0,1.3000000000000007,1.3000000000000007,10.11,10.6,9.25,1.3499999999999996,1.3499999999999996,1205160,1525419,699272,826147,-448899
2018-07-22,10.5,10.65,10.2,0.45000000000000107,-0.40000000000000036,10.7,10.95,10.25,0.6999999999999993,-0.6999999999999993,10.22,10.5,9.85,0.6500000000000004,-0.45000000000000107,10.37,10.7,10.0,0.6999999999999993,-0.40000000000000036,1015604,1578470,516031,1062439,-567779
2018-07-29,10.22,10.5,10.0,0.5,0.1999999999999993,10.46,10.65,10.3,0.34999999999999964,0.049999999999998934,9.888,10.1,9.7,0.40000000000000036,-0.0600000000000005,10.21,10.45,10.0,0.4499999999999993,0.15000000000000036,678347,898100,464255,433845,53346
2018-08-05,12.04,12.85,10.05,2.799999999999999,2.549999999999999,12.504,13.2,10.35,2.8499999999999996,2.700000000000001,11.92,12.68,10.05,2.629999999999999,2.469999999999999,12.25,12.9,10.2,2.700000000000001,2.700000000000001,1523643,3808966,860244,2948722,279007
2018-08-12,12.16,12.8,11.35,1.450000000000001,-1.450000000000001,12.296,12.98,11.35,1.6300000000000008,-1.6300000000000008,11.48,12.55,10.3,2.25,-2.25,11.844,12.7,11.1,1.5999999999999996,-1.5999999999999996,829893,1196734,520293,676441,273817
2018-08-19,11.37,11.85,11.0,0.8499999999999996,0.8499999999999996,11.82,12.55,11.4,1.1500000000000004,1.1500000000000004,11.28,11.85,10.8,1.049999999999999,1.049999999999999,11.674,12.5,10.95,1.5500000000000007,1.5500000000000007,488831,642482,433062,209420,201206
2018-08-26,12.22,12.55,11.85,0.7000000000000011,-0.3500000000000014,12.554,12.85,12.35,0.5,-0.17999999999999972,11.916,12.15,11.6,0.5500000000000007,0.5,12.17,12.45,11.8,0.6499999999999986,0.3999999999999986,684639,1263339,391442,871897,-871897
2018-09-02,13.1875,13.85,12.15,1.6999999999999993,0.75,13.5075,14.6,12.2,2.4000000000000004,1.0500000000000007,12.5625,13.15,11.45,1.700000000000001,1.25,12.8625,13.85,11.65,2.1999999999999993,1.25,1452159,2886164,565006,2321158,-35582
2018-09-09,12.7,12.9,12.5,0.40000000000000036,-0.40000000000000036,12.946,13.15,12.65,0.5,-0.07000000000000028,12.184,12.4,11.77,0.6300000000000008,0.20000000000000107,12.7,12.9,12.35,0.5500000000000007,0.15000000000000036,909053,1141812,717763,424049,-92874
2018-09-16,13.62,14.7,12.9,1.799999999999999,1.799999999999999,14.102,14.8,13.25,1.5500000000000007,1.5099999999999998,13.283999999999999,13.69,12.85,0.8399999999999999,0.75,13.85,14.7,13.0,1.6999999999999993,1.0999999999999996,968622,1749059,494802,1254257,1056111
2018-09-23,14.48,14.85,14.05,0.7999999999999989,-0.34999999999999964,14.72,14.95,14.38,0.5699999999999985,-0.41999999999999993,14.044,14.35,13.84,0.5099999999999998,-0.28000000000000114,14.38,14.8,14.0,0.8000000000000007,-0.6500000000000004,629869,934115,447010,487105,-152117
2018-09-30,14.286,14.9,13.91,0.9900000000000002,0.15000000000000036,14.622,15.29,14.06,1.2299999999999986,0.35999999999999943,13.784,14.2,13.47,0.7299999999999986,-0.3999999999999986,14.25,14.92,13.95,0.9700000000000006,0.05000000000000071,943538,1604977,483212,1121765,337907
2018-10-07,13.308,13.96,12.75,1.2100000000000009,-0.9600000000000009,13.613999999999999,14.12,13.35,0.7699999999999996,-0.7699999999999996,12.943999999999999,13.32,12.64,0.6799999999999997,-0.5300000000000011,13.126,13.5,12.7,0.8000000000000007,-0.2699999999999996,760097,929392,626372,303020,-303020
2018-10-14,12.458,13.21,11.95,1.2600000000000016,-1.2600000000000016,12.688,13.21,12.0,1.2100000000000009,-1.2100000000000009,11.902000000000001,12.21,11.14,1.0700000000000003,-1.0700000000000003,12.13,12.64,11.33,1.3100000000000005,-0.8900000000000006,789229,943063,564274,378789,-184623
2018-10-21,11.26,11.46,11.09,0.370000000000001,-0.2699999999999996,11.672,11.88,11.48,0.40000000000000036,-0.33000000000000007,10.832,11.1,10.62,0.4800000000000004,-0.28999999999999915,11.235999999999999,11.42,11.04,0.3800000000000008,-0.049999999999998934,1093189,1642415,741767,900648,105903
2018-10-28,11.284,12.05,10.69,1.3600000000000012,0.6699999999999999,11.768,12.64,11.06,1.58,1.0099999999999998,10.956,11.7,10.51,1.1899999999999995,1.1899999999999995,11.362,12.02,10.77,1.25,1.25,708880,841804,454808,386996,-72549
2018-11-04,15.116,16.53,12.02,4.510000000000002,4.449999999999999,16.22,17.51,12.15,5.360000000000001,4.67,14.788,16.4,11.51,4.889999999999999,4.51,15.597999999999999,17.09,11.54,5.550000000000001,4.57,3398268,10896935,619243,10277692,255712
2018-11-11,16.324,16.82,15.86,0.9600000000000009,0.629999999999999,16.812,17.32,16.19,1.129999999999999,1.129999999999999,15.914,16.25,15.49,0.7599999999999998,0.7599999999999998,16.496,16.99,16.03,0.9599999999999973,0.9599999999999973,762572,844993,620512,224481,-96119
2018-11-18,16.6425,16.85,16.4,0.45000000000000284,-0.3500000000000014,17.0275,17.11,16.9,0.21000000000000085,0.0,16.3525,16.54,16.05,0.48999999999999844,-0.05999999999999872,16.7025,16.84,16.63,0.21000000000000085,0.21000000000000085,585774,859678,291064,568614,-568614
2018-11-25,17.008,17.85,16.36,1.490000000000002,-0.3299999999999983,17.602,17.9,17.25,0.6499999999999986,-0.3099999999999987,16.509999999999998,16.95,16.03,0.9199999999999982,-0.33999999999999986,17.206,17.88,16.15,1.7300000000000004,-0.3000000000000007,979388,1442750,611213,831537,-620143
2018-12-02,17.765,18.5,16.97,1.5300000000000011,-0.2099999999999973,18.310000000000002,18.87,17.7,1.1700000000000017,-0.3299999999999983,17.05,17.43,16.71,0.7199999999999989,-0.5700000000000003,17.585,18.44,16.93,1.5100000000000016,-1.5100000000000016,1008474,1104698,890985,213713,-213713
2018-12-09,17.534,17.88,16.8,1.0799999999999983,0.4800000000000004,17.944,18.23,17.61,0.620000000000001,-0.030000000000001137,17.134,17.64,16.52,1.120000000000001,0.4299999999999997,17.414,17.78,17.1,0.6799999999999997,-0.4399999999999977,671465,875322,510914,364408,-364408
2018-12-16,16.45,17.2,14.97,2.2299999999999986,-2.130000000000001,16.73,17.58,15.25,2.3299999999999983,-2.3299999999999983,15.692,16.87,14.33,2.540000000000001,-2.540000000000001,15.888,17.1,14.34,2.7600000000000016,-2.7600000000000016,1021506,2064752,549121,1515631,1474571
2018-12-23,15.3225,16.38,14.12,2.26,1.7300000000000004,16.53,17.77,15.09,2.6799999999999997,2.6799999999999997,14.9275,15.65,14.0,1.6500000000000004,1.6500000000000004,16.1175,17.37,14.85,2.5200000000000014,2.5200000000000014,781234,998991,497484,501507,501507
2018-12-30,17.2125,17.66,16.76,0.8999999999999986,-0.639999999999997,17.665,17.83,17.35,0.4799999999999969,-0.389999999999997,16.4625,16.9,16.03,0.8699999999999974,-0.8699999999999974,17.195,17.73,16.36,1.370000000000001,-0.10999999999999943,1023042,1431425,725544,705881,451897
2019-01-06,18.092,18.5,17.47,1.0300000000000011,0.5100000000000016,18.4,18.65,18.15,0.5,-0.020000000000003126,17.762,18.21,17.21,1.0,0.5199999999999996,18.144000000000002,18.52,17.76,0.759999999999998,-0.09999999999999787,725371,994211,347598,646613,-622844
2019-01-13,17.566,17.99,17.03,0.9599999999999973,0.4599999999999973,17.942,18.2,17.53,0.6699999999999982,0.6699999999999982,17.284,17.52,16.95,0.5700000000000003,0.5300000000000011,17.642,17.99,17.01,0.9799999999999969,0.9799999999999969,552004,892206,395373,496833,-178876
2019-01-20,17.384999999999998,17.66,17.09,0.5700000000000003,-0.25,17.69,17.85,17.42,0.4299999999999997,-0.17999999999999972,16.990000000000002,17.2,16.85,0.34999999999999787,-0.3000000000000007,17.27,17.31,17.16,0.14999999999999858,-0.00999999999999801,450566,527246,359788,167458,34999
2019-01-27,16.894000000000002,17.21,16.6,0.6099999999999994,0.10999999999999943,17.186,17.56,16.82,0.7399999999999984,0.4599999999999973,16.452,16.95,16.1,0.8499999999999979,0.8200000000000003,16.868,17.51,16.23,1.2800000000000011,1.2800000000000011,541567,647391,460156,187235,85393
2019-02-03,17.072,17.56,16.58,0.9800000000000004,-0.889999999999997,17.374,17.86,16.95,0.9100000000000001,-0.35999999999999943,16.756,17.24,16.47,0.7699999999999996,-0.6899999999999977,17.048,17.5,16.66,0.8399999999999999,-0.26000000000000156,416024,644687,305748,338939,84728
2019-02-10,18.156,19.35,17.3,2.0500000000000007,2.0500000000000007,18.75,19.54,17.8,1.7399999999999984,1.7399999999999984,17.912,18.82,17.05,1.7699999999999996,1.7699999999999996,18.57,19.49,17.78,1.7099999999999973,1.7099999999999973,721506,1132431,397953,734478,72084
2019-02-17,19.419999999999998,19.5,19.33,0.1700000000000017,-0.1700000000000017,19.697499999999998,20.02,19.56,0.46000000000000085,-0.41000000000000014,19.1,19.3,18.93,0.370000000000001,-0.1700000000000017,19.365000000000002,19.57,19.19,0.379999999999999,0.240000000000002,516806,660573,389289,271284,-176051
2019-02-24,19.342,20.87,18.0,2.870000000000001,-1.0999999999999979,19.686,21.0,18.9,2.1000000000000014,-0.7200000000000024,18.042,19.41,16.2,3.210000000000001,-0.8599999999999994,19.092,20.0,18.52,1.4800000000000004,-0.6900000000000013,1473906,3556607,847885,2708722,-20202
2019-03-03,19.812,20.13,19.32,0.8099999999999987,0.8099999999999987,20.31,20.5,20.06,0.4400000000000013,0.39000000000000057,19.456,19.76,19.07,0.6900000000000013,0.6900000000000013,20.034,20.29,19.79,0.5,0.41000000000000014,792843,886353,598528,287825,-153377
2019-03-10,19.912,20.25,19.18,1.0700000000000003,-1.0700000000000003,20.056,20.3,19.5,0.8000000000000007,-0.8000000000000007,19.58,20.01,19.0,1.0100000000000016,-0.8999999999999986,19.694,20.14,19.2,0.9400000000000013,-0.9000000000000021,546271,748366,442690,305676,175701
2019-03-17,18.946,19.25,18.38,0.870000000000001,-0.030000000000001137,19.326,19.61,19.14,0.46999999999999886,-0.379999999999999,18.524,19.05,18.09,0.9600000000000009,-0.9600000000000009,18.82,19.33,18.18,1.1499999999999986,-1.0800000000000018,471751,507770,421149,86621,86621
2019-03-24,17.830000000000002,18.37,17.34,1.0300000000000011,-0.7999999999999972,18.034,18.57,17.54,1.0300000000000011,-0.9299999999999997,17.274,17.8,16.93,0.870000000000001,-0.740000000000002,17.614,18.19,17.25,0.9400000000000013,-0.6799999999999997,579302,844024,350550,493474,-191749
2019-03-31,17.39,17.55,17.28,0.2699999999999996,-0.21000000000000085,17.778,18.15,17.4,0.75,0.16000000000000014,17.11,17.31,16.7,0.6099999999999994,0.13999999999999702,17.42,17.77,17.18,0.5899999999999999,0.46999999999999886,462616,601707,344443,257264,-117855
2019-04-07,18.252,18.74,17.83,0.9100000000000001,0.5499999999999972,18.512,18.89,18.21,0.6799999999999997,0.6600000000000001,17.918,18.32,17.3,1.0199999999999996,1.0199999999999996,18.352,18.67,17.96,0.7100000000000009,0.7100000000000009,607684,826371,507464,318907,77216
2019-04-14,18.0175,18.7,16.23,2.469999999999999,-2.469999999999999,18.27,18.85,16.98,1.870000000000001,-1.870000000000001,17.225,18.32,16.15,2.1700000000000017,-2.080000000000002,17.4775,18.52,16.26,2.259999999999998,-1.870000000000001,685328,1258824,392379,866445,50808
2019-04-21,17.332,17.88,16.63,1.25,0.9700000000000024,17.762,18.1,17.21,0.8900000000000006,0.6199999999999974,17.094,17.61,16.46,1.1499999999999986,0.8900000000000006,17.52,17.82,16.76,1.0599999999999987,1.0599999999999987,452132,624219,309234,314985,-148593
2019-04-28,17.252,17.92,16.65,1.2700000000000031,-1.1300000000000026,17.616,18.11,17.06,1.0500000000000007,-0.4399999999999977,16.864,17.85,16.26,1.5899999999999999,-1.0800000000000018,17.204,17.98,16.62,1.3599999999999994,-0.33000000000000185,544866,758959,345981,412978,160039
2019-05-05,17.45,17.79,17.2,0.5899999999999999,0.5399999999999991,18.168,18.41,18.01,0.3999999999999986,-0.17999999999999972,17.094,17.52,16.56,0.9600000000000009,0.28000000000000114,17.862,18.4,17.3,1.0999999999999979,-0.6600000000000001,916129,1933582,430872,1502710,-540919
2019-05-12,16.956,17.33,16.68,0.6499999999999986,-0.5999999999999979,17.233999999999998,17.65,16.97,0.6799999999999997,-0.35999999999999943,16.618,16.82,16.35,0.46999999999999886,-0.2099999999999973,16.762,17.04,16.36,0.6799999999999997,-0.33999999999999986,449319,725641,303576,422065,-359928
2019-05-19,15.774,16.15,15.53,0.6199999999999992,-0.6199999999999992,16.04,16.32,15.8,0.5199999999999996,-0.46000000000000085,15.478,15.87,15.13,0.7399999999999984,-0.5399999999999991,15.74,15.96,15.48,0.4800000000000004,-0.19000000000000128,676760,965935,344600,621335,-621335
2019-05-26,15.745,16.15,15.16,0.9899999999999984,-0.5899999999999999,16.1125,16.37,15.8,0.5700000000000003,-0.5700000000000003,15.48,15.66,15.15,0.5099999999999998,-0.5099999999999998,15.865,16.3,15.59,0.7100000000000009,-0.6500000000000004,533137,627650,450891,176759,-72529
2019-06-02,16.094,16.71,15.44,1.2700000000000014,-0.2599999999999998,16.424,16.97,15.89,1.0799999999999983,-0.17999999999999972,15.712,16.27,15.24,1.0299999999999994,-0.4499999999999993,16.04,16.58,15.3,1.2799999999999976,-0.23999999999999844,557449,727800,348740,379060,-379060
2019-06-09,15.725999999999999,16.5,15.04,1.4600000000000009,0.6500000000000004,16.148,16.69,15.52,1.1700000000000017,0.7500000000000018,15.372,16.01,14.91,1.1000000000000014,0.8300000000000018,15.736,16.53,15.01,1.5200000000000014,0.7799999999999994,523684,647028,442149,204879,-42426
2019-06-16,17.067999999999998,17.83,16.23,1.5999999999999979,1.5999999999999979,17.618,18.38,16.77,1.6099999999999994,1.6099999999999994,16.882,17.53,16.12,1.4100000000000001,1.3099999999999987,17.394000000000002,18.34,16.51,1.8299999999999983,1.8299999999999983,651525,1112160,468722,643438,643438
2019-06-23,18.105999999999998,18.5,17.65,0.8500000000000014,0.16000000000000014,18.596,19.0,17.78,1.2199999999999989,0.28000000000000114,17.764,18.28,17.3,0.9800000000000004,0.870000000000001,18.166,18.89,17.45,1.4400000000000013,1.4400000000000013,598101,798571,449516,349055,200183
2019-06-30,18.92,19.11,18.63,0.4800000000000004,0.0799999999999983,19.127499999999998,19.29,18.88,0.41000000000000014,0.18999999999999773,18.64,18.91,18.47,0.4400000000000013,0.4400000000000013,18.915,19.24,18.63,0.6099999999999994,0.33000000000000185,309705,431719,242878,188841,-167866
2019-07-07,19.37,19.65,18.95,0.6999999999999993,0.620000000000001,19.708,19.9,19.2,0.6999999999999993,0.6900000000000013,19.142,19.37,18.68,0.6900000000000013,0.6900000000000013,19.546,19.83,19.18,0.6499999999999986,0.6499999999999986,459322,566095,364596,201499,-3585
2019-07-14,19.542,19.95,19.17,0.7799999999999976,-0.7799999999999976,19.64,19.95,19.32,0.629999999999999,-0.629999999999999,19.105999999999998,19.36,18.66,0.6999999999999993,-0.6999999999999993,19.27,19.6,18.73,0.870000000000001,-0.870000000000001,280775,329680,243733,85947,-32633
2019-07-21,18.682,18.93,18.38,0.5500000000000007,0.10000000000000142,18.992,19.31,18.57,0.7399999999999984,0.40000000000000213,18.332,18.72,17.96,0.759999999999998,0.33999999999999986,18.776,19.27,18.43,0.8399999999999999,0.8000000000000007,317402,415836,258971,156865,103129
2019-07-28,19.244,19.41,19.04,0.370000000000001,0.08000000000000185,19.576,19.78,19.38,0.40000000000000213,-0.13000000000000256,18.892,19.17,18.46,0.7100000000000009,-0.4499999999999993,19.116,19.42,18.54,0.8800000000000026,-0.6000000000000014,370393,436617,306603,130014,80543
2019-08-04,18.272,18.52,18.07,0.4499999999999993,0.019999999999999574,18.733999999999998,19.77,18.39,1.379999999999999,0.019999999999999574,17.676000000000002,18.05,17.12,0.9299999999999997,0.490000000000002,18.152,18.6,17.69,0.9100000000000001,0.3299999999999983,733649,1189667,442115,747552,-228158
2019-08-11,16.762,18.03,15.8,2.2300000000000004,-2.2300000000000004,17.004,18.03,16.05,1.9800000000000004,-1.6099999999999994,16.16,16.95,15.24,1.709999999999999,-1.25,16.42,17.21,15.59,1.620000000000001,-0.6799999999999997,585348,740723,494862,245861,-88864
2019-08-18,17.12,17.44,16.58,0.860000000000003,0.6900000000000013,17.404,17.49,17.23,0.259999999999998,0.17999999999999972,16.694,16.94,16.22,0.7200000000000024,-0.3000000000000007,17.002,17.38,16.25,1.129999999999999,-0.9100000000000001,491806,722400,327864,394536,-245745
2019-08-25,16.758,17.04,16.41,0.629999999999999,0.5599999999999987,17.026,17.1,16.9,0.20000000000000284,0.07000000000000028,16.25,16.42,16.03,0.39000000000000057,-0.2799999999999976,16.762,17.0,16.54,0.46000000000000085,-0.3100000000000023,402171,465426,318800,146626,-141204
2019-09-01,16.2875,16.43,16.16,0.2699999999999996,-0.120000000000001,16.475,16.72,16.16,0.5599999999999987,-0.23999999999999844,15.809999999999999,15.94,15.54,0.40000000000000036,0.02000000000000135,16.09,16.22,15.98,0.23999999999999844,0.16000000000000014,339544,387999,266699,121300,-69247
2019-09-08,16.32,16.88,15.77,1.1099999999999994,0.35999999999999943,16.678,17.0,16.15,0.8500000000000014,0.41000000000000014,15.866,16.21,15.32,0.8900000000000006,0.21000000000000085,16.278,16.83,15.88,0.9499999999999975,0.15999999999999837,452487,531325,379806,151519,-115215
2019-09-15,16.0,16.07,15.85,0.22000000000000064,-0.16000000000000192,16.246,16.32,16.18,0.14000000000000057,-0.08000000000000185,15.86,15.98,15.81,0.16999999999999993,-0.14000000000000057,16.036,16.13,15.88,0.24999999999999822,-0.030000000000001137,513546,1180081,308721,871360,847532
2019-09-22,15.764000000000001,16.03,14.98,1.0500000000000007,-1.0199999999999996,16.072,16.24,15.67,0.5699999999999985,-0.5699999999999985,15.438,15.9,14.9,1.0,-0.9700000000000006,15.542,16.0,14.93,1.0700000000000003,-0.9900000000000002,456245,752311,316592,435719,108609
2019-09-29,14.378,15.26,13.75,1.5099999999999998,-1.25,14.714,15.4,14.21,1.1899999999999995,-1.0,13.876,14.92,13.41,1.5099999999999998,-1.17,14.21,15.14,13.77,1.370000000000001,-0.9199999999999999,673320,994549,462364,532185,213795
2019-10-06,14.066,14.35,13.74,0.6099999999999994,0.1899999999999995,14.405999999999999,14.62,14.2,0.41999999999999993,0.09999999999999964,13.822000000000001,14.13,13.4,0.7300000000000004,0.3100000000000005,14.058,14.45,13.82,0.629999999999999,0.5999999999999996,526082,790223,315311,474912,-23134
2019-10-13,14.908,15.4,14.31,1.0899999999999999,1.0899999999999999,15.232000000000001,15.66,14.47,1.1899999999999995,1.1899999999999995,14.77,15.36,14.07,1.2899999999999991,1.2899999999999991,15.138,15.5,14.41,1.0899999999999999,1.0399999999999991,311738,383002,238655,144347,-124429
2019-10-20,15.666,15.92,15.28,0.6400000000000006,0.6000000000000014,16.08,16.21,15.92,0.2900000000000009,0.2900000000000009,15.53,15.86,15.26,0.5999999999999996,0.5999999999999996,15.826,16.14,15.58,0.5600000000000005,0.3100000000000005,284069,353309,201732,151577,33135
