Date,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Open_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Open_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Open_min,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Open_volatility,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Open_change,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_High_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_High_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_High_min,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_High_volatility,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_High_change,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Low_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Low_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Low_min,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Low_volatility,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Low_change,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Close_average,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Close_max,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Close_min,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Close_volatility,WisdomTree Barclays Interest Rate Hedge US Aggrega_etf_Close_change
2018-06-03,47.88,47.88,47.88,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2018-06-10,47.91,47.91,47.91,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.91,47.91,47.91,0.0,0.0
2018-06-17,47.89,47.89,47.89,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2018-06-24,47.72,47.72,47.72,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.72,47.72,47.72,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2018-07-01,47.82,47.82,47.82,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.86,47.86,47.86,0.0,0.0
2018-07-08,47.9,47.9,47.9,0.0,0.0,48.03,48.03,48.03,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2018-07-15,47.88,47.88,47.88,0.0,0.0,48.2,48.2,48.2,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2018-07-22,47.89,47.89,47.89,0.0,0.0,48.05,48.05,48.05,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.94,47.94,47.94,0.0,0.0
2018-07-29,47.97,47.97,47.97,0.0,0.0,47.99,47.99,47.99,0.0,0.0,47.95,47.95,47.95,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2018-08-05,47.92,47.92,47.92,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2018-08-12,47.92,47.92,47.92,0.0,0.0,47.95,47.95,47.95,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2018-08-19,47.93,47.93,47.93,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.93,47.93,47.93,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2018-08-26,47.96,47.96,47.96,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2018-09-02,47.83,47.83,47.83,0.0,0.0,48.01,48.01,48.01,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2018-09-09,48.19,48.19,48.19,0.0,0.0,48.2,48.2,48.2,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2018-09-16,48.08,48.08,48.08,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.0,48.0,48.0,0.0,0.0,48.17,48.17,48.17,0.0,0.0
2018-09-23,47.89,47.89,47.89,0.0,0.0,48.05,48.05,48.05,0.0,0.0,47.89,47.89,47.89,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2018-09-30,47.85,47.85,47.85,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.83,47.83,47.83,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2018-10-07,47.89,47.89,47.89,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.92,47.92,47.92,0.0,0.0
2018-10-14,47.78,47.78,47.78,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2018-10-21,47.75,47.75,47.75,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.61,47.61,47.61,0.0,0.0
2018-10-28,47.6,47.6,47.6,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.57,47.57,47.57,0.0,0.0
2018-11-04,47.65,47.65,47.65,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2018-11-11,47.89,47.89,47.89,0.0,0.0,47.89,47.89,47.89,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.63,47.63,47.63,0.0,0.0
2018-11-18,47.43,47.43,47.43,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.51,47.51,47.51,0.0,0.0
2018-11-25,47.49,47.49,47.49,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.49,47.49,47.49,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2018-12-02,47.55,47.55,47.55,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.47,47.47,47.47,0.0,0.0,47.49,47.49,47.49,0.0,0.0
2018-12-09,47.56,47.56,47.56,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.51,47.51,47.51,0.0,0.0
2018-12-16,47.52,47.52,47.52,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.52,47.52,47.52,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2018-12-23,47.29,47.29,47.29,0.0,0.0,47.4,47.4,47.4,0.0,0.0,47.24,47.24,47.24,0.0,0.0,47.4,47.4,47.4,0.0,0.0
2018-12-30,47.31,47.31,47.31,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.08,47.08,47.08,0.0,0.0,47.49,47.49,47.49,0.0,0.0
2019-01-06,47.39,47.39,47.39,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.37,47.37,47.37,0.0,0.0
2019-01-13,47.45,47.45,47.45,0.0,0.0,47.53,47.53,47.53,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.53,47.53,47.53,0.0,0.0
2019-01-20,47.36,47.36,47.36,0.0,0.0,47.45,47.45,47.45,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.45,47.45,47.45,0.0,0.0
2019-01-27,47.56,47.56,47.56,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.36,47.36,47.36,0.0,0.0,47.39,47.39,47.39,0.0,0.0
2019-02-03,47.73,47.73,47.73,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2019-02-10,47.71,47.71,47.71,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.53,47.53,47.53,0.0,0.0,47.56,47.56,47.56,0.0,0.0
2019-02-17,47.61,47.61,47.61,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.52,47.52,47.52,0.0,0.0,47.56,47.56,47.56,0.0,0.0
2019-02-24,47.6,47.6,47.6,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.53,47.53,47.53,0.0,0.0,47.86,47.86,47.86,0.0,0.0
2019-03-03,47.67,47.67,47.67,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.6,47.6,47.6,0.0,0.0
2019-03-10,47.68,47.68,47.68,0.0,0.0,47.82,47.82,47.82,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2019-03-17,47.77,47.77,47.77,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2019-03-24,47.96,47.96,47.96,0.0,0.0,47.96,47.96,47.96,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2019-03-31,47.83,47.83,47.83,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2019-04-07,47.79,47.79,47.79,0.0,0.0,48.09,48.09,48.09,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2019-04-14,47.85,47.85,47.85,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2019-04-21,47.71,47.71,47.71,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2019-04-28,47.81,47.81,47.81,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2019-05-05,47.73,47.73,47.73,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2019-05-12,47.87,47.87,47.87,0.0,0.0,47.87,47.87,47.87,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.72,47.72,47.72,0.0,0.0
2019-05-19,47.73,47.73,47.73,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2019-05-26,47.41,47.41,47.41,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.53,47.53,47.53,0.0,0.0
2019-06-02,47.48,47.48,47.48,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2019-06-09,47.52,47.52,47.52,0.0,0.0,47.63,47.63,47.63,0.0,0.0,47.52,47.52,47.52,0.0,0.0,47.6,47.6,47.6,0.0,0.0
2019-06-16,47.68,47.68,47.68,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2019-06-23,47.56,47.56,47.56,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2019-06-30,47.81,47.81,47.81,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2019-07-07,47.79,47.79,47.79,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-07-14,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2019-07-21,47.78,47.78,47.78,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.78,47.78,47.78,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2019-07-28,47.79,47.79,47.79,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2019-08-04,47.71,47.71,47.71,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2019-08-11,47.55,47.55,47.55,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2019-08-18,47.8,47.8,47.8,0.0,0.0,47.81,47.81,47.81,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.7,47.7,47.7,0.0,0.0
2019-08-25,47.97,47.97,47.97,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2019-09-01,47.68,47.68,47.68,0.0,0.0,47.8,47.8,47.8,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2019-09-08,47.83,47.83,47.83,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.83,47.83,47.83,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2019-09-15,48.06,48.06,48.06,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.87,47.87,47.87,0.0,0.0
2019-09-22,47.79,47.79,47.79,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.8,47.8,47.8,0.0,0.0
2019-09-29,47.69,47.69,47.69,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.61,47.61,47.61,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2019-10-06,47.74,47.74,47.74,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2019-10-13,47.82,47.82,47.82,0.0,0.0,48.0,48.0,48.0,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2019-10-20,47.75,47.75,47.75,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.73,47.73,47.73,0.0,0.0
2019-10-27,47.84,47.84,47.84,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.76,47.76,47.76,0.0,0.0
2019-11-03,48.0,48.0,48.0,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.91,47.91,47.91,0.0,0.0,48.02,48.02,48.02,0.0,0.0
2019-11-10,47.95,47.95,47.95,0.0,0.0,48.05,48.05,48.05,0.0,0.0,47.9,47.9,47.9,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2019-11-17,47.98,47.98,47.98,0.0,0.0,47.99,47.99,47.99,0.0,0.0,47.97,47.97,47.97,0.0,0.0,47.98,47.98,47.98,0.0,0.0
2019-11-24,47.96,47.96,47.96,0.0,0.0,48.04,48.04,48.04,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.95,47.95,47.95,0.0,0.0
2019-12-01,48.03,48.03,48.03,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.98,47.98,47.98,0.0,0.0,48.0,48.0,48.0,0.0,0.0
2019-12-08,48.01,48.01,48.01,0.0,0.0,48.15,48.15,48.15,0.0,0.0,48.01,48.01,48.01,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2019-12-15,48.16,48.16,48.16,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2019-12-22,48.08,48.08,48.08,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.09,48.09,48.09,0.0,0.0
2019-12-29,48.1,48.1,48.1,0.0,0.0,48.19,48.19,48.19,0.0,0.0,48.03,48.03,48.03,0.0,0.0,48.13,48.13,48.13,0.0,0.0
