Date,BUROF_Open_average,BUROF_Open_max,BUROF_Open_min,BUROF_Open_volatility,BUROF_Open_change,BUROF_High_average,BUROF_High_max,BUROF_High_min,BUROF_High_volatility,BUROF_High_change,BUROF_Low_average,BUROF_Low_max,BUROF_Low_min,BUROF_Low_volatility,BUROF_Low_change,BUROF_Close_average,BUROF_Close_max,BUROF_Close_min,BUROF_Close_volatility,BUROF_Close_change,BUROF_Volume_average,BUROF_Volume_max,BUROF_Volume_min,BUROF_Volume_volatility,BUROF_Volume_change
2018-01-14,0.5145,0.529,0.499,0.030000000000000027,0.010000000000000009,0.5455,0.59,0.528,0.061999999999999944,0.05499999999999994,0.493,0.5,0.486,0.014000000000000012,-0.014000000000000012,0.52,0.56,0.5,0.06000000000000005,0.06000000000000005,241734,830589,18428,812161,751258
2018-01-21,0.5516,0.59,0.5,0.08999999999999997,-0.0030000000000000027,0.5790000000000001,0.62,0.551,0.06899999999999995,-0.03799999999999992,0.518,0.54,0.5,0.040000000000000036,-0.020000000000000018,0.5366000000000001,0.5720000000000001,0.518,0.05400000000000005,-0.017000000000000015,235216,468785,92107,376678,-201591
2018-01-28,0.4874,0.53,0.44,0.09000000000000002,-0.063,0.513,0.555,0.48,0.07500000000000007,-0.04500000000000004,0.4618,0.5,0.44,0.06,-0.03999999999999998,0.4772,0.5,0.451,0.04899999999999999,-0.014000000000000012,174234,604561,48035,556526,527222
2018-02-04,0.4746,0.514,0.451,0.063,-0.063,0.4966,0.514,0.48,0.03400000000000003,-0.03400000000000003,0.45640000000000003,0.47,0.45,0.019999999999999962,0.0,0.4686,0.48,0.451,0.02899999999999997,0.014000000000000012,256812,712448,50249,662199,-661041
2018-02-11,0.494,0.535,0.455,0.08000000000000002,0.06000000000000005,0.5256,0.58,0.48,0.09999999999999998,0.09699999999999998,0.4728,0.5,0.455,0.044999999999999984,0.02999999999999997,0.493,0.512,0.46399999999999997,0.04800000000000004,0.04800000000000004,57728,149684,22480,127204,10337
2018-02-18,0.512,0.5379999999999999,0.49,0.04799999999999993,-0.030000000000000027,0.535,0.55,0.52,0.030000000000000027,0.010000000000000009,0.495,0.51,0.49,0.020000000000000018,0.0,0.5055000000000001,0.53,0.49,0.040000000000000036,0.01200000000000001,160982,449420,32618,416802,384200
2018-02-25,0.461,0.5,0.44,0.06,-0.06,0.483,0.5,0.462,0.03799999999999998,-0.031000000000000028,0.4478,0.46,0.44,0.020000000000000018,-0.020000000000000018,0.4684,0.485,0.449,0.035999999999999976,-0.01200000000000001,33839,63831,10754,53077,-52657
2018-03-04,0.4516,0.456,0.44,0.016000000000000014,0.016000000000000014,0.4576,0.466,0.45,0.016000000000000014,-0.006000000000000005,0.439,0.44,0.435,0.0050000000000000044,0.0,0.446,0.46,0.43700000000000006,0.022999999999999965,0.01700000000000007,19540,28421,13895,14526,-7285
2018-03-11,0.4996,0.5479999999999999,0.46,0.08799999999999991,0.009999999999999953,0.544,0.56,0.505,0.05500000000000005,-0.04500000000000004,0.4654,0.48200000000000004,0.45,0.03200000000000003,0.01200000000000001,0.4952,0.5329999999999999,0.462,0.0709999999999999,-0.0709999999999999,381765,737000,110178,626822,-626822
2018-03-18,0.47,0.485,0.45,0.034999999999999976,-0.034999999999999976,0.48,0.49,0.469,0.02100000000000002,-0.019000000000000017,0.45640000000000003,0.47,0.45,0.019999999999999962,-0.01200000000000001,0.46699999999999997,0.475,0.451,0.023999999999999966,-0.0010000000000000009,45466,86767,8272,78495,-78495
2018-03-25,0.45375,0.493,0.41200000000000003,0.08099999999999996,-0.08099999999999996,0.46075,0.493,0.419,0.07400000000000001,-0.07400000000000001,0.413,0.451,0.392,0.059,-0.052000000000000046,0.42800000000000005,0.46799999999999997,0.4,0.06799999999999995,-0.06799999999999995,49026,134966,5696,129270,612
2018-04-01,0.4084,0.42,0.396,0.023999999999999966,-0.012999999999999956,0.41919999999999996,0.42,0.418,0.0020000000000000018,-0.0010000000000000009,0.38480000000000003,0.39,0.38,0.010000000000000009,0.010000000000000009,0.3946,0.409,0.38799999999999996,0.02100000000000002,0.0,32959,42199,16272,25927,-20266
2018-04-08,0.421,0.491,0.39299999999999996,0.09800000000000003,0.08999999999999997,0.456,0.5670000000000001,0.41,0.15700000000000008,0.14700000000000008,0.41159999999999997,0.48,0.392,0.08799999999999997,0.08799999999999997,0.4462,0.552,0.392,0.16000000000000003,0.16000000000000003,62683,163239,5591,157648,140349
2018-04-15,0.5342,0.58,0.49,0.08999999999999997,-0.018999999999999906,0.5572,0.585,0.52,0.06499999999999995,-0.018999999999999906,0.495,0.506,0.473,0.03300000000000003,-0.006000000000000005,0.5202,0.5539999999999999,0.495,0.05899999999999994,-0.015000000000000013,140852,477355,21041,456314,8161
2018-04-22,0.4886,0.532,0.43,0.10200000000000004,-0.06,0.536,0.56,0.518,0.04200000000000004,0.02200000000000013,0.4512,0.51,0.337,0.173,-0.15299999999999997,0.5218,0.56,0.501,0.05900000000000005,0.040000000000000036,64129,177367,9079,168288,83721
2018-04-29,0.5284,0.597,0.491,0.10599999999999998,-0.05300000000000005,0.5446,0.605,0.496,0.10899999999999999,-0.09599999999999997,0.5074,0.537,0.486,0.051000000000000045,-0.049000000000000044,0.5256,0.605,0.496,0.10899999999999999,-0.10399999999999998,52897,187019,3309,183710,-172188
2018-05-06,0.4886,0.5,0.473,0.027000000000000024,-0.0040000000000000036,0.4906,0.504,0.473,0.031000000000000028,-0.006000000000000005,0.4804,0.496,0.46399999999999997,0.03200000000000003,0.03200000000000003,0.4828,0.503,0.46399999999999997,0.039000000000000035,0.03200000000000003,8653,37887,212,37675,-37675
2018-05-13,0.4972,0.502,0.495,0.007000000000000006,-0.0010000000000000009,0.5036,0.529,0.495,0.03400000000000003,-0.0010000000000000009,0.49620000000000003,0.502,0.491,0.01100000000000001,-0.0010000000000000009,0.5022,0.529,0.493,0.03600000000000003,-0.0010000000000000009,3615,6158,995,5163,5163
2018-05-20,0.454,0.49700000000000005,0.42700000000000005,0.07,-0.01899999999999996,0.4575,0.49700000000000005,0.42700000000000005,0.07,-0.032999999999999974,0.44325000000000003,0.455,0.426,0.029000000000000026,-0.020000000000000018,0.44675,0.46,0.426,0.03400000000000003,-0.03400000000000003,1959,3187,220,2967,-2967
2018-05-27,0.40625,0.419,0.396,0.022999999999999965,-0.022999999999999965,0.40625,0.419,0.396,0.022999999999999965,-0.022999999999999965,0.4045,0.419,0.392,0.02699999999999997,-0.022999999999999965,0.4045,0.419,0.392,0.02699999999999997,-0.022999999999999965,6691,22077,800,21277,-1997
2018-06-03,0.39525,0.402,0.39,0.01200000000000001,0.0050000000000000044,0.399,0.402,0.397,0.0050000000000000044,0.0030000000000000027,0.39425,0.39799999999999996,0.39,0.007999999999999952,0.0050000000000000044,0.398,0.4,0.397,0.0030000000000000027,0.0030000000000000027,3084,5662,1240,4422,-925
2018-06-10,0.43775000000000003,0.462,0.40700000000000003,0.05499999999999999,0.05499999999999999,0.44825000000000004,0.504,0.40700000000000003,0.09699999999999998,0.09699999999999998,0.41825,0.428,0.40700000000000003,0.020999999999999963,0.020999999999999963,0.41975,0.428,0.40700000000000003,0.020999999999999963,0.020999999999999963,6556,15301,425,14876,14876
2018-06-17,0.4124,0.43,0.39399999999999996,0.03600000000000003,-0.03600000000000003,0.4184,0.46,0.39399999999999996,0.06600000000000006,-0.06600000000000006,0.40640000000000004,0.43,0.386,0.043999999999999984,-0.043999999999999984,0.41240000000000004,0.46,0.386,0.07400000000000001,-0.07400000000000001,6297,17027,1000,16027,-5765
2018-06-24,0.37833333333333335,0.385,0.369,0.016000000000000014,-0.016000000000000014,0.37833333333333335,0.385,0.369,0.016000000000000014,-0.016000000000000014,0.37533333333333335,0.385,0.369,0.016000000000000014,-0.016000000000000014,0.37533333333333335,0.385,0.369,0.016000000000000014,-0.016000000000000014,895,1056,765,291,-291
2018-07-01,0.3655,0.368,0.363,0.0050000000000000044,0.0050000000000000044,0.3655,0.368,0.363,0.0050000000000000044,0.0050000000000000044,0.3655,0.368,0.363,0.0050000000000000044,0.0050000000000000044,0.3655,0.368,0.363,0.0050000000000000044,0.0050000000000000044,265,398,132,266,266
2018-07-08,0.31,0.34700000000000003,0.29,0.05700000000000005,-0.05400000000000005,0.31233333333333335,0.34700000000000003,0.29,0.05700000000000005,-0.04700000000000004,0.292,0.293,0.29,0.0030000000000000027,0.0,0.29433333333333334,0.3,0.29,0.010000000000000009,0.007000000000000006,12850,30935,2015,28920,28920
2018-07-15,0.2796666666666667,0.29,0.26899999999999996,0.02100000000000002,-0.02100000000000002,0.2816666666666667,0.29600000000000004,0.26899999999999996,0.02700000000000008,-0.02700000000000008,0.2796666666666667,0.29,0.26899999999999996,0.02100000000000002,-0.02100000000000002,0.2796666666666667,0.29,0.26899999999999996,0.02100000000000002,-0.02100000000000002,12327,32085,2372,29713,-29713
2018-07-22,0.2833333333333333,0.29,0.28,0.009999999999999953,-0.009999999999999953,0.2866666666666667,0.29,0.28,0.009999999999999953,0.0,0.2793333333333334,0.28,0.278,0.0020000000000000018,-0.0020000000000000018,0.28,0.28,0.28,0.0,0.0,47947,96130,19564,76566,-67983
2018-07-29,0.32733333333333337,0.35700000000000004,0.281,0.07600000000000001,0.07600000000000001,0.3373333333333333,0.361,0.294,0.067,0.06300000000000006,0.322,0.344,0.281,0.06299999999999994,0.06,0.33,0.355,0.294,0.061,0.04700000000000004,16500,37853,703,37150,-37150
2018-08-05,0.316,0.33,0.29,0.040000000000000036,-0.03799999999999998,0.319,0.33,0.299,0.031000000000000028,-0.02899999999999997,0.30266666666666664,0.32799999999999996,0.29,0.03799999999999998,-0.03799999999999998,0.30566666666666664,0.32799999999999996,0.29,0.03799999999999998,-0.02899999999999997,12829,22513,962,21551,21551
2018-08-12,0.2952,0.3,0.28600000000000003,0.013999999999999957,-0.012999999999999956,0.2956,0.302,0.28600000000000003,0.01599999999999996,-0.012999999999999956,0.2948,0.3,0.28600000000000003,0.013999999999999957,-0.010999999999999954,0.2956,0.302,0.28600000000000003,0.01599999999999996,-0.012999999999999956,6493,21251,157,21094,-7990
