Date,ARE_Open_average,ARE_Open_max,ARE_Open_min,ARE_Open_volatility,ARE_Open_change,ARE_High_average,ARE_High_max,ARE_High_min,ARE_High_volatility,ARE_High_change,ARE_Low_average,ARE_Low_max,ARE_Low_min,ARE_Low_volatility,ARE_Low_change,ARE_Close_average,ARE_Close_max,ARE_Close_min,ARE_Close_volatility,ARE_Close_change,ARE_Volume_average,ARE_Volume_max,ARE_Volume_min,ARE_Volume_volatility,ARE_Volume_change
2018-01-14,125.57,125.96,125.28,0.6799999999999926,0.6799999999999926,126.414,127.32,125.9,1.4199999999999875,0.7199999999999989,124.826,125.36,124.25,1.1099999999999994,0.519999999999996,125.816,127.32,124.93,2.3899999999999864,2.3899999999999864,758475,1227147,558247,668900,180382
2018-01-21,126.93599999999999,127.41,126.21,1.2000000000000028,-1.0900000000000034,127.306,127.93,126.21,1.720000000000013,-1.6600000000000108,125.688,126.8,124.17,2.6299999999999955,-2.6299999999999955,126.44800000000001,127.67,124.51,3.1599999999999966,-3.1599999999999966,489620,570715,365743,204972,46666
2018-01-28,125.884,129.7,123.94,5.759999999999991,-1.5100000000000051,127.268,130.41,124.43,5.97999999999999,-1.6899999999999977,123.34400000000001,125.87,119.68,6.189999999999998,-3.6599999999999966,124.934,129.7,119.88,9.819999999999993,-5.8700000000000045,805376,926192,672220,253972,124733
2018-02-04,118.108,119.11,115.83,3.280000000000001,-0.29999999999999716,120.034,120.91,118.91,2.0,-0.6099999999999994,115.634,117.77,114.0,3.769999999999996,-1.0900000000000034,117.84,119.08,114.58,4.5,0.539999999999992,992004,1065853,920817,145036,-130859
2018-02-11,120.16499999999999,121.9,118.85,3.0500000000000114,3.0500000000000114,121.565,123.18,120.45,2.730000000000004,2.3200000000000074,119.4125,121.73,117.86,3.8700000000000045,3.8700000000000045,121.205,122.66,120.06,2.5999999999999943,2.299999999999997,606741,792487,498772,293715,-216530
2018-02-18,121.118,123.17,119.07,4.1000000000000085,0.8900000000000006,122.406,123.94,120.8,3.1400000000000006,-0.539999999999992,120.01,121.69,118.32,3.3700000000000045,0.8900000000000006,121.08,123.38,118.43,4.949999999999989,2.4099999999999966,510842,774519,273958,500561,-465566
2018-02-25,122.054,123.15,120.81,2.3400000000000034,-0.38000000000000966,123.888,125.83,123.1,2.730000000000004,2.269999999999996,121.12,122.52,120.22,2.299999999999997,2.069999999999993,122.646,124.99,120.84,4.1499999999999915,4.1499999999999915,635339,848276,512203,336073,75348
2018-03-04,125.64999999999999,126.27,124.91,1.3599999999999994,1.0400000000000063,126.274,126.55,125.76,0.789999999999992,0.789999999999992,124.558,125.47,123.18,2.289999999999992,2.289999999999992,125.768,126.03,125.41,0.6200000000000045,0.6200000000000045,526906,714545,388090,326455,125093
2018-03-11,126.928,128.25,126.26,1.9899999999999949,1.9899999999999949,127.868,128.57,127.32,1.25,0.960000000000008,126.074,126.5,125.46,1.0400000000000063,0.8100000000000023,127.104,128.24,126.4,1.8400000000000034,0.6799999999999926,644450,1269042,436725,832317,50773
2018-03-18,124.068,127.36,119.74,7.6200000000000045,-7.6200000000000045,124.854,128.21,121.35,6.860000000000014,-6.860000000000014,121.842,125.91,118.06,7.849999999999994,-7.1499999999999915,122.728,126.39,118.6,7.790000000000006,-5.280000000000001,756349,1061627,364994,696633,143558
