Date,JOBS_Open_average,JOBS_Open_max,JOBS_Open_min,JOBS_Open_volatility,JOBS_Open_change,JOBS_High_average,JOBS_High_max,JOBS_High_min,JOBS_High_volatility,JOBS_High_change,JOBS_Low_average,JOBS_Low_max,JOBS_Low_min,JOBS_Low_volatility,JOBS_Low_change,JOBS_Close_average,JOBS_Close_max,JOBS_Close_min,JOBS_Close_volatility,JOBS_Close_change,JOBS_Volume_average,JOBS_Volume_max,JOBS_Volume_min,JOBS_Volume_volatility,JOBS_Volume_change
2018-01-14,67.06,67.6,66.2,1.3999999999999915,1.1199999999999903,68.046,68.53,67.79,0.7399999999999949,0.7399999999999949,66.548,66.87,66.01,0.8599999999999994,0.8599999999999994,67.246,68.13,66.63,1.5,1.5,306822,957108,65052,892056,12897
2018-01-21,68.58,69.07,68.13,0.9399999999999977,0.9399999999999977,68.926,69.89,68.42,1.4699999999999989,1.4099999999999966,68.078,68.87,67.71,1.1600000000000108,1.0300000000000011,68.516,69.12,68.07,1.0500000000000114,0.8600000000000136,163031,280168,100217,179951,-139163
2018-01-28,69.588,70.82,68.6,2.219999999999999,0.09000000000000341,70.886,71.77,70.09,1.6799999999999926,0.3100000000000023,68.71,69.72,67.86,1.8599999999999994,-0.14000000000000057,69.614,71.15,68.09,3.0600000000000023,-1.6199999999999903,212513,324608,94133,230475,-186177
2018-02-04,67.146,67.46,66.78,0.6799999999999926,-0.28999999999999204,68.388,69.0,67.89,1.1099999999999994,-1.0100000000000051,65.648,67.23,64.02,3.210000000000008,1.8299999999999983,66.91799999999999,67.8,66.28,1.519999999999996,-1.4899999999999949,165915,257112,96210,160902,40554
2018-02-11,65.915,67.0,64.11,2.8900000000000006,0.8199999999999932,67.0575,68.26,66.18,2.0799999999999983,2.0799999999999983,65.0525,67.0,63.12,3.8800000000000026,3.8800000000000026,66.2475,67.85,64.09,3.759999999999991,3.759999999999991,158857,201821,106983,94838,-25228
2018-02-18,68.734,69.73,67.11,2.6200000000000045,2.6200000000000045,69.75,70.45,68.37,2.0799999999999983,2.0799999999999983,67.23,68.6,65.28,3.319999999999993,-1.7199999999999989,68.486,69.59,65.58,4.010000000000005,-2.739999999999995,132222,203955,73198,130757,58343
2018-02-25,67.86,74.1,63.4,10.699999999999996,9.030000000000001,70.63,77.05,66.2,10.849999999999994,9.659999999999997,66.658,73.5,62.59,10.909999999999997,8.480000000000004,69.712,76.39,64.51,11.879999999999995,10.289999999999992,276850,557575,101167,456408,456408
2018-03-04,81.026,83.73,76.39,7.340000000000003,7.340000000000003,82.666,83.94,80.17,3.769999999999996,3.769999999999996,80.226,82.52,75.72,6.799999999999997,6.799999999999997,82.412,83.71,79.92,3.789999999999992,3.280000000000001,410770,607788,275778,332010,-277786
2018-03-11,82.544,83.7,81.55,2.1500000000000057,0.20000000000000284,83.66199999999999,85.39,82.0,3.3900000000000006,0.9200000000000017,81.616,82.88,81.0,1.8799999999999955,1.289999999999992,82.422,83.8,81.46,2.3400000000000034,2.2099999999999937,251626,364380,97121,267259,-18176
2018-03-18,85.832,87.1,84.18,2.9199999999999875,2.9199999999999875,87.628,89.31,85.76,3.549999999999997,2.039999999999992,85.214,86.11,83.97,2.1400000000000006,2.1400000000000006,86.306,87.61,85.31,2.299999999999997,1.9599999999999937,196513,287396,109451,177945,31620
2018-03-25,86.4525,88.0,85.84,2.1599999999999966,-1.9200000000000017,87.32249999999999,88.8,86.74,2.0600000000000023,-2.0600000000000023,84.735,85.25,84.3,0.9500000000000028,-0.9200000000000017,85.6325,86.04,85.06,0.980000000000004,-0.7099999999999937,215552,297311,73953,223358,-182071
2018-04-01,86.928,87.85,85.43,2.4199999999999875,2.1299999999999955,88.69,89.58,87.83,1.75,1.6000000000000085,86.378,87.56,84.29,3.269999999999996,3.269999999999996,87.746,88.88,87.25,1.6299999999999955,1.5499999999999972,211030,413632,120511,293121,-86245
2018-04-08,91.09,92.63,89.64,2.989999999999995,2.8299999999999983,92.238,92.63,91.42,1.2099999999999937,0.6700000000000017,89.438,90.45,88.2,2.25,0.23999999999999488,90.572,91.81,88.29,3.519999999999996,0.3299999999999983,383440,765506,178832,586674,-362049
2018-04-15,90.88799999999999,92.35,89.32,3.030000000000001,-1.7900000000000063,91.696,93.16,90.16,3.0,-1.6499999999999915,89.202,91.0,87.0,4.0,-3.0,90.054,92.51,87.93,4.579999999999998,-2.4399999999999977,172762,247047,115925,131122,-11101
2018-04-22,85.058,88.6,81.59,7.009999999999991,-7.009999999999991,85.946,89.03,83.67,5.359999999999999,-5.359999999999999,83.214,87.5,81.02,6.480000000000004,-6.459999999999994,83.898,87.83,81.34,6.489999999999995,-5.289999999999992,190720,259836,134147,125689,49995
2018-04-29,86.94,94.49,82.52,11.969999999999999,11.969999999999999,90.05,98.36,84.82,13.540000000000006,13.540000000000006,86.532,94.49,82.13,12.36,12.36,89.252,97.09,84.57,12.52000000000001,12.52000000000001,268035,506937,106660,400277,224619
2018-05-06,98.11,100.78,96.34,4.439999999999998,1.759999999999991,99.896,102.51,97.79,4.719999999999999,1.8900000000000006,97.112,98.08,95.02,3.0600000000000023,3.0600000000000023,98.786,101.76,97.23,4.530000000000001,1.6599999999999966,263026,403929,105538,298391,-168723
2018-05-13,102.866,104.91,98.63,6.280000000000001,6.079999999999998,104.91799999999999,106.6,102.0,4.599999999999994,2.989999999999995,101.63199999999999,103.31,98.63,4.680000000000007,4.579999999999998,103.62,104.8,101.39,3.4099999999999966,3.4099999999999966,310290,442162,151465,290697,-98720
2018-05-20,105.3625,107.33,102.95,4.3799999999999955,2.3299999999999983,107.775,109.76,106.25,3.510000000000005,3.3700000000000045,104.19749999999999,105.69,102.64,3.049999999999997,1.9500000000000028,105.6575,107.17,103.82,3.3500000000000085,1.960000000000008,246250,295050,214856,80194,21188
2018-05-27,107.158,109.98,105.49,4.490000000000009,4.490000000000009,109.444,112.59,106.54,6.049999999999997,6.049999999999997,106.312,109.72,104.31,5.409999999999997,5.409999999999997,108.494,112.12,106.1,6.02000000000001,6.02000000000001,912080,2856290,330278,2526012,-121343
2018-06-03,110.416,113.98,105.97,8.010000000000005,-1.740000000000009,112.186,114.62,110.25,4.3700000000000045,-1.7800000000000011,107.602,111.2,103.45,7.75,-3.8400000000000034,109.614,113.06,105.85,7.210000000000008,-4.859999999999999,434328,860160,272603,587557,-561409
