Date,SPDR S&P 500 Fossil Fuel Reserves Free_Open_average,SPDR S&P 500 Fossil Fuel Reserves Free_Open_max,SPDR S&P 500 Fossil Fuel Reserves Free_Open_min,SPDR S&P 500 Fossil Fuel Reserves Free_Open_volatility,SPDR S&P 500 Fossil Fuel Reserves Free_Open_change,SPDR S&P 500 Fossil Fuel Reserves Free_High_average,SPDR S&P 500 Fossil Fuel Reserves Free_High_max,SPDR S&P 500 Fossil Fuel Reserves Free_High_min,SPDR S&P 500 Fossil Fuel Reserves Free_High_volatility,SPDR S&P 500 Fossil Fuel Reserves Free_High_change,SPDR S&P 500 Fossil Fuel Reserves Free_Low_average,SPDR S&P 500 Fossil Fuel Reserves Free_Low_max,SPDR S&P 500 Fossil Fuel Reserves Free_Low_min,SPDR S&P 500 Fossil Fuel Reserves Free_Low_volatility,SPDR S&P 500 Fossil Fuel Reserves Free_Low_change,SPDR S&P 500 Fossil Fuel Reserves Free_Close_average,SPDR S&P 500 Fossil Fuel Reserves Free_Close_max,SPDR S&P 500 Fossil Fuel Reserves Free_Close_min,SPDR S&P 500 Fossil Fuel Reserves Free_Close_volatility,SPDR S&P 500 Fossil Fuel Reserves Free_Close_change
2018-07-15,68.03,68.03,68.03,0.0,0.0,68.03,68.03,68.03,0.0,0.0,67.73,67.73,67.73,0.0,0.0,67.95,67.95,67.95,0.0,0.0
2018-07-22,68.19,68.19,68.19,0.0,0.0,68.19,68.19,68.19,0.0,0.0,67.86,67.86,67.86,0.0,0.0,67.86,67.86,67.86,0.0,0.0
2018-07-29,68.99,68.99,68.99,0.0,0.0,69.23,69.23,69.23,0.0,0.0,68.99,68.99,68.99,0.0,0.0,69.16,69.16,69.16,0.0,0.0
2018-08-05,68.98,68.98,68.98,0.0,0.0,68.98,68.98,68.98,0.0,0.0,68.52,68.52,68.52,0.0,0.0,68.52,68.52,68.52,0.0,0.0
2018-08-12,69.86,69.86,69.86,0.0,0.0,69.86,69.86,69.86,0.0,0.0,69.46,69.46,69.46,0.0,0.0,69.53,69.53,69.53,0.0,0.0
2018-08-19,70.23,70.23,70.23,0.0,0.0,70.53,70.53,70.53,0.0,0.0,70.23,70.23,70.23,0.0,0.0,70.47,70.47,70.47,0.0,0.0
2018-08-26,70.9,70.9,70.9,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.36,70.36,70.36,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2018-09-02,70.41,70.41,70.41,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.1,70.1,70.1,0.0,0.0,70.14,70.14,70.14,0.0,0.0
2018-09-09,70.72,70.72,70.72,0.0,0.0,70.72,70.72,70.72,0.0,0.0,70.4,70.4,70.4,0.0,0.0,70.4,70.4,70.4,0.0,0.0
2018-09-16,71.17,71.17,71.17,0.0,0.0,71.17,71.17,71.17,0.0,0.0,70.64,70.64,70.64,0.0,0.0,70.73,70.73,70.73,0.0,0.0
2018-09-23,70.78,70.78,70.78,0.0,0.0,71.19,71.19,71.19,0.0,0.0,70.78,70.78,70.78,0.0,0.0,70.82,70.82,70.82,0.0,0.0
2018-09-30,69.97,69.97,69.97,0.0,0.0,69.97,69.97,69.97,0.0,0.0,69.28,69.28,69.28,0.0,0.0,69.67,69.67,69.67,0.0,0.0
2018-10-07,67.13,67.13,67.13,0.0,0.0,67.13,67.13,67.13,0.0,0.0,66.86,66.86,66.86,0.0,0.0,66.99,66.99,66.99,0.0,0.0
2018-10-14,67.14,67.14,67.14,0.0,0.0,67.14,67.14,67.14,0.0,0.0,66.72,66.72,66.72,0.0,0.0,66.86,66.86,66.86,0.0,0.0
2018-10-21,65.34,65.34,65.34,0.0,0.0,65.85,65.85,65.85,0.0,0.0,64.21,64.21,64.21,0.0,0.0,64.21,64.21,64.21,0.0,0.0
2018-10-28,66.82,66.82,66.82,0.0,0.0,66.89,66.89,66.89,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.89,66.89,66.89,0.0,0.0
2018-11-04,67.41,67.41,67.41,0.0,0.0,67.41,67.41,67.41,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.1,66.1,66.1,0.0,0.0
2018-11-11,66.57,66.57,66.57,0.0,0.0,66.57,66.57,66.57,0.0,0.0,65.27,65.27,65.27,0.0,0.0,65.28,65.28,65.28,0.0,0.0
2018-11-18,64.75,64.75,64.75,0.0,0.0,64.89,64.89,64.89,0.0,0.0,64.58,64.58,64.58,0.0,0.0,64.82,64.82,64.82,0.0,0.0
2018-11-25,67.9,67.9,67.9,0.0,0.0,68.07,68.07,68.07,0.0,0.0,67.47,67.47,67.47,0.0,0.0,67.75,67.75,67.75,0.0,0.0
2018-12-02,64.5,64.5,64.5,0.0,0.0,64.5,64.5,64.5,0.0,0.0,63.36,63.36,63.36,0.0,0.0,64.16,64.16,64.16,0.0,0.0
2018-12-09,62.45,62.45,62.45,0.0,0.0,63.14,63.14,63.14,0.0,0.0,61.71,61.71,61.71,0.0,0.0,61.8,61.8,61.8,0.0,0.0
2018-12-16,57.94,57.94,57.94,0.0,0.0,58.31,58.31,58.31,0.0,0.0,57.18,57.18,57.18,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2018-12-23,60.65,60.65,60.65,0.0,0.0,60.98,60.98,60.98,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.94,60.94,60.94,0.0,0.0
2018-12-30,61.34,61.34,61.34,0.0,0.0,62.11,62.11,62.11,0.0,0.0,61.34,61.34,61.34,0.0,0.0,61.91,61.91,61.91,0.0,0.0
2019-01-06,62.51,62.51,62.51,0.0,0.0,62.77,62.77,62.77,0.0,0.0,62.42,62.42,62.42,0.0,0.0,62.65,62.65,62.65,0.0,0.0
2019-01-13,64.62,64.62,64.62,0.0,0.0,64.94,64.94,64.94,0.0,0.0,64.33,64.33,64.33,0.0,0.0,64.67,64.67,64.67,0.0,0.0
2019-01-20,64.22,64.22,64.22,0.0,0.0,64.22,64.22,64.22,0.0,0.0,63.78,63.78,63.78,0.0,0.0,64.1,64.1,64.1,0.0,0.0
2019-01-27,65.81,65.81,65.81,0.0,0.0,66.16,66.16,66.16,0.0,0.0,65.58,65.58,65.58,0.0,0.0,66.16,66.16,66.16,0.0,0.0
2019-02-03,66.04,66.04,66.04,0.0,0.0,66.04,66.04,66.04,0.0,0.0,65.74,65.74,65.74,0.0,0.0,65.8,65.8,65.8,0.0,0.0
2019-02-10,67.12,67.12,67.12,0.0,0.0,67.43,67.43,67.43,0.0,0.0,67.06,67.06,67.06,0.0,0.0,67.43,67.43,67.43,0.0,0.0
2019-02-17,68.32,68.32,68.32,0.0,0.0,68.47,68.47,68.47,0.0,0.0,68.07,68.07,68.07,0.0,0.0,68.07,68.07,68.07,0.0,0.0
2019-02-24,68.51,68.51,68.51,0.0,0.0,68.51,68.51,68.51,0.0,0.0,67.34,67.34,67.34,0.0,0.0,67.8,67.8,67.8,0.0,0.0
2019-03-03,66.82,66.82,66.82,0.0,0.0,67.75,67.75,67.75,0.0,0.0,66.82,66.82,66.82,0.0,0.0,67.7,67.7,67.7,0.0,0.0
2019-03-10,68.59,68.59,68.59,0.0,0.0,68.76,68.76,68.76,0.0,0.0,68.33,68.33,68.33,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2019-03-17,67.87,67.87,67.87,0.0,0.0,68.0,68.0,68.0,0.0,0.0,67.51,67.51,67.51,0.0,0.0,67.93,67.93,67.93,0.0,0.0
2019-03-24,69.24,69.24,69.24,0.0,0.0,69.51,69.51,69.51,0.0,0.0,69.19,69.19,69.19,0.0,0.0,69.51,69.51,69.51,0.0,0.0
2019-03-31,70.16,70.16,70.16,0.0,0.0,70.36,70.36,70.36,0.0,0.0,69.94,69.94,69.94,0.0,0.0,70.36,70.36,70.36,0.0,0.0
2019-04-07,70.5,70.5,70.5,0.0,0.0,70.6,70.6,70.6,0.0,0.0,70.42,70.42,70.42,0.0,0.0,70.59,70.59,70.59,0.0,0.0
2019-04-14,70.58,70.58,70.58,0.0,0.0,70.64,70.64,70.64,0.0,0.0,70.39,70.39,70.39,0.0,0.0,70.64,70.64,70.64,0.0,0.0
2019-04-21,71.56,71.56,71.56,0.0,0.0,71.79,71.79,71.79,0.0,0.0,71.56,71.56,71.56,0.0,0.0,71.62,71.62,71.62,0.0,0.0
2019-04-28,70.76,70.76,70.76,0.0,0.0,71.71,71.71,71.71,0.0,0.0,70.37,70.37,70.37,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2019-05-05,69.15,69.15,69.15,0.0,0.0,69.15,69.15,69.15,0.0,0.0,68.25,68.25,68.25,0.0,0.0,68.26,68.26,68.26,0.0,0.0
2019-05-12,69.66,69.66,69.66,0.0,0.0,69.66,69.66,69.66,0.0,0.0,68.95,68.95,68.95,0.0,0.0,69.01,69.01,69.01,0.0,0.0
2019-05-19,69.25,69.25,69.25,0.0,0.0,69.25,69.25,69.25,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.82,68.82,68.82,0.0,0.0
2019-05-26,67.0,67.0,67.0,0.0,0.0,67.26,67.26,67.26,0.0,0.0,66.65,66.65,66.65,0.0,0.0,66.65,66.65,66.65,0.0,0.0
2019-06-02,70.32,70.32,70.32,0.0,0.0,70.82,70.82,70.82,0.0,0.0,70.32,70.32,70.32,0.0,0.0,70.38,70.38,70.38,0.0,0.0
2019-06-09,70.67,70.67,70.67,0.0,0.0,70.72,70.72,70.72,0.0,0.0,70.59,70.59,70.59,0.0,0.0,70.59,70.59,70.59,0.0,0.0
2019-06-16,71.91,71.91,71.91,0.0,0.0,71.91,71.91,71.91,0.0,0.0,71.62,71.62,71.62,0.0,0.0,71.62,71.62,71.62,0.0,0.0
2019-06-23,72.52,72.52,72.52,0.0,0.0,72.52,72.52,72.52,0.0,0.0,71.8,71.8,71.8,0.0,0.0,72.08,72.08,72.08,0.0,0.0
2019-06-30,72.65,72.65,72.65,0.0,0.0,72.65,72.65,72.65,0.0,0.0,72.19,72.19,72.19,0.0,0.0,72.44,72.44,72.44,0.0,0.0
2019-07-07,73.52,73.52,73.52,0.0,0.0,73.52,73.52,73.52,0.0,0.0,73.3,73.3,73.3,0.0,0.0,73.42,73.42,73.42,0.0,0.0
2019-07-14,72.76,72.76,72.76,0.0,0.0,72.81,72.81,72.81,0.0,0.0,72.58,72.58,72.58,0.0,0.0,72.72,72.72,72.72,0.0,0.0
2019-07-21,73.79,73.79,73.79,0.0,0.0,73.79,73.79,73.79,0.0,0.0,73.49,73.49,73.49,0.0,0.0,73.71,73.71,73.71,0.0,0.0
2019-07-28,70.94,70.94,70.94,0.0,0.0,70.94,70.94,70.94,0.0,0.0,68.96,68.96,68.96,0.0,0.0,69.23,69.23,69.23,0.0,0.0
2019-08-04,71.0,71.0,71.0,0.0,0.0,71.0,71.0,71.0,0.0,0.0,70.28,70.28,70.28,0.0,0.0,70.44,70.44,70.44,0.0,0.0
2019-08-11,71.63,71.63,71.63,0.0,0.0,71.63,71.63,71.63,0.0,0.0,71.32,71.32,71.32,0.0,0.0,71.52,71.52,71.52,0.0,0.0
2019-08-18,70.49,70.49,70.49,0.0,0.0,70.49,70.49,70.49,0.0,0.0,69.96,69.96,69.96,0.0,0.0,70.3,70.3,70.3,0.0,0.0
2019-08-25,71.92,71.92,71.92,0.0,0.0,71.92,71.92,71.92,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.63,71.63,71.63,0.0,0.0
2019-09-01,73.16,73.16,73.16,0.0,0.0,73.16,73.16,73.16,0.0,0.0,72.76,72.76,72.76,0.0,0.0,72.84,72.84,72.84,0.0,0.0
2019-09-08,73.33,73.33,73.33,0.0,0.0,73.37,73.37,73.37,0.0,0.0,73.12,73.12,73.12,0.0,0.0,73.26,73.26,73.26,0.0,0.0
2019-09-15,72.87,72.87,72.87,0.0,0.0,73.33,73.33,73.33,0.0,0.0,72.82,72.82,72.82,0.0,0.0,73.25,73.25,73.25,0.0,0.0
2019-09-22,72.63,72.63,72.63,0.0,0.0,72.73,72.73,72.73,0.0,0.0,72.42,72.42,72.42,0.0,0.0,72.65,72.65,72.65,0.0,0.0
2019-09-29,72.06,72.06,72.06,0.0,0.0,72.34,72.34,72.34,0.0,0.0,71.75,71.75,71.75,0.0,0.0,71.85,71.85,71.85,0.0,0.0
2019-10-06,72.67,72.67,72.67,0.0,0.0,73.26,73.26,73.26,0.0,0.0,72.49,72.49,72.49,0.0,0.0,72.49,72.49,72.49,0.0,0.0
2019-10-13,73.48,73.48,73.48,0.0,0.0,73.95,73.95,73.95,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.95,73.95,73.95,0.0,0.0
2019-10-20,74.19,74.19,74.19,0.0,0.0,74.64,74.64,74.64,0.0,0.0,74.19,74.19,74.19,0.0,0.0,74.54,74.54,74.54,0.0,0.0
2019-10-27,75.24,75.24,75.24,0.0,0.0,75.5,75.5,75.5,0.0,0.0,75.15,75.15,75.15,0.0,0.0,75.22,75.22,75.22,0.0,0.0
2019-11-03,75.62,75.62,75.62,0.0,0.0,75.62,75.62,75.62,0.0,0.0,75.44,75.44,75.44,0.0,0.0,75.5,75.5,75.5,0.0,0.0
2019-11-10,76.35,76.35,76.35,0.0,0.0,76.74,76.74,76.74,0.0,0.0,76.2,76.2,76.2,0.0,0.0,76.59,76.59,76.59,0.0,0.0
2019-11-17,76.54,76.54,76.54,0.0,0.0,76.82,76.82,76.82,0.0,0.0,76.54,76.54,76.54,0.0,0.0,76.82,76.82,76.82,0.0,0.0
2019-11-24,77.24,77.24,77.24,0.0,0.0,77.24,77.24,77.24,0.0,0.0,76.32,76.32,76.32,0.0,0.0,76.41,76.41,76.41,0.0,0.0
2019-12-01,77.14,77.14,77.14,0.0,0.0,77.27,77.27,77.27,0.0,0.0,76.96,76.96,76.96,0.0,0.0,76.98,76.98,76.98,0.0,0.0
2019-12-08,78.3,78.3,78.3,0.0,0.0,78.58,78.58,78.58,0.0,0.0,78.25,78.25,78.25,0.0,0.0,78.33,78.33,78.33,0.0,0.0
2019-12-15,79.11,79.11,79.11,0.0,0.0,79.62,79.62,79.62,0.0,0.0,78.76,78.76,78.76,0.0,0.0,78.76,78.76,78.76,0.0,0.0
2019-12-22,79.26,79.26,79.26,0.0,0.0,79.26,79.26,79.26,0.0,0.0,78.57,78.57,78.57,0.0,0.0,78.7,78.7,78.7,0.0,0.0
2019-12-29,78.95,78.95,78.95,0.0,0.0,79.31,79.31,79.31,0.0,0.0,78.59,78.59,78.59,0.0,0.0,79.06,79.06,79.06,0.0,0.0
