Date,NENStock_Open_average,NENStock_Open_max,NENStock_Open_min,NENStock_Open_volatility,NENStock_Open_change,NENStock_High_average,NENStock_High_max,NENStock_High_min,NENStock_High_volatility,NENStock_High_change,NENStock_Low_average,NENStock_Low_max,NENStock_Low_min,NENStock_Low_volatility,NENStock_Low_change,NENStock_Close_average,NENStock_Close_max,NENStock_Close_min,NENStock_Close_volatility,NENStock_Close_change,NENStock_Volume_average,NENStock_Volume_max,NENStock_Volume_min,NENStock_Volume_volatility,NENStock_Volume_change
2018-01-14,72.625,72.7,72.5,0.20000000000000284,-0.09999999999999432,72.7,73.0,72.5,0.5,-0.09999999999999432,72.605,72.7,72.48,0.21999999999999886,-0.060000000000002274,72.64500000000001,72.86,72.48,0.37999999999999545,-0.060000000000002274,395,1130,110,1020,-60
2018-01-21,72.55,72.6,72.5,0.09999999999999432,-0.09999999999999432,72.55,72.6,72.5,0.09999999999999432,-0.09999999999999432,72.55,72.6,72.5,0.09999999999999432,-0.09999999999999432,72.55,72.6,72.5,0.09999999999999432,-0.09999999999999432,0,0,0,0,0
2018-01-28,72.225,72.25,72.2,0.04999999999999716,-0.04999999999999716,72.4,72.5,72.3,0.20000000000000284,0.20000000000000284,72.225,72.25,72.2,0.04999999999999716,-0.04999999999999716,72.4,72.5,72.3,0.20000000000000284,0.20000000000000284,469,565,374,191,191
2018-02-04,71.155,71.2,71.11,0.09000000000000341,0.09000000000000341,71.155,71.2,71.11,0.09000000000000341,0.09000000000000341,71.13,71.15,71.11,0.04000000000000625,0.04000000000000625,71.13,71.15,71.11,0.04000000000000625,0.04000000000000625,40,80,0,80,80
2018-02-11,71.16666666666667,71.5,71.0,0.5,0.0,71.29,71.5,71.0,0.5,0.37000000000000455,70.76666666666667,71.1,70.2,0.8999999999999915,0.7999999999999972,70.89,71.37,70.2,1.1700000000000017,1.1700000000000017,117,139,84,55,9
2018-02-18,70.725,71.25,70.2,1.0499999999999972,-1.0499999999999972,71.0,71.25,70.75,0.5,-0.5,70.725,71.25,70.2,1.0499999999999972,-1.0499999999999972,71.0,71.25,70.75,0.5,-0.5,221,243,200,43,43
2018-02-25,70.65,71.05,70.0,1.0499999999999972,0.5,70.825,71.05,70.55,0.5,0.5,70.5125,71.05,70.0,1.0499999999999972,1.0499999999999972,70.8,71.05,70.45,0.5999999999999943,0.5999999999999943,208,553,0,553,-553
2018-03-04,70.3,70.3,70.3,0.0,0.0,70.3,70.3,70.3,0.0,0.0,70.3,70.3,70.3,0.0,0.0,70.3,70.3,70.3,0.0,0.0,28,28,28,0,0
2018-03-11,70.41499999999999,71.05,69.78,1.269999999999996,1.269999999999996,70.41499999999999,71.05,69.78,1.269999999999996,1.269999999999996,70.015,70.25,69.78,0.46999999999999886,0.46999999999999886,70.015,70.25,69.78,0.46999999999999886,0.46999999999999886,2,4,0,4,4
2018-03-18,70.25,70.25,70.25,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.25,70.25,70.25,0.0,0.0,70.25,70.25,70.25,0.0,0.0,0,0,0,0,0
2018-03-25,69.26249999999999,69.85,68.85,1.0,0.3499999999999943,69.5875,70.1,68.85,1.25,0.5999999999999943,69.13749999999999,69.85,68.85,1.0,0.8499999999999943,69.4625,70.1,68.85,1.25,1.0999999999999943,237,407,100,307,-120
2018-04-01,69.775,70.4,69.1,1.3000000000000114,0.4000000000000057,70.0375,70.4,69.5,0.9000000000000057,-0.6500000000000057,69.63749999999999,70.1,69.1,1.0,0.4000000000000057,69.9,70.15,69.5,0.6500000000000057,-0.6500000000000057,128,311,1,310,99
2018-04-08,69.44999999999999,70.1,68.8,1.2999999999999972,-1.2999999999999972,69.64,70.13,69.15,0.9799999999999898,-0.9799999999999898,69.44999999999999,70.1,68.8,1.2999999999999972,-1.2999999999999972,69.64,70.13,69.15,0.9799999999999898,-0.9799999999999898,202,401,3,398,-398
2018-04-15,69.55,69.55,69.55,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.0,69.0,69.0,0.0,0.0,69.0,69.0,69.0,0.0,0.0,202,202,202,0,0
2018-04-22,67.8,68.0,67.5,0.5,-0.4000000000000057,68.83333333333333,69.5,68.0,1.5,0.5,67.76666666666667,68.0,67.5,0.5,-0.29999999999999716,68.43333333333334,69.5,67.8,1.7000000000000028,1.7000000000000028,165,310,85,225,-225
2018-04-29,67.85,68.85,67.05,1.7999999999999972,-1.7999999999999972,68.32333333333334,68.85,67.65,1.1999999999999886,-0.37999999999999545,66.97333333333333,67.06,66.81,0.25,-0.010000000000005116,67.44666666666667,68.47,66.81,1.6599999999999966,1.4099999999999966,148,324,36,288,-50
2018-05-06,69.3,69.3,69.3,0.0,0.0,69.3,69.3,69.3,0.0,0.0,68.22,68.22,68.22,0.0,0.0,68.22,68.22,68.22,0.0,0.0,10,10,10,0,0
2018-05-13,66.8775,67.25,66.25,1.0,-0.6599999999999966,67.0525,67.25,66.91,0.3400000000000034,0.04000000000000625,66.7775,67.25,66.25,1.0,-0.6599999999999966,66.95,67.25,66.7,0.5499999999999972,0.030000000000001137,384,925,25,900,261
2018-05-20,66.78,67.5,65.37,2.1299999999999955,-1.6799999999999926,66.78,67.5,65.37,2.1299999999999955,-1.6799999999999926,66.305,67.2,65.37,1.8299999999999983,-1.6799999999999926,66.305,67.2,65.37,1.8299999999999983,-1.6799999999999926,191,515,0,515,0
2018-05-27,65.65,66.2,65.2,1.0,-0.3499999999999943,66.4,66.75,66.2,0.5499999999999972,-0.5,65.63333333333334,66.2,65.2,1.0,-0.29999999999999716,66.4,66.75,66.2,0.5499999999999972,-0.5,529,1327,0,1327,-1067
2018-06-03,66.075,66.7,65.45,1.25,-1.25,66.35,66.7,66.0,0.7000000000000028,-0.7000000000000028,65.825,66.2,65.45,0.75,-0.75,66.1,66.2,66.0,0.20000000000000284,-0.20000000000000284,442,500,384,116,-116
2018-06-10,66.67,67.3,66.11,1.1899999999999977,-1.1899999999999977,66.67,67.3,66.11,1.1899999999999977,-1.1899999999999977,66.67,67.3,66.11,1.1899999999999977,-1.1899999999999977,66.67,67.3,66.11,1.1899999999999977,-1.1899999999999977,66,200,0,200,-200
2018-06-17,66.75,67.9,66.0,1.9000000000000057,1.9000000000000057,66.75,67.9,66.0,1.9000000000000057,1.9000000000000057,66.5275,67.5,66.0,1.5,1.5,66.5275,67.5,66.0,1.5,1.5,90,200,0,200,161
2018-06-24,66.52,67.15,65.0,2.1500000000000057,0.45000000000000284,67.388,68.0,67.0,1.0,-0.3399999999999892,66.49,67.0,65.0,2.0,0.29999999999999716,67.358,68.0,67.0,1.0,-0.4899999999999949,207,693,20,673,-101
2018-07-01,68.975,69.95,68.0,1.9500000000000028,1.9500000000000028,69.375,69.95,68.8,1.1500000000000057,1.1500000000000057,68.975,69.95,68.0,1.9500000000000028,1.9500000000000028,69.375,69.95,68.8,1.1500000000000057,1.1500000000000057,92,124,61,63,63
2018-07-08,68.26666666666667,69.7,67.05,2.6500000000000057,-2.6500000000000057,68.26666666666667,69.7,67.05,2.6500000000000057,-2.6500000000000057,68.0,68.9,67.05,1.8500000000000085,-1.8500000000000085,68.0,68.9,67.05,1.8500000000000085,-1.8500000000000085,0,1,0,1,-1
2018-07-15,67.5,68.1,67.0,1.0999999999999943,0.4000000000000057,67.71666666666667,68.1,67.05,1.0499999999999972,0.9500000000000028,67.5,68.1,67.0,1.0999999999999943,0.4000000000000057,67.71666666666667,68.1,67.05,1.0499999999999972,0.9500000000000028,76,130,0,130,-30
2018-07-22,67.4,67.85,67.0,0.8499999999999943,-0.5999999999999943,67.5125,68.05,67.0,1.0499999999999972,-1.0499999999999972,67.0,67.0,67.0,0.0,0.0,67.2625,68.05,67.0,1.0499999999999972,-1.0499999999999972,2830,10150,150,10000,-371
2018-07-29,66.675,67.0,66.35,0.6500000000000057,-0.6500000000000057,67.0,67.0,67.0,0.0,0.0,66.675,67.0,66.35,0.6500000000000057,-0.6500000000000057,67.0,67.0,67.0,0.0,0.0,50,100,1,99,-99
2018-08-05,66.41666666666667,66.7,66.2,0.5,-0.14999999999999147,66.56666666666666,66.8,66.2,0.5999999999999943,-0.5999999999999943,66.36666666666667,66.7,66.2,0.5,0.0,66.56666666666666,66.8,66.2,0.5999999999999943,-0.5999999999999943,486,1100,103,997,-153
2018-08-12,65.1375,66.0,64.5,1.5,0.6500000000000057,65.1375,66.0,64.5,1.5,0.6500000000000057,65.0625,66.0,64.5,1.5,0.9500000000000028,65.0625,66.0,64.5,1.5,0.9500000000000028,109,200,0,200,61
2018-08-19,64.425,64.55,64.3,0.25,-0.25,64.82499999999999,65.1,64.55,0.5499999999999972,0.5499999999999972,63.65,64.3,63.0,1.2999999999999972,1.2999999999999972,64.6,65.1,64.1,1.0,1.0,854,1705,4,1701,-1701
2018-08-26,63.93,63.93,63.93,0.0,0.0,63.93,63.93,63.93,0.0,0.0,63.93,63.93,63.93,0.0,0.0,63.93,63.93,63.93,0.0,0.0,0,0,0,0,0
2018-09-02,63.9,63.9,63.9,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.9,63.9,63.9,0.0,0.0,0,0,0,0,0
2018-09-09,64.55,64.55,64.55,0.0,0.0,66.5,66.5,66.5,0.0,0.0,64.55,64.55,64.55,0.0,0.0,64.85,64.85,64.85,0.0,0.0,2381,2381,2381,0,0
2018-09-16,65.10000000000001,66.4,64.0,2.4000000000000057,-1.6500000000000057,66.23,68.0,64.0,4.0,2.0999999999999943,64.82000000000001,66.4,64.0,2.4000000000000057,-0.25,65.85,67.5,64.0,3.5,3.0,679,2639,0,2639,2638
2018-09-23,66.03333333333333,67.65,64.65,3.0,-3.0,67.31666666666666,67.65,67.05,0.6000000000000085,-0.4000000000000057,65.15,65.8,64.65,1.1499999999999915,-0.3499999999999943,66.43333333333334,67.25,65.0,2.25,2.25,3,8,1,7,7
2018-09-30,65.705,66.0,65.41,0.5900000000000034,-0.5900000000000034,65.705,66.0,65.41,0.5900000000000034,-0.5900000000000034,65.255,65.41,65.1,0.3100000000000023,0.3100000000000023,65.255,65.41,65.1,0.3100000000000023,0.3100000000000023,60,121,0,121,-121
