Date,FIX_stock_Open_average,FIX_stock_Open_max,FIX_stock_Open_min,FIX_stock_Open_volatility,FIX_stock_Open_change,FIX_stock_High_average,FIX_stock_High_max,FIX_stock_High_min,FIX_stock_High_volatility,FIX_stock_High_change,FIX_stock_Low_average,FIX_stock_Low_max,FIX_stock_Low_min,FIX_stock_Low_volatility,FIX_stock_Low_change,FIX_stock_Close_average,FIX_stock_Close_max,FIX_stock_Close_min,FIX_stock_Close_volatility,FIX_stock_Close_change,FIX_stock_Volume_average,FIX_stock_Volume_max,FIX_stock_Volume_min,FIX_stock_Volume_volatility,FIX_stock_Volume_change
2018-03-25,40.4875,40.7,40.1,0.6000000000000014,0.15000000000000568,40.95,41.55,40.6,0.9499999999999957,0.5499999999999972,40.075,40.55,39.9,0.6499999999999986,0.5999999999999943,40.599999999999994,41.25,40.05,1.2000000000000028,0.7000000000000028,152596,158353,146760,11593,2467
2018-04-01,40.95,41.2,40.55,0.6500000000000057,0.05000000000000426,41.385999999999996,41.55,41.08,0.46999999999999886,0.14999999999999858,40.386,41.0,39.95,1.0499999999999972,0.4299999999999997,40.949999999999996,41.5,40.4,1.1000000000000014,0.10000000000000142,190355,293935,105374,188561,-120647
2018-04-08,40.9,41.15,40.65,0.5,0.5,41.09,41.45,40.75,0.7000000000000028,0.3999999999999986,40.53,40.95,40.05,0.9000000000000057,0.5500000000000043,40.75,41.05,40.15,0.8999999999999986,0.5,82693,125295,56073,69222,-54345
2018-04-15,41.84,42.6,40.85,1.75,1.25,42.47,42.95,41.9,1.0500000000000043,0.3999999999999986,41.536,42.0,40.85,1.1499999999999986,0.6499999999999986,42.01,42.85,41.65,1.2000000000000028,0.10000000000000142,167223,261425,69723,191702,-191702
2018-04-22,43.230000000000004,48.7,41.7,7.0,6.950000000000003,43.406,48.95,41.88,7.07,6.850000000000001,41.736,43.35,41.2,2.1499999999999986,1.8000000000000043,42.1,43.75,41.55,2.200000000000003,1.8999999999999986,126469,239149,83477,155672,155672
2018-04-29,42.33,43.45,41.95,1.5,-1.2000000000000028,42.674,43.6,42.0,1.6000000000000014,-0.6799999999999997,41.56,41.95,41.3,0.6500000000000057,-0.25,42.28,42.75,42.0,0.75,0.5499999999999972,155375,254036,114846,139190,-139190
2018-05-06,44.22,45.35,43.0,2.3500000000000014,2.3500000000000014,44.8,45.65,43.2,2.4499999999999957,2.4499999999999957,43.82,44.75,42.45,2.299999999999997,2.299999999999997,44.58,45.5,42.95,2.549999999999997,2.1999999999999957,154673,195625,117743,77882,-70621
2018-05-13,45.339999999999996,46.3,44.55,1.75,1.0999999999999943,45.78,46.35,44.85,1.5,1.1000000000000014,45.114000000000004,45.95,44.4,1.5500000000000043,1.25,45.47,46.1,44.75,1.3500000000000014,1.2999999999999972,132721,229603,83824,145779,42398
2018-05-20,46.11,46.75,45.65,1.1000000000000014,-0.10000000000000142,46.51,46.75,46.25,0.5,-0.14999999999999858,45.64,45.95,45.3,0.6500000000000057,-0.4000000000000057,46.21,46.6,45.75,0.8500000000000014,-0.14999999999999858,155890,209385,95670,113715,30812
2018-05-27,46.9625,47.55,46.2,1.3499999999999943,1.0,47.45,47.7,46.8,0.9000000000000057,0.8500000000000014,46.6425,46.95,45.92,1.0300000000000011,1.0300000000000011,46.975,47.55,46.4,1.1499999999999986,0.7000000000000028,159690,234369,110960,123409,-123409
2018-06-03,47.76,48.4,47.15,1.25,-0.25,48.316,48.85,47.83,1.0200000000000031,0.020000000000003126,47.28,47.9,46.55,1.3500000000000014,-0.05000000000000426,47.85,48.5,47.45,1.0499999999999972,-0.25,171624,352606,117503,235103,17291
2018-06-10,47.49,47.85,47.3,0.5500000000000043,0.05000000000000426,47.8,48.1,47.55,0.5500000000000043,0.5500000000000043,47.094,47.25,47.02,0.22999999999999687,0.05000000000000426,47.63,47.9,47.35,0.5499999999999972,0.5499999999999972,138916,241312,94843,146469,143825
2018-06-17,47.69,48.25,46.75,1.5,-1.0,48.058,48.95,46.95,2.0,-2.0,46.980000000000004,47.7,46.0,1.7000000000000028,-1.7000000000000028,47.4,48.6,46.35,2.25,-2.25,282277,418654,108506,310148,310148
2018-06-24,46.08,46.6,45.8,0.8000000000000043,-0.29999999999999716,46.51,46.8,46.25,0.5499999999999972,0.04999999999999716,45.68,45.85,45.35,0.5,0.3999999999999986,46.01,46.6,45.75,0.8500000000000014,-0.15000000000000568,355626,618559,197309,421250,-219909
2018-07-01,46.45,47.2,45.3,1.9000000000000057,1.9000000000000057,47.005,47.75,46.27,1.4799999999999969,1.4799999999999969,46.1875,47.15,45.05,2.1000000000000014,2.1000000000000014,46.9125,47.6,46.25,1.3500000000000014,1.3500000000000014,105281,186221,58445,127776,-97280
2018-07-08,47.71,47.85,47.5,0.3500000000000014,-0.3500000000000014,48.11,48.6,47.85,0.75,0.7000000000000028,47.31,47.5,46.9,0.6000000000000014,0.20000000000000284,47.8,48.3,47.55,0.75,0.5499999999999972,119403,137844,103467,34377,21201
2018-07-15,47.88,48.5,47.25,1.25,0.25,48.339999999999996,48.85,47.8,1.0500000000000043,0.5499999999999972,47.37,48.15,47.0,1.1499999999999986,1.1000000000000014,47.99,48.6,47.45,1.1499999999999986,1.0999999999999943,118702,186306,68185,118121,35703
2018-07-22,48.86,51.55,47.95,3.5999999999999943,3.299999999999997,50.884,59.05,48.3,10.75,10.449999999999996,48.556,51.55,47.2,4.349999999999994,3.469999999999999,49.56,54.35,47.95,6.399999999999999,6.149999999999999,325387,854396,99254,755142,755142
2018-07-29,55.17,56.1,54.65,1.4500000000000028,0.5,55.64,56.8,54.95,1.8499999999999943,0.3499999999999943,54.53,55.05,53.85,1.1999999999999957,0.9500000000000028,55.16,55.55,54.75,0.7999999999999972,0.5,509747,835358,266351,569007,-264131
2018-08-05,55.73,55.95,55.4,0.5500000000000043,-0.45000000000000284,56.07,56.2,55.9,0.30000000000000426,-0.30000000000000426,55.39,55.65,55.05,0.6000000000000014,-0.5,55.64,55.8,55.3,0.5,-0.4000000000000057,234682,311288,171507,139781,-139781
2018-08-12,55.39,55.6,55.05,0.5500000000000043,-0.10000000000000142,56.0,56.5,55.4,1.1000000000000014,1.1000000000000014,55.006,55.35,54.3,1.0500000000000043,0.9000000000000057,55.49,55.85,54.85,1.0,1.0,474771,672726,180608,492118,319088
2018-08-19,56.78,57.2,56.0,1.2000000000000028,1.2000000000000028,57.23,57.6,56.55,1.0500000000000043,0.9500000000000028,56.38,56.7,55.75,0.9500000000000028,0.6499999999999986,56.88,57.25,56.45,0.7999999999999972,0.3499999999999943,415067,565945,212494,353451,254150
2018-08-26,56.68,57.1,56.45,0.6499999999999986,-0.5,57.04,57.45,56.65,0.8000000000000043,-0.05000000000000426,56.23,56.35,56.05,0.30000000000000426,-0.05000000000000426,56.7,57.4,56.25,1.1499999999999986,0.7999999999999972,302486,517238,153300,363938,363938
2018-09-02,56.7,57.2,56.3,0.9000000000000057,-0.5,57.1325,57.5,56.6,0.8999999999999986,0.02999999999999403,56.2525,56.6,55.91,0.6900000000000048,0.5900000000000034,56.625,56.9,56.2,0.6999999999999957,0.6999999999999957,250106,406797,159026,247771,-247771
2018-09-09,57.41,58.55,56.6,1.9499999999999957,-0.6499999999999986,57.910000000000004,58.55,56.9,1.6499999999999986,-1.0500000000000043,56.59,57.1,55.9,1.2000000000000028,-0.9500000000000028,57.21,58.35,56.5,1.8500000000000014,-0.7999999999999972,206584,264066,127643,136423,136423
2018-09-16,55.18,56.45,54.25,2.200000000000003,-1.8000000000000043,55.660000000000004,56.6,55.0,1.6000000000000014,-1.3500000000000014,54.54,55.3,54.05,1.25,-1.0,54.78,55.55,54.3,1.25,-1.0999999999999943,306214,509712,242318,267394,263672
2018-09-23,54.96,55.5,54.4,1.1000000000000014,0.8500000000000014,55.796,56.5,54.9,1.6000000000000014,1.6000000000000014,54.77,55.25,54.25,1.0,1.0,55.32,56.4,54.65,1.75,1.75,331530,448921,239550,209371,-127307
2018-09-30,55.608,56.65,54.97,1.6799999999999997,-1.6799999999999997,55.918,56.65,55.4,1.25,-1.25,54.705999999999996,55.05,54.19,0.8599999999999994,-0.6799999999999997,55.178,55.78,54.55,1.230000000000004,-0.7900000000000063,251547,327380,154090,173290,-28188
2018-10-07,53.656,54.45,52.61,1.8400000000000034,-1.3200000000000003,54.168,54.66,53.2,1.4599999999999937,-1.4599999999999937,52.742,53.8,51.27,2.529999999999994,-2.3399999999999963,53.158,54.24,51.74,2.5,-2.25,404818,506629,324459,182170,115996
2018-10-14,52.388,53.45,51.72,1.730000000000004,0.17999999999999972,53.066,53.77,52.31,1.4600000000000009,0.29999999999999716,51.88,52.35,51.62,0.730000000000004,0.17999999999999972,52.428,53.66,51.93,1.7299999999999969,0.07000000000000028,323244,547457,188593,358864,-358864
2018-10-21,51.146,52.36,48.88,3.479999999999997,-0.060000000000002274,52.434,55.41,50.81,4.599999999999994,2.4299999999999997,50.28,51.85,48.77,3.0799999999999983,-0.6700000000000017,51.126,53.47,48.9,4.57,1.5499999999999972,453089,999403,215815,783588,717987
2018-10-28,53.748,54.96,51.95,3.009999999999998,-0.259999999999998,54.5,55.3,53.96,1.3399999999999963,0.30999999999999517,52.562000000000005,53.42,51.25,2.1700000000000017,2.0900000000000034,53.586,54.41,51.93,2.479999999999997,2.3699999999999974,406019,503703,362925,140778,-103850
2018-11-04,57.308,58.79,54.4,4.390000000000001,4.390000000000001,58.696,59.83,56.75,3.0799999999999983,2.3100000000000023,56.654,58.2,54.2,4.0,3.0899999999999963,58.088,59.2,56.59,2.6099999999999994,1.2299999999999969,382147,594816,211103,383713,-186345
2018-11-11,56.478,57.73,55.29,2.4399999999999977,-2.289999999999999,57.062,57.78,56.22,1.5600000000000023,-1.2700000000000031,55.618,56.54,54.8,1.740000000000002,-1.740000000000002,56.046,56.95,55.13,1.8200000000000003,-1.8200000000000003,280917,372054,133987,238067,238067
2018-11-18,53.195,54.94,51.67,3.269999999999996,-3.269999999999996,53.7275,55.08,53.09,1.9899999999999949,-1.9899999999999949,52.2525,53.35,51.55,1.8000000000000043,-1.8000000000000043,52.5025,53.69,51.65,2.039999999999999,-2.039999999999999,194031,268265,117271,150994,-150994
2018-11-25,51.95,52.09,51.61,0.480000000000004,-0.01999999999999602,52.628,53.1,52.13,0.9699999999999989,-0.21999999999999886,51.46,52.01,50.75,1.259999999999998,-0.01999999999999602,52.104,52.66,51.42,1.2399999999999949,0.38999999999999346,328021,524273,210801,313472,104960
2018-12-02,50.15,53.39,47.62,5.770000000000003,-5.32,50.5,53.49,48.33,5.160000000000004,-4.8700000000000045,48.167500000000004,51.01,46.31,4.699999999999996,-4.699999999999996,48.6025,51.58,46.52,5.059999999999995,-5.059999999999995,247735,266391,218104,48287,-9285
2018-12-09,46.74,47.41,45.7,1.7099999999999937,-0.5599999999999952,47.188,47.97,46.42,1.5499999999999972,-0.22999999999999687,45.998,46.7,44.89,1.8100000000000023,-0.8699999999999974,46.248,46.86,45.08,1.7800000000000011,-1.1499999999999986,254186,324780,202635,122145,-114220
2018-12-16,43.962,44.81,43.02,1.7899999999999991,-1.7899999999999991,44.57,45.38,43.62,1.7600000000000051,-1.75,43.01,44.15,41.41,2.740000000000002,-2.680000000000007,43.216,44.28,41.47,2.8100000000000023,-2.8100000000000023,395775,937407,188273,749134,555147
2018-12-23,42.0225,42.79,41.31,1.4799999999999969,1.3800000000000026,43.1225,43.64,42.49,1.1499999999999986,1.1499999999999986,41.620000000000005,42.53,41.14,1.3900000000000006,1.3900000000000006,42.565,43.28,41.3,1.980000000000004,1.6600000000000037,176705,257445,123460,133985,53974
2018-12-30,43.53,43.99,43.08,0.9100000000000037,0.5799999999999983,44.065,44.8,43.71,1.0899999999999963,1.0899999999999963,43.125,43.66,42.82,0.8399999999999963,0.759999999999998,43.72,44.69,43.05,1.6400000000000006,1.009999999999998,193096,222648,170783,51865,5070
2019-01-06,45.65,46.27,44.56,1.7100000000000009,1.7100000000000009,46.33,47.08,45.75,1.3299999999999983,1.3299999999999983,45.282,46.04,44.27,1.769999999999996,1.769999999999996,46.172000000000004,47.05,45.34,1.7099999999999937,1.7099999999999937,180991,222395,125442,96953,-27083
2019-01-13,47.738,48.45,46.85,1.6000000000000014,1.6000000000000014,48.234,48.7,48.02,0.6799999999999997,0.4100000000000037,47.306,48.01,46.54,1.4699999999999989,1.4699999999999989,48.008,48.16,47.9,0.259999999999998,0.19999999999999574,302753,600840,174518,426322,-426322
2019-01-20,47.9225,48.26,47.52,0.7399999999999949,0.25,48.2275,48.57,47.93,0.6400000000000006,0.14999999999999858,47.4275,47.58,47.2,0.37999999999999545,0.1700000000000017,47.75,48.05,47.5,0.5499999999999972,-0.4299999999999997,165536,216703,86639,130064,-40547
2019-01-27,47.626,48.15,47.1,1.0499999999999972,0.9799999999999969,47.928,48.27,47.44,0.8300000000000054,0.8300000000000054,46.836,47.4,46.42,0.9799999999999969,0.6400000000000006,47.504,47.97,46.93,1.0399999999999991,0.3500000000000014,193863,281903,119962,161941,82502
2019-02-03,47.926,48.57,47.12,1.4500000000000028,0.45000000000000284,48.356,48.77,48.05,0.720000000000006,0.05000000000000426,47.458,48.29,46.7,1.5899999999999963,0.3499999999999943,48.196000000000005,48.59,47.85,0.740000000000002,0.240000000000002,131661,195407,94835,100572,-100572
2019-02-10,49.342,50.35,48.19,2.1600000000000037,2.1600000000000037,49.932,50.68,48.73,1.9500000000000028,1.9500000000000028,49.122,50.03,47.81,2.219999999999999,2.219999999999999,49.716,50.66,48.71,1.9499999999999957,1.9499999999999957,158405,200727,107291,93436,43540
2019-02-17,51.205,51.75,50.29,1.4600000000000009,1.4600000000000009,52.480000000000004,55.0,51.09,3.9099999999999966,3.9099999999999966,50.6925,51.22,50.24,0.9799999999999969,0.259999999999998,52.2625,54.44,51.02,3.4199999999999946,3.4199999999999946,295828,600112,150604,449508,449508
2019-02-24,54.238,54.88,53.65,1.230000000000004,-0.740000000000002,54.583999999999996,55.41,53.98,1.4299999999999997,-1.0899999999999963,53.426,54.16,52.67,1.4899999999999949,-0.9199999999999946,53.856,54.35,53.59,0.759999999999998,-0.7199999999999989,268905,470415,187964,282451,-282451
2019-03-03,52.76,53.78,51.8,1.980000000000004,-1.980000000000004,53.098,54.05,52.17,1.8799999999999955,-1.5999999999999943,52.162,52.8,51.6,1.1999999999999957,-1.1999999999999957,52.406,53.02,52.02,1.0,-0.970000000000006,209831,314709,137317,177392,-129845
2019-03-10,52.372,52.82,51.84,0.9799999999999969,0.4299999999999997,52.98,53.24,52.82,0.4200000000000017,-0.37000000000000455,51.94,52.6,50.68,1.9200000000000017,0.3299999999999983,52.69,53.17,52.44,0.730000000000004,-0.7100000000000009,210647,333121,137857,195264,127147
2019-03-17,52.358,53.25,51.8,1.4500000000000028,-0.490000000000002,52.894,53.62,52.07,1.5499999999999972,-0.7199999999999989,51.658,52.19,50.48,1.7100000000000009,-1.7100000000000009,52.012,52.77,50.6,2.1700000000000017,-2.1700000000000017,233784,315575,184531,131044,-64225
2019-03-24,51.668,52.73,50.62,2.1099999999999994,2.1099999999999994,52.168,53.09,51.37,1.720000000000006,1.720000000000006,51.272,52.14,50.3,1.8400000000000034,1.8400000000000034,51.882,52.47,51.28,1.1899999999999977,1.1099999999999994,200121,325686,115318,210368,160136
2019-03-31,53.188,53.74,52.82,0.9200000000000017,0.9200000000000017,53.58,54.42,52.9,1.5200000000000031,1.3100000000000023,52.762,53.3,51.94,1.3599999999999994,0.8200000000000003,53.446,54.41,52.77,1.6399999999999935,1.3999999999999986,239678,355759,184776,170983,122980
2019-04-07,54.398,55.1,54.0,1.1000000000000014,0.6799999999999997,54.656,55.33,54.25,1.0799999999999983,0.6799999999999997,54.038,54.73,53.68,1.0499999999999972,0.7099999999999937,54.42,55.17,53.9,1.2700000000000031,0.8100000000000023,267262,457245,138914,318331,114073
2019-04-14,56.9925,57.88,55.29,2.5900000000000034,2.230000000000004,57.96,58.21,57.49,0.7199999999999989,0.44999999999999574,56.5425,57.12,55.01,2.1099999999999994,2.1099999999999994,57.515,57.75,57.13,0.6199999999999974,0.46000000000000085,322425,598176,197219,400957,-400957
2019-04-21,56.882,57.38,55.57,1.8100000000000023,-1.6400000000000006,57.26,58.09,55.57,2.520000000000003,-2.229999999999997,55.482,57.01,51.01,6.0,-5.560000000000002,56.562,57.64,54.2,3.4399999999999977,-2.739999999999995,395137,660351,205216,455135,436453
2019-04-28,53.25,54.47,52.37,2.1000000000000014,-1.0800000000000054,53.756,54.47,52.93,1.5399999999999991,-1.1400000000000006,52.166000000000004,52.53,51.87,0.6600000000000037,-0.6600000000000037,52.848,54.1,52.32,1.7800000000000011,-0.259999999999998,329071,466070,214752,251318,-173402
2019-05-05,50.73,51.86,49.43,2.4299999999999997,-2.1499999999999986,51.176,52.33,50.0,2.3299999999999983,-2.270000000000003,50.025999999999996,51.18,48.83,2.3500000000000014,-2.3500000000000014,50.538,52.08,49.61,2.469999999999999,-2.469999999999999,180674,233167,156084,77083,-56258
2019-05-12,48.318,48.64,47.55,1.0900000000000034,0.0,48.986000000000004,49.39,48.63,0.759999999999998,0.29999999999999716,47.978,48.59,47.29,1.3000000000000043,1.0700000000000003,48.5,49.07,47.53,1.5399999999999991,1.259999999999998,294016,382749,248346,134403,4652
2019-05-19,48.972,49.79,48.42,1.3699999999999974,1.3699999999999974,49.449999999999996,49.79,48.87,0.9200000000000017,0.9200000000000017,48.67,49.24,48.18,1.0600000000000023,0.8500000000000014,49.192,49.6,48.27,1.3299999999999983,1.0,241534,315466,183257,132209,-47734
2019-05-26,48.645,49.46,47.5,1.9600000000000009,-1.9600000000000009,49.095,49.81,47.83,1.980000000000004,-1.980000000000004,48.08,48.97,46.85,2.1199999999999974,-2.1199999999999974,48.25,48.98,47.18,1.7999999999999972,-1.7999999999999972,188160,200857,164758,36099,-36099
2019-06-02,48.616,49.3,47.05,2.25,2.1600000000000037,49.178000000000004,49.81,48.09,1.7199999999999989,1.7199999999999989,48.24,49.09,47.02,2.0700000000000003,2.0700000000000003,48.868,49.28,47.66,1.6200000000000045,1.6200000000000045,147170,205368,102796,102572,-89840
2019-06-09,48.874,49.4,48.37,1.0300000000000011,-0.5399999999999991,49.216,49.77,48.72,1.0500000000000043,-0.4200000000000017,48.456,48.65,48.24,0.4099999999999966,-0.04999999999999716,48.716,48.98,48.44,0.5399999999999991,0.20999999999999375,170445,206061,135265,70796,-10663
2019-06-16,50.0,50.88,49.02,1.8599999999999994,1.740000000000002,50.550000000000004,51.67,49.27,2.3999999999999986,1.6499999999999986,49.528,50.56,48.59,1.9699999999999989,1.6499999999999986,50.224,51.18,48.72,2.460000000000001,2.0,211991,284831,167109,117722,99082
2019-06-23,50.426,50.83,49.97,0.8599999999999994,0.14000000000000057,50.936,51.91,50.43,1.4799999999999969,0.9699999999999989,50.089999999999996,50.83,49.73,1.1000000000000014,0.9699999999999989,50.392,50.99,49.97,1.0200000000000031,1.0200000000000031,218715,430571,133971,296600,296600
2019-06-30,51.385000000000005,51.72,51.06,0.6599999999999966,-0.269999999999996,51.667500000000004,51.92,51.1,0.8200000000000003,-0.020000000000003126,50.73,51.06,50.37,0.6900000000000048,0.3300000000000054,51.45,51.78,51.09,0.6899999999999977,0.5900000000000034,133226,178970,76447,102523,-41826
2019-07-07,52.096000000000004,52.52,51.63,0.8900000000000006,0.529999999999994,52.636,53.11,52.29,0.8200000000000003,0.7199999999999989,51.804,52.2,51.28,0.9200000000000017,0.8799999999999955,52.364,52.91,52.16,0.75,0.6799999999999997,168161,189563,146290,43273,-1539
2019-07-14,52.896,53.0,52.83,0.1700000000000017,-0.07000000000000028,53.278,53.42,53.17,0.25,-0.14000000000000057,52.404,52.62,52.1,0.519999999999996,-0.18999999999999773,52.736000000000004,52.9,52.2,0.6999999999999957,-0.6799999999999997,203981,236587,144068,92519,92519
2019-07-21,51.446,53.09,48.24,4.850000000000001,-3.989999999999995,52.492,53.66,50.44,3.219999999999999,-2.1500000000000057,49.758,52.12,41.63,10.489999999999995,-9.96,50.198,53.15,41.64,11.509999999999998,-9.990000000000002,473562,1429612,146416,1283196,1268964
2019-07-28,41.868,43.27,40.63,2.6400000000000006,-2.6400000000000006,42.58,43.3,41.66,1.6400000000000006,-1.6400000000000006,40.604,41.7,40.14,1.5600000000000023,0.07000000000000028,41.5,42.77,40.47,2.3000000000000043,0.8500000000000014,575340,988337,346991,641346,-530253
2019-08-04,39.864000000000004,40.63,39.2,1.4299999999999997,0.15000000000000568,40.492,40.96,39.8,1.1600000000000037,0.0800000000000054,39.18,39.73,38.79,0.9399999999999977,0.6999999999999957,39.91,40.81,39.12,1.6900000000000048,0.6499999999999986,429927,586926,335426,251500,-251500
2019-08-11,38.612,39.8,37.82,1.9799999999999969,-1.4599999999999937,39.142,39.95,38.2,1.75,-0.9500000000000028,37.96,38.58,37.23,1.3500000000000014,-0.46999999999999886,38.426,39.04,37.74,1.2999999999999972,-0.4799999999999969,356960,577714,241506,336208,-92861
2019-08-18,38.392,39.02,38.11,0.9100000000000037,-0.9100000000000037,38.57,39.15,38.32,0.8299999999999983,-0.8299999999999983,37.68,38.3,36.73,1.5700000000000003,-1.5700000000000003,37.906,38.41,36.79,1.6199999999999974,-1.6199999999999974,376794,554335,280416,273919,24749
2019-08-25,37.348,38.3,36.43,1.8699999999999974,1.0899999999999963,37.928,39.23,37.24,1.9899999999999949,1.9199999999999946,37.008,38.24,36.27,1.9699999999999989,1.6600000000000037,37.466,38.66,36.57,2.0899999999999963,1.6099999999999994,397726,561027,303517,257510,-70086
2019-09-01,38.192499999999995,38.47,37.9,0.5700000000000003,-0.07000000000000028,38.5175,38.68,38.14,0.5399999999999991,0.0799999999999983,37.519999999999996,37.93,36.99,0.9399999999999977,0.38000000000000256,37.8375,38.39,37.39,1.0,0.38999999999999346,326245,409589,214591,194998,-178169
2019-09-08,40.339999999999996,41.76,38.17,3.5899999999999963,2.789999999999999,41.338,42.35,39.64,2.710000000000001,2.710000000000001,39.82,40.84,37.8,3.0400000000000063,3.0400000000000063,40.998,42.32,39.36,2.960000000000001,2.960000000000001,417356,521740,319197,202543,-80255
2019-09-15,42.638,43.6,42.07,1.5300000000000011,1.5300000000000011,43.082,43.6,42.72,0.8800000000000026,0.5900000000000034,42.234,42.52,41.99,0.5300000000000011,0.46000000000000085,42.736,43.05,42.51,0.5399999999999991,-0.269999999999996,486693,799029,318528,480501,413634
2019-09-22,43.193999999999996,44.14,42.22,1.9200000000000017,1.9200000000000017,43.806,44.46,42.95,1.509999999999998,1.509999999999998,42.972,43.88,41.7,2.1799999999999997,2.1799999999999997,43.584,44.17,42.93,1.240000000000002,1.240000000000002,384708,625083,269822,355261,-4224
2019-09-29,43.592,44.4,42.57,1.8299999999999983,-1.0900000000000034,43.958,45.16,43.16,2.0,-1.3299999999999983,42.982,43.96,42.39,1.5700000000000003,-1.4100000000000037,43.382,44.23,42.87,1.3599999999999994,-1.0499999999999972,420619,546244,286812,259432,-217577
2019-10-06,42.576,43.5,41.96,1.5399999999999991,0.38000000000000256,43.066,44.7,42.05,2.6500000000000057,1.4600000000000009,42.156,43.48,41.32,2.1599999999999966,0.8799999999999955,42.514,43.49,41.74,1.75,0.8599999999999994,357996,439828,290826,149002,-38334
2019-10-13,43.446,43.92,43.25,0.6700000000000017,0.6300000000000026,44.114000000000004,45.24,43.31,1.9299999999999997,1.9299999999999997,43.152,43.92,42.72,1.2000000000000028,1.1799999999999997,43.8,45.15,43.05,2.1000000000000014,2.1000000000000014,344808,477675,262068,215607,215607
2019-10-20,46.512,48.71,45.38,3.3299999999999983,3.1700000000000017,47.99,53.29,45.92,7.369999999999997,7.369999999999997,46.248,48.71,44.8,3.9100000000000037,3.3500000000000014,47.406,51.57,45.42,6.149999999999999,6.149999999999999,407945,786496,246113,540383,540383
2019-10-27,51.168,52.0,50.57,1.4299999999999997,-1.4299999999999997,51.75,52.42,51.0,1.4200000000000017,-0.6600000000000037,50.408,50.8,49.79,1.009999999999998,-0.3500000000000014,51.078,51.68,50.41,1.2700000000000031,0.8900000000000006,367152,499613,250727,248886,-225628
2019-11-03,51.612,52.54,50.81,1.7299999999999969,-1.1899999999999977,51.958,52.85,51.18,1.6700000000000017,-1.3900000000000006,50.808,51.3,50.51,0.7899999999999991,-0.28999999999999915,51.304,52.3,50.89,1.4099999999999966,-1.4099999999999966,223005,345503,138700,206803,-206803
