Date,First Trust High Income_etf_Open_average,First Trust High Income_etf_Open_max,First Trust High Income_etf_Open_min,First Trust High Income_etf_Open_volatility,First Trust High Income_etf_Open_change,First Trust High Income_etf_High_average,First Trust High Income_etf_High_max,First Trust High Income_etf_High_min,First Trust High Income_etf_High_volatility,First Trust High Income_etf_High_change,First Trust High Income_etf_Low_average,First Trust High Income_etf_Low_max,First Trust High Income_etf_Low_min,First Trust High Income_etf_Low_volatility,First Trust High Income_etf_Low_change,First Trust High Income_etf_Close_average,First Trust High Income_etf_Close_max,First Trust High Income_etf_Close_min,First Trust High Income_etf_Close_volatility,First Trust High Income_etf_Close_change
2018-03-25,22.14,22.14,22.14,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.25,22.25,22.25,0.0,0.0
2018-04-01,22.25,22.25,22.25,0.0,0.0,22.25,22.25,22.25,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2018-04-08,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2018-04-15,22.37,22.37,22.37,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2018-04-22,22.23,22.23,22.23,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2018-04-29,21.91,21.91,21.91,0.0,0.0,22.21,22.21,22.21,0.0,0.0,21.91,21.91,21.91,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2018-05-06,22.51,22.51,22.51,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2018-05-13,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2018-05-20,22.42,22.42,22.42,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2018-05-27,22.64,22.64,22.64,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2018-06-03,22.97,22.97,22.97,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2018-06-10,22.89,22.89,22.89,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.97,22.97,22.97,0.0,0.0
2018-06-17,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.98,22.98,22.98,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2018-06-24,22.66,22.66,22.66,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2018-07-01,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0,22.96,22.96,22.96,0.0,0.0,22.97,22.97,22.97,0.0,0.0
2018-07-08,23.12,23.12,23.12,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2018-07-15,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.08,23.08,23.08,0.0,0.0
2018-07-22,23.0,23.0,23.0,0.0,0.0,23.01,23.01,23.01,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2018-07-29,23.03,23.03,23.03,0.0,0.0,23.04,23.04,23.04,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2018-08-05,23.0,23.0,23.0,0.0,0.0,23.06,23.06,23.06,0.0,0.0,22.99,22.99,22.99,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2018-08-12,23.16,23.16,23.16,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2018-08-19,23.24,23.24,23.24,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2018-08-26,23.47,23.47,23.47,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2018-09-02,23.18,23.18,23.18,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2018-09-09,23.43,23.43,23.43,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2018-09-16,23.27,23.27,23.27,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2018-09-23,23.3,23.3,23.3,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2018-09-30,23.05,23.05,23.05,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.9,22.9,22.9,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2018-10-07,22.54,22.54,22.54,0.0,0.0,23.16,23.16,23.16,0.0,0.0,22.07,22.07,22.07,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2018-10-14,22.41,22.41,22.41,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.22,22.22,22.22,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2018-10-21,21.44,21.44,21.44,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.39,21.39,21.39,0.0,0.0
2018-10-28,22.16,22.16,22.16,0.0,0.0,22.16,22.16,22.16,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2018-11-04,22.33,22.33,22.33,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2018-11-11,22.0,22.0,22.0,0.0,0.0,22.04,22.04,22.04,0.0,0.0,21.91,21.91,21.91,0.0,0.0,22.04,22.04,22.04,0.0,0.0
2018-11-18,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2018-11-25,22.02,22.02,22.02,0.0,0.0,22.13,22.13,22.13,0.0,0.0,21.94,21.94,21.94,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2018-12-02,21.53,21.53,21.53,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.37,21.37,21.37,0.0,0.0
2018-12-09,21.28,21.28,21.28,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2018-12-16,19.96,19.96,19.96,0.0,0.0,20.24,20.24,20.24,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.85,19.85,19.85,0.0,0.0
2018-12-23,20.12,20.12,20.12,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2018-12-30,20.02,20.02,20.02,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.02,20.02,20.02,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2019-01-06,20.79,20.79,20.79,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-01-13,21.04,21.04,21.04,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-01-20,20.93,20.93,20.93,0.0,0.0,21.05,21.05,21.05,0.0,0.0,20.93,20.93,20.93,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2019-01-27,21.3,21.3,21.3,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.26,21.26,21.26,0.0,0.0,21.29,21.29,21.29,0.0,0.0
2019-02-03,21.38,21.38,21.38,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-02-10,21.64,21.64,21.64,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2019-02-17,21.73,21.73,21.73,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.7,21.7,21.7,0.0,0.0,21.79,21.79,21.79,0.0,0.0
2019-02-24,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.85,21.85,21.85,0.0,0.0
2019-03-03,21.49,21.49,21.49,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.63,21.63,21.63,0.0,0.0
2019-03-10,21.82,21.82,21.82,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.77,21.77,21.77,0.0,0.0,21.77,21.77,21.77,0.0,0.0
2019-03-17,21.56,21.56,21.56,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.53,21.53,21.53,0.0,0.0
2019-03-24,21.79,21.79,21.79,0.0,0.0,21.79,21.79,21.79,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.73,21.73,21.73,0.0,0.0
2019-03-31,21.89,21.89,21.89,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2019-04-07,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2019-04-14,21.98,21.98,21.98,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.01,22.01,22.01,0.0,0.0
2019-04-21,22.09,22.09,22.09,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.11,22.11,22.11,0.0,0.0
2019-04-28,22.23,22.23,22.23,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.25,22.25,22.25,0.0,0.0
2019-05-05,21.96,21.96,21.96,0.0,0.0,22.05,22.05,22.05,0.0,0.0,21.8,21.8,21.8,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2019-05-12,22.0,22.0,22.0,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.97,21.97,21.97,0.0,0.0,21.97,21.97,21.97,0.0,0.0
2019-05-19,21.84,21.84,21.84,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2019-05-26,21.4,21.4,21.4,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.28,21.28,21.28,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2019-06-02,21.95,21.95,21.95,0.0,0.0,22.19,22.19,22.19,0.0,0.0,21.95,21.95,21.95,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2019-06-09,22.23,22.23,22.23,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2019-06-16,22.41,22.41,22.41,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2019-06-23,22.4,22.4,22.4,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2019-06-30,22.56,22.56,22.56,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2019-07-07,22.66,22.66,22.66,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2019-07-14,22.62,22.62,22.62,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2019-07-21,22.56,22.56,22.56,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2019-07-28,22.26,22.26,22.26,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2019-08-04,22.24,22.24,22.24,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.09,22.09,22.09,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2019-08-11,21.85,21.85,21.85,0.0,0.0,22.08,22.08,22.08,0.0,0.0,21.85,21.85,21.85,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-08-18,22.16,22.16,22.16,0.0,0.0,22.16,22.16,22.16,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.71,21.71,21.71,0.0,0.0
2019-08-25,22.38,22.38,22.38,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.16,22.16,22.16,0.0,0.0
2019-09-01,22.5,22.5,22.5,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2019-09-08,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2019-09-15,22.66,22.66,22.66,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2019-09-22,22.58,22.58,22.58,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2019-09-29,22.17,22.17,22.17,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2019-10-06,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-10-13,22.46,22.46,22.46,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2019-10-20,22.31,22.31,22.31,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.49,22.49,22.49,0.0,0.0
2019-10-27,22.79,22.79,22.79,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-11-03,22.46,22.46,22.46,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2019-11-10,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.69,22.69,22.69,0.0,0.0
2019-11-17,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.49,22.49,22.49,0.0,0.0
2019-11-24,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-12-01,22.72,22.72,22.72,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-12-08,22.78,22.78,22.78,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2019-12-15,22.72,22.72,22.72,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-12-22,22.84,22.84,22.84,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2019-12-29,22.63,22.63,22.63,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.84,22.84,22.84,0.0,0.0
