Date,FSTR_Open_average,FSTR_Open_max,FSTR_Open_min,FSTR_Open_volatility,FSTR_Open_change,FSTR_High_average,FSTR_High_max,FSTR_High_min,FSTR_High_volatility,FSTR_High_change,FSTR_Low_average,FSTR_Low_max,FSTR_Low_min,FSTR_Low_volatility,FSTR_Low_change,FSTR_Close_average,FSTR_Close_max,FSTR_Close_min,FSTR_Close_volatility,FSTR_Close_change,FSTR_Volume_average,FSTR_Volume_max,FSTR_Volume_min,FSTR_Volume_volatility,FSTR_Volume_change
2018-01-14,25.29,26.0,24.8,1.1999999999999993,-0.8999999999999986,25.61,26.45,25.12,1.3299999999999983,-1.3299999999999983,24.86,25.25,24.5,0.75,-0.5500000000000007,25.1,25.35,24.8,0.5500000000000007,-0.3500000000000014,37386,56845,26621,30224,-30224
2018-01-21,25.714,26.5,25.1,1.3999999999999986,1.3999999999999986,26.32,27.3,25.25,2.0500000000000007,2.0500000000000007,25.48,26.4,24.55,1.8499999999999979,1.8499999999999979,26.03,27.0,25.0,2.0,2.0,36057,55748,18684,37064,37064
2018-01-28,27.11,27.5,26.7,0.8000000000000007,-0.1999999999999993,27.63,28.0,27.05,0.9499999999999993,-0.3999999999999986,26.66,27.05,26.1,0.9499999999999993,-0.5,27.06,27.5,26.4,1.1000000000000014,-1.0,49761,77529,26601,50928,34950
2018-02-04,25.926000000000002,26.25,25.75,0.5,0.10000000000000142,26.37,26.65,26.15,0.5,-0.10000000000000142,25.416,25.8,25.15,0.6500000000000021,0.05000000000000071,25.8,26.2,25.55,0.6499999999999986,-0.25,38082,56979,26019,30960,-30703
2018-02-11,25.575,25.9,25.25,0.6499999999999986,0.5999999999999979,26.455,27.4,26.02,1.379999999999999,1.379999999999999,25.5,25.75,25.25,0.5,0.4499999999999993,25.9125,26.6,25.5,1.1000000000000014,1.1000000000000014,26368,37832,16061,21771,10680
2018-02-18,27.53,28.85,26.45,2.400000000000002,2.3500000000000014,28.509999999999998,29.2,26.85,2.349999999999998,2.349999999999998,27.28,28.55,25.8,2.75,2.75,27.85,28.75,26.15,2.6000000000000014,2.450000000000003,40627,73367,24097,49270,7914
2018-02-25,26.75,30.1,23.65,6.450000000000003,-3.5,27.506,30.3,25.3,5.0,-4.720000000000002,25.04,28.55,23.1,5.449999999999999,-4.25,25.82,29.55,23.65,5.900000000000002,-4.949999999999999,79202,130371,39517,90854,-17785
2018-03-04,24.77,25.55,24.3,1.25,1.0,25.31,25.95,24.9,1.0500000000000007,1.0,24.52,25.45,23.95,1.5,1.25,24.96,25.6,24.5,1.1000000000000014,1.1000000000000014,43869,51548,33569,17979,-17979
2018-03-11,25.38,25.8,25.0,0.8000000000000007,-0.5,25.77,26.0,25.2,0.8000000000000007,-0.25,24.78,25.15,24.55,0.5999999999999979,-0.3999999999999986,25.29,25.75,24.8,0.9499999999999993,-0.14999999999999858,67487,111459,34186,77273,-40813
2018-03-18,25.68,26.25,25.2,1.0500000000000007,-0.5,26.1,26.75,25.5,1.25,-0.4499999999999993,25.16,25.6,24.55,1.0500000000000007,-1.0,25.56,26.4,24.75,1.6499999999999986,-0.45000000000000284,29539,36236,22748,13488,4972
2018-03-25,24.1375,25.4,23.45,1.9499999999999993,-1.9499999999999993,24.424999999999997,25.45,23.9,1.5500000000000007,-1.5500000000000007,23.175,23.55,22.65,0.9000000000000021,-0.9000000000000021,23.5125,23.8,22.95,0.8500000000000014,-0.8000000000000007,52520,59103,43706,15397,-13658
2018-04-01,23.919999999999998,24.45,23.3,1.1499999999999986,0.25,24.398,24.85,23.85,1.0,0.639999999999997,23.46,24.0,22.85,1.1499999999999986,0.9500000000000028,24.03,24.65,23.75,0.8999999999999986,0.25,27553,38056,20505,17551,-10200
2018-04-08,24.72,25.0,24.3,0.6999999999999993,0.6999999999999993,25.35,25.75,24.95,0.8000000000000007,0.6999999999999993,24.456,24.9,24.25,0.6499999999999986,0.6499999999999986,24.79,25.25,24.55,0.6999999999999993,0.6999999999999993,47345,102411,19444,82967,17747
2018-04-15,25.64,25.95,25.4,0.5500000000000007,0.45000000000000284,25.964,26.15,25.6,0.5499999999999972,0.5499999999999972,25.352,25.6,25.0,0.6000000000000014,0.4499999999999993,25.63,25.9,25.25,0.6499999999999986,0.3000000000000007,24621,34582,16739,17843,-7168
2018-04-22,24.944,25.65,24.02,1.629999999999999,-1.629999999999999,25.2,26.15,24.4,1.75,-1.75,24.34,25.2,23.45,1.75,-1.75,24.54,25.7,23.55,2.1499999999999986,-2.1499999999999986,24690,26635,23321,3314,-2773
2018-04-29,22.524,23.25,21.75,1.5,-0.8200000000000003,23.29,23.9,22.5,1.3999999999999986,-1.0,21.900000000000002,22.8,21.45,1.3500000000000014,0.05000000000000071,22.54,23.45,21.8,1.6499999999999986,-1.1499999999999986,40441,65855,18461,47394,-47394
2018-05-06,22.69,22.9,22.45,0.4499999999999993,0.4499999999999993,23.31,24.0,22.9,1.1000000000000014,-0.20000000000000284,22.122,22.5,21.11,1.3900000000000006,1.0399999999999991,22.56,22.7,22.15,0.5500000000000007,-0.5500000000000007,21829,40959,11705,29254,-4919
2018-05-13,22.580000000000002,22.85,22.0,0.8500000000000014,0.8500000000000014,23.054000000000002,23.62,22.5,1.120000000000001,1.120000000000001,22.448,22.85,21.74,1.110000000000003,1.110000000000003,22.82,23.4,22.45,0.9499999999999993,0.9499999999999993,19940,30507,11263,19244,15402
2018-05-20,23.4625,23.6,23.25,0.3500000000000014,0.3000000000000007,23.925,24.2,23.75,0.4499999999999993,-0.05000000000000071,23.175,23.45,22.9,0.5500000000000007,0.20000000000000284,23.737499999999997,23.9,23.65,0.25,-0.10000000000000142,24592,31059,18810,12249,-12249
2018-05-27,23.740000000000002,24.35,23.35,1.0,0.3500000000000014,24.18,24.95,23.75,1.1999999999999993,0.25,23.266,23.43,23.15,0.28000000000000114,0.25,23.67,24.3,23.2,1.1000000000000014,-0.10000000000000142,21657,31031,13241,17790,-8393
2018-06-03,24.16,24.65,23.55,1.0999999999999979,0.5500000000000007,24.58,24.75,24.35,0.3999999999999986,0.3500000000000014,23.9,24.15,23.3,0.8499999999999979,0.8000000000000007,24.33,24.65,23.95,0.6999999999999993,0.5,20579,31313,14611,16702,1552
