Date,TELL_Open_average,TELL_Open_max,TELL_Open_min,TELL_Open_volatility,TELL_Open_change,TELL_High_average,TELL_High_max,TELL_High_min,TELL_High_volatility,TELL_High_change,TELL_Low_average,TELL_Low_max,TELL_Low_min,TELL_Low_volatility,TELL_Low_change,TELL_Close_average,TELL_Close_max,TELL_Close_min,TELL_Close_volatility,TELL_Close_change,TELL_Volume_average,TELL_Volume_max,TELL_Volume_min,TELL_Volume_volatility,TELL_Volume_change
2018-01-14,11.49,11.95,11.06,0.8899999999999988,-0.05000000000000071,11.886,12.21,11.73,0.4800000000000004,-0.03999999999999915,11.113999999999999,11.4,10.85,0.5500000000000007,0.27999999999999936,11.516,11.76,11.04,0.7200000000000006,0.7200000000000006,1459648,2137725,951649,1186076,-886086
2018-01-21,11.688,11.89,11.52,0.370000000000001,-0.3100000000000005,11.814,11.92,11.65,0.2699999999999996,-0.25,11.411999999999999,11.53,11.29,0.2400000000000002,-0.02000000000000135,11.596,11.72,11.45,0.27000000000000135,-0.10000000000000142,676823,1146708,402407,744301,-417676
2018-01-28,11.33,11.42,11.08,0.33999999999999986,-0.3100000000000005,11.491999999999999,11.85,11.14,0.7099999999999991,-0.3999999999999986,11.018,11.28,10.38,0.8999999999999986,-0.7899999999999991,11.184,11.56,10.4,1.1600000000000001,-1.0199999999999996,867073,1249783,679495,570288,383719
2018-02-04,10.402,10.8,10.2,0.6000000000000014,0.040000000000000924,10.644,10.9,10.22,0.6799999999999997,-0.370000000000001,10.022,10.26,9.72,0.5399999999999991,-0.02999999999999936,10.35,10.72,10.11,0.6100000000000012,-0.46000000000000085,969989,1458909,630630,828279,-134850
2018-02-11,10.1125,10.22,9.93,0.2900000000000009,0.07000000000000028,10.2125,10.27,10.1,0.16999999999999993,-0.019999999999999574,9.9075,9.97,9.8,0.16999999999999993,0.03999999999999915,10.0725,10.22,9.99,0.23000000000000043,-0.009999999999999787,788977,1030417,608919,421498,10139
2018-02-18,9.496,10.0,8.98,1.0199999999999996,-1.0199999999999996,9.67,10.14,9.26,0.8800000000000008,-0.8800000000000008,9.206,9.94,8.81,1.129999999999999,-1.0399999999999991,9.288,9.97,8.89,1.08,-0.7800000000000011,1295701,2703030,714717,1988313,143880
2018-02-25,8.836,9.5,8.41,1.0899999999999999,-0.9000000000000004,8.974,9.55,8.6,0.9500000000000011,-0.870000000000001,8.512,8.94,8.2,0.7400000000000002,-0.5899999999999999,8.677999999999999,8.95,8.52,0.4299999999999997,-0.33999999999999986,1008499,1160243,897319,262924,-257286
2018-03-04,8.484,8.75,8.15,0.5999999999999996,-0.4800000000000004,8.68,8.86,8.58,0.27999999999999936,-0.15000000000000036,8.224,8.37,8.04,0.33000000000000007,-0.2599999999999998,8.412,8.55,8.07,0.4800000000000004,0.0,1110843,1830629,700776,1129853,820240
2018-03-11,7.914,8.47,7.3,1.1700000000000008,-1.1700000000000008,7.962,8.52,7.34,1.1799999999999997,-1.1799999999999997,7.544,8.09,7.04,1.0499999999999998,-1.0499999999999998,7.656,8.1,7.19,0.9099999999999993,-0.9099999999999993,1808093,2886926,891769,1995157,414988
2018-03-18,7.152,7.26,6.93,0.33000000000000007,0.0,7.364,7.55,7.03,0.5199999999999996,0.16000000000000014,6.78,7.0,6.55,0.4500000000000002,-0.2999999999999998,6.952,7.18,6.78,0.39999999999999947,-0.1899999999999995,1937913,3242479,1426881,1815598,-170079
