Date,ORCL_Open_average,ORCL_Open_max,ORCL_Open_min,ORCL_Open_volatility,ORCL_Open_change,ORCL_High_average,ORCL_High_max,ORCL_High_min,ORCL_High_volatility,ORCL_High_change,ORCL_Low_average,ORCL_Low_max,ORCL_Low_min,ORCL_Low_volatility,ORCL_Low_change,ORCL_Close_average,ORCL_Close_max,ORCL_Close_min,ORCL_Close_volatility,ORCL_Close_change,ORCL_Volume_average,ORCL_Volume_max,ORCL_Volume_min,ORCL_Volume_volatility,ORCL_Volume_change
2018-01-14,50.176,50.5,49.85,0.6499999999999986,0.5799999999999983,50.474000000000004,50.74,50.06,0.6799999999999997,0.6799999999999997,49.986000000000004,50.27,49.44,0.8300000000000054,0.8300000000000054,50.276,50.71,49.59,1.1199999999999974,1.1199999999999974,17661269,23183110,14011470,9171640,-312548
2018-01-21,51.636,52.67,50.75,1.9200000000000017,1.9200000000000017,52.172,52.79,51.27,1.519999999999996,1.519999999999996,51.392,51.88,50.57,1.3100000000000023,1.3100000000000023,51.772,52.75,51.12,1.6300000000000026,0.8200000000000003,14479093,17205640,12234923,4970717,-1906493
2018-01-28,51.05,51.74,50.04,1.7000000000000028,-1.7000000000000028,51.584,51.99,50.7,1.2899999999999991,-1.2899999999999991,50.192,51.26,48.06,3.1999999999999957,-2.6799999999999997,50.480000000000004,51.63,48.09,3.539999999999999,-2.8699999999999974,16526489,19725752,11674132,8051620,2862236
2018-02-04,48.284,49.2,47.33,1.8700000000000045,0.8900000000000006,49.024,49.85,48.15,1.7000000000000028,-1.019999999999996,47.216,48.82,45.92,2.8999999999999986,0.9099999999999966,48.198,49.4,46.84,2.559999999999995,-1.25,20353461,25921188,15138042,10783146,-9659539
2018-02-11,49.1125,50.55,48.01,2.539999999999999,2.539999999999999,50.0075,51.14,48.68,2.460000000000001,2.460000000000001,48.9575,50.49,47.77,2.719999999999999,2.719999999999999,49.822500000000005,50.71,48.49,2.219999999999999,2.219999999999999,13033949,14271379,11098819,3172560,-1534286
2018-02-18,50.008,50.59,49.59,1.0,0.39000000000000057,50.506,51.26,50.05,1.2100000000000009,0.9499999999999957,49.724,50.5,49.41,1.0900000000000034,0.8400000000000034,50.116,51.17,49.43,1.740000000000002,1.2800000000000011,11706337,14144874,8866832,5278042,-1188904
2018-02-25,50.464,51.07,49.33,1.740000000000002,-1.1700000000000017,51.15,51.5,50.4,1.1000000000000014,0.09000000000000341,49.924,50.67,49.16,1.5100000000000051,-0.6799999999999997,50.544,51.29,49.71,1.5799999999999983,0.5600000000000023,16377965,18771548,14339563,4431985,4431985
2018-03-04,51.978,52.98,51.06,1.9199999999999946,1.4199999999999946,52.44,53.44,51.79,1.6499999999999986,1.6499999999999986,51.716,52.66,51.03,1.6299999999999955,1.4399999999999977,52.244,52.97,51.5,1.4699999999999989,1.3999999999999986,14365153,16218601,11727303,4491298,201320
2018-03-11,52.634,53.24,52.22,1.0200000000000031,-0.8100000000000023,52.912,53.48,52.58,0.8999999999999986,-0.8999999999999986,52.078,52.34,51.51,0.8300000000000054,-0.8300000000000054,52.298,52.58,51.95,0.6299999999999955,-0.6299999999999955,16938791,25777352,10885538,14891814,12912986
2018-03-18,46.467999999999996,47.29,45.55,1.740000000000002,-1.25,47.162,48.06,46.34,1.7199999999999989,-1.1099999999999994,45.862,47.01,44.76,2.25,-1.0499999999999972,46.246,47.05,44.79,2.259999999999998,-0.5700000000000003,34192480,68600976,20754752,47846224,-47846224
