Date,NDSN_Open_average,NDSN_Open_max,NDSN_Open_min,NDSN_Open_volatility,NDSN_Open_change,NDSN_High_average,NDSN_High_max,NDSN_High_min,NDSN_High_volatility,NDSN_High_change,NDSN_Low_average,NDSN_Low_max,NDSN_Low_min,NDSN_Low_volatility,NDSN_Low_change,NDSN_Close_average,NDSN_Close_max,NDSN_Close_min,NDSN_Close_volatility,NDSN_Close_change,NDSN_Volume_average,NDSN_Volume_max,NDSN_Volume_min,NDSN_Volume_volatility,NDSN_Volume_change
2018-08-19,132.58599999999998,136.0,124.59,11.409999999999997,11.409999999999997,135.65,137.89,134.56,3.329999999999984,2.7099999999999795,131.606,135.19,123.77,11.420000000000002,11.420000000000002,135.094,137.79,133.71,4.079999999999984,4.039999999999992,277033,692048,120442,571606,-525487
2018-08-26,138.18,139.0,137.7,1.3000000000000114,-0.2600000000000193,139.61,140.65,138.96,1.6899999999999977,0.37000000000000455,137.2375,137.84,136.31,1.5300000000000011,-0.020000000000010232,138.6625,139.35,138.13,1.2199999999999989,0.8700000000000045,147834,192373,100964,91409,-15572
2018-09-02,140.96,143.45,138.69,4.759999999999991,4.4199999999999875,142.702,144.91,139.37,5.539999999999992,5.539999999999992,140.006,142.41,137.46,4.949999999999989,4.949999999999989,141.64,142.92,139.22,3.6999999999999886,3.319999999999993,211794,375732,127725,248007,52329
2018-09-09,143.048,144.5,141.5,3.0,2.210000000000008,144.772,146.42,142.59,3.829999999999984,3.829999999999984,142.014,143.7,140.9,2.799999999999983,2.799999999999983,144.114,145.41,141.81,3.5999999999999943,3.5999999999999943,179189,233695,106609,127086,113988
2018-09-16,144.614,146.01,141.85,4.159999999999997,-0.7699999999999818,146.126,146.84,145.24,1.5999999999999943,-1.5999999999999943,142.82,143.38,141.85,1.5300000000000011,-0.19999999999998863,144.984,145.39,144.42,0.9699999999999989,-0.9699999999999989,238622,554202,139387,414815,14787
2018-09-23,141.81799999999998,145.17,139.64,5.530000000000001,-5.530000000000001,142.222,145.17,140.19,4.97999999999999,-4.97999999999999,139.74,142.94,137.23,5.710000000000008,-5.710000000000008,140.072,143.36,137.53,5.8300000000000125,-5.8300000000000125,189708,227010,153870,73140,2773
2018-09-30,137.912,139.73,135.76,3.969999999999999,-1.3000000000000114,139.28199999999998,141.0,136.67,4.3300000000000125,-2.469999999999999,136.476,139.03,134.14,4.890000000000015,-2.920000000000016,137.458,139.35,135.13,4.219999999999999,-3.740000000000009,167268,217120,129509,87611,43696
2018-10-07,129.742,135.02,125.65,9.370000000000005,-9.370000000000005,130.528,135.82,127.13,8.689999999999998,-8.689999999999998,126.982,133.12,124.0,9.120000000000005,-7.939999999999998,127.658,133.32,124.91,8.409999999999997,-6.939999999999998,238136,393511,150549,242962,-6626
2018-10-14,126.818,129.71,123.26,6.450000000000003,-3.719999999999999,127.944,131.5,123.6,7.900000000000006,-6.430000000000007,124.188,126.02,121.77,4.25,-4.25,125.634,129.53,121.86,7.670000000000002,-7.670000000000002,207979,335779,161241,174538,-25208
2018-10-21,116.502,119.33,113.7,5.6299999999999955,-1.9599999999999937,118.474,120.03,117.04,2.989999999999995,-0.7399999999999949,113.816,117.48,111.17,6.310000000000002,-3.469999999999999,115.56,118.0,113.09,4.909999999999997,-2.489999999999995,258379,304446,217284,87162,-79676
2018-10-28,123.318,128.08,115.52,12.560000000000016,12.560000000000016,125.734,128.8,120.58,8.220000000000013,8.220000000000013,121.834,126.39,115.52,10.870000000000005,10.469999999999999,124.904,127.99,120.26,7.72999999999999,6.509999999999991,302232,475428,232925,242503,21847
2018-11-04,128.088,129.68,126.73,2.950000000000003,1.0499999999999972,129.478,130.6,128.07,2.530000000000001,-0.4300000000000068,126.35,129.19,124.44,4.75,-1.0499999999999972,127.80799999999999,130.04,124.7,5.339999999999989,-1.6599999999999966,188116,275901,141913,133988,82790
2018-11-11,125.954,126.82,125.13,1.6899999999999977,1.6800000000000068,127.864,128.72,126.17,2.549999999999997,2.3699999999999903,124.32,124.73,123.82,0.9100000000000108,0.9100000000000108,126.14999999999999,127.82,124.66,3.1599999999999966,0.45000000000000284,219301,283972,159006,124966,-113565
2018-11-18,123.495,125.08,122.14,2.9399999999999977,1.6299999999999955,125.63,126.39,125.01,1.3799999999999955,1.3799999999999955,122.4725,124.29,120.65,3.6400000000000006,3.6400000000000006,123.7575,124.9,121.74,3.160000000000011,3.160000000000011,160019,261730,71263,190467,-102396
2018-11-25,119.656,123.06,117.43,5.6299999999999955,2.260000000000005,122.002,124.38,120.5,3.8799999999999955,1.8599999999999994,117.926,120.67,116.6,4.070000000000007,3.0900000000000034,120.014,121.91,118.0,3.9099999999999966,3.3599999999999994,343360,415906,265997,149909,-93853
2018-12-02,116.04,121.67,113.36,8.310000000000002,-8.219999999999999,117.70750000000001,122.68,114.45,8.230000000000004,-8.230000000000004,112.6375,115.66,110.75,4.909999999999997,-3.9299999999999926,114.5525,116.13,113.1,3.030000000000001,-3.030000000000001,363968,491549,263739,227810,96805
2018-12-09,116.02799999999999,118.57,111.0,7.569999999999993,3.6499999999999915,118.346,121.26,113.85,7.410000000000011,3.719999999999999,113.508,117.24,110.16,7.079999999999998,3.6899999999999977,115.048,119.16,110.68,8.47999999999999,4.099999999999994,577584,1005275,421522,583753,9929
2018-12-16,114.678,116.42,112.43,3.989999999999995,-3.3299999999999983,117.028,118.82,114.26,4.559999999999988,-4.3799999999999955,113.144,114.53,111.07,3.460000000000008,-3.460000000000008,114.228,116.29,111.87,4.420000000000002,-4.420000000000002,540807,894573,252212,642361,-268741
2018-12-23,116.005,118.22,112.47,5.75,5.75,118.7625,120.24,117.54,2.6999999999999886,1.9099999999999966,114.4975,116.63,112.14,4.489999999999995,4.489999999999995,118.045,119.35,117.42,1.9299999999999926,1.9299999999999926,309647,374387,282949,91438,-4166
2018-12-30,115.79249999999999,117.1,114.35,2.75,0.10999999999999943,117.555,118.74,115.81,2.9299999999999926,-0.5999999999999943,114.41499999999999,115.91,111.85,4.060000000000002,0.11999999999999034,115.8875,117.07,112.76,4.309999999999988,-0.11999999999999034,341247,400001,255168,144833,-144833
2019-01-06,121.494,123.72,118.7,5.019999999999996,2.7099999999999937,123.43,124.62,121.19,3.430000000000007,2.3100000000000023,120.652,122.33,118.68,3.6499999999999915,1.509999999999991,122.524,124.48,120.03,4.450000000000003,2.3499999999999943,274135,333762,230722,103040,-84257
2019-01-13,123.265,125.0,122.39,2.6099999999999994,2.6099999999999994,125.85249999999999,129.48,123.81,5.6699999999999875,5.6699999999999875,122.39750000000001,124.37,120.74,3.6300000000000097,3.6300000000000097,124.895,128.28,122.58,5.700000000000003,5.700000000000003,222690,281924,153782,128142,29181
2019-01-20,126.61,127.58,125.19,2.3900000000000006,-0.1799999999999926,127.69,129.12,126.58,2.5400000000000063,0.46000000000000796,124.73,126.3,123.8,2.5,1.9500000000000028,126.402,127.7,124.96,2.740000000000009,2.210000000000008,192861,242217,156152,86065,37437
2019-01-27,129.496,131.05,128.67,2.380000000000024,2.380000000000024,130.67600000000002,132.36,129.41,2.950000000000017,2.950000000000017,128.058,129.9,127.09,2.8100000000000023,2.1400000000000006,129.96,132.24,128.07,4.170000000000016,4.170000000000016,194683,245344,151843,93501,-24840
2019-02-03,132.546,133.09,131.98,1.1100000000000136,0.0,133.82,135.14,132.65,2.4899999999999807,0.009999999999990905,130.83,132.34,129.42,2.920000000000016,2.910000000000025,133.032,134.04,132.34,1.6999999999999886,0.06999999999999318,240489,294775,166754,128021,-25168
2019-02-10,136.5425,138.5,134.39,4.110000000000014,4.110000000000014,138.315,140.0,136.52,3.4799999999999898,3.4799999999999898,135.8625,137.12,134.07,3.0500000000000114,3.0500000000000114,137.885,139.67,136.41,3.259999999999991,3.259999999999991,282818,557012,161974,395038,61455
2019-02-17,137.344,139.93,135.0,4.930000000000007,-1.910000000000025,139.54,140.62,137.5,3.1200000000000045,-0.6200000000000045,136.424,138.6,133.9,4.699999999999989,-0.5799999999999841,137.85399999999998,139.26,135.09,4.1699999999999875,-0.6299999999999955,379018,703300,236371,466929,7773
2019-02-24,136.868,138.25,135.96,2.289999999999992,-2.289999999999992,137.476,138.72,136.84,1.8799999999999955,-1.460000000000008,135.098,136.72,134.17,2.5500000000000114,-2.5500000000000114,136.218,136.74,135.47,1.2700000000000102,-0.3100000000000023,205144,278107,168435,109672,109672
2019-03-03,134.68,137.13,131.82,5.310000000000002,-4.5400000000000205,135.472,138.58,132.33,6.25,-5.7900000000000205,133.11,135.59,130.32,5.27000000000001,-4.0,134.06799999999998,136.95,131.95,5.0,-4.539999999999992,265976,297165,222210,74955,-60188
2019-03-10,131.97,133.01,130.54,2.469999999999999,-1.8700000000000045,132.808,133.03,132.36,0.6699999999999875,0.19999999999998863,130.99,131.65,130.27,1.3799999999999955,-1.2700000000000102,131.846,132.97,130.39,2.5800000000000125,0.6200000000000045,286734,589352,204701,384651,-5595
2019-03-17,131.568,133.18,127.88,5.300000000000011,-5.300000000000011,133.12199999999999,134.5,129.51,4.990000000000009,-4.719999999999999,129.998,132.58,127.78,4.800000000000011,-4.800000000000011,130.996,133.81,127.95,5.859999999999999,-4.359999999999985,157869,203874,111500,92374,-40501
2019-03-24,131.152,133.17,129.71,3.4599999999999795,3.4599999999999795,132.60399999999998,136.04,130.69,5.349999999999994,5.349999999999994,130.424,132.14,129.09,3.049999999999983,2.0999999999999943,132.018,135.84,129.88,5.960000000000008,5.550000000000011,128888,178251,106794,71457,66151
2019-03-31,137.22,138.26,136.05,2.2099999999999795,2.2099999999999795,138.616,139.91,136.81,3.0999999999999943,3.0999999999999943,136.534,137.29,134.61,2.6799999999999784,2.6799999999999784,138.078,139.88,136.45,3.430000000000007,3.430000000000007,151106,190927,95797,95130,-95130
2019-04-07,140.992,143.69,138.97,4.719999999999999,4.52000000000001,142.282,144.5,139.47,5.030000000000001,5.030000000000001,139.964,142.96,136.85,6.110000000000014,6.110000000000014,141.896,144.24,138.84,5.400000000000006,5.25,171399,233543,131359,102184,-3229
2019-04-14,145.28,145.6,145.0,0.5999999999999943,0.47999999999998977,146.3225,146.8,145.84,0.960000000000008,-0.5600000000000023,144.3075,144.56,143.86,0.6999999999999886,0.009999999999990905,145.29749999999999,146.1,144.38,1.7199999999999989,0.8100000000000023,171858,235721,124089,111632,-111632
2019-04-21,145.96,148.1,143.45,4.650000000000006,-0.960000000000008,147.496,149.23,145.57,3.6599999999999966,-2.4899999999999807,144.906,147.24,143.07,4.170000000000016,-0.5300000000000011,146.15800000000002,148.12,143.61,4.509999999999991,-1.5200000000000102,161341,244868,131058,113810,-113810
2019-04-28,145.712,146.67,144.01,2.6599999999999966,0.6800000000000068,147.198,149.07,145.53,3.539999999999992,2.0200000000000102,144.348,146.06,142.84,3.219999999999999,1.1899999999999977,146.406,148.86,144.29,4.570000000000022,1.670000000000016,191151,340067,119499,220568,-144223
2019-05-05,143.322,146.14,140.26,5.8799999999999955,-5.8799999999999955,143.932,146.14,140.3,5.839999999999975,-5.839999999999975,141.08,144.07,137.4,6.6699999999999875,-5.599999999999994,142.73000000000002,145.1,137.96,7.139999999999986,-7.139999999999986,138067,154967,115164,39803,34943
2019-05-12,136.62199999999999,138.43,133.39,5.0400000000000205,-4.930000000000007,137.802,139.16,134.47,4.689999999999998,-4.52000000000001,135.14600000000002,137.75,130.4,7.349999999999994,-6.949999999999989,135.952,138.26,130.59,7.6699999999999875,-7.139999999999986,301401,570516,175759,394757,394757
2019-05-19,130.10750000000002,132.94,128.25,4.689999999999998,0.9900000000000091,131.8325,134.65,129.24,5.409999999999997,-5.409999999999997,128.3,130.16,127.25,2.9099999999999966,-0.8000000000000114,130.4475,133.86,127.97,5.890000000000015,-5.890000000000015,299297,611456,148378,463078,-463078
2019-05-26,126.506,128.22,125.41,2.8100000000000023,-2.8100000000000023,128.152,129.62,127.0,2.6200000000000045,-2.480000000000004,125.95,126.8,124.91,1.8900000000000006,-1.8900000000000006,126.542,127.26,125.62,1.6400000000000006,-1.2000000000000028,193148,295190,119013,176177,54723
2019-06-02,130.548,133.19,126.59,6.599999999999994,6.599999999999994,132.758,135.78,129.87,5.909999999999997,5.909999999999997,130.0,133.06,126.59,6.469999999999999,6.469999999999999,131.706,134.57,129.41,5.159999999999997,5.159999999999997,149681,225120,98688,126432,-90826
2019-06-09,133.276,135.76,130.12,5.639999999999986,-5.639999999999986,133.924,136.89,130.4,6.489999999999981,-6.489999999999981,131.466,133.35,128.92,4.430000000000007,-4.430000000000007,132.006,133.85,129.28,4.569999999999993,-4.259999999999991,120078,140414,96927,43487,-10931
2019-06-16,133.69,135.71,129.93,5.780000000000001,5.680000000000007,134.996,136.45,133.24,3.2099999999999795,3.2099999999999795,132.692,134.88,129.92,4.960000000000008,4.960000000000008,134.414,135.81,132.38,3.430000000000007,2.780000000000001,125794,219974,94354,125620,-2927
2019-06-23,137.846,143.25,135.26,7.990000000000009,7.990000000000009,139.592,144.96,135.83,9.129999999999995,9.129999999999995,136.91,140.32,134.39,5.930000000000007,5.930000000000007,138.422,141.62,134.54,7.0800000000000125,7.0800000000000125,186331,325235,123423,201812,51101
2019-06-30,139.52,140.58,137.78,2.8000000000000114,-2.3300000000000125,140.3375,141.22,139.4,1.8199999999999932,-1.7199999999999989,137.5625,140.21,135.28,4.930000000000007,-3.0,138.9475,140.84,136.3,4.539999999999992,-3.6899999999999977,126351,194969,78673,116296,22876
2019-07-07,136.262,138.96,134.56,4.400000000000006,3.5900000000000034,137.42,139.45,135.84,3.609999999999985,3.609999999999985,135.288,137.88,133.9,3.9799999999999898,3.9799999999999898,136.648,138.98,134.44,4.539999999999992,3.8100000000000023,114181,164907,73965,90942,-34094
2019-07-14,138.462,139.48,137.38,2.0999999999999943,-1.6200000000000045,139.702,140.99,138.43,2.5600000000000023,-1.5200000000000102,137.236,139.1,134.72,4.3799999999999955,-1.460000000000008,138.156,139.88,136.81,3.069999999999993,-1.490000000000009,94106,103077,87081,15996,6012
2019-07-21,140.952,143.78,138.83,4.949999999999989,3.089999999999975,142.61599999999999,143.78,140.32,3.460000000000008,2.6100000000000136,139.072,141.15,136.62,4.530000000000001,2.9799999999999898,141.23600000000002,143.05,139.71,3.3400000000000034,-0.47999999999998977,139903,192491,102797,89694,-5768
2019-07-28,138.796,142.8,132.32,10.480000000000018,-6.400000000000006,140.34199999999998,143.82,133.88,9.939999999999998,-8.719999999999999,136.362,140.5,130.92,9.580000000000013,-7.400000000000006,138.024,142.52,132.0,10.52000000000001,-10.52000000000001,195141,259056,142804,116252,20161
2019-08-04,135.332,138.71,131.52,7.189999999999998,4.550000000000011,137.54,139.62,134.74,4.8799999999999955,3.3100000000000023,133.912,135.91,130.1,5.810000000000002,3.4499999999999886,136.298,139.24,133.29,5.950000000000017,2.920000000000016,154315,244544,105764,138780,-30387
2019-08-11,135.74,138.7,133.87,4.829999999999984,2.769999999999982,138.764,140.93,134.74,6.189999999999998,-0.040000000000020464,133.872,136.41,131.22,5.189999999999998,0.47999999999998977,135.73,138.88,132.28,6.599999999999994,-1.6800000000000068,191470,347017,130026,216991,32969
2019-08-18,132.776,136.5,126.5,10.0,-3.6599999999999966,135.5,139.99,132.84,7.150000000000006,-7.150000000000006,130.964,135.15,126.5,8.650000000000006,-5.150000000000006,133.118,135.48,130.84,4.639999999999986,-4.090000000000003,268619,513880,132341,381539,-174002
2019-08-25,133.865,136.42,131.96,4.4599999999999795,4.4599999999999795,135.1475,136.76,133.69,3.069999999999993,3.069999999999993,133.20499999999998,134.88,131.47,3.4099999999999966,3.4099999999999966,134.42000000000002,135.96,132.94,3.0200000000000102,3.0200000000000102,138316,184065,118691,65374,63674
2019-09-01,136.334,139.24,133.11,6.1299999999999955,3.75,138.308,142.36,134.17,8.190000000000026,6.5400000000000205,134.626,138.71,130.89,7.820000000000022,7.820000000000022,136.95,142.32,131.79,10.530000000000001,10.530000000000001,198758,315097,164405,150692,17078
2019-09-08,145.49,147.84,142.0,5.840000000000003,3.3100000000000023,147.16,148.35,145.51,2.8400000000000034,0.9300000000000068,144.148,145.54,141.25,4.289999999999992,3.180000000000007,146.234,147.45,145.29,2.1599999999999966,-0.0800000000000125,168271,183672,143078,40594,-9609
2019-09-15,144.87,145.56,143.07,2.490000000000009,-2.0200000000000102,146.29,147.0,145.83,1.1699999999999875,-0.4000000000000057,143.608,144.43,143.07,1.3600000000000136,-0.14000000000001478,145.042,145.9,143.7,2.200000000000017,-0.6100000000000136,232086,521894,124586,397308,11476
2019-09-22,144.53,145.3,143.11,2.1899999999999977,-0.7300000000000182,145.964,146.81,145.29,1.5200000000000102,-0.3199999999999932,143.37,144.22,142.51,1.710000000000008,1.710000000000008,144.678,146.26,143.01,3.25,3.25,141262,177704,107045,70659,-20352
2019-09-29,140.738,146.5,137.95,8.550000000000011,-6.699999999999989,142.262,147.82,138.9,8.919999999999987,-5.7099999999999795,138.37,141.84,135.12,6.719999999999999,-2.039999999999992,140.02,141.93,137.95,3.980000000000018,-0.8900000000000148,132260,197991,103235,94756,-2971
2019-10-06,140.034,142.72,137.78,4.939999999999998,2.710000000000008,141.566,145.18,138.41,6.77000000000001,3.780000000000001,138.554,141.25,136.65,4.599999999999994,3.4099999999999966,140.032,143.27,136.97,6.300000000000011,6.300000000000011,124627,181266,86199,95067,-94655
2019-10-13,145.146,147.0,143.45,3.5500000000000114,3.5500000000000114,147.0,150.26,145.26,5.0,4.780000000000001,144.33,146.88,142.4,4.47999999999999,4.47999999999999,146.326,150.09,144.6,5.490000000000009,5.210000000000008,145391,189627,94258,95369,72309
2019-10-20,153.282,155.3,149.63,5.670000000000016,5.670000000000016,155.222,156.68,153.43,3.25,2.9499999999999886,152.23,154.52,148.65,5.8700000000000045,5.8700000000000045,154.38,156.02,153.05,2.969999999999999,2.969999999999999,225528,281433,138204,143229,-121229
2019-10-27,157.98,161.16,155.61,5.549999999999983,5.549999999999983,159.544,163.07,157.55,5.519999999999982,4.599999999999994,156.952,160.71,154.48,6.230000000000018,6.230000000000018,159.028,162.51,156.81,5.699999999999989,4.539999999999992,239692,341156,124383,216773,179717
2019-11-03,163.29,164.09,162.09,2.0,-0.9499999999999886,164.46599999999998,165.1,163.7,1.4000000000000057,0.3400000000000034,162.36599999999999,163.23,161.77,1.4599999999999795,-0.5099999999999909,163.808,164.6,162.56,2.039999999999992,0.22999999999998977,172771,220528,118424,102104,-63560
