Date,IBKC_stock_Open_average,IBKC_stock_Open_max,IBKC_stock_Open_min,IBKC_stock_Open_volatility,IBKC_stock_Open_change,IBKC_stock_High_average,IBKC_stock_High_max,IBKC_stock_High_min,IBKC_stock_High_volatility,IBKC_stock_High_change,IBKC_stock_Low_average,IBKC_stock_Low_max,IBKC_stock_Low_min,IBKC_stock_Low_volatility,IBKC_stock_Low_change,IBKC_stock_Close_average,IBKC_stock_Close_max,IBKC_stock_Close_min,IBKC_stock_Close_volatility,IBKC_stock_Close_change,IBKC_stock_Volume_average,IBKC_stock_Volume_max,IBKC_stock_Volume_min,IBKC_stock_Volume_volatility,IBKC_stock_Volume_change
2018-06-10,81.42999999999999,83.2,80.35,2.8500000000000085,-2.8500000000000085,82.01,83.65,81.1,2.5500000000000114,-2.5500000000000114,80.22,81.3,79.5,1.7999999999999972,-1.7999999999999972,80.91,81.5,80.55,0.9500000000000028,-0.8499999999999943,468336,637848,355842,282006,282006
2018-06-17,80.72,81.75,80.05,1.7000000000000028,0.5,81.39,81.9,81.05,0.8500000000000085,-0.29999999999999716,79.9,80.95,78.95,2.0,-0.7000000000000028,80.51,81.15,79.45,1.7000000000000028,-1.2000000000000028,514264,1130777,311991,818786,784678
2018-06-24,78.45,79.25,77.45,1.7999999999999972,-1.5999999999999943,79.036,80.47,77.92,2.549999999999997,-1.3299999999999983,77.25,78.1,75.8,2.299999999999997,-2.299999999999997,77.71,79.0,75.8,3.200000000000003,-3.049999999999997,400546,614198,229553,384645,-130021
2018-07-01,76.55,77.1,75.5,1.5999999999999943,1.5499999999999972,77.275,78.15,76.55,1.6000000000000085,1.6000000000000085,76.2075,76.97,75.3,1.6700000000000017,1.6700000000000017,77.1125,78.0,76.55,1.4500000000000028,1.4500000000000028,219360,278609,159958,118651,70432
2018-07-08,77.6,78.9,76.15,2.75,-2.1999999999999886,77.99,79.25,76.45,2.799999999999997,-2.799999999999997,76.48,77.8,75.2,2.5999999999999943,-2.5999999999999943,77.0,79.0,75.25,3.75,-3.75,252208,302808,184431,118377,-52504
2018-07-15,77.08,81.0,75.4,5.599999999999994,5.599999999999994,78.52,83.35,76.1,7.25,7.25,76.75,80.3,75.2,5.099999999999994,5.099999999999994,78.14,82.85,76.0,6.849999999999994,6.799999999999997,628175,1370499,175650,1194849,1116381
2018-07-22,83.56,84.8,82.8,2.0,-0.29999999999999716,84.226,84.8,83.45,1.3499999999999943,-0.5300000000000011,82.654,82.97,82.05,0.9200000000000017,0.269999999999996,83.41,84.3,82.95,1.3499999999999943,-0.9500000000000028,488464,703630,228802,474828,-474828
2018-07-29,83.74,84.8,83.3,1.5,1.3499999999999943,84.42999999999999,85.0,83.45,1.5499999999999972,0.6500000000000057,82.836,83.45,82.1,1.3500000000000085,-0.3500000000000085,83.76,84.75,83.1,1.6500000000000057,-0.10000000000000853,312939,360246,264475,95771,-33022
2018-08-05,83.98,84.3,83.4,0.8999999999999915,0.8499999999999943,84.74,85.05,83.75,1.2999999999999972,1.2999999999999972,83.73,84.15,82.85,1.3000000000000114,1.1500000000000057,84.45,84.95,83.6,1.3500000000000085,1.1000000000000085,261644,325588,160350,165238,158127
2018-08-12,85.14,85.6,84.7,0.8999999999999915,0.6499999999999915,86.066,86.7,85.35,1.3500000000000085,0.8000000000000114,84.85,85.35,84.3,1.0499999999999972,1.0499999999999972,85.42,86.05,84.5,1.5499999999999972,1.5499999999999972,261356,298810,188189,110621,-90339
2018-08-19,86.14,86.45,85.85,0.6000000000000085,-0.05000000000001137,86.6,86.95,86.3,0.6500000000000057,-0.15000000000000568,85.66,86.05,85.15,0.8999999999999915,0.5499999999999972,86.21,86.6,85.9,0.6999999999999886,0.0,222994,362593,182646,179947,-8563
2018-08-26,85.79,86.2,85.2,1.0,-1.0,86.44,86.85,86.05,0.7999999999999972,-0.14999999999999147,85.304,85.6,85.17,0.4299999999999926,-0.4299999999999926,85.96,86.65,85.55,1.1000000000000085,1.0500000000000114,227210,309937,158762,151175,79465
2018-09-02,86.4,86.75,86.0,0.75,-0.5,87.0275,87.5,86.36,1.1400000000000006,-1.1400000000000006,85.855,86.17,85.4,0.769999999999996,-0.769999999999996,86.2625,86.55,85.95,0.5999999999999943,-0.29999999999999716,343276,371451,320077,51374,10683
2018-09-09,86.03,86.6,84.75,1.8499999999999943,-1.5999999999999943,86.47,86.85,85.95,0.8999999999999915,-0.6499999999999915,85.21000000000001,86.2,84.7,1.5,-0.9500000000000028,85.85,86.6,84.75,1.8499999999999943,-0.8999999999999915,241480,330528,151483,179045,-126262
2018-09-16,84.7,85.8,83.6,2.200000000000003,-1.1499999999999915,85.32,85.9,84.5,1.4000000000000057,-0.5500000000000114,83.99,84.7,83.6,1.1000000000000085,-0.25,84.29,84.8,83.7,1.0999999999999943,-0.04999999999999716,486352,946987,247674,699313,696975
2018-09-23,83.07,84.3,81.0,3.299999999999997,-3.049999999999997,83.474,84.75,82.1,2.6500000000000057,-1.9500000000000028,82.22,83.45,81.0,2.450000000000003,-2.299999999999997,82.52,83.85,81.35,2.5,-2.4000000000000057,301277,375704,229312,146392,-38003
2018-09-30,81.57,82.61,80.4,2.2099999999999937,0.8700000000000045,82.42,83.8,81.14,2.6599999999999966,0.730000000000004,80.712,81.6,79.87,1.7299999999999898,0.8900000000000006,81.536,82.55,80.35,2.200000000000003,1.1999999999999886,286886,502400,118813,383587,-113451
2018-10-07,81.0,82.2,78.45,3.75,-3.6700000000000017,81.712,83.26,78.71,4.550000000000011,-4.0800000000000125,79.246,81.86,74.6,7.260000000000005,-6.8700000000000045,80.02,82.43,77.13,5.300000000000011,-5.300000000000011,428272,642792,244607,398185,303912
2018-10-14,77.16799999999999,77.99,75.35,2.6400000000000006,-1.8100000000000023,78.324,79.1,77.77,1.3299999999999983,-0.4300000000000068,76.11,77.04,75.01,2.030000000000001,-2.030000000000001,76.884,77.98,75.3,2.680000000000007,-1.9699999999999989,514451,912297,272023,640274,640274
2018-10-21,72.61,76.13,70.1,6.030000000000001,-4.349999999999994,73.80199999999999,76.13,72.45,3.6799999999999926,-3.6799999999999926,71.30799999999999,73.71,69.69,4.019999999999996,-2.6599999999999966,72.172,73.89,69.78,4.109999999999999,-2.3299999999999983,469021,794783,310567,484216,-113729
2018-10-28,74.164,75.2,72.42,2.780000000000001,2.780000000000001,75.34400000000001,75.94,74.68,1.259999999999991,1.0699999999999932,73.668,74.68,72.16,2.5200000000000102,2.5200000000000102,74.6,75.88,73.84,2.039999999999992,2.039999999999992,508785,600563,418063,182500,13402
2018-11-04,76.396,76.82,75.75,1.0699999999999932,1.0699999999999932,77.33,77.91,76.94,0.9699999999999989,0.1700000000000017,75.724,76.57,75.3,1.269999999999996,0.44000000000001194,76.518,77.06,75.74,1.3200000000000074,0.4900000000000091,352618,457455,263894,193561,-58523
2018-11-11,74.22,76.14,71.64,4.5,-2.430000000000007,75.14,76.53,73.78,2.75,-2.269999999999996,72.718,74.69,70.76,3.9299999999999926,-2.1099999999999994,73.524,74.75,71.92,2.8299999999999983,-1.6899999999999977,379921,458630,309278,149352,110185
2018-11-18,72.695,73.1,72.53,0.5699999999999932,-0.5699999999999932,73.8725,74.24,73.5,0.7399999999999949,-0.7399999999999949,71.985,72.46,71.42,1.039999999999992,-0.30999999999998806,72.84,73.15,72.24,0.9100000000000108,-0.3200000000000074,237617,332551,118598,213953,-213953
2018-11-25,73.94200000000001,74.48,73.26,1.2199999999999989,0.8799999999999955,75.242,75.86,74.64,1.2199999999999989,0.9200000000000017,73.276,74.3,72.5,1.7999999999999972,1.7999999999999972,74.596,74.98,74.1,0.8800000000000097,0.2600000000000051,263738,351967,199754,152213,152213
2018-12-02,72.785,75.6,69.85,5.75,-4.359999999999999,74.13,76.25,71.51,4.739999999999995,-2.6299999999999955,71.2625,74.14,69.61,4.530000000000001,-3.4099999999999966,72.1025,74.75,70.87,3.8799999999999955,-3.1299999999999955,426202,582862,326095,256767,58510
2018-12-09,71.202,71.72,70.0,1.7199999999999989,-1.3400000000000034,72.94,76.35,71.19,5.159999999999997,-5.159999999999997,69.908,70.93,68.76,2.1700000000000017,-1.019999999999996,70.404,71.68,68.94,2.740000000000009,-1.8500000000000085,402437,596177,292167,304010,-212079
2018-12-16,66.398,68.46,64.05,4.409999999999997,-4.409999999999997,67.324,70.15,64.93,5.219999999999999,-4.980000000000004,64.76,67.52,62.62,4.899999999999999,-4.899999999999999,65.136,67.71,62.79,4.919999999999995,-4.919999999999995,449036,648571,369539,279032,279032
2018-12-23,62.71,63.67,61.88,1.7899999999999991,1.3599999999999994,64.0975,64.83,63.28,1.5499999999999972,1.5499999999999972,61.855000000000004,63.44,60.82,2.6199999999999974,2.049999999999997,63.4975,64.28,61.5,2.780000000000001,2.75,328345,453585,159492,294093,129847
2018-12-30,65.27,67.52,63.38,4.1399999999999935,3.069999999999993,66.89750000000001,68.92,65.13,3.7900000000000063,3.7900000000000063,64.67,67.06,62.86,4.200000000000003,4.200000000000003,66.3575,68.68,64.28,4.400000000000006,4.400000000000006,411985,557195,358223,198972,14870
2019-01-06,69.218,69.77,68.4,1.3699999999999903,1.2299999999999898,70.102,70.71,69.48,1.2299999999999898,1.2299999999999898,68.366,69.26,67.41,1.8500000000000085,1.2000000000000028,69.614,70.32,68.41,1.9099999999999966,1.9099999999999966,344399,405836,234317,171519,-130369
2019-01-13,71.584,73.3,69.97,3.3299999999999983,3.3299999999999983,72.724,74.34,71.3,3.0400000000000063,3.030000000000001,71.102,72.52,69.75,2.769999999999996,2.549999999999997,72.32,73.82,70.71,3.1099999999999994,3.1099999999999994,278447,351745,209185,142560,119038
2019-01-20,73.3475,73.68,72.87,0.8100000000000023,0.1599999999999966,75.2775,79.11,73.49,5.6200000000000045,5.090000000000003,72.425,73.01,71.58,1.4300000000000068,0.6200000000000045,73.3375,74.51,72.34,2.1700000000000017,1.2000000000000028,463319,684332,258345,425987,296006
2019-01-27,75.048,75.97,74.04,1.9299999999999926,-1.75,75.706,77.14,74.6,2.5400000000000063,-2.299999999999997,73.806,75.28,72.04,3.239999999999995,-1.9599999999999937,74.72800000000001,75.59,73.89,1.7000000000000028,-1.3599999999999994,335383,397437,260372,137065,-11705
2019-02-03,74.998,75.66,74.33,1.3299999999999983,1.1299999999999955,75.896,77.0,75.32,1.6800000000000068,0.8200000000000074,74.25,74.63,73.77,0.8599999999999994,0.6700000000000017,75.372,76.11,74.72,1.3900000000000006,0.9399999999999977,437203,716690,311562,405128,197700
2019-02-10,77.056,77.87,76.46,1.4100000000000108,0.5200000000000102,77.536,78.16,76.81,1.3499999999999943,1.0600000000000023,76.368,76.94,75.43,1.509999999999991,0.7099999999999937,77.004,77.63,76.4,1.2299999999999898,0.269999999999996,318638,454672,258788,195884,190539
2019-02-17,77.8325,78.98,76.66,2.3200000000000074,1.9399999999999977,78.6475,79.13,77.46,1.6700000000000017,1.6700000000000017,76.97749999999999,78.06,74.97,3.0900000000000034,3.0900000000000034,78.395,78.96,77.25,1.7099999999999937,1.5300000000000011,371977,515766,264473,251293,-251293
2019-02-24,78.29,79.22,77.37,1.8499999999999943,-0.5300000000000011,78.95,79.67,78.33,1.3400000000000034,-0.23000000000000398,77.518,78.18,76.57,1.6100000000000136,-0.4299999999999926,77.998,78.3,77.38,0.9200000000000017,0.01999999999999602,252580,358824,214987,143837,-126207
2019-03-03,76.67399999999999,77.96,74.38,3.5799999999999983,-3.5799999999999983,77.266,78.89,74.97,3.9200000000000017,-3.710000000000008,75.646,77.16,73.99,3.1700000000000017,-3.1700000000000017,76.182,77.96,74.56,3.3999999999999915,-3.3999999999999915,365427,516945,141113,375832,142745
2019-03-10,75.59,75.89,74.87,1.019999999999996,1.019999999999996,76.308,77.4,75.72,1.6800000000000068,1.6800000000000068,74.916,75.64,74.39,1.25,1.2399999999999949,75.866,76.5,75.35,1.1500000000000057,1.1500000000000057,445578,875712,197783,677929,548907
2019-03-17,75.02199999999999,78.17,71.82,6.3500000000000085,-4.75,75.608,78.18,71.83,6.3500000000000085,-6.030000000000001,73.128,76.02,69.03,6.989999999999995,-6.989999999999995,73.752,77.82,69.42,8.399999999999991,-8.399999999999991,474846,673375,289534,383841,383841
2019-03-24,70.748,72.46,69.52,2.9399999999999977,2.9399999999999977,71.506,72.5,70.1,2.4000000000000057,2.4000000000000057,70.072,71.33,68.57,2.760000000000005,2.760000000000005,71.152,71.88,69.69,2.1899999999999977,2.019999999999996,432957,524315,244277,280038,-92144
2019-03-31,73.094,74.37,72.14,2.230000000000004,2.230000000000004,74.00999999999999,75.07,73.44,1.6299999999999955,1.6299999999999955,72.482,73.7,71.86,1.8400000000000034,1.8100000000000023,73.55799999999999,74.91,72.55,2.3599999999999994,1.5699999999999932,345020,495531,219871,275660,162191
2019-04-07,74.766,75.69,73.76,1.9299999999999926,0.9399999999999977,75.402,76.82,74.39,2.4299999999999926,1.4399999999999977,74.148,75.28,73.2,2.0799999999999983,0.8900000000000006,75.036,76.8,73.76,3.039999999999992,1.4699999999999989,272811,373138,203986,169152,114744
2019-04-14,76.725,77.46,75.62,1.8399999999999892,0.29999999999999716,77.35249999999999,77.66,77.0,0.6599999999999966,0.46999999999999886,75.75,76.66,75.32,1.3400000000000034,0.3400000000000034,76.5175,77.42,75.63,1.7900000000000063,0.14000000000000057,272526,318572,202568,116004,106584
2019-04-21,75.726,77.08,74.84,2.239999999999995,1.4299999999999926,77.306,78.19,76.09,2.0999999999999943,2.0999999999999943,75.038,76.14,74.32,1.8200000000000074,1.8200000000000074,76.724,78.19,74.61,3.5799999999999983,3.5799999999999983,330656,476616,184181,292435,90484
2019-04-28,79.39999999999999,80.35,78.19,2.1599999999999966,2.1599999999999966,80.592,81.86,80.0,1.8599999999999994,1.519999999999996,78.806,79.73,77.7,2.030000000000001,2.030000000000001,80.008,81.71,78.79,2.9199999999999875,1.8900000000000006,412625,580385,297057,283328,-111282
2019-05-05,79.958,80.79,79.23,1.5600000000000023,-1.1200000000000045,80.782,81.79,79.99,1.8000000000000114,-1.8000000000000114,79.468,80.27,78.81,1.4599999999999937,-1.3799999999999955,80.166,81.39,79.66,1.730000000000004,-1.7000000000000028,306076,369171,202955,166216,107529
2019-05-12,77.624,78.55,77.0,1.5499999999999972,-1.3699999999999903,78.596,78.88,77.94,0.9399999999999977,-0.1799999999999926,76.838,77.14,76.6,0.5400000000000063,0.45999999999999375,77.55199999999999,78.36,76.97,1.3900000000000006,0.23000000000000398,316615,448752,250133,198619,-198619
2019-05-19,76.646,78.15,74.67,3.480000000000004,-2.0799999999999983,77.308,78.46,75.76,2.6999999999999886,-2.260000000000005,75.93,77.78,73.91,3.8700000000000045,-2.0799999999999983,76.574,78.06,74.37,3.6899999999999977,-2.180000000000007,442258,646539,247738,398801,107549
2019-05-26,74.5275,75.72,72.6,3.1200000000000045,-3.010000000000005,75.4,76.78,73.28,3.5,-3.5,73.15,74.62,71.31,3.3100000000000023,-3.3100000000000023,73.78999999999999,75.36,71.5,3.8599999999999994,-3.219999999999999,303404,347635,225390,122245,20027
2019-06-02,73.916,74.85,71.73,3.1199999999999903,2.819999999999993,74.694,75.08,73.87,1.2099999999999937,0.8199999999999932,73.02,73.75,70.88,2.8700000000000045,2.8700000000000045,74.294,74.85,72.99,1.8599999999999994,1.3400000000000034,372315,518119,199664,318455,-76721
2019-06-09,74.778,74.97,74.64,0.3299999999999983,-0.009999999999990905,75.34,75.63,75.07,0.5600000000000023,-0.46000000000000796,74.11200000000001,74.36,73.51,0.8499999999999943,-0.769999999999996,74.684,74.84,74.54,0.29999999999999716,0.0899999999999892,227599,262726,192302,70424,21706
2019-06-16,74.344,75.22,73.26,1.9599999999999937,-0.6199999999999903,75.254,76.08,74.72,1.3599999999999994,0.6499999999999915,73.34,74.32,72.13,2.1899999999999977,0.8400000000000034,74.292,74.86,73.36,1.5,1.1400000000000006,347167,514967,254546,260421,252231
2019-06-23,73.93,75.09,73.11,1.980000000000004,0.8299999999999983,74.926,76.25,73.93,2.319999999999993,1.0300000000000011,73.39,75.09,72.21,2.8800000000000097,1.8400000000000034,74.19,75.85,73.31,2.539999999999992,2.539999999999992,334722,564080,243666,320414,269355
2019-06-30,75.96000000000001,76.41,75.22,1.1899999999999977,-0.28999999999999204,76.4475,76.93,75.84,1.0900000000000034,0.0800000000000125,75.25999999999999,75.85,74.58,1.269999999999996,0.1599999999999966,75.78,76.27,75.03,1.2399999999999949,0.18999999999999773,159259,238023,101719,136304,-89577
2019-07-07,75.824,76.5,75.1,1.4000000000000057,0.8199999999999932,76.572,77.46,76.04,1.4199999999999875,1.4199999999999875,75.19200000000001,75.87,74.18,1.6899999999999977,0.8100000000000023,76.08800000000001,77.04,75.15,1.8900000000000006,1.8900000000000006,322556,458803,214757,244046,71343
2019-07-14,75.114,77.04,73.74,3.3000000000000114,-3.3000000000000114,76.27,77.66,75.14,2.519999999999996,0.6199999999999903,74.32600000000001,74.76,73.74,1.0200000000000102,-0.8800000000000097,75.406,77.09,74.42,2.6700000000000017,1.980000000000004,304588,548300,159981,388319,284397
2019-07-21,76.574,77.46,75.43,2.029999999999987,0.8999999999999915,77.818,78.73,76.41,2.3200000000000074,1.4699999999999989,76.072,77.27,74.89,2.3799999999999955,2.3799999999999955,77.004,78.35,75.2,3.1499999999999915,3.1499999999999915,256305,342586,214299,128287,-99675
2019-07-28,77.376,78.71,74.66,4.049999999999997,-3.6700000000000017,78.152,79.68,74.88,4.800000000000011,-3.910000000000011,76.04,78.24,73.2,5.039999999999992,-3.989999999999995,76.618,78.57,73.69,4.8799999999999955,-3.740000000000009,339233,437494,195671,241823,192724
2019-08-04,71.794,72.34,70.78,1.5600000000000023,-0.10000000000000853,72.37,73.03,71.53,1.5,0.18999999999999773,70.722,71.71,69.97,1.7399999999999949,1.5,71.852,72.7,71.1,1.6000000000000085,0.9100000000000108,309255,402650,217506,185144,-177197
2019-08-11,70.158,71.16,69.03,2.1299999999999955,-2.1299999999999955,71.14999999999999,72.99,70.08,2.9099999999999966,-0.2599999999999909,69.47800000000001,70.54,68.19,2.3500000000000085,-1.5100000000000051,70.11,71.43,68.63,2.8000000000000114,-0.7999999999999972,256039,344207,204377,139830,135701
2019-08-18,70.648,71.44,69.63,1.8100000000000023,-1.8100000000000023,70.97,71.52,70.43,1.0899999999999892,-1.009999999999991,69.458,70.46,67.43,3.029999999999987,-3.029999999999987,69.846,70.98,67.61,3.3700000000000045,-3.3700000000000045,180406,283710,136924,146786,124335
2019-08-25,68.434,69.5,66.71,2.7900000000000063,1.4000000000000057,69.212,69.69,68.58,1.1099999999999994,0.7399999999999949,67.606,68.73,66.55,2.180000000000007,1.2000000000000028,68.442,69.25,67.01,2.239999999999995,0.10999999999999943,230015,296021,193774,102247,-5014
2019-09-01,69.28,70.05,68.3,1.75,1.75,69.72749999999999,71.11,68.77,2.3400000000000034,1.2800000000000011,68.385,69.72,66.76,2.9599999999999937,2.2099999999999937,69.03,69.95,68.23,1.7199999999999989,0.9899999999999949,272391,336843,209784,127059,-98378
2019-09-08,73.744,76.6,69.92,6.679999999999993,6.679999999999993,75.27,77.76,71.84,5.920000000000002,5.920000000000002,73.03,75.97,69.29,6.679999999999993,6.679999999999993,74.948,77.24,71.58,5.659999999999997,5.659999999999997,424030,572603,292771,279832,141124
2019-09-15,76.526,76.81,76.09,0.7199999999999989,0.04999999999999716,77.44800000000001,78.04,76.81,1.230000000000004,-0.6700000000000017,75.824,76.16,75.37,0.789999999999992,0.009999999999990905,76.676,77.26,76.23,1.0300000000000011,-1.0300000000000011,454327,1036448,296778,739670,704659
2019-09-22,75.96000000000001,76.26,75.34,0.9200000000000017,0.2400000000000091,76.80799999999999,77.08,76.61,0.46999999999999886,0.3299999999999983,75.288,75.7,74.57,1.1300000000000097,-0.04999999999999716,75.90599999999999,76.66,75.1,1.5600000000000023,-0.5800000000000125,225557,305659,140634,165025,-101349
2019-09-29,74.354,76.26,72.79,3.469999999999999,-1.8100000000000023,74.882,76.6,73.28,3.319999999999993,-1.9300000000000068,73.146,75.48,71.75,3.730000000000004,-2.4000000000000057,74.002,75.54,73.01,2.530000000000001,-1.230000000000004,269774,362102,203202,158900,3236
2019-10-06,73.278,74.83,72.24,2.5900000000000034,1.0300000000000011,73.91199999999999,75.58,72.55,3.030000000000001,1.2399999999999949,72.592,73.96,71.41,2.549999999999997,0.4099999999999966,73.128,74.51,71.78,2.730000000000004,0.7600000000000051,234003,306449,164191,142258,142258
2019-10-13,74.40599999999999,76.02,72.66,3.3599999999999994,-1.1700000000000017,75.69,76.23,74.52,1.710000000000008,1.1800000000000068,73.822,75.21,71.36,3.8499999999999943,-2.260000000000005,74.802,76.08,72.65,3.4299999999999926,-1.4599999999999937,342424,848244,185636,662608,662608
2019-10-20,73.99,74.48,73.53,0.9500000000000028,-0.29999999999999716,75.014,75.78,74.35,1.4300000000000068,-0.6400000000000006,73.246,73.77,72.83,0.9399999999999977,-0.7599999999999909,74.038,74.64,73.34,1.2999999999999972,-0.9399999999999977,348946,600848,224009,376839,34773
2019-10-27,74.748,75.71,74.21,1.5,-0.18000000000000682,75.304,76.0,74.65,1.3499999999999943,-0.6400000000000006,73.942,74.68,72.58,2.1000000000000085,-0.25,74.81,75.72,73.39,2.3299999999999983,-0.28999999999999204,259339,348031,203493,144538,39995
