Date,UBS ETRACS Monthly Pay 2X Diversified High Income_Open_average,UBS ETRACS Monthly Pay 2X Diversified High Income_Open_max,UBS ETRACS Monthly Pay 2X Diversified High Income_Open_min,UBS ETRACS Monthly Pay 2X Diversified High Income_Open_volatility,UBS ETRACS Monthly Pay 2X Diversified High Income_Open_change,UBS ETRACS Monthly Pay 2X Diversified High Income_High_average,UBS ETRACS Monthly Pay 2X Diversified High Income_High_max,UBS ETRACS Monthly Pay 2X Diversified High Income_High_min,UBS ETRACS Monthly Pay 2X Diversified High Income_High_volatility,UBS ETRACS Monthly Pay 2X Diversified High Income_High_change,UBS ETRACS Monthly Pay 2X Diversified High Income_Low_average,UBS ETRACS Monthly Pay 2X Diversified High Income_Low_max,UBS ETRACS Monthly Pay 2X Diversified High Income_Low_min,UBS ETRACS Monthly Pay 2X Diversified High Income_Low_volatility,UBS ETRACS Monthly Pay 2X Diversified High Income_Low_change,UBS ETRACS Monthly Pay 2X Diversified High Income_Close_average,UBS ETRACS Monthly Pay 2X Diversified High Income_Close_max,UBS ETRACS Monthly Pay 2X Diversified High Income_Close_min,UBS ETRACS Monthly Pay 2X Diversified High Income_Close_volatility,UBS ETRACS Monthly Pay 2X Diversified High Income_Close_change
2018-05-27,19.1,19.1,19.1,0.0,0.0,19.35,19.35,19.35,0.0,0.0,18.9,18.9,18.9,0.0,0.0,19.14,19.14,19.14,0.0,0.0
2018-06-03,19.06,19.06,19.06,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2018-06-10,19.02,19.02,19.02,0.0,0.0,19.02,19.02,19.02,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2018-06-17,19.39,19.39,19.39,0.0,0.0,19.39,19.39,19.39,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2018-06-24,18.85,18.85,18.85,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.97,18.97,18.97,0.0,0.0
2018-07-01,19.51,19.51,19.51,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2018-07-08,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.13,19.13,19.13,0.0,0.0
2018-07-15,19.25,19.25,19.25,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2018-07-22,19.48,19.48,19.48,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2018-07-29,20.3,20.3,20.3,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2018-08-05,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.77,19.77,19.77,0.0,0.0
2018-08-12,20.03,20.03,20.03,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.03,20.03,20.03,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2018-08-19,20.4,20.4,20.4,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.43,20.43,20.43,0.0,0.0
2018-08-26,20.25,20.25,20.25,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2018-09-02,20.07,20.07,20.07,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.11,20.11,20.11,0.0,0.0
2018-09-09,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.8,19.8,19.8,0.0,0.0
2018-09-16,19.84,19.84,19.84,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2018-09-23,19.11,19.11,19.11,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.72,19.72,19.72,0.0,0.0
2018-09-30,19.04,19.04,19.04,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.06,19.06,19.06,0.0,0.0
2018-10-07,18.09,18.09,18.09,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.09,18.09,18.09,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2018-10-14,18.37,18.37,18.37,0.0,0.0,18.37,18.37,18.37,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2018-10-21,17.7,17.7,17.7,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.45,17.45,17.45,0.0,0.0
2018-10-28,17.77,17.77,17.77,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.76,17.76,17.76,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2018-11-04,17.59,17.59,17.59,0.0,0.0,18.07,18.07,18.07,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.88,17.88,17.88,0.0,0.0
2018-11-11,17.7,17.7,17.7,0.0,0.0,17.71,17.71,17.71,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2018-11-18,17.28,17.28,17.28,0.0,0.0,17.49,17.49,17.49,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.34,17.34,17.34,0.0,0.0
2018-11-25,17.68,17.68,17.68,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.87,17.87,17.87,0.0,0.0
2018-12-02,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0,16.84,16.84,16.84,0.0,0.0,17.01,17.01,17.01,0.0,0.0
2018-12-09,16.64,16.64,16.64,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.03,16.03,16.03,0.0,0.0
2018-12-16,14.71,14.71,14.71,0.0,0.0,15.13,15.13,15.13,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.6,14.6,14.6,0.0,0.0
2018-12-23,15.74,15.74,15.74,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.4,15.4,15.4,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2018-12-30,16.31,16.31,16.31,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2019-01-06,16.71,16.71,16.71,0.0,0.0,16.76,16.76,16.76,0.0,0.0,16.66,16.66,16.66,0.0,0.0,16.66,16.66,16.66,0.0,0.0
2019-01-13,17.2,17.2,17.2,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2019-01-20,17.37,17.37,17.37,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.18,17.18,17.18,0.0,0.0
2019-01-27,17.6,17.6,17.6,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.71,17.71,17.71,0.0,0.0
2019-02-03,17.2,17.2,17.2,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2019-02-10,17.66,17.66,17.66,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.77,17.77,17.77,0.0,0.0
2019-02-17,17.75,17.75,17.75,0.0,0.0,18.11,18.11,18.11,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2019-02-24,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2019-03-03,17.71,17.71,17.71,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2019-03-10,17.85,17.85,17.85,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.9,17.9,17.9,0.0,0.0
2019-03-17,17.7,17.7,17.7,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2019-03-24,17.98,17.98,17.98,0.0,0.0,18.32,18.32,18.32,0.0,0.0,17.98,17.98,17.98,0.0,0.0,18.32,18.32,18.32,0.0,0.0
2019-03-31,18.62,18.62,18.62,0.0,0.0,18.62,18.62,18.62,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.37,18.37,18.37,0.0,0.0
2019-04-07,17.89,17.89,17.89,0.0,0.0,18.07,18.07,18.07,0.0,0.0,17.89,17.89,17.89,0.0,0.0,18.06,18.06,18.06,0.0,0.0
2019-04-14,18.01,18.01,18.01,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.94,17.94,17.94,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2019-04-21,18.25,18.25,18.25,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.13,18.13,18.13,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2019-04-28,17.87,17.87,17.87,0.0,0.0,18.07,18.07,18.07,0.0,0.0,17.87,17.87,17.87,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2019-05-05,17.66,17.66,17.66,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2019-05-12,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.9,17.9,17.9,0.0,0.0
2019-05-19,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.74,17.74,17.74,0.0,0.0
2019-05-26,17.2,17.2,17.2,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.27,17.27,17.27,0.0,0.0
2019-06-02,17.71,17.71,17.71,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-06-09,17.52,17.52,17.52,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.55,17.55,17.55,0.0,0.0
2019-06-16,17.89,17.89,17.89,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2019-06-23,17.75,17.75,17.75,0.0,0.0,18.1,18.1,18.1,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2019-06-30,18.28,18.28,18.28,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.06,18.06,18.06,0.0,0.0,18.17,18.17,18.17,0.0,0.0
2019-07-07,18.01,18.01,18.01,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.02,18.02,18.02,0.0,0.0
2019-07-14,18.0,18.0,18.0,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2019-07-21,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2019-07-28,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.92,16.92,16.92,0.0,0.0
2019-08-04,17.03,17.03,17.03,0.0,0.0,17.03,17.03,17.03,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2019-08-11,16.8,16.8,16.8,0.0,0.0,17.77,17.77,17.77,0.0,0.0,16.7,16.7,16.7,0.0,0.0,17.12,17.12,17.12,0.0,0.0
2019-08-18,16.76,16.76,16.76,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.74,16.74,16.74,0.0,0.0
2019-08-25,17.02,17.02,17.02,0.0,0.0,17.02,17.02,17.02,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2019-09-01,17.27,17.27,17.27,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2019-09-08,17.53,17.53,17.53,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.67,17.67,17.67,0.0,0.0
2019-09-15,17.72,17.72,17.72,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-09-22,17.26,17.26,17.26,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2019-09-29,17.14,17.14,17.14,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.13,17.13,17.13,0.0,0.0
2019-10-06,16.95,16.95,16.95,0.0,0.0,16.96,16.96,16.96,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2019-10-13,17.82,17.82,17.82,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.21,17.21,17.21,0.0,0.0
2019-10-20,17.27,17.27,17.27,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.19,17.19,17.19,0.0,0.0
2019-10-27,17.42,17.42,17.42,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.53,17.53,17.53,0.0,0.0
2019-11-03,16.85,16.85,16.85,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2019-11-10,16.75,16.75,16.75,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.67,16.67,16.67,0.0,0.0,16.67,16.67,16.67,0.0,0.0
2019-11-17,16.7,16.7,16.7,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.83,16.83,16.83,0.0,0.0
2019-11-24,16.79,16.79,16.79,0.0,0.0,16.79,16.79,16.79,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.59,16.59,16.59,0.0,0.0
2019-12-01,16.74,16.74,16.74,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.91,16.91,16.91,0.0,0.0
2019-12-08,17.25,17.25,17.25,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.27,17.27,17.27,0.0,0.0
2019-12-15,17.74,17.74,17.74,0.0,0.0,17.74,17.74,17.74,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.66,17.66,17.66,0.0,0.0
2019-12-22,17.79,17.79,17.79,0.0,0.0,17.99,17.99,17.99,0.0,0.0,17.57,17.57,17.57,0.0,0.0,17.76,17.76,17.76,0.0,0.0
2019-12-29,17.83,17.83,17.83,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.9,17.9,17.9,0.0,0.0
