Date,BDORYStock_Open_average,BDORYStock_Open_max,BDORYStock_Open_min,BDORYStock_Open_volatility,BDORYStock_Open_change,BDORYStock_High_average,BDORYStock_High_max,BDORYStock_High_min,BDORYStock_High_volatility,BDORYStock_High_change,BDORYStock_Low_average,BDORYStock_Low_max,BDORYStock_Low_min,BDORYStock_Low_volatility,BDORYStock_Low_change,BDORYStock_Close_average,BDORYStock_Close_max,BDORYStock_Close_min,BDORYStock_Close_volatility,BDORYStock_Close_change,BDORYStock_Volume_average,BDORYStock_Volume_max,BDORYStock_Volume_min,BDORYStock_Volume_volatility,BDORYStock_Volume_change
2018-01-14,10.71875,11.0,10.2,0.8000000000000007,0.75,10.9525,11.05,10.78,0.27000000000000135,0.20000000000000107,10.656,10.9,10.2,0.7000000000000011,0.7000000000000011,10.8975,10.98,10.72,0.2599999999999998,0.2599999999999998,234383,293314,184660,108654,-108654
2018-01-21,11.427,12.04,10.8,1.2399999999999984,1.209999999999999,11.82,12.54,11.0,1.5399999999999991,1.4899999999999984,11.395999999999999,12.04,10.76,1.2799999999999994,1.25,11.744,12.48,11.0,1.4800000000000004,1.4400000000000013,398373,604959,217320,387639,310828
2018-01-28,12.45,12.61,12.1,0.5099999999999998,0.15000000000000036,12.52,12.68,12.26,0.41999999999999993,0.15000000000000036,12.2768,12.49,12.1,0.39000000000000057,-0.02400000000000091,12.3656,12.62,12.205,0.41499999999999915,-0.06799999999999962,416174,777660,117158,660502,-286258
2018-02-04,11.9256,12.195,11.597999999999999,0.5970000000000013,-0.3149999999999995,12.201,12.55,11.72,0.8300000000000001,-0.4499999999999993,11.617999999999999,12.12,11.29,0.8300000000000001,-0.25,11.918,12.37,11.645,0.7249999999999996,0.015000000000000568,160412,246731,101525,145206,14954
2018-02-11,12.004,12.35,11.75,0.5999999999999996,0.5300000000000011,12.266,12.64,11.9,0.7400000000000002,0.7000000000000011,11.862,12.32,11.4,0.9199999999999999,0.7399999999999984,12.196,12.53,11.82,0.7099999999999991,0.7099999999999991,77841,154462,23502,130960,26402
2018-02-18,12.817499999999999,13.3,12.25,1.0500000000000007,0.8599999999999994,12.949,13.3,12.595999999999998,0.7040000000000024,0.5740000000000016,12.651499999999999,12.99,12.1,0.8900000000000006,0.8900000000000006,12.8225,13.14,12.52,0.620000000000001,0.620000000000001,151918,333624,56300,277324,-45476
2018-02-25,13.142,13.44,12.78,0.6600000000000001,-0.45000000000000107,13.222,13.44,12.96,0.47999999999999865,-0.41000000000000014,12.8896,13.23,12.66,0.5700000000000003,-0.5700000000000003,13.0576,13.36,12.828,0.532,-0.3899999999999988,289816,799068,75038,724030,92395
2018-03-04,13.251,13.47,12.895,0.5750000000000011,0.45500000000000007,13.4388,13.63,13.134,0.49600000000000044,0.37599999999999945,13.0924,13.31,12.79,0.5200000000000014,0.5200000000000014,13.294,13.47,13.09,0.3800000000000008,0.2900000000000009,171407,365758,65175,300583,93570
2018-03-11,13.098,13.32,12.77,0.5500000000000007,-0.3200000000000003,13.168,13.36,12.86,0.5,-0.41999999999999993,12.8924,13.175999999999998,12.63,0.5459999999999976,-0.37599999999999767,12.979199999999999,13.2,12.806,0.39400000000000013,-0.33999999999999986,89460,210173,27460,182713,-180730
2018-03-18,12.64,12.73,12.5,0.23000000000000043,-0.16999999999999993,12.769,12.9,12.605,0.29499999999999993,-0.18499999999999872,12.42,12.5,12.28,0.22000000000000064,-0.22000000000000064,12.5564,12.9,12.4,0.5,-0.1899999999999995,75877,123972,37774,86198,-17482
2018-03-25,12.3175,12.55,12.07,0.4800000000000004,-0.3200000000000003,12.425,12.58,12.13,0.4499999999999993,0.009999999999999787,12.1215,12.425999999999998,11.9,0.525999999999998,-0.26599999999999824,12.32,12.54,12.13,0.40999999999999837,-0.06999999999999851,116456,185103,63932,121171,-64963
2018-04-01,12.2026,12.49,11.67,0.8200000000000003,-0.34699999999999953,12.242,12.49,11.83,0.6600000000000001,-0.3099999999999987,11.872,12.14,11.51,0.6300000000000008,-0.25,11.9864,12.19,11.83,0.35999999999999943,-0.08700000000000152,202892,418228,60720,357508,-48414
2018-04-08,11.542,11.92,11.38,0.5399999999999991,-0.5399999999999991,11.612,11.92,11.38,0.5399999999999991,-0.5399999999999991,11.299999999999999,11.51,11.03,0.4800000000000004,-0.3200000000000003,11.375,11.53,11.03,0.5,-0.39000000000000057,127359,235531,43916,191615,-135489
2018-04-15,11.083,11.2,10.8,0.3999999999999986,-0.030000000000001137,11.185,11.41,10.96,0.4499999999999993,-0.04499999999999993,10.931,11.14,10.655,0.4850000000000012,0.34500000000000064,11.05,11.33,10.73,0.5999999999999996,0.29999999999999893,118166,209915,36381,173534,-173534
2018-04-22,10.686,10.9,10.4,0.5,0.120000000000001,10.8074,10.94,10.66,0.27999999999999936,0.1399999999999988,10.552,10.76,10.28,0.4800000000000004,0.14000000000000057,10.708,10.87,10.56,0.3099999999999987,0.15999999999999837,69218,107434,44331,63103,31034
2018-04-29,10.284,10.73,9.86,0.870000000000001,-0.870000000000001,10.346,10.73,10.06,0.6699999999999999,-0.6699999999999999,10.115,10.455,9.86,0.5950000000000006,-0.5950000000000006,10.2162,10.56,9.97,0.5899999999999999,-0.5540000000000003,71384,114461,32035,82426,14210
2018-05-06,10.086,10.27,9.96,0.3099999999999987,0.27999999999999936,10.221,10.33,10.08,0.25,0.22000000000000064,9.9484,10.09,9.81,0.27999999999999936,0.013999999999999346,10.063,10.22,9.895,0.32500000000000107,0.07500000000000107,129257,268125,37475,230650,214903
2018-05-13,9.298,10.05,8.61,1.4400000000000013,-1.4400000000000013,9.368,10.08,8.8,1.2799999999999994,-1.2799999999999994,9.064,9.55,8.44,1.1100000000000012,-1.1100000000000012,9.1988,9.684,8.74,0.9439999999999991,-0.9439999999999991,166113,327774,45742,282032,125978
2018-05-20,8.696,8.94,8.4,0.5399999999999991,-0.4499999999999993,8.762,8.98,8.53,0.45000000000000107,-0.41000000000000014,8.501000000000001,8.71,8.17,0.5400000000000009,-0.4250000000000007,8.593,8.915,8.2,0.7149999999999999,-0.45000000000000107,186315,370998,66570,304428,221295
2018-05-27,7.982,8.24,7.641,0.5990000000000002,0.5990000000000002,8.1125,8.34,7.76,0.5800000000000001,0.5800000000000001,7.788,8.09,7.48,0.6099999999999994,0.3520000000000003,7.986,8.214,7.55,0.6640000000000006,0.6100000000000003,406002,691531,71353,620178,323681
