Date,LEDS_stock_Open_average,LEDS_stock_Open_max,LEDS_stock_Open_min,LEDS_stock_Open_volatility,LEDS_stock_Open_change,LEDS_stock_High_average,LEDS_stock_High_max,LEDS_stock_High_min,LEDS_stock_High_volatility,LEDS_stock_High_change,LEDS_stock_Low_average,LEDS_stock_Low_max,LEDS_stock_Low_min,LEDS_stock_Low_volatility,LEDS_stock_Low_change,LEDS_stock_Close_average,LEDS_stock_Close_max,LEDS_stock_Close_min,LEDS_stock_Close_volatility,LEDS_stock_Close_change,LEDS_stock_Volume_average,LEDS_stock_Volume_max,LEDS_stock_Volume_min,LEDS_stock_Volume_volatility,LEDS_stock_Volume_change
2018-03-25,3.6325,4.14,3.16,0.9799999999999995,-0.9799999999999995,3.69275,4.151,3.39,0.7609999999999997,-0.7609999999999997,3.29,3.7,3.02,0.6800000000000002,-0.6800000000000002,3.3175,3.73,3.02,0.71,-0.71,48153,93330,21181,72149,54053
2018-04-01,3.048,3.58,2.75,0.8300000000000001,0.5800000000000001,3.3348,3.93,2.8539999999999996,1.0760000000000005,0.3799999999999999,2.911,3.3,2.72,0.5799999999999996,0.5799999999999996,3.0168,3.3,2.72,0.5799999999999996,0.5799999999999996,133508,377473,28851,348622,-19580
2018-04-08,4.942,7.08,3.78,3.3000000000000003,0.3099999999999996,5.444,8.75,3.82,4.93,0.43000000000000016,4.352,5.63,3.4,2.23,0.41999999999999993,4.664,5.98,3.64,2.3400000000000003,0.2599999999999998,1509169,5996126,150592,5845534,400164
2018-04-15,3.576,3.92,3.29,0.6299999999999999,-0.6299999999999999,3.669,3.97,3.32,0.6500000000000004,-0.6500000000000004,3.372,3.5,3.16,0.33999999999999986,-0.33999999999999986,3.414,3.62,3.17,0.4500000000000002,-0.33000000000000007,120325,201831,41678,160153,-160153
2018-04-22,4.09,4.75,3.2,1.5499999999999998,1.5499999999999998,4.7299999999999995,5.16,3.46,1.7000000000000002,1.4699999999999998,3.8474,4.35,3.17,1.1799999999999997,1.1799999999999997,4.286,4.73,3.35,1.3800000000000003,1.1400000000000001,1964216,5584719,100288,5484431,409728
2018-04-29,4.516,4.87,4.28,0.5899999999999999,-0.1200000000000001,4.8052,5.3,4.5680000000000005,0.7319999999999993,0.0699999999999994,4.276,4.501,4.11,0.391,0.08999999999999986,4.4799999999999995,4.87,4.2,0.6699999999999999,-0.0699999999999994,506002,1310599,125823,1184776,22371
2018-05-06,4.04,4.16,3.82,0.3400000000000003,-0.16999999999999948,4.1898,4.35,4.04,0.3099999999999996,-0.16999999999999993,3.9122,4.1,3.7110000000000003,0.38899999999999935,-0.2699999999999996,3.972,4.12,3.78,0.3400000000000003,-0.2400000000000002,81500,164845,50070,114775,-11417
2018-05-13,4.056,4.28,3.92,0.3600000000000003,0.3600000000000003,4.1994,4.439,4.0,0.43900000000000006,0.43900000000000006,3.9644,4.11,3.86,0.25000000000000044,0.25000000000000044,4.1160000000000005,4.29,3.96,0.33000000000000007,0.27000000000000046,95630,189338,30422,158916,93635
2018-05-20,4.532,4.66,4.33,0.33000000000000007,0.1200000000000001,4.7582,5.08,4.46,0.6200000000000001,-0.6200000000000001,4.3678,4.5569999999999995,4.13,0.4269999999999996,0.12199999999999989,4.575,4.695,4.45,0.2450000000000001,-0.16000000000000014,150085,535067,36124,498943,-480873
2018-05-27,4.21,4.4,4.01,0.39000000000000057,-0.39000000000000057,4.28225,4.4,4.069,0.3310000000000004,-0.3310000000000004,4.0225,4.19,3.87,0.3200000000000003,-0.28000000000000025,4.095,4.2,3.96,0.2400000000000002,-0.14000000000000057,155738,287364,30931,256433,-88937
2018-06-03,3.926,4.08,3.83,0.25,-0.25,4.0438,4.199,3.94,0.2589999999999999,-0.05900000000000016,3.811,3.88,3.725,0.1549999999999998,-0.1549999999999998,3.878,3.93,3.81,0.1200000000000001,0.040000000000000036,112173,269844,64857,204987,202327
2018-06-10,3.806,3.94,3.6,0.33999999999999986,-0.33999999999999986,3.868,3.99,3.76,0.23000000000000043,-0.23000000000000043,3.7132,3.815,3.511,0.3039999999999998,-0.3039999999999998,3.7720000000000002,3.91,3.59,0.3200000000000003,-0.3200000000000003,86284,107501,41038,66463,-9956
2018-06-17,3.5808,3.72,3.44,0.28000000000000025,-0.08999999999999986,3.7,3.79,3.6,0.18999999999999995,0.04999999999999982,3.468,3.65,3.23,0.41999999999999993,-0.040000000000000036,3.594,3.722,3.428,0.29400000000000004,0.04999999999999982,140727,212571,66350,146221,144234
2018-06-24,3.962,4.74,3.59,1.1500000000000004,0.29000000000000004,4.1992,4.74,3.6460000000000004,1.0939999999999999,0.3839999999999999,3.6644,3.971,3.51,0.4610000000000003,0.2200000000000002,3.908,4.44,3.63,0.8100000000000005,0.19999999999999973,321366,792889,74504,718385,56929
2018-07-01,4.08,4.45,3.76,0.6900000000000004,0.40000000000000036,4.22725,4.55,4.03,0.5199999999999996,0.1689999999999996,3.88775,4.0,3.76,0.2400000000000002,0.2400000000000002,4.04675,4.2,3.92,0.28000000000000025,0.28000000000000025,130116,314464,58352,256112,6063
2018-07-08,4.632,5.5,4.07,1.4299999999999997,-0.33999999999999986,5.1572000000000005,6.25,4.24,2.01,-2.01,4.184,4.42,3.86,0.56,-0.43999999999999995,4.688,5.88,3.86,2.02,-2.02,1109463,2781964,323952,2458012,-2458012
2018-07-15,3.93,4.03,3.85,0.18000000000000016,0.18000000000000016,4.0938,4.26,4.03,0.22999999999999954,-0.008999999999999453,3.8522,3.91,3.81,0.10000000000000009,0.09100000000000019,3.944,3.99,3.89,0.10000000000000009,0.020000000000000018,103392,168156,28661,139495,-139495
2018-07-22,3.8880000000000003,4.03,3.68,0.3500000000000001,-0.14000000000000012,3.938,4.03,3.85,0.18000000000000016,-0.13000000000000034,3.681,3.82,3.55,0.27,-0.21499999999999986,3.758,3.87,3.63,0.2400000000000002,-0.1299999999999999,89005,159864,42034,117830,-8647
2018-07-29,3.768,3.94,3.63,0.31000000000000005,0.18000000000000016,3.976,4.36,3.76,0.6000000000000005,0.2999999999999998,3.6996,3.81,3.6,0.20999999999999996,0.20000000000000018,3.814,4.1,3.63,0.46999999999999975,0.28000000000000025,245332,863263,37011,826252,61741
2018-08-05,3.998,4.25,3.88,0.3700000000000001,0.3700000000000001,4.1495999999999995,4.43,3.938,0.49199999999999955,0.4119999999999995,3.858,3.93,3.82,0.11000000000000032,0.07000000000000028,4.0,4.38,3.83,0.5499999999999998,0.020000000000000018,164072,369060,40647,328413,229737
2018-08-12,3.898,3.96,3.86,0.10000000000000009,-0.06000000000000005,3.986,4.06,3.89,0.16999999999999948,-0.06699999999999928,3.816,3.85,3.75,0.10000000000000009,0.0,3.8756,3.95,3.82,0.13000000000000034,-0.007000000000000117,68296,85885,47815,38070,-8577
2018-08-19,4.0,4.26,3.85,0.4099999999999997,0.04999999999999982,4.0694,4.26,3.937,0.32299999999999995,0.05300000000000038,3.889,3.91,3.84,0.07000000000000028,0.06000000000000005,3.972,4.05,3.88,0.16999999999999993,0.11000000000000032,64332,151284,15880,135404,-13425
2018-08-26,3.996,4.03,3.97,0.06000000000000005,0.040000000000000036,4.0716,4.159,4.02,0.13900000000000023,0.02799999999999958,3.9414000000000002,4.0,3.86,0.14000000000000012,0.04300000000000015,3.994,4.01,3.98,0.029999999999999805,0.010000000000000231,54344,102408,20015,82393,13175
2018-09-02,4.005,4.05,3.94,0.10999999999999988,-0.10999999999999988,4.14075,4.436,4.027,0.4089999999999998,0.3860000000000001,3.904,3.9160000000000004,3.88,0.036000000000000476,-0.006000000000000227,4.005,4.03,3.96,0.07000000000000028,0.020000000000000462,174277,605595,21126,584469,584469
2018-09-09,3.9896,4.18,3.833,0.34699999999999953,-0.34699999999999953,4.041399999999999,4.18,3.98,0.19999999999999973,-0.17100000000000026,3.8972,3.96,3.8310000000000004,0.12899999999999956,-0.12899999999999956,3.944,3.99,3.91,0.08000000000000007,-0.050000000000000266,44934,73472,16354,57118,-21668
2018-09-16,4.058,4.23,3.94,0.2900000000000005,0.2900000000000005,4.143800000000001,4.35,3.94,0.4099999999999997,0.38100000000000067,3.9934,4.17,3.88,0.29000000000000004,0.29000000000000004,4.0920000000000005,4.24,3.94,0.30000000000000027,0.30000000000000027,99038,294323,23215,271108,43972
2018-09-23,4.35,4.55,4.22,0.33000000000000007,0.15000000000000036,4.5404,4.71,4.26,0.4500000000000002,-0.1979999999999995,4.184,4.24,4.15,0.08999999999999986,0.009999999999999787,4.3226,4.52,4.17,0.34999999999999964,-0.19699999999999918,176931,312495,52205,260290,-255822
2018-09-30,4.268,4.4,4.06,0.34000000000000075,0.0600000000000005,4.6616,5.37,4.379,0.9910000000000005,0.30100000000000016,4.166,4.29,4.05,0.2400000000000002,0.13999999999999968,4.304,4.44,4.16,0.28000000000000025,0.28000000000000025,327966,1065674,50972,1014702,195775
2018-10-07,4.3388,4.4,4.3,0.10000000000000053,-0.03399999999999981,4.5294,4.74,4.3,0.4400000000000004,-0.2400000000000002,4.225,4.335,4.05,0.28500000000000014,-0.17999999999999972,4.2844,4.41,4.16,0.25,-0.14999999999999947,105195,198020,30200,167820,-78678
2018-10-14,4.132,4.2,4.09,0.11000000000000032,0.08999999999999986,4.3580000000000005,4.69,4.16,0.5300000000000002,0.5300000000000002,4.1036,4.2,4.05,0.15000000000000036,0.15000000000000036,4.1726,4.28,4.06,0.22000000000000064,0.22000000000000064,108950,313012,27776,285236,92254
2018-10-21,4.1286,4.37,3.86,0.5100000000000002,-0.5100000000000002,4.2776,4.5,4.0,0.5,-0.5,3.916,4.13,3.75,0.3799999999999999,-0.33999999999999986,3.979,4.245,3.755,0.4900000000000002,-0.3350000000000004,92073,140347,71834,68513,-4761
2018-10-28,3.9737999999999998,4.29,3.86,0.43000000000000016,0.4110000000000005,4.104,4.41,3.93,0.48,0.43000000000000016,3.8977999999999997,4.169,3.76,0.4089999999999998,0.3989999999999996,4.016,4.35,3.8,0.5499999999999998,0.5499999999999998,46734,108138,18606,89532,16690
2018-11-04,4.4822,4.6,4.3,0.2999999999999998,0.2599999999999998,4.588,4.65,4.47,0.1800000000000006,0.1299999999999999,4.3637999999999995,4.46,4.2589999999999995,0.2010000000000005,0.2010000000000005,4.522,4.58,4.41,0.16999999999999993,0.16999999999999993,75254,116137,40647,75490,-23132
2018-11-11,4.098,4.6,3.67,0.9299999999999997,-0.8100000000000005,4.352,5.11,3.92,1.1900000000000004,-0.4399999999999995,3.9296,4.462,3.62,0.8419999999999996,-0.7919999999999998,4.0520000000000005,4.5,3.72,0.7799999999999998,-0.6699999999999999,145190,469430,35266,434164,289
2018-11-18,3.815,3.92,3.72,0.19999999999999973,-0.14000000000000012,3.855,3.92,3.8,0.1200000000000001,-0.1200000000000001,3.71675,3.77,3.67,0.10000000000000009,-0.03699999999999992,3.7575,3.78,3.73,0.04999999999999982,-0.029999999999999805,23205,40856,2194,38662,-30529
2018-11-25,3.7256,3.77,3.7,0.06999999999999984,-0.06000000000000005,3.7676,3.82,3.73,0.08999999999999986,-0.08999999999999986,3.6508,3.717,3.62,0.09699999999999998,-0.06700000000000017,3.7104,3.772,3.67,0.10199999999999987,-0.041999999999999815,12959,25543,6860,18683,-3223
2018-12-02,3.6975,3.77,3.56,0.20999999999999996,-0.19999999999999973,3.76025,3.978,3.6,0.3780000000000001,-0.1599999999999997,3.5925,3.71,3.5,0.20999999999999996,-0.20999999999999996,3.6182499999999997,3.71,3.512,0.19799999999999995,-0.19799999999999995,26966,74078,8103,65975,7039
2018-12-09,3.5716,3.7,3.51,0.1900000000000004,0.07200000000000006,3.612,3.7,3.55,0.15000000000000036,0.03000000000000025,3.4994,3.51,3.49,0.019999999999999574,-0.009999999999999787,3.5324,3.61,3.49,0.11999999999999966,-0.019999999999999574,6914,10433,2478,7955,-1598
2018-12-16,3.3167999999999997,3.59,2.87,0.7199999999999998,-0.7199999999999998,3.3778,3.6,2.995,0.605,-0.605,3.1014,3.45,2.74,0.71,-0.6630000000000003,3.1456,3.45,2.8,0.6500000000000004,-0.5939999999999999,40499,88440,16451,71989,27215
2018-12-23,2.623,2.78,2.56,0.21999999999999975,-0.20799999999999974,2.695,2.8,2.6,0.19999999999999973,-0.19999999999999973,2.5075,2.55,2.46,0.08999999999999986,-0.029999999999999805,2.55,2.6,2.513,0.08700000000000019,-0.04300000000000015,30874,40874,20483,20391,-19441
2018-12-30,2.715,2.81,2.58,0.22999999999999998,0.22999999999999998,2.8842499999999998,3.085,2.792,0.29300000000000015,0.29300000000000015,2.621,2.71,2.49,0.21999999999999975,0.21999999999999975,2.8175,2.91,2.7,0.20999999999999996,0.20999999999999996,52155,117605,21343,96262,73466
2019-01-06,2.9682,3.14,2.69,0.4500000000000002,-0.20199999999999996,3.0932,3.31,2.81,0.5,-0.1689999999999996,2.8489999999999998,3.01,2.635,0.375,-0.19500000000000028,3.0266,3.17,2.786,0.3839999999999999,-0.0950000000000002,69860,150487,26335,124152,41370
2019-01-13,2.7942,2.91,2.721,0.18900000000000006,0.15000000000000036,2.8956,3.09,2.77,0.31999999999999984,0.2799999999999998,2.6922,2.75,2.65,0.10000000000000009,-0.04999999999999982,2.7520000000000002,2.81,2.67,0.14000000000000012,-0.020000000000000018,62719,178275,3017,175258,167023
2019-01-20,2.776,2.82,2.75,0.06999999999999984,0.06999999999999984,2.8725,2.95,2.8,0.15000000000000036,0.15000000000000036,2.7195,2.747,2.7,0.04699999999999971,0.02699999999999969,2.7975,2.872,2.75,0.12199999999999989,0.10399999999999965,23990,38727,10071,28656,9353
2019-01-27,2.8894,2.91,2.85,0.06000000000000005,-0.06000000000000005,2.968,3.03,2.92,0.10999999999999988,0.07999999999999963,2.854,2.88,2.8,0.08000000000000007,-0.050000000000000266,2.9012000000000002,2.955,2.86,0.0950000000000002,0.07399999999999984,34447,100894,7416,93478,83892
2019-02-03,2.9250000000000003,2.97,2.85,0.1200000000000001,0.0050000000000003375,3.098,3.47,2.91,0.56,0.4500000000000002,2.862,2.9,2.83,0.06999999999999984,-0.06999999999999984,2.9162000000000003,2.97,2.87,0.10000000000000009,0.03100000000000014,75526,216320,3669,212651,192229
2019-02-10,2.9468,3.02,2.846,0.17399999999999993,0.06899999999999995,3.0922,3.35,2.9619999999999997,0.38800000000000034,0.38800000000000034,2.8894,2.9810000000000003,2.84,0.14100000000000046,0.14100000000000046,2.9859999999999998,3.12,2.88,0.2400000000000002,0.2400000000000002,69620,213807,12998,200809,198869
2019-02-17,3.01,3.04,3.0,0.040000000000000036,-0.040000000000000036,3.09275,3.1,3.071,0.028999999999999915,-0.028999999999999915,2.99,3.0,2.98,0.020000000000000018,0.010000000000000231,3.0324999999999998,3.06,2.99,0.06999999999999984,-0.03999999999999959,34813,43037,28050,14987,3061
2019-02-24,3.084,3.15,3.0,0.1499999999999999,0.1499999999999999,3.2424,3.45,3.15,0.30000000000000027,0.28000000000000025,3.0566,3.15,2.9930000000000003,0.15699999999999958,0.15699999999999958,3.179,3.315,3.05,0.2650000000000001,0.16500000000000004,141855,201892,66965,134927,-81934
2019-03-03,3.202,3.31,3.1,0.20999999999999996,0.010000000000000231,3.3046,3.38,3.227,0.15300000000000002,0.02300000000000013,3.12,3.15,3.07,0.08000000000000007,0.040000000000000036,3.198,3.26,3.14,0.11999999999999966,0.029999999999999805,106461,204058,43982,160076,-160076
2019-03-10,3.6,4.32,3.21,1.1100000000000003,0.54,4.0564,4.9,3.43,1.4700000000000002,0.33000000000000007,3.368,3.74,3.15,0.5900000000000003,0.26000000000000023,3.69,4.25,3.34,0.9100000000000001,0.26000000000000023,586758,1303228,65308,1237920,66319
2019-03-17,3.737,3.96,3.51,0.4500000000000002,0.27,3.9502,4.2,3.69,0.5100000000000002,0.31000000000000005,3.584,3.84,3.3,0.54,0.54,3.766,3.99,3.56,0.43000000000000016,0.33999999999999986,158739,334683,64949,269734,-45002
2019-03-24,3.7972,3.9360000000000004,3.65,0.2860000000000005,-0.06999999999999984,3.9468,4.04,3.843,0.19700000000000006,-0.14700000000000024,3.712,3.81,3.6,0.20999999999999996,-0.10999999999999988,3.778,3.93,3.7,0.22999999999999998,-0.22999999999999998,84892,205294,32442,172852,-18753
2019-03-31,4.056,4.4,3.76,0.6400000000000006,0.6200000000000006,4.2984,4.67,3.9,0.77,0.77,3.946,4.3,3.68,0.6199999999999997,0.6199999999999997,4.138999999999999,4.5,3.77,0.73,0.73,192533,353172,35309,317863,230984
2019-04-07,4.596,5.3,3.42,1.88,-1.0899999999999999,4.8938,5.57,3.51,2.0600000000000005,-1.819,3.9598,4.58,3.15,1.4300000000000002,-1.249,4.34,5.39,3.2,2.1899999999999995,-1.92,495946,591072,265784,325288,-285522
2019-04-14,3.2,3.28,3.08,0.19999999999999973,-0.10000000000000009,3.34825,3.49,3.23,0.26000000000000023,-0.14000000000000012,3.0875,3.26,2.91,0.34999999999999964,-0.18000000000000016,3.18,3.29,3.1,0.18999999999999995,-0.07000000000000028,158792,188512,112041,76471,-62247
2019-04-21,3.14,3.22,3.07,0.15000000000000036,-0.13000000000000034,3.1934,3.25,3.127,0.12300000000000022,-0.09300000000000042,3.0358,3.08,3.0,0.08000000000000007,-0.03200000000000003,3.124,3.2,3.06,0.14000000000000012,-0.050000000000000266,98425,197646,35435,162211,-21751
2019-04-28,3.06,3.12,2.97,0.1499999999999999,-0.050000000000000266,3.1344,3.18,3.07,0.11000000000000032,0.006000000000000227,3.008,3.06,2.95,0.10999999999999988,0.050000000000000266,3.066,3.15,2.98,0.16999999999999993,0.040000000000000036,40297,70612,10980,59632,-56203
2019-05-05,3.032,3.06,3.01,0.050000000000000266,0.010000000000000231,3.115,3.15,3.095,0.054999999999999716,0.029999999999999805,3.0022,3.02,2.9610000000000003,0.05899999999999972,0.05899999999999972,3.064,3.08,3.04,0.040000000000000036,-0.029999999999999805,24998,41798,14072,27726,-27726
2019-05-12,3.0116,3.068,2.96,0.1080000000000001,-0.040000000000000036,3.052,3.11,2.98,0.1299999999999999,-0.040000000000000036,2.9602,3.0,2.8510000000000004,0.14899999999999958,-0.09899999999999975,2.992,3.04,2.92,0.1200000000000001,-0.07000000000000028,32035,43308,15609,27699,8418
2019-05-19,2.8984,2.95,2.84,0.11000000000000032,0.021999999999999797,2.9512,2.96,2.93,0.029999999999999805,0.029999999999999805,2.81,2.83,2.78,0.050000000000000266,0.010000000000000231,2.89,2.93,2.83,0.10000000000000009,0.009999999999999787,26331,41455,13050,28405,-6824
2019-05-26,2.834,2.8760000000000003,2.8,0.07600000000000051,0.056000000000000494,2.92575,3.073,2.84,0.2330000000000001,0.2330000000000001,2.8209999999999997,2.844,2.8,0.04400000000000004,0.04400000000000004,2.835,2.86,2.81,0.04999999999999982,0.040000000000000036,24361,56718,5772,50946,39193
2019-06-02,2.802,2.9,2.71,0.18999999999999995,-0.10999999999999988,2.8784,2.96,2.766,0.19399999999999995,-0.0900000000000003,2.7378,2.83,2.66,0.16999999999999993,-0.13100000000000023,2.7718,2.89,2.68,0.20999999999999996,-0.0810000000000004,20827,36119,7893,28226,-1575
2019-06-09,2.9014,3.0,2.85,0.1499999999999999,0.1499999999999999,2.9646,3.1,2.883,0.21700000000000008,0.21700000000000008,2.8622,2.92,2.81,0.10999999999999988,0.10999999999999988,2.934,3.05,2.83,0.21999999999999975,0.21999999999999975,14638,22790,8340,14450,-4998
2019-06-16,3.066,3.13,3.01,0.1200000000000001,0.050000000000000266,3.1378,3.199,3.05,0.14900000000000002,0.14900000000000002,3.041,3.1,2.99,0.10999999999999988,0.08499999999999996,3.1054,3.17,3.0269999999999997,0.14300000000000024,0.14300000000000024,32481,47887,18353,29534,21830
2019-06-23,3.078,3.15,3.0,0.1499999999999999,-0.09399999999999986,3.1284,3.16,3.11,0.050000000000000266,-0.050000000000000266,3.04,3.13,2.99,0.13999999999999968,-0.08000000000000007,3.063,3.15,2.99,0.1599999999999997,-0.08000000000000007,12185,18630,5421,13209,7445
2019-06-30,3.0997500000000002,3.153,3.036,0.11699999999999999,-0.09299999999999997,3.13825,3.153,3.12,0.03299999999999992,-0.03299999999999992,3.03,3.07,3.0,0.06999999999999984,-0.029999999999999805,3.125,3.15,3.1,0.04999999999999982,0.020000000000000018,15125,25986,6868,19118,-8781
2019-07-07,2.9872,3.22,2.6660000000000004,0.5539999999999998,-0.45399999999999974,3.2736,4.02,2.7769999999999997,1.2429999999999999,-1.2429999999999999,2.858,3.12,2.62,0.5,-0.4700000000000002,2.95,3.37,2.65,0.7200000000000002,-0.69,371115,1250436,42618,1207818,-1207818
2019-07-14,2.6444,2.74,2.54,0.20000000000000018,-0.20000000000000018,2.6828,2.74,2.62,0.1200000000000001,-0.11000000000000032,2.5662000000000003,2.6310000000000002,2.5,0.13100000000000023,-0.09100000000000019,2.592,2.65,2.54,0.10999999999999988,-0.08000000000000007,17838,27872,13368,14504,1135
2019-07-21,2.598,2.639,2.57,0.06899999999999995,0.010000000000000231,2.6276,2.65,2.5860000000000003,0.06399999999999961,-0.06399999999999961,2.5686,2.58,2.533,0.04700000000000015,-0.03699999999999992,2.5928,2.64,2.549,0.09100000000000019,-0.09100000000000019,10277,19403,6073,13330,1636
2019-07-28,2.5128,2.56,2.43,0.1299999999999999,-0.09399999999999986,2.562,2.65,2.48,0.16999999999999993,-0.052999999999999936,2.458,2.51,2.37,0.13999999999999968,-0.13999999999999968,2.4806,2.523,2.42,0.1030000000000002,-0.1030000000000002,12397,28460,6164,22296,-1891
2019-08-04,2.2928,2.44,2.2,0.23999999999999977,-0.16999999999999993,2.3596,2.452,2.29,0.16199999999999992,-0.09200000000000008,2.1918,2.269,2.07,0.1990000000000003,0.1990000000000003,2.2674,2.35,2.157,0.19300000000000006,0.18299999999999983,18013,41905,2412,39493,-30919
2019-08-11,2.2403999999999997,2.28,2.2,0.07999999999999963,0.06800000000000006,2.276,2.3,2.24,0.05999999999999961,0.03999999999999959,2.156,2.2,2.1,0.10000000000000009,-0.04999999999999982,2.2266,2.27,2.16,0.10999999999999988,0.10999999999999988,11810,18886,6277,12609,-3911
2019-08-18,2.5260000000000002,2.81,2.21,0.6000000000000001,0.4900000000000002,2.8613999999999997,4.1,2.253,1.8469999999999995,0.5209999999999995,2.4024,2.62,2.1919999999999997,0.4280000000000004,0.25,2.517,2.895,2.2,0.6949999999999998,0.36999999999999966,3616632,17130500,2909,17127591,211285
2019-08-25,2.4819999999999998,2.59,2.41,0.17999999999999972,-0.08000000000000007,2.58,2.64,2.53,0.11000000000000032,-0.020000000000000018,2.392,2.42,2.31,0.10999999999999988,0.10999999999999988,2.506,2.55,2.45,0.09999999999999964,0.07999999999999963,89076,122380,55643,66737,-43753
2019-09-01,2.4575,2.52,2.4,0.1200000000000001,-0.08000000000000007,2.5,2.52,2.48,0.040000000000000036,-0.029999999999999805,2.435,2.46,2.4,0.06000000000000005,-0.020000000000000018,2.4525,2.46,2.44,0.020000000000000018,-0.020000000000000018,25658,60679,9143,51536,-7968
2019-09-08,2.4901999999999997,2.54,2.421,0.11900000000000022,0.03999999999999959,2.5336,2.55,2.52,0.029999999999999805,0.009999999999999787,2.4126,2.432,2.4,0.03200000000000003,0.010000000000000231,2.472,2.52,2.44,0.08000000000000007,-0.06999999999999984,18702,25137,11120,14017,-8241
2019-09-15,2.528,2.62,2.45,0.16999999999999993,0.07999999999999963,2.628,2.71,2.53,0.18000000000000016,0.07000000000000028,2.476,2.53,2.41,0.11999999999999966,0.020000000000000018,2.536,2.57,2.5,0.06999999999999984,0.040000000000000036,43275,90229,9129,81100,3334
2019-09-22,2.5564,2.6,2.54,0.06000000000000005,0.015000000000000124,2.6142000000000003,2.64,2.5610000000000004,0.07899999999999974,-0.010000000000000231,2.5186,2.54,2.5,0.040000000000000036,0.020000000000000018,2.5486,2.6,2.52,0.08000000000000007,-0.08000000000000007,19707,36371,10503,25868,-6357
2019-09-29,2.4862,2.52,2.44,0.08000000000000007,-0.08000000000000007,2.5024,2.53,2.48,0.04999999999999982,-0.028999999999999915,2.432,2.44,2.43,0.009999999999999787,0.009999999999999787,2.4498,2.46,2.439,0.020999999999999908,0.009999999999999787,13943,17401,8618,8783,8092
