Date,JPMorgan Diversified Return Global Equity_Open_average,JPMorgan Diversified Return Global Equity_Open_max,JPMorgan Diversified Return Global Equity_Open_volatility,JPMorgan Diversified Return Global Equity_Open_change,JPMorgan Diversified Return Global Equity_High_average,JPMorgan Diversified Return Global Equity_High_max,JPMorgan Diversified Return Global Equity_High_volatility,JPMorgan Diversified Return Global Equity_High_change,JPMorgan Diversified Return Global Equity_Low_average,JPMorgan Diversified Return Global Equity_Low_max,JPMorgan Diversified Return Global Equity_Low_volatility,JPMorgan Diversified Return Global Equity_Low_change,JPMorgan Diversified Return Global Equity_Close_average,JPMorgan Diversified Return Global Equity_Close_max,JPMorgan Diversified Return Global Equity_Close_volatility,JPMorgan Diversified Return Global Equity_Close_change
2016-08-14,52.85,52.85,0.0,0.0,53.02,53.02,0.0,0.0,52.85,52.85,0.0,0.0,53.01,53.01,0.0,0.0
2016-08-21,52.73,52.73,0.0,0.0,52.77,52.77,0.0,0.0,52.7,52.7,0.0,0.0,52.71,52.71,0.0,0.0
2016-08-28,53.13,53.13,0.0,0.0,53.21,53.21,0.0,0.0,53.04,53.04,0.0,0.0,53.21,53.21,0.0,0.0
2016-09-04,52.15,52.15,0.0,0.0,52.86,52.86,0.0,0.0,52.15,52.15,0.0,0.0,52.8,52.8,0.0,0.0
2016-09-11,52.2,52.2,0.0,0.0,52.34,52.34,0.0,0.0,52.08,52.08,0.0,0.0,52.23,52.23,0.0,0.0
2016-09-18,53.13,53.13,0.0,0.0,53.15,53.15,0.0,0.0,53.01,53.01,0.0,0.0,53.01,53.01,0.0,0.0
2016-09-25,53.21,53.21,0.0,0.0,53.4,53.4,0.0,0.0,53.12,53.12,0.0,0.0,53.36,53.36,0.0,0.0
2016-10-02,52.72,52.72,0.0,0.0,52.74,52.74,0.0,0.0,52.72,52.72,0.0,0.0,52.74,52.74,0.0,0.0
2016-10-09,51.98,51.98,0.0,0.0,52.06,52.06,0.0,0.0,51.9,51.9,0.0,0.0,51.92,51.92,0.0,0.0
2016-10-16,52.38,52.38,0.0,0.0,52.38,52.38,0.0,0.0,52.3,52.3,0.0,0.0,52.33,52.33,0.0,0.0
2016-10-23,51.75,51.75,0.0,0.0,51.8,51.8,0.0,0.0,51.72,51.72,0.0,0.0,51.8,51.8,0.0,0.0
2016-10-30,51.61,51.61,0.0,0.0,51.75,51.75,0.0,0.0,51.58,51.58,0.0,0.0,51.75,51.75,0.0,0.0
2016-11-06,50.41,50.41,0.0,0.0,50.5,50.5,0.0,0.0,50.41,50.41,0.0,0.0,50.5,50.5,0.0,0.0
2016-11-13,50.74,50.74,0.0,0.0,50.82,50.82,0.0,0.0,50.73,50.73,0.0,0.0,50.82,50.82,0.0,0.0
2016-11-20,51.22,51.22,0.0,0.0,51.3,51.3,0.0,0.0,51.22,51.22,0.0,0.0,51.25,51.25,0.0,0.0
2016-11-27,51.17,51.17,0.0,0.0,51.3,51.3,0.0,0.0,51.15,51.15,0.0,0.0,51.29,51.29,0.0,0.0
2016-12-04,52.32,52.32,0.0,0.0,52.34,52.34,0.0,0.0,52.2,52.2,0.0,0.0,52.26,52.26,0.0,0.0
2016-12-11,52.07,52.07,0.0,0.0,52.08,52.08,0.0,0.0,51.97,51.97,0.0,0.0,51.97,51.97,0.0,0.0
2016-12-18,50.93,50.93,0.0,0.0,50.93,50.93,0.0,0.0,50.87,50.87,0.0,0.0,50.93,50.93,0.0,0.0
2016-12-25,50.99,50.99,0.0,0.0,51.08,51.08,0.0,0.0,50.87,50.87,0.0,0.0,50.87,50.87,0.0,0.0
2017-01-01,51.86,51.86,0.0,0.0,51.86,51.86,0.0,0.0,51.72,51.72,0.0,0.0,51.77,51.77,0.0,0.0
2017-01-08,52.33,52.33,0.0,0.0,52.37,52.37,0.0,0.0,52.33,52.33,0.0,0.0,52.35,52.35,0.0,0.0
2017-01-15,52.21,52.21,0.0,0.0,52.34,52.34,0.0,0.0,52.18,52.18,0.0,0.0,52.34,52.34,0.0,0.0
2017-01-22,52.09,52.09,0.0,0.0,52.29,52.29,0.0,0.0,52.07,52.07,0.0,0.0,52.27,52.27,0.0,0.0
2017-01-29,52.58,52.58,0.0,0.0,52.58,52.58,0.0,0.0,52.44,52.44,0.0,0.0,52.54,52.54,0.0,0.0
2017-02-05,53.33,53.33,0.0,0.0,53.36,53.36,0.0,0.0,53.26,53.26,0.0,0.0,53.26,53.26,0.0,0.0
2017-02-12,53.24,53.24,0.0,0.0,53.39,53.39,0.0,0.0,53.24,53.24,0.0,0.0,53.39,53.39,0.0,0.0
2017-02-19,53.41,53.41,0.0,0.0,53.49,53.49,0.0,0.0,53.38,53.38,0.0,0.0,53.42,53.42,0.0,0.0
2017-02-26,53.33,53.33,0.0,0.0,53.33,53.33,0.0,0.0,53.18,53.18,0.0,0.0,53.23,53.23,0.0,0.0
2017-03-05,53.62,53.62,0.0,0.0,53.66,53.66,0.0,0.0,53.53,53.53,0.0,0.0,53.62,53.62,0.0,0.0
2017-03-12,54.39,54.39,0.0,0.0,54.4,54.4,0.0,0.0,54.2,54.2,0.0,0.0,54.33,54.33,0.0,0.0
2017-03-19,54.18,54.18,0.0,0.0,54.44,54.44,0.0,0.0,54.18,54.18,0.0,0.0,54.44,54.44,0.0,0.0
2017-03-26,54.47,54.47,0.0,0.0,54.48,54.48,0.0,0.0,54.28,54.28,0.0,0.0,54.4,54.4,0.0,0.0
2017-04-02,54.14,54.14,0.0,0.0,54.14,54.14,0.0,0.0,54.13,54.13,0.0,0.0,54.13,54.13,0.0,0.0
2017-04-09,54.07,54.07,0.0,0.0,54.33,54.33,0.0,0.0,54.07,54.07,0.0,0.0,54.32,54.32,0.0,0.0
2017-04-16,55.11,55.11,0.0,0.0,55.11,55.11,0.0,0.0,55.05,55.05,0.0,0.0,55.08,55.08,0.0,0.0
2017-04-23,55.25,55.25,0.0,0.0,55.42,55.42,0.0,0.0,55.25,55.25,0.0,0.0,55.37,55.37,0.0,0.0
2017-04-30,55.95,55.95,0.0,0.0,55.95,55.95,0.0,0.0,55.86,55.86,0.0,0.0,55.9,55.9,0.0,0.0
2017-05-07,56.0,56.0,0.0,0.0,56.29,56.29,0.0,0.0,56.0,56.0,0.0,0.0,56.24,56.24,0.0,0.0
2017-05-14,56.65,56.65,0.0,0.0,56.74,56.74,0.0,0.0,56.65,56.65,0.0,0.0,56.73,56.73,0.0,0.0
2017-05-21,56.9,56.9,0.0,0.0,57.08,57.08,0.0,0.0,56.9,56.9,0.0,0.0,57.06,57.06,0.0,0.0
2017-05-28,57.95,57.95,0.0,0.0,57.96,57.96,0.0,0.0,57.94,57.94,0.0,0.0,57.94,57.94,0.0,0.0
2017-06-04,57.38,57.38,0.0,0.0,57.38,57.38,0.0,0.0,57.28,57.28,0.0,0.0,57.37,57.37,0.0,0.0
2017-06-11,58.0,58.0,0.0,0.0,58.03,58.03,0.0,0.0,57.97,57.97,0.0,0.0,58.03,58.03,0.0,0.0
2017-06-18,57.87,57.87,0.0,0.0,57.87,57.87,0.0,0.0,57.75,57.75,0.0,0.0,57.75,57.75,0.0,0.0
2017-06-25,57.47,57.47,0.0,0.0,57.47,57.47,0.0,0.0,57.37,57.37,0.0,0.0,57.37,57.37,0.0,0.0
2017-07-02,56.8,56.8,0.0,0.0,57.04,57.04,0.0,0.0,56.8,56.8,0.0,0.0,57.0,57.0,0.0,0.0
2017-07-09,58.23,58.23,0.0,0.0,58.25,58.25,0.0,0.0,58.14,58.14,0.0,0.0,58.2,58.2,0.0,0.0
2017-07-16,58.81,58.81,0.0,0.0,58.81,58.81,0.0,0.0,58.67,58.67,0.0,0.0,58.81,58.81,0.0,0.0
2017-07-23,58.76,58.76,0.0,0.0,58.78,58.78,0.0,0.0,58.65,58.65,0.0,0.0,58.75,58.75,0.0,0.0
2017-07-30,59.01,59.01,0.0,0.0,59.08,59.08,0.0,0.0,59.01,59.01,0.0,0.0,59.07,59.07,0.0,0.0
2017-08-06,58.48,58.48,0.0,0.0,58.48,58.48,0.0,0.0,58.43,58.43,0.0,0.0,58.43,58.43,0.0,0.0
2017-08-13,58.29,58.29,0.0,0.0,58.3,58.3,0.0,0.0,58.19,58.19,0.0,0.0,58.26,58.26,0.0,0.0
2017-08-20,58.79,58.79,0.0,0.0,58.81,58.81,0.0,0.0,58.79,58.79,0.0,0.0,58.81,58.81,0.0,0.0
2017-08-27,59.11,59.11,0.0,0.0,59.17,59.17,0.0,0.0,59.07,59.07,0.0,0.0,59.13,59.13,0.0,0.0
2017-09-03,59.46,59.46,0.0,0.0,59.56,59.56,0.0,0.0,59.46,59.46,0.0,0.0,59.52,59.52,0.0,0.0
2017-09-10,59.58,59.58,0.0,0.0,59.59,59.59,0.0,0.0,59.48,59.48,0.0,0.0,59.48,59.48,0.0,0.0
2017-09-17,59.3,59.3,0.0,0.0,59.32,59.32,0.0,0.0,59.15,59.15,0.0,0.0,59.25,59.25,0.0,0.0
2017-09-24,59.53,59.53,0.0,0.0,59.67,59.67,0.0,0.0,59.53,59.53,0.0,0.0,59.66,59.66,0.0,0.0
2017-10-01,59.8,59.8,0.0,0.0,59.85,59.85,0.0,0.0,59.72,59.72,0.0,0.0,59.73,59.73,0.0,0.0
2017-10-08,60.93,60.93,0.0,0.0,60.93,60.93,0.0,0.0,60.83,60.83,0.0,0.0,60.88,60.88,0.0,0.0
2017-10-15,60.94,60.94,0.0,0.0,61.06,61.06,0.0,0.0,60.82,60.82,0.0,0.0,60.82,60.82,0.0,0.0
2017-10-22,61.01,61.01,0.0,0.0,61.01,61.01,0.0,0.0,60.93,60.93,0.0,0.0,60.98,60.98,0.0,0.0
2017-10-29,61.49,61.49,0.0,0.0,61.66,61.66,0.0,0.0,61.48,61.48,0.0,0.0,61.66,61.66,0.0,0.0
2017-11-05,60.94,60.94,0.0,0.0,61.3,61.3,0.0,0.0,60.94,60.94,0.0,0.0,61.26,61.26,0.0,0.0
2017-11-12,61.46,61.46,0.0,0.0,61.51,61.51,0.0,0.0,61.45,61.45,0.0,0.0,61.49,61.49,0.0,0.0
2017-11-19,62.2,62.2,0.0,0.0,62.2,62.2,0.0,0.0,62.02,62.02,0.0,0.0,62.04,62.04,0.0,0.0
2017-11-26,62.43,62.43,0.0,0.0,62.48,62.48,0.0,0.0,62.18,62.18,0.0,0.0,62.18,62.18,0.0,0.0
2017-12-03,62.3,62.3,0.0,0.0,62.36,62.36,0.0,0.0,62.26,62.26,0.0,0.0,62.34,62.34,0.0,0.0
2017-12-10,62.92,62.92,0.0,0.0,63.03,63.03,0.0,0.0,62.92,62.92,0.0,0.0,62.95,62.95,0.0,0.0
2017-12-17,62.82,62.82,0.0,0.0,62.94,62.94,0.0,0.0,62.79,62.79,0.0,0.0,62.94,62.94,0.0,0.0
2017-12-24,62.69,62.69,0.0,0.0,62.69,62.69,0.0,0.0,62.5,62.5,0.0,0.0,62.5,62.5,0.0,0.0
2017-12-31,63.75,63.75,0.0,0.0,63.95,63.95,0.0,0.0,63.73,63.73,0.0,0.0,63.83,63.83,0.0,0.0
2018-01-07,64.12,64.12,0.0,0.0,64.47,64.47,0.0,0.0,64.12,64.12,0.0,0.0,64.44,64.44,0.0,0.0
2018-01-14,64.45,64.45,0.0,0.0,64.68,64.68,0.0,0.0,64.45,64.45,0.0,0.0,64.65,64.65,0.0,0.0
2018-01-21,65.37,65.37,0.0,0.0,65.37,65.37,0.0,0.0,65.15,65.15,0.0,0.0,65.21,65.21,0.0,0.0
2018-01-28,62.69,62.69,0.0,0.0,63.05,63.05,0.0,0.0,61.0,61.0,0.0,0.0,61.14,61.14,0.0,0.0
2018-02-04,60.41,60.41,0.0,0.0,61.17,61.17,0.0,0.0,60.41,60.41,0.0,0.0,60.97,60.97,0.0,0.0
2018-02-11,62.57,62.57,0.0,0.0,62.95,62.95,0.0,0.0,62.46,62.46,0.0,0.0,62.72,62.72,0.0,0.0
2018-02-18,63.15,63.15,0.0,0.0,63.37,63.37,0.0,0.0,62.91,62.91,0.0,0.0,63.36,63.36,0.0,0.0
2018-02-25,61.13,61.13,0.0,0.0,61.78,61.78,0.0,0.0,61.09,61.09,0.0,0.0,61.78,61.78,0.0,0.0
2018-03-04,63.07,63.07,0.0,0.0,63.07,63.07,0.0,0.0,62.92,62.92,0.0,0.0,63.05,63.05,0.0,0.0
2018-03-11,62.36,62.36,0.0,0.0,62.36,62.36,0.0,0.0,61.82,61.82,0.0,0.0,62.06,62.06,0.0,0.0
2018-03-18,60.98,60.98,0.0,0.0,61.13,61.13,0.0,0.0,60.55,60.55,0.0,0.0,61.13,61.13,0.0,0.0
2018-03-25,61.42,61.42,0.0,0.0,61.42,61.42,0.0,0.0,60.38,60.38,0.0,0.0,60.65,60.65,0.0,0.0
2018-04-01,61.7,61.7,0.0,0.0,62.0,62.0,0.0,0.0,61.66,61.66,0.0,0.0,61.66,61.66,0.0,0.0
2018-04-08,62.1,62.1,0.0,0.0,62.37,62.37,0.0,0.0,62.1,62.1,0.0,0.0,62.26,62.26,0.0,0.0
2018-04-15,62.15,62.15,0.0,0.0,62.28,62.28,0.0,0.0,62.02,62.02,0.0,0.0,62.1,62.1,0.0,0.0
2018-04-22,62.63,62.63,0.0,0.0,62.68,62.68,0.0,0.0,62.26,62.26,0.0,0.0,62.26,62.26,0.0,0.0
2018-04-29,62.27,62.27,0.0,0.0,62.35,62.35,0.0,0.0,62.15,62.15,0.0,0.0,62.22,62.22,0.0,0.0
2018-05-06,63.13,63.13,0.0,0.0,63.13,63.13,0.0,0.0,62.94,62.94,0.0,0.0,62.94,62.94,0.0,0.0
2018-05-13,62.78,62.78,0.0,0.0,62.86,62.86,0.0,0.0,62.76,62.76,0.0,0.0,62.81,62.81,0.0,0.0
2018-05-20,62.01,62.01,0.0,0.0,62.17,62.17,0.0,0.0,61.96,61.96,0.0,0.0,62.0,62.0,0.0,0.0
2018-05-27,62.39,62.39,0.0,0.0,62.45,62.45,0.0,0.0,62.27,62.27,0.0,0.0,62.29,62.29,0.0,0.0
2018-06-03,62.76,62.76,0.0,0.0,62.96,62.96,0.0,0.0,62.76,62.76,0.0,0.0,62.9,62.9,0.0,0.0
2018-06-10,61.73,61.73,0.0,0.0,61.8,61.8,0.0,0.0,61.71,61.71,0.0,0.0,61.8,61.8,0.0,0.0
2018-06-17,61.05,61.05,0.0,0.0,61.05,61.05,0.0,0.0,60.69,60.69,0.0,0.0,60.82,60.82,0.0,0.0
2018-06-24,59.41,59.41,0.0,0.0,59.59,59.59,0.0,0.0,59.36,59.36,0.0,0.0,59.5,59.5,0.0,0.0
2018-07-01,60.92,60.92,0.0,0.0,60.94,60.94,0.0,0.0,60.81,60.81,0.0,0.0,60.88,60.88,0.0,0.0
2018-07-08,60.62,60.62,0.0,0.0,60.64,60.64,0.0,0.0,60.51,60.51,0.0,0.0,60.57,60.57,0.0,0.0
2018-07-15,60.78,60.78,0.0,0.0,60.8,60.8,0.0,0.0,60.7,60.7,0.0,0.0,60.79,60.79,0.0,0.0
2018-07-22,61.57,61.57,0.0,0.0,61.64,61.64,0.0,0.0,61.41,61.41,0.0,0.0,61.41,61.41,0.0,0.0
2018-07-29,61.07,61.07,0.0,0.0,61.25,61.25,0.0,0.0,61.03,61.03,0.0,0.0,61.2,61.2,0.0,0.0
2018-08-05,60.41,60.41,0.0,0.0,60.54,60.54,0.0,0.0,60.17,60.17,0.0,0.0,60.34,60.34,0.0,0.0
2018-08-12,60.88,60.88,0.0,0.0,60.95,60.95,0.0,0.0,60.86,60.86,0.0,0.0,60.91,60.91,0.0,0.0
2018-08-19,61.65,61.65,0.0,0.0,61.79,61.79,0.0,0.0,61.65,61.65,0.0,0.0,61.79,61.79,0.0,0.0
2018-08-26,61.26,61.26,0.0,0.0,61.38,61.38,0.0,0.0,61.09,61.09,0.0,0.0,61.22,61.22,0.0,0.0
2018-09-02,60.47,60.47,0.0,0.0,60.47,60.47,0.0,0.0,60.3,60.3,0.0,0.0,60.33,60.33,0.0,0.0
2018-09-09,61.29,61.29,0.0,0.0,61.32,61.32,0.0,0.0,61.09,61.09,0.0,0.0,61.1,61.1,0.0,0.0
2018-09-16,62.02,62.02,0.0,0.0,62.02,62.02,0.0,0.0,61.78,61.78,0.0,0.0,61.91,61.91,0.0,0.0
2018-09-23,61.62,61.62,0.0,0.0,61.65,61.65,0.0,0.0,61.42,61.42,0.0,0.0,61.42,61.42,0.0,0.0
2018-09-30,59.74,59.74,0.0,0.0,60.22,60.22,0.0,0.0,59.68,59.68,0.0,0.0,60.22,60.22,0.0,0.0
2018-10-07,58.01,58.01,0.0,0.0,58.25,58.25,0.0,0.0,58.01,58.01,0.0,0.0,58.08,58.08,0.0,0.0
2018-10-14,58.31,58.31,0.0,0.0,58.35,58.35,0.0,0.0,57.88,57.88,0.0,0.0,58.05,58.05,0.0,0.0
2018-10-21,56.3,56.3,0.0,0.0,56.3,56.3,0.0,0.0,55.16,55.16,0.0,0.0,55.45,55.45,0.0,0.0
2018-10-28,57.27,57.27,0.0,0.0,57.47,57.47,0.0,0.0,57.19,57.19,0.0,0.0,57.37,57.37,0.0,0.0
2018-11-04,57.46,57.46,0.0,0.0,57.46,57.46,0.0,0.0,56.85,56.85,0.0,0.0,56.85,56.85,0.0,0.0
2018-11-11,57.52,57.52,0.0,0.0,57.55,57.55,0.0,0.0,57.0,57.0,0.0,0.0,57.01,57.01,0.0,0.0
2018-11-18,57.18,57.18,0.0,0.0,57.26,57.26,0.0,0.0,57.05,57.05,0.0,0.0,57.23,57.23,0.0,0.0
2018-11-25,58.65,58.65,0.0,0.0,58.65,58.65,0.0,0.0,58.31,58.31,0.0,0.0,58.5,58.5,0.0,0.0
2018-12-02,56.09,56.09,0.0,0.0,56.2,56.2,0.0,0.0,55.57,55.57,0.0,0.0,56.14,56.14,0.0,0.0
2018-12-09,55.9,55.9,0.0,0.0,56.03,56.03,0.0,0.0,55.41,55.41,0.0,0.0,55.45,55.45,0.0,0.0
2018-12-16,53.21,53.21,0.0,0.0,53.22,53.22,0.0,0.0,52.65,52.65,0.0,0.0,52.65,52.65,0.0,0.0
2018-12-23,54.46,54.46,0.0,0.0,54.54,54.54,0.0,0.0,54.21,54.21,0.0,0.0,54.39,54.39,0.0,0.0
2018-12-30,55.28,55.28,0.0,0.0,55.78,55.78,0.0,0.0,55.27,55.27,0.0,0.0,55.58,55.58,0.0,0.0
2019-01-06,56.27,56.27,0.0,0.0,56.36,56.36,0.0,0.0,56.24,56.24,0.0,0.0,56.25,56.25,0.0,0.0
2019-01-13,57.48,57.48,0.0,0.0,57.59,57.59,0.0,0.0,57.4,57.4,0.0,0.0,57.55,57.55,0.0,0.0
2019-01-20,57.29,57.29,0.0,0.0,57.46,57.46,0.0,0.0,57.26,57.26,0.0,0.0,57.38,57.38,0.0,0.0
2019-01-27,58.07,58.07,0.0,0.0,58.36,58.36,0.0,0.0,58.04,58.04,0.0,0.0,58.36,58.36,0.0,0.0
2019-02-03,57.66,57.66,0.0,0.0,57.74,57.74,0.0,0.0,57.55,57.55,0.0,0.0,57.61,57.61,0.0,0.0
2019-02-10,58.66,58.66,0.0,0.0,58.87,58.87,0.0,0.0,58.66,58.66,0.0,0.0,58.87,58.87,0.0,0.0
2019-02-17,59.6,59.6,0.0,0.0,59.65,59.65,0.0,0.0,59.43,59.43,0.0,0.0,59.43,59.43,0.0,0.0
2019-02-24,59.41,59.41,0.0,0.0,59.41,59.41,0.0,0.0,58.85,58.85,0.0,0.0,59.1,59.1,0.0,0.0
2019-03-03,58.42,58.42,0.0,0.0,58.86,58.86,0.0,0.0,58.42,58.42,0.0,0.0,58.85,58.85,0.0,0.0
2019-03-10,59.72,59.72,0.0,0.0,59.79,59.79,0.0,0.0,59.58,59.58,0.0,0.0,59.76,59.76,0.0,0.0
2019-03-17,58.76,58.76,0.0,0.0,58.92,58.92,0.0,0.0,58.76,58.76,0.0,0.0,58.88,58.88,0.0,0.0
2019-03-24,59.86,59.86,0.0,0.0,60.03,60.03,0.0,0.0,59.86,59.86,0.0,0.0,60.03,60.03,0.0,0.0
2019-03-31,60.22,60.22,0.0,0.0,60.3,60.3,0.0,0.0,60.16,60.16,0.0,0.0,60.3,60.3,0.0,0.0
2019-04-07,60.46,60.46,0.0,0.0,60.47,60.47,0.0,0.0,60.42,60.42,0.0,0.0,60.43,60.43,0.0,0.0
2019-04-14,59.97,59.97,0.0,0.0,60.12,60.12,0.0,0.0,59.97,59.97,0.0,0.0,60.1,60.1,0.0,0.0
2019-04-21,60.1,60.1,0.0,0.0,60.22,60.22,0.0,0.0,59.97,59.97,0.0,0.0,60.2,60.2,0.0,0.0
2019-04-28,59.07,59.07,0.0,0.0,59.68,59.68,0.0,0.0,59.07,59.07,0.0,0.0,59.68,59.68,0.0,0.0
2019-05-05,57.88,57.88,0.0,0.0,57.97,57.97,0.0,0.0,57.63,57.63,0.0,0.0,57.84,57.84,0.0,0.0
2019-05-12,58.35,58.35,0.0,0.0,58.52,58.52,0.0,0.0,58.24,58.24,0.0,0.0,58.41,58.41,0.0,0.0
2019-05-19,58.55,58.55,0.0,0.0,58.55,58.55,0.0,0.0,58.48,58.48,0.0,0.0,58.54,58.54,0.0,0.0
2019-05-26,57.55,57.55,0.0,0.0,57.82,57.82,0.0,0.0,57.55,57.55,0.0,0.0,57.81,57.81,0.0,0.0
2019-06-02,59.66,59.66,0.0,0.0,59.7,59.7,0.0,0.0,59.57,59.57,0.0,0.0,59.6,59.6,0.0,0.0
2019-06-09,59.16,59.16,0.0,0.0,59.21,59.21,0.0,0.0,59.1,59.1,0.0,0.0,59.1,59.1,0.0,0.0
2019-06-16,60.47,60.47,0.0,0.0,60.52,60.52,0.0,0.0,60.45,60.45,0.0,0.0,60.45,60.45,0.0,0.0
2019-06-23,60.06,60.06,0.0,0.0,60.06,60.06,0.0,0.0,59.71,59.71,0.0,0.0,59.85,59.85,0.0,0.0
2019-06-30,59.62,59.62,0.0,0.0,59.67,59.67,0.0,0.0,59.56,59.56,0.0,0.0,59.62,59.62,0.0,0.0
2019-07-07,59.96,59.96,0.0,0.0,59.96,59.96,0.0,0.0,59.89,59.89,0.0,0.0,59.93,59.93,0.0,0.0
2019-07-14,59.62,59.62,0.0,0.0,59.7,59.7,0.0,0.0,59.57,59.57,0.0,0.0,59.61,59.61,0.0,0.0
2019-07-21,59.74,59.74,0.0,0.0,59.74,59.74,0.0,0.0,59.66,59.66,0.0,0.0,59.73,59.73,0.0,0.0
