Date,Direxion Daily Utilities Bull 3X Shares_Open_average,Direxion Daily Utilities Bull 3X Shares_Open_max,Direxion Daily Utilities Bull 3X Shares_Open_min,Direxion Daily Utilities Bull 3X Shares_Open_volatility,Direxion Daily Utilities Bull 3X Shares_Open_change,Direxion Daily Utilities Bull 3X Shares_High_average,Direxion Daily Utilities Bull 3X Shares_High_max,Direxion Daily Utilities Bull 3X Shares_High_min,Direxion Daily Utilities Bull 3X Shares_High_volatility,Direxion Daily Utilities Bull 3X Shares_High_change,Direxion Daily Utilities Bull 3X Shares_Low_average,Direxion Daily Utilities Bull 3X Shares_Low_max,Direxion Daily Utilities Bull 3X Shares_Low_min,Direxion Daily Utilities Bull 3X Shares_Low_volatility,Direxion Daily Utilities Bull 3X Shares_Low_change,Direxion Daily Utilities Bull 3X Shares_Close_average,Direxion Daily Utilities Bull 3X Shares_Close_max,Direxion Daily Utilities Bull 3X Shares_Close_min,Direxion Daily Utilities Bull 3X Shares_Close_volatility,Direxion Daily Utilities Bull 3X Shares_Close_change
2018-07-29,27.78,27.78,27.78,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2018-08-05,27.02,27.02,27.02,0.0,0.0,27.04,27.04,27.04,0.0,0.0,26.83,26.83,26.83,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2018-08-12,29.1,29.1,29.1,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2018-08-19,28.17,28.17,28.17,0.0,0.0,28.17,28.17,28.17,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.5,27.5,27.5,0.0,0.0
2018-08-26,28.07,28.07,28.07,0.0,0.0,28.24,28.24,28.24,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.49,27.49,27.49,0.0,0.0
2018-09-02,28.73,28.73,28.73,0.0,0.0,29.01,29.01,29.01,0.0,0.0,28.71,28.71,28.71,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2018-09-09,28.88,28.88,28.88,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2018-09-16,27.12,27.12,27.12,0.0,0.0,27.15,27.15,27.15,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2018-09-23,26.47,26.47,26.47,0.0,0.0,26.47,26.47,26.47,0.0,0.0,25.99,25.99,25.99,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2018-09-30,28.6,28.6,28.6,0.0,0.0,29.18,29.18,29.18,0.0,0.0,28.04,28.04,28.04,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2018-10-07,26.87,26.87,26.87,0.0,0.0,27.63,27.63,27.63,0.0,0.0,26.86,26.86,26.86,0.0,0.0,27.31,27.31,27.31,0.0,0.0
2018-10-14,29.54,29.54,29.54,0.0,0.0,29.54,29.54,29.54,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.76,28.76,28.76,0.0,0.0
2018-10-21,27.6,27.6,27.6,0.0,0.0,28.45,28.45,28.45,0.0,0.0,27.6,27.6,27.6,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2018-10-28,27.24,27.24,27.24,0.0,0.0,28.24,28.24,28.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2018-11-04,28.85,28.85,28.85,0.0,0.0,30.25,30.25,30.25,0.0,0.0,28.55,28.55,28.55,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2018-11-11,29.48,29.48,29.48,0.0,0.0,29.98,29.98,29.98,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2018-11-18,28.41,28.41,28.41,0.0,0.0,28.66,28.66,28.66,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2018-11-25,30.74,30.74,30.74,0.0,0.0,30.95,30.95,30.95,0.0,0.0,29.85,29.85,29.85,0.0,0.0,30.93,30.93,30.93,0.0,0.0
2018-12-02,31.44,31.44,31.44,0.0,0.0,32.3,32.3,32.3,0.0,0.0,30.4,30.4,30.4,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2018-12-09,34.09,34.09,34.09,0.0,0.0,34.09,34.09,34.09,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2018-12-16,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-12-23,26.9,26.9,26.9,0.0,0.0,26.9,26.9,26.9,0.0,0.0,25.8,25.8,25.8,0.0,0.0,26.5,26.5,26.5,0.0,0.0
2018-12-30,25.58,25.58,25.58,0.0,0.0,26.11,26.11,26.11,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2019-01-06,25.61,25.61,25.61,0.0,0.0,25.61,25.61,25.61,0.0,0.0,24.44,24.44,24.44,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-01-13,26.81,26.81,26.81,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-01-20,26.7,26.7,26.7,0.0,0.0,27.03,27.03,27.03,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2019-01-27,27.98,27.98,27.98,0.0,0.0,28.87,28.87,28.87,0.0,0.0,27.77,27.77,27.77,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2019-02-03,30.47,30.47,30.47,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.18,30.18,30.18,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-02-10,30.56,30.56,30.56,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2019-02-17,33.04,33.04,33.04,0.0,0.0,33.04,33.04,33.04,0.0,0.0,31.86,31.86,31.86,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2019-02-24,32.75,32.75,32.75,0.0,0.0,32.93,32.93,32.93,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2019-03-03,33.67,33.67,33.67,0.0,0.0,34.23,34.23,34.23,0.0,0.0,33.49,33.49,33.49,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2019-03-10,35.82,35.82,35.82,0.0,0.0,35.82,35.82,35.82,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2019-03-17,35.41,35.41,35.41,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.61,35.61,35.61,0.0,0.0
2019-03-24,34.97,34.97,34.97,0.0,0.0,34.97,34.97,34.97,0.0,0.0,33.52,33.52,33.52,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-03-31,34.43,34.43,34.43,0.0,0.0,34.45,34.45,34.45,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.88,33.88,33.88,0.0,0.0
2019-04-07,34.55,34.55,34.55,0.0,0.0,35.09,35.09,35.09,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-04-14,33.15,33.15,33.15,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.93,32.93,32.93,0.0,0.0
2019-04-21,34.25,34.25,34.25,0.0,0.0,34.25,34.25,34.25,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2019-04-28,34.8,34.8,34.8,0.0,0.0,34.94,34.94,34.94,0.0,0.0,33.95,33.95,33.95,0.0,0.0,34.18,34.18,34.18,0.0,0.0
2019-05-05,33.66,33.66,33.66,0.0,0.0,35.2,35.2,35.2,0.0,0.0,33.23,33.23,33.23,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2019-05-12,35.22,35.22,35.22,0.0,0.0,36.14,36.14,36.14,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.64,35.64,35.64,0.0,0.0
2019-05-19,37.18,37.18,37.18,0.0,0.0,38.06,38.06,38.06,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-05-26,34.51,34.51,34.51,0.0,0.0,35.46,35.46,35.46,0.0,0.0,34.22,34.22,34.22,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2019-06-02,37.16,37.16,37.16,0.0,0.0,37.16,37.16,37.16,0.0,0.0,36.38,36.38,36.38,0.0,0.0,36.76,36.76,36.76,0.0,0.0
2019-06-09,38.84,38.84,38.84,0.0,0.0,38.99,38.99,38.99,0.0,0.0,37.87,37.87,37.87,0.0,0.0,38.3,38.3,38.3,0.0,0.0
2019-06-16,40.64,40.64,40.64,0.0,0.0,40.64,40.64,40.64,0.0,0.0,39.68,39.68,39.68,0.0,0.0,40.06,40.06,40.06,0.0,0.0
2019-06-23,37.53,37.53,37.53,0.0,0.0,37.53,37.53,37.53,0.0,0.0,35.99,35.99,35.99,0.0,0.0,36.95,36.95,36.95,0.0,0.0
2019-06-30,39.02,39.02,39.02,0.0,0.0,39.33,39.33,39.33,0.0,0.0,38.58,38.58,38.58,0.0,0.0,39.13,39.13,39.13,0.0,0.0
2019-07-07,39.0,39.0,39.0,0.0,0.0,39.46,39.46,39.46,0.0,0.0,38.79,38.79,38.79,0.0,0.0,39.22,39.22,39.22,0.0,0.0
2019-07-14,38.93,38.93,38.93,0.0,0.0,38.93,38.93,38.93,0.0,0.0,37.5,37.5,37.5,0.0,0.0,38.03,38.03,38.03,0.0,0.0
2019-07-21,37.76,37.76,37.76,0.0,0.0,38.22,38.22,38.22,0.0,0.0,37.24,37.24,37.24,0.0,0.0,38.11,38.11,38.11,0.0,0.0
2019-07-28,37.7,37.7,37.7,0.0,0.0,38.04,38.04,38.04,0.0,0.0,35.56,35.56,35.56,0.0,0.0,36.09,36.09,36.09,0.0,0.0
2019-08-04,39.17,39.17,39.17,0.0,0.0,39.21,39.21,39.21,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.87,38.87,38.87,0.0,0.0
2019-08-11,39.75,39.75,39.75,0.0,0.0,41.05,41.05,41.05,0.0,0.0,39.68,39.68,39.68,0.0,0.0,40.66,40.66,40.66,0.0,0.0
2019-08-18,40.6,40.6,40.6,0.0,0.0,41.34,41.34,41.34,0.0,0.0,40.6,40.6,40.6,0.0,0.0,41.34,41.34,41.34,0.0,0.0
2019-08-25,42.57,42.57,42.57,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.16,42.16,42.16,0.0,0.0,42.18,42.18,42.18,0.0,0.0
2019-09-01,42.09,42.09,42.09,0.0,0.0,42.46,42.46,42.46,0.0,0.0,41.76,41.76,41.76,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2019-09-08,42.5,42.5,42.5,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.23,42.23,42.23,0.0,0.0,42.8,42.8,42.8,0.0,0.0
2019-09-15,46.14,46.14,46.14,0.0,0.0,46.25,46.25,46.25,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.9,45.9,45.9,0.0,0.0
2019-09-22,47.47,47.47,47.47,0.0,0.0,48.05,48.05,48.05,0.0,0.0,46.95,46.95,46.95,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2019-09-29,47.11,47.11,47.11,0.0,0.0,47.11,47.11,47.11,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.89,46.89,46.89,0.0,0.0
2019-10-06,45.57,45.57,45.57,0.0,0.0,45.62,45.62,45.62,0.0,0.0,44.07,44.07,44.07,0.0,0.0,44.43,44.43,44.43,0.0,0.0
2019-10-13,45.32,45.32,45.32,0.0,0.0,45.6,45.6,45.6,0.0,0.0,44.66,44.66,44.66,0.0,0.0,45.6,45.6,45.6,0.0,0.0
2019-10-20,45.03,45.03,45.03,0.0,0.0,45.58,45.58,45.58,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.87,43.87,43.87,0.0,0.0
2019-10-27,45.08,45.08,45.08,0.0,0.0,45.11,45.11,45.11,0.0,0.0,43.3,43.3,43.3,0.0,0.0,43.7,43.7,43.7,0.0,0.0
2019-11-03,40.37,40.37,40.37,0.0,0.0,40.61,40.61,40.61,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.73,39.73,39.73,0.0,0.0
2019-11-10,42.82,42.82,42.82,0.0,0.0,43.9,43.9,43.9,0.0,0.0,42.74,42.74,42.74,0.0,0.0,42.87,42.87,42.87,0.0,0.0
2019-11-17,43.13,43.13,43.13,0.0,0.0,43.13,43.13,43.13,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.44,42.44,42.44,0.0,0.0
2019-11-24,42.51,42.51,42.51,0.0,0.0,42.64,42.64,42.64,0.0,0.0,41.97,41.97,41.97,0.0,0.0,42.0,42.0,42.0,0.0,0.0
2019-12-01,43.35,43.35,43.35,0.0,0.0,43.35,43.35,43.35,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.83,42.83,42.83,0.0,0.0
2019-12-08,42.57,42.57,42.57,0.0,0.0,43.83,43.83,43.83,0.0,0.0,42.23,42.23,42.23,0.0,0.0,43.83,43.83,43.83,0.0,0.0
2019-12-15,45.85,45.85,45.85,0.0,0.0,45.85,45.85,45.85,0.0,0.0,43.81,43.81,43.81,0.0,0.0,44.03,44.03,44.03,0.0,0.0
2019-12-22,44.54,44.54,44.54,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.19,44.19,44.19,0.0,0.0,44.74,44.74,44.74,0.0,0.0
2019-12-29,43.48,43.48,43.48,0.0,0.0,44.35,44.35,44.35,0.0,0.0,43.48,43.48,43.48,0.0,0.0,43.76,43.76,43.76,0.0,0.0
