Date,ATRCStock_Open_average,ATRCStock_Open_max,ATRCStock_Open_min,ATRCStock_Open_volatility,ATRCStock_Open_change,ATRCStock_High_average,ATRCStock_High_max,ATRCStock_High_min,ATRCStock_High_volatility,ATRCStock_High_change,ATRCStock_Low_average,ATRCStock_Low_max,ATRCStock_Low_min,ATRCStock_Low_volatility,ATRCStock_Low_change,ATRCStock_Close_average,ATRCStock_Close_max,ATRCStock_Close_min,ATRCStock_Close_volatility,ATRCStock_Close_change,ATRCStock_Volume_average,ATRCStock_Volume_max,ATRCStock_Volume_min,ATRCStock_Volume_volatility,ATRCStock_Volume_change
2018-06-17,28.458000000000002,30.35,27.42,2.9299999999999997,0.5199999999999996,29.434,30.96,28.09,2.870000000000001,-0.8099999999999987,27.59,28.51,26.91,1.6000000000000014,0.3299999999999983,28.508,30.28,27.75,2.530000000000001,-0.9100000000000001,414445,526582,233557,293025,46819
2018-06-24,27.518,28.24,27.01,1.2299999999999969,-0.6499999999999986,28.058,29.11,27.32,1.7899999999999991,-0.7399999999999984,27.002,27.47,26.63,0.8399999999999999,0.17999999999999972,27.31,27.99,26.97,1.0199999999999996,0.08000000000000185,197546,288410,123766,164644,-82961
2018-07-01,27.9875,28.47,26.9,1.5700000000000003,1.5700000000000003,28.595,28.95,28.28,0.6699999999999982,0.6699999999999982,27.6925,28.07,26.9,1.1700000000000017,1.0100000000000016,28.215,28.53,27.95,0.5800000000000018,-0.28999999999999915,126133,154057,89367,64690,-3773
2018-07-08,28.572,28.97,28.0,0.9699999999999989,0.9699999999999989,28.996000000000002,29.28,28.53,0.75,0.629999999999999,28.344,28.71,27.88,0.8300000000000018,0.8300000000000018,28.756,28.98,28.48,0.5,0.5,121352,186786,62687,124099,-83458
2018-07-15,29.174,29.91,28.67,1.2399999999999984,0.9200000000000017,29.714,30.83,28.99,1.8399999999999999,1.8399999999999999,28.858,29.62,28.19,1.4299999999999997,1.4299999999999997,29.216,29.7,28.77,0.9299999999999997,0.9299999999999997,134723,277154,66448,210706,156607
2018-07-22,29.046,29.76,28.47,1.2900000000000027,-0.9600000000000009,29.342,30.4,28.8,1.5999999999999979,-1.5999999999999979,28.334,29.16,27.52,1.6400000000000006,-1.6400000000000006,28.644000000000002,29.48,27.8,1.6799999999999997,-1.6799999999999997,137639,169446,93841,75605,65031
2018-07-29,29.45,32.27,27.61,4.660000000000004,4.460000000000004,30.419999999999998,33.01,28.02,4.989999999999998,4.809999999999999,28.942,31.29,27.31,3.9800000000000004,3.9499999999999993,29.904,32.1,27.62,4.48,4.48,244617,497000,124753,372247,124283
2018-08-05,30.922,31.76,30.55,1.2100000000000009,-1.0600000000000023,31.381999999999998,32.05,31.0,1.0499999999999972,-0.3999999999999986,30.346,30.45,30.21,0.23999999999999844,-0.03999999999999915,30.804,31.19,30.47,0.7200000000000024,0.4800000000000004,143316,175887,91778,84109,-58690
2018-08-12,30.762,31.12,30.32,0.8000000000000007,-0.4800000000000004,31.066,31.38,30.82,0.5599999999999987,-0.17999999999999972,30.268,30.5,30.04,0.46000000000000085,-0.05999999999999872,30.75,31.09,30.26,0.8299999999999983,0.28999999999999915,114132,178769,81089,97680,-21204
2018-08-19,32.136,33.35,31.1,2.25,2.110000000000003,33.064,34.22,31.35,2.8699999999999974,2.8699999999999974,31.824,33.34,30.89,2.450000000000003,2.450000000000003,32.682,34.14,31.07,3.0700000000000003,3.0700000000000003,154075,217535,120000,97535,33692
2018-08-26,34.182,34.51,33.89,0.6199999999999974,0.4099999999999966,34.608000000000004,34.75,34.42,0.3299999999999983,0.030000000000001137,33.815999999999995,34.16,33.55,0.6099999999999994,0.35999999999999943,34.228,34.55,33.89,0.6599999999999966,0.269999999999996,173337,275315,99912,175403,-161005
2018-09-02,34.3975,34.65,34.15,0.5,-0.22999999999999687,34.805,35.17,34.45,0.7199999999999989,-0.23000000000000398,33.9075,34.15,33.5,0.6499999999999986,-0.0899999999999963,34.307500000000005,34.61,34.14,0.46999999999999886,-0.4099999999999966,125011,137302,112383,24919,-24919
2018-09-09,34.152,34.68,33.68,1.0,0.4200000000000017,34.632,34.98,34.26,0.7199999999999989,0.6799999999999997,33.626,33.9,33.37,0.5300000000000011,0.29999999999999716,34.116,34.78,33.73,1.0500000000000043,0.23000000000000398,112168,151139,74531,76608,49682
2018-09-16,34.47,35.55,33.37,2.1799999999999997,1.6999999999999957,35.118,36.14,33.85,2.289999999999999,1.8099999999999952,33.642,34.68,32.52,2.1599999999999966,2.1599999999999966,34.778,35.58,33.27,2.309999999999995,1.9799999999999969,371865,483032,263962,219070,219070
2018-09-23,35.004,35.46,34.71,0.75,-0.3999999999999986,35.284,35.71,34.88,0.8299999999999983,-0.4200000000000017,34.622,35.04,34.34,0.6999999999999957,0.060000000000002274,35.032000000000004,35.45,34.73,0.720000000000006,-0.4200000000000017,121341,177837,85791,92046,-69484
2018-09-30,34.007999999999996,36.49,31.55,4.940000000000001,-4.940000000000001,34.438,36.49,33.41,3.0800000000000054,-3.039999999999999,32.732,34.6,30.91,3.6900000000000013,-3.1400000000000006,33.23,34.85,30.93,3.9200000000000017,-1.8299999999999983,646251,2088463,99538,1988925,1961877
2018-10-07,31.838,32.65,30.49,2.16,-1.5700000000000038,32.946,33.99,31.23,2.7600000000000016,1.0600000000000023,30.894,32.14,29.83,2.3100000000000023,-0.9199999999999982,31.326,32.51,30.01,2.4999999999999964,-1.3999999999999986,354518,471658,233547,238111,179921
2018-10-14,31.759999999999998,32.9,30.73,2.169999999999998,1.7300000000000004,32.378,33.04,31.15,1.8900000000000006,1.4400000000000048,30.766000000000002,31.51,30.02,1.490000000000002,0.21999999999999886,31.63,32.9,30.29,2.6099999999999994,-0.5600000000000023,311116,574605,179541,395064,81714
2018-10-21,29.576,30.35,29.0,1.3500000000000014,-1.0,30.381999999999998,30.63,30.15,0.4800000000000004,-0.4200000000000017,28.908,29.65,28.55,1.0999999999999979,-0.7799999999999976,29.552,29.95,28.67,1.2799999999999976,-0.41999999999999815,257029,340399,149249,191150,80315
2018-10-28,31.058,32.0,29.92,2.0799999999999983,2.0799999999999983,32.076,33.71,30.58,3.1300000000000026,3.1300000000000026,30.484,31.89,29.62,2.2699999999999996,0.03999999999999915,31.364,32.54,30.12,2.419999999999998,1.2300000000000004,304535,503101,155650,347451,347451
2018-11-04,32.33,33.52,31.32,2.200000000000003,2.200000000000003,33.17,33.95,32.26,1.6900000000000048,1.490000000000002,31.912,32.67,30.92,1.75,1.3299999999999983,32.606,33.65,31.93,1.7199999999999989,0.8299999999999983,216352,256572,151497,105075,-82051
2018-11-11,31.36,32.73,30.69,2.0399999999999956,-1.0599999999999952,32.013999999999996,32.73,30.94,1.7899999999999956,-0.1699999999999946,30.632,31.28,30.32,0.9600000000000009,0.6500000000000021,31.28,32.22,30.48,1.7399999999999984,1.2799999999999976,136430,183954,110512,73442,-53285
2018-11-18,31.450000000000003,32.27,30.23,2.0400000000000027,-0.490000000000002,32.305,32.62,31.66,0.9599999999999973,-0.10000000000000142,30.91,31.68,30.16,1.5199999999999996,1.1900000000000013,31.5725,32.16,30.69,1.4699999999999953,1.4699999999999953,168176,225417,43298,182119,-171474
2018-11-25,32.706,33.55,31.95,1.5999999999999979,0.6900000000000048,33.272,33.87,32.29,1.5799999999999983,0.9499999999999957,32.354,33.06,31.73,1.3300000000000018,1.0499999999999972,32.924,33.51,32.11,1.3999999999999986,1.1799999999999997,254385,390129,164701,225428,-69998
2018-12-02,32.7025,33.79,31.91,1.879999999999999,-1.6499999999999986,33.475,34.39,32.64,1.75,-1.75,31.82,32.82,31.05,1.7699999999999996,-1.7699999999999996,32.1875,33.02,31.26,1.7600000000000016,-1.7600000000000016,193250,242839,161063,81776,-81776
2018-12-09,31.126,31.82,30.15,1.6700000000000017,-1.4700000000000024,31.59,31.96,30.63,1.3300000000000018,-1.3300000000000018,30.208000000000002,30.78,29.26,1.5199999999999996,-1.2999999999999972,30.522,31.27,29.47,1.8000000000000007,-1.8000000000000007,142472,174806,109843,64963,-21711
2018-12-16,28.75,29.67,27.53,2.1400000000000006,-1.8699999999999974,29.076,29.85,28.05,1.8000000000000007,-1.759999999999998,27.75,28.88,26.41,2.469999999999999,-2.280000000000001,28.146,29.34,26.75,2.59,-2.59,330775,730801,204927,525874,504701
2018-12-23,27.66,29.12,26.64,2.4800000000000004,2.4800000000000004,28.705,30.11,27.1,3.009999999999998,3.009999999999998,27.3325,28.78,26.64,2.1400000000000006,2.1400000000000006,28.505,29.83,26.66,3.169999999999998,3.169999999999998,199437,237739,119668,118071,96621
2018-12-30,29.9625,30.13,29.6,0.5299999999999976,-0.5299999999999976,30.8425,31.79,30.19,1.5999999999999979,1.1600000000000001,29.5675,29.87,29.09,0.7800000000000011,-0.2900000000000027,30.32,31.23,29.2,2.030000000000001,0.629999999999999,348504,559163,262493,296670,280050
2019-01-06,30.62,31.3,30.0,1.3000000000000007,-1.2099999999999973,31.19,32.0,30.13,1.870000000000001,-1.870000000000001,29.88,30.31,29.58,0.7300000000000004,-0.10000000000000142,30.27,30.81,29.84,0.9699999999999989,-0.9699999999999989,226360,349339,117477,231862,-231862
2019-01-13,30.318,31.3,29.66,1.6400000000000006,1.4700000000000024,31.009999999999998,31.97,29.83,2.1400000000000006,2.1400000000000006,30.026,31.3,28.92,2.379999999999999,2.379999999999999,30.708,31.73,29.62,2.1099999999999994,2.1099999999999994,206164,294213,150053,144160,-7217
2019-01-20,31.3575,31.58,31.01,0.5699999999999967,-0.23999999999999844,31.985,32.84,31.4,1.4400000000000048,-0.08000000000000185,30.89,31.05,30.72,0.33000000000000185,0.15000000000000213,31.145,31.24,31.04,0.1999999999999993,-0.16000000000000014,124444,147428,98641,48787,48787
2019-01-27,30.218,31.1,29.58,1.5200000000000031,-0.28000000000000114,30.75,31.44,29.9,1.5400000000000027,0.2099999999999973,29.638,30.06,29.37,0.6899999999999977,0.389999999999997,30.116,30.95,29.57,1.379999999999999,1.0300000000000011,223955,304973,155435,149538,62607
2019-02-03,30.962,31.26,30.62,0.6400000000000006,0.18999999999999773,31.48,31.72,31.18,0.5399999999999991,0.19000000000000128,30.588,30.84,30.21,0.629999999999999,0.08999999999999986,31.186,31.36,30.97,0.39000000000000057,0.3200000000000003,105399,141345,67896,73449,-9417
2019-02-10,32.342,33.35,31.46,1.8900000000000006,1.6799999999999997,32.816,33.64,31.66,1.9800000000000004,1.9800000000000004,31.912,32.77,31.04,1.730000000000004,1.5600000000000023,32.562,33.34,31.32,2.020000000000003,1.8699999999999974,139431,215581,73421,142160,80219
2019-02-17,32.9775,33.14,32.74,0.3999999999999986,-0.17999999999999972,33.3375,33.61,33.18,0.4299999999999997,0.25,32.3875,32.64,31.91,0.7300000000000004,0.20000000000000284,32.985,33.2,32.78,0.4200000000000017,0.3200000000000003,170209,209188,96918,112270,41643
2019-02-24,32.462,33.22,30.94,2.2799999999999976,-2.2799999999999976,33.036,33.92,32.38,1.5399999999999991,-1.029999999999994,31.984,32.74,30.55,2.1900000000000013,-2.1900000000000013,32.204,32.91,30.77,2.139999999999997,-2.139999999999997,193137,336331,108510,227821,164223
2019-03-03,29.64,30.66,29.13,1.5300000000000011,-1.5300000000000011,30.142,30.88,29.51,1.3699999999999974,-1.3699999999999974,28.76,29.12,28.5,0.620000000000001,0.10000000000000142,29.328,29.87,29.0,0.870000000000001,-0.2699999999999996,322519,609518,122406,487112,-487112
2019-03-10,29.222,29.51,28.78,0.7300000000000004,-0.3099999999999987,29.503999999999998,29.65,29.36,0.28999999999999915,0.05000000000000071,28.823999999999998,29.21,28.55,0.6600000000000001,-0.029999999999997584,29.18,29.41,28.74,0.6700000000000017,-0.3200000000000003,274859,814533,107430,707103,688397
2019-03-17,28.524,29.04,28.05,0.9899999999999984,-0.5399999999999991,28.776,29.17,28.5,0.6700000000000017,-0.6700000000000017,27.802,28.0,27.52,0.4800000000000004,-0.33999999999999986,28.364,28.69,28.0,0.6900000000000013,-0.3299999999999983,202866,296052,152158,143894,95437
2019-03-24,27.476,28.56,26.45,2.1099999999999994,-1.5600000000000023,27.894,28.77,26.96,1.8099999999999987,-1.4899999999999984,26.694,27.67,26.11,1.5600000000000023,-1.2600000000000016,27.198,28.37,26.38,1.990000000000002,-1.5800000000000018,317295,402294,220071,182223,138281
2019-03-31,28.104,28.46,27.09,1.370000000000001,1.3399999999999999,28.372,28.69,27.39,1.3000000000000007,1.2399999999999984,27.66,28.05,26.89,1.1600000000000001,1.1600000000000001,28.1,28.43,27.37,1.0599999999999987,0.8900000000000006,251601,312998,128103,184895,-10634
2019-04-07,27.689999999999998,28.2,26.86,1.3399999999999999,-0.120000000000001,28.152,28.77,27.89,0.879999999999999,0.5599999999999987,27.238,27.72,26.84,0.879999999999999,-0.10999999999999943,27.554,27.98,26.85,1.129999999999999,0.08000000000000185,371838,561924,229913,332011,332011
2019-04-14,27.7475,28.39,27.06,1.3300000000000018,-0.9100000000000001,28.145,28.7,27.35,1.3499999999999979,-0.6899999999999977,26.965,27.33,26.43,0.8999999999999986,-0.8999999999999986,27.545,28.38,27.14,1.2399999999999984,-0.28999999999999915,373750,463307,251867,211440,-211440
2019-04-21,28.002,29.96,27.02,2.9400000000000013,2.9400000000000013,28.548,29.96,27.74,2.2200000000000024,2.2200000000000024,27.572,28.5,26.97,1.5300000000000011,1.4800000000000004,28.112000000000002,29.3,27.3,2.0,2.0,347982,539406,189904,349502,152505
2019-04-28,29.79,30.21,29.1,1.1099999999999994,1.1099999999999994,30.198,30.54,29.98,0.5599999999999987,0.5599999999999987,29.512,29.88,28.94,0.9399999999999977,0.9399999999999977,29.95,30.1,29.59,0.5100000000000016,0.14000000000000057,305802,452333,232919,219414,-73437
2019-05-05,29.976,30.49,29.49,1.0,-0.46000000000000085,30.426000000000002,30.84,29.76,1.0799999999999983,-0.5199999999999996,29.5,30.15,28.8,1.3499999999999979,-1.0899999999999999,30.038,30.74,29.61,1.129999999999999,-1.129999999999999,181545,272715,127637,145078,-145078
2019-05-12,29.21,29.53,28.91,0.620000000000001,0.45000000000000284,29.593999999999998,29.99,29.25,0.7399999999999984,0.629999999999999,29.058,29.37,28.8,0.5700000000000003,0.4499999999999993,29.348,29.71,29.07,0.6400000000000006,0.3500000000000014,118650,167001,81821,85180,-17695
2019-05-19,29.468,29.75,29.19,0.5599999999999987,0.17999999999999972,29.824,30.05,29.61,0.4400000000000013,0.240000000000002,29.266000000000002,29.57,28.94,0.629999999999999,0.33999999999999986,29.554,29.84,29.31,0.5300000000000011,0.10000000000000142,129250,207477,51420,156057,-62993
2019-05-26,29.53,29.65,29.34,0.3099999999999987,0.05999999999999872,29.8975,30.1,29.65,0.45000000000000284,-0.45000000000000284,29.2575,29.59,28.92,0.6699999999999982,-0.6699999999999982,29.6275,29.95,29.3,0.6499999999999986,-0.5399999999999991,144631,177210,113189,64021,-36982
2019-06-02,29.624,30.0,29.29,0.7100000000000009,0.40000000000000213,29.908,30.5,29.62,0.879999999999999,0.07000000000000028,29.218,29.51,29.05,0.46000000000000085,0.129999999999999,29.546,29.97,29.22,0.75,-0.22000000000000242,136203,174373,99011,75362,-71952
2019-06-09,29.886,30.18,29.35,0.8299999999999983,0.639999999999997,30.232,30.49,30.07,0.41999999999999815,-0.05000000000000071,29.59,29.8,29.35,0.4499999999999993,0.16000000000000014,29.868,30.03,29.61,0.4200000000000017,-0.26000000000000156,123759,180807,97749,83058,-81862
2019-06-16,30.156,30.74,29.69,1.0499999999999972,0.3099999999999987,30.488,30.92,30.14,0.7800000000000011,0.10999999999999943,29.84,30.17,29.52,0.6500000000000021,-0.10000000000000142,30.212,30.57,29.91,0.6600000000000001,0.10999999999999943,276751,743945,137544,606401,572367
2019-06-23,29.902,30.38,29.41,0.9699999999999989,-0.5500000000000007,30.34,31.03,29.67,1.3599999999999994,-0.5600000000000023,29.536,30.04,29.0,1.0399999999999991,-0.6000000000000014,29.824,30.32,29.28,1.0399999999999991,-0.370000000000001,223806,338198,132135,206063,138354
2019-06-30,30.9425,31.54,30.11,1.4299999999999997,1.3300000000000018,31.4025,31.82,30.77,1.0500000000000007,0.8599999999999994,30.77,31.4,30.08,1.3200000000000003,1.0900000000000034,31.2075,31.54,30.58,0.9600000000000009,0.8300000000000018,189117,227842,135547,92295,-12732
2019-07-07,31.637999999999998,32.18,31.23,0.9499999999999993,0.879999999999999,32.032,32.36,31.55,0.8099999999999987,0.8099999999999987,31.272,31.5,30.99,0.5100000000000016,0.16000000000000014,31.642,32.14,31.38,0.7600000000000016,-0.019999999999999574,168384,208023,111967,96056,-13210
2019-07-14,31.244,31.63,30.77,0.8599999999999994,0.010000000000001563,31.6,31.99,31.1,0.889999999999997,0.3299999999999983,30.864,31.12,30.65,0.4700000000000024,0.05000000000000071,31.166,31.53,30.7,0.8300000000000018,-0.38000000000000256,137746,182703,108315,74388,-23465
2019-07-21,31.92,32.5,31.18,1.3200000000000003,1.0300000000000011,32.257999999999996,32.64,31.7,0.9400000000000013,0.5599999999999987,31.497999999999998,31.93,31.06,0.870000000000001,0.39000000000000057,31.968,32.52,31.67,0.8500000000000014,0.03999999999999915,161577,199240,109248,89992,-19764
2019-07-28,32.05,32.58,31.5,1.0799999999999983,0.39000000000000057,32.456,33.0,31.86,1.1400000000000006,0.4100000000000037,31.29,32.0,31.03,0.9699999999999989,-0.0400000000000027,31.95,32.22,31.58,0.6400000000000006,-0.09000000000000341,245939,477584,162952,314632,-25126
2019-08-04,30.662,31.48,30.21,1.2699999999999996,0.620000000000001,31.006,31.59,30.42,1.1699999999999982,0.6699999999999982,30.18,31.19,29.67,1.5199999999999996,1.3000000000000007,30.753999999999998,31.46,30.22,1.240000000000002,1.0899999999999999,212657,281775,125084,156691,-91019
2019-08-11,28.744,30.78,27.06,3.7200000000000024,-3.7200000000000024,29.248,31.3,27.48,3.8200000000000003,-3.8200000000000003,27.721999999999998,29.49,26.61,2.879999999999999,-2.4299999999999997,28.356,30.62,26.94,3.6799999999999997,-3.3000000000000007,426904,827169,149342,677827,-677827
2019-08-18,27.244,27.63,26.57,1.0599999999999987,-1.0599999999999987,27.568,28.03,27.16,0.870000000000001,-0.75,26.846,27.45,26.35,1.0999999999999979,-1.0999999999999979,26.992,27.48,26.42,1.0599999999999987,-1.0599999999999987,174039,322936,112396,210540,194738
2019-08-25,27.038,27.51,26.69,0.8200000000000003,0.8200000000000003,27.374,27.84,27.0,0.8399999999999999,0.8399999999999999,26.744,27.3,26.3,1.0,0.8399999999999999,27.058,27.39,26.76,0.629999999999999,0.629999999999999,269424,457363,145733,311630,311630
2019-09-01,26.1175,27.3,24.07,3.2300000000000004,-3.2300000000000004,26.6425,27.3,25.82,1.4800000000000004,-1.4800000000000004,24.5975,25.89,23.27,2.620000000000001,-2.620000000000001,25.235,26.33,23.81,2.5199999999999996,-1.6400000000000006,601041,1295465,244304,1051161,348614
2019-09-08,24.49,25.05,23.91,1.1400000000000006,0.4400000000000013,25.026,25.68,24.61,1.0700000000000003,1.0700000000000003,23.862,24.93,22.57,2.3599999999999994,2.3599999999999994,24.63,25.51,23.88,1.6300000000000026,1.5200000000000031,292760,434804,189665,245139,-245139
2019-09-15,25.786,26.0,25.53,0.46999999999999886,0.4399999999999977,26.096,26.28,25.95,0.33000000000000185,0.05000000000000071,25.424,25.59,25.11,0.4800000000000004,0.39000000000000057,25.828,26.0,25.61,0.39000000000000057,-0.129999999999999,281776,492814,156376,336438,238344
2019-09-22,25.188,25.43,24.85,0.5799999999999983,-0.33999999999999986,25.452,25.85,25.1,0.75,-0.75,24.714,25.09,24.38,0.7100000000000009,-0.7100000000000009,24.96,25.25,24.58,0.6700000000000017,-0.5700000000000003,221372,277741,174708,103033,103033
2019-09-29,24.436,24.99,23.93,1.0599999999999987,-0.15000000000000213,25.008,25.57,24.38,1.1900000000000013,-0.14999999999999858,24.036,24.51,23.45,1.0600000000000023,-0.18000000000000327,24.554,25.16,24.06,1.1000000000000014,0.21999999999999886,271339,377688,154107,223581,-68323
2019-10-06,25.21,25.43,25.07,0.35999999999999943,0.33999999999999986,25.716,26.28,25.35,0.9299999999999997,0.46000000000000085,24.97,25.25,24.77,0.4800000000000004,0.33999999999999986,25.392,26.02,24.99,1.0300000000000011,0.3999999999999986,161473,295655,78621,217034,-87568
2019-10-13,26.436,27.3,25.89,1.4100000000000001,1.4100000000000001,26.838,27.64,26.03,1.6099999999999994,1.6099999999999994,26.302,27.12,25.51,1.6099999999999994,1.6099999999999994,26.664,27.31,25.76,1.5499999999999972,1.5,193593,245279,142636,102643,16312
2019-10-20,26.542,27.43,26.16,1.2699999999999996,-1.2699999999999996,26.844,27.43,26.61,0.8200000000000003,-0.620000000000001,26.128,26.34,25.89,0.4499999999999993,-0.4499999999999993,26.36,26.59,26.22,0.370000000000001,0.129999999999999,171227,198780,138340,60440,23180
