Date,MUR_Open_average,MUR_Open_max,MUR_Open_min,MUR_Open_volatility,MUR_Open_change,MUR_High_average,MUR_High_max,MUR_High_min,MUR_High_volatility,MUR_High_change,MUR_Low_average,MUR_Low_max,MUR_Low_min,MUR_Low_volatility,MUR_Low_change,MUR_Close_average,MUR_Close_max,MUR_Close_min,MUR_Close_volatility,MUR_Close_change,MUR_Volume_average,MUR_Volume_max,MUR_Volume_min,MUR_Volume_volatility,MUR_Volume_change
2018-01-14,34.488,34.88,34.29,0.5900000000000034,-0.20000000000000284,34.862,35.16,34.43,0.7299999999999969,-0.22999999999999687,34.062000000000005,34.25,33.99,0.259999999999998,-0.03999999999999915,34.538,34.95,34.07,0.8800000000000026,0.6099999999999994,1920494,2341804,1349153,992651,449953
2018-01-21,34.72,35.0,34.36,0.6400000000000006,-0.5399999999999991,34.924,35.12,34.68,0.4399999999999977,-0.4399999999999977,34.144,34.4,33.72,0.6799999999999997,-0.6099999999999994,34.456,34.79,33.81,0.9799999999999969,-0.8900000000000006,1780687,2603421,1297858,1305563,1305563
2018-01-28,31.566,33.33,29.11,4.219999999999999,-4.219999999999999,31.822,33.41,29.67,3.739999999999995,-3.739999999999995,30.374,32.2,28.13,4.070000000000004,-4.070000000000004,30.796,32.6,28.33,4.270000000000003,-4.270000000000003,4180776,4761377,3720600,1040777,672492
2018-02-04,27.8,29.09,26.98,2.1099999999999994,-0.6500000000000021,28.416,29.57,27.13,2.4400000000000013,-1.879999999999999,26.916,28.27,25.56,2.710000000000001,-0.7800000000000011,27.544,29.11,26.34,2.7699999999999996,-1.8099999999999987,3420040,3999189,2264023,1735166,-1621899
2018-02-11,26.71,27.25,25.88,1.370000000000001,-0.28999999999999915,27.235,27.55,26.95,0.6000000000000014,-0.22000000000000242,26.012500000000003,26.28,25.71,0.5700000000000003,0.2699999999999996,26.7825,27.22,26.21,1.009999999999998,0.379999999999999,2620705,3128057,2031229,1096828,-681901
2018-02-18,26.201999999999998,26.65,25.45,1.1999999999999993,-0.18999999999999773,26.52,26.88,26.22,0.6600000000000001,-0.33999999999999986,25.642,26.25,25.16,1.0899999999999999,-0.3999999999999986,26.092000000000002,26.44,25.18,1.2600000000000016,0.08999999999999986,2452016,3148152,1788303,1359849,402154
2018-02-25,25.904,26.31,25.37,0.9399999999999977,-0.09999999999999787,26.45,26.87,26.04,0.8300000000000018,-0.060000000000002274,25.564,26.13,25.27,0.8599999999999994,0.379999999999999,25.944,26.42,25.35,1.0700000000000003,0.6700000000000017,2264035,2723102,1723675,999427,-999427
2018-03-04,25.578,26.63,25.01,1.6199999999999974,-1.3999999999999986,25.786,26.67,25.28,1.3900000000000006,-1.0300000000000011,25.124,25.97,24.48,1.4899999999999984,-0.8099999999999987,25.348,26.03,24.72,1.3100000000000023,-0.5199999999999996,1723632,2244803,1280243,964560,-101022
2018-03-11,25.654,25.91,25.35,0.5599999999999987,0.030000000000001137,25.91,26.04,25.76,0.2799999999999976,-0.00999999999999801,25.268,25.67,24.83,0.8400000000000034,-0.610000000000003,25.496,25.91,24.97,0.9400000000000013,-0.6799999999999997,1671907,1941836,1440446,501390,-423494
2018-03-18,25.772,26.34,25.11,1.2300000000000004,1.0700000000000003,26.258,26.75,25.52,1.2300000000000004,0.6600000000000001,25.428,25.66,25.1,0.5599999999999987,0.3999999999999986,25.854,26.67,25.2,1.4700000000000024,0.7100000000000009,1826783,2201449,1432960,768489,-297238
