Date,iShares Core MSCI PacificEtf_Open_average,iShares Core MSCI PacificEtf_Open_max,iShares Core MSCI PacificEtf_Open_min,iShares Core MSCI PacificEtf_Open_volatility,iShares Core MSCI PacificEtf_Open_change,iShares Core MSCI PacificEtf_High_average,iShares Core MSCI PacificEtf_High_max,iShares Core MSCI PacificEtf_High_min,iShares Core MSCI PacificEtf_High_volatility,iShares Core MSCI PacificEtf_High_change,iShares Core MSCI PacificEtf_Low_average,iShares Core MSCI PacificEtf_Low_max,iShares Core MSCI PacificEtf_Low_min,iShares Core MSCI PacificEtf_Low_volatility,iShares Core MSCI PacificEtf_Low_change,iShares Core MSCI PacificEtf_Close_average,iShares Core MSCI PacificEtf_Close_max,iShares Core MSCI PacificEtf_Close_min,iShares Core MSCI PacificEtf_Close_volatility,iShares Core MSCI PacificEtf_Close_change
2018-12-02,53.79,53.79,53.79,0.0,0.0,54.05,54.05,54.05,0.0,0.0,53.2,53.2,53.2,0.0,0.0,53.42,53.42,53.42,0.0,0.0
2018-12-09,52.85,52.85,52.85,0.0,0.0,53.06,53.06,53.06,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2018-12-16,49.89,49.89,49.89,0.0,0.0,50.3,50.3,50.3,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.4,49.4,49.4,0.0,0.0
2018-12-23,50.92,50.92,50.92,0.0,0.0,51.02,51.02,51.02,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2018-12-30,51.14,51.14,51.14,0.0,0.0,52.26,52.26,52.26,0.0,0.0,51.14,51.14,51.14,0.0,0.0,52.14,52.14,52.14,0.0,0.0
2019-01-06,52.74,52.74,52.74,0.0,0.0,52.92,52.92,52.92,0.0,0.0,52.65,52.65,52.65,0.0,0.0,52.86,52.86,52.86,0.0,0.0
2019-01-13,53.86,53.86,53.86,0.0,0.0,54.06,54.06,54.06,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.97,53.97,53.97,0.0,0.0
2019-01-20,53.88,53.88,53.88,0.0,0.0,54.01,54.01,54.01,0.0,0.0,53.84,53.84,53.84,0.0,0.0,53.93,53.93,53.93,0.0,0.0
2019-01-27,54.15,54.15,54.15,0.0,0.0,54.24,54.24,54.24,0.0,0.0,54.02,54.02,54.02,0.0,0.0,54.12,54.12,54.12,0.0,0.0
2019-02-03,53.19,53.19,53.19,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.1,53.1,53.1,0.0,0.0,53.49,53.49,53.49,0.0,0.0
2019-02-10,54.54,54.54,54.54,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.89,54.89,54.89,0.0,0.0
2019-02-17,55.19,55.19,55.19,0.0,0.0,55.4,55.4,55.4,0.0,0.0,55.19,55.19,55.19,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2019-02-24,55.12,55.12,55.12,0.0,0.0,55.26,55.26,55.26,0.0,0.0,54.96,54.96,54.96,0.0,0.0,55.18,55.18,55.18,0.0,0.0
2019-03-03,53.87,53.87,53.87,0.0,0.0,54.16,54.16,54.16,0.0,0.0,53.87,53.87,53.87,0.0,0.0,54.16,54.16,54.16,0.0,0.0
2019-03-10,54.83,54.83,54.83,0.0,0.0,55.14,55.14,55.14,0.0,0.0,54.83,54.83,54.83,0.0,0.0,55.05,55.05,55.05,0.0,0.0
2019-03-17,55.3,55.3,55.3,0.0,0.0,55.35,55.35,55.35,0.0,0.0,54.86,54.86,54.86,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2019-03-24,55.54,55.54,55.54,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.37,55.37,55.37,0.0,0.0,55.63,55.63,55.63,0.0,0.0
2019-03-31,56.15,56.15,56.15,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.15,56.15,56.15,0.0,0.0,56.32,56.32,56.32,0.0,0.0
2019-04-07,56.16,56.16,56.16,0.0,0.0,56.2,56.2,56.2,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2019-04-14,56.34,56.34,56.34,0.0,0.0,56.43,56.43,56.43,0.0,0.0,56.23,56.23,56.23,0.0,0.0,56.37,56.37,56.37,0.0,0.0
2019-04-21,56.18,56.18,56.18,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.4,56.4,56.4,0.0,0.0
2019-04-28,56.4,56.4,56.4,0.0,0.0,56.84,56.84,56.84,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.76,56.76,56.76,0.0,0.0
2019-05-05,54.73,54.73,54.73,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.37,54.37,54.37,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2019-05-12,54.59,54.59,54.59,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.45,54.45,54.45,0.0,0.0,54.45,54.45,54.45,0.0,0.0
2019-05-19,54.73,54.73,54.73,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.52,54.52,54.52,0.0,0.0,54.68,54.68,54.68,0.0,0.0
2019-05-26,53.61,53.61,53.61,0.0,0.0,53.91,53.91,53.91,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.84,53.84,53.84,0.0,0.0
2019-06-02,55.08,55.08,55.08,0.0,0.0,55.41,55.41,55.41,0.0,0.0,55.08,55.08,55.08,0.0,0.0,55.4,55.4,55.4,0.0,0.0
2019-06-09,55.09,55.09,55.09,0.0,0.0,55.09,55.09,55.09,0.0,0.0,54.92,54.92,54.92,0.0,0.0,55.02,55.02,55.02,0.0,0.0
2019-06-16,55.41,55.41,55.41,0.0,0.0,55.56,55.56,55.56,0.0,0.0,55.39,55.39,55.39,0.0,0.0,55.44,55.44,55.44,0.0,0.0
2019-06-23,55.72,55.72,55.72,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.67,55.67,55.67,0.0,0.0
2019-06-30,56.5,56.5,56.5,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.19,56.19,56.19,0.0,0.0,56.53,56.53,56.53,0.0,0.0
2019-07-07,56.17,56.17,56.17,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2019-07-14,56.31,56.31,56.31,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.09,56.09,56.09,0.0,0.0,56.11,56.11,56.11,0.0,0.0
2019-07-21,55.99,55.99,55.99,0.0,0.0,56.09,56.09,56.09,0.0,0.0,55.95,55.95,55.95,0.0,0.0,56.04,56.04,56.04,0.0,0.0
2019-07-28,54.85,54.85,54.85,0.0,0.0,54.88,54.88,54.88,0.0,0.0,54.54,54.54,54.54,0.0,0.0,54.78,54.78,54.78,0.0,0.0
2019-08-04,54.14,54.14,54.14,0.0,0.0,54.14,54.14,54.14,0.0,0.0,53.79,53.79,53.79,0.0,0.0,53.91,53.91,53.91,0.0,0.0
2019-08-11,53.38,53.38,53.38,0.0,0.0,53.7,53.7,53.7,0.0,0.0,53.37,53.37,53.37,0.0,0.0,53.57,53.57,53.57,0.0,0.0
2019-08-18,53.53,53.53,53.53,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.15,53.15,53.15,0.0,0.0
2019-08-25,54.3,54.3,54.3,0.0,0.0,54.31,54.31,54.31,0.0,0.0,53.96,53.96,53.96,0.0,0.0,54.22,54.22,54.22,0.0,0.0
2019-09-01,55.24,55.24,55.24,0.0,0.0,55.34,55.34,55.34,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.12,55.12,55.12,0.0,0.0
2019-09-08,56.68,56.68,56.68,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.67,56.67,56.67,0.0,0.0,56.79,56.79,56.79,0.0,0.0
2019-09-15,56.66,56.66,56.66,0.0,0.0,56.77,56.77,56.77,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.5,56.5,56.5,0.0,0.0
2019-09-22,56.34,56.34,56.34,0.0,0.0,56.34,56.34,56.34,0.0,0.0,55.9,55.9,55.9,0.0,0.0,56.01,56.01,56.01,0.0,0.0
2019-09-29,55.53,55.53,55.53,0.0,0.0,56.03,56.03,56.03,0.0,0.0,55.53,55.53,55.53,0.0,0.0,56.03,56.03,56.03,0.0,0.0
2019-10-06,56.36,56.36,56.36,0.0,0.0,56.79,56.79,56.79,0.0,0.0,56.36,56.36,56.36,0.0,0.0,56.57,56.57,56.57,0.0,0.0
2019-10-13,56.76,56.76,56.76,0.0,0.0,56.87,56.87,56.87,0.0,0.0,56.72,56.72,56.72,0.0,0.0,56.86,56.86,56.86,0.0,0.0
2019-10-20,57.54,57.54,57.54,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.45,57.45,57.45,0.0,0.0,57.69,57.69,57.69,0.0,0.0
2019-10-27,58.52,58.52,58.52,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.47,58.47,58.47,0.0,0.0,58.69,58.69,58.69,0.0,0.0
2019-11-03,59.0,59.0,59.0,0.0,0.0,59.13,59.13,59.13,0.0,0.0,58.92,58.92,58.92,0.0,0.0,59.12,59.12,59.12,0.0,0.0
2019-11-10,58.62,58.62,58.62,0.0,0.0,58.81,58.81,58.81,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.76,58.76,58.76,0.0,0.0
2019-11-17,58.59,58.59,58.59,0.0,0.0,58.68,58.68,58.68,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.6,58.6,58.6,0.0,0.0
2019-11-24,58.5,58.5,58.5,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.65,58.65,58.65,0.0,0.0
2019-12-01,59.3,59.3,59.3,0.0,0.0,59.5,59.5,59.5,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.42,59.42,59.42,0.0,0.0
2019-12-08,59.48,59.48,59.48,0.0,0.0,59.81,59.81,59.81,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2019-12-15,58.56,58.56,58.56,0.0,0.0,58.71,58.71,58.71,0.0,0.0,58.47,58.47,58.47,0.0,0.0,58.56,58.56,58.56,0.0,0.0
2019-12-22,58.69,58.69,58.69,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.6,58.6,58.6,0.0,0.0
2019-12-29,58.33,58.33,58.33,0.0,0.0,58.75,58.75,58.75,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.34,58.34,58.34,0.0,0.0
