Date,Horizons SP 500 Covered Call_Open_average,Horizons SP 500 Covered Call_Open_max,Horizons SP 500 Covered Call_Open_min,Horizons SP 500 Covered Call_Open_volatility,Horizons SP 500 Covered Call_Open_change,Horizons SP 500 Covered Call_High_average,Horizons SP 500 Covered Call_High_max,Horizons SP 500 Covered Call_High_min,Horizons SP 500 Covered Call_High_volatility,Horizons SP 500 Covered Call_High_change,Horizons SP 500 Covered Call_Low_average,Horizons SP 500 Covered Call_Low_max,Horizons SP 500 Covered Call_Low_min,Horizons SP 500 Covered Call_Low_volatility,Horizons SP 500 Covered Call_Low_change,Horizons SP 500 Covered Call_Close_average,Horizons SP 500 Covered Call_Close_max,Horizons SP 500 Covered Call_Close_min,Horizons SP 500 Covered Call_Close_volatility,Horizons SP 500 Covered Call_Close_change
2018-07-22,51.26,51.26,51.26,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2018-07-29,51.79,51.79,51.79,0.0,0.0,52.02,52.02,52.02,0.0,0.0,51.75,51.75,51.75,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2018-08-05,52.11,52.11,52.11,0.0,0.0,52.11,52.11,52.11,0.0,0.0,51.53,51.53,51.53,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2018-08-12,51.94,51.94,51.94,0.0,0.0,52.48,52.48,52.48,0.0,0.0,51.94,51.94,51.94,0.0,0.0,52.36,52.36,52.36,0.0,0.0
2018-08-19,52.14,52.14,52.14,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2018-08-26,52.19,52.19,52.19,0.0,0.0,52.45,52.45,52.45,0.0,0.0,52.19,52.19,52.19,0.0,0.0,52.43,52.43,52.43,0.0,0.0
2018-09-02,52.18,52.18,52.18,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.18,52.18,52.18,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2018-09-09,52.82,52.82,52.82,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.51,52.51,52.51,0.0,0.0
2018-09-16,52.84,52.84,52.84,0.0,0.0,52.84,52.84,52.84,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.52,52.52,52.52,0.0,0.0
2018-09-23,52.45,52.45,52.45,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.31,52.31,52.31,0.0,0.0
2018-09-30,51.75,51.75,51.75,0.0,0.0,51.86,51.86,51.86,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2018-10-07,49.38,49.38,49.38,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.62,49.62,49.62,0.0,0.0
2018-10-14,49.76,49.76,49.76,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.42,49.42,49.42,0.0,0.0,49.58,49.58,49.58,0.0,0.0
2018-10-21,48.25,48.25,48.25,0.0,0.0,48.39,48.39,48.39,0.0,0.0,46.78,46.78,46.78,0.0,0.0,46.78,46.78,46.78,0.0,0.0
2018-10-28,49.5,49.5,49.5,0.0,0.0,49.5,49.5,49.5,0.0,0.0,48.74,48.74,48.74,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2018-11-04,51.41,51.41,51.41,0.0,0.0,51.41,51.41,51.41,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2018-11-11,48.89,48.89,48.89,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2018-11-18,48.01,48.01,48.01,0.0,0.0,48.41,48.41,48.41,0.0,0.0,47.98,47.98,47.98,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2018-11-25,50.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2018-12-02,47.83,47.83,47.83,0.0,0.0,47.97,47.97,47.97,0.0,0.0,46.37,46.37,46.37,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2018-12-09,46.97,46.97,46.97,0.0,0.0,47.03,47.03,47.03,0.0,0.0,45.81,45.81,45.81,0.0,0.0,46.07,46.07,46.07,0.0,0.0
2018-12-16,42.7,42.7,42.7,0.0,0.0,43.62,43.62,43.62,0.0,0.0,41.93,41.93,41.93,0.0,0.0,42.72,42.72,42.72,0.0,0.0
2018-12-23,44.71,44.71,44.71,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.17,44.17,44.17,0.0,0.0,44.32,44.32,44.32,0.0,0.0
2018-12-30,45.29,45.29,45.29,0.0,0.0,45.84,45.84,45.84,0.0,0.0,45.04,45.04,45.04,0.0,0.0,45.37,45.37,45.37,0.0,0.0
2019-01-06,45.16,45.16,45.16,0.0,0.0,45.81,45.81,45.81,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2019-01-13,46.3,46.3,46.3,0.0,0.0,46.47,46.47,46.47,0.0,0.0,45.74,45.74,45.74,0.0,0.0,46.02,46.02,46.02,0.0,0.0
2019-01-20,45.2,45.2,45.2,0.0,0.0,45.55,45.55,45.55,0.0,0.0,45.04,45.04,45.04,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2019-01-27,46.49,46.49,46.49,0.0,0.0,46.66,46.66,46.66,0.0,0.0,46.33,46.33,46.33,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2019-02-03,46.41,46.41,46.41,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.55,46.55,46.55,0.0,0.0
2019-02-10,47.14,47.14,47.14,0.0,0.0,47.15,47.15,47.15,0.0,0.0,46.51,46.51,46.51,0.0,0.0,47.03,47.03,47.03,0.0,0.0
2019-02-17,47.16,47.16,47.16,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.14,47.14,47.14,0.0,0.0
2019-02-24,47.47,47.47,47.47,0.0,0.0,47.47,47.47,47.47,0.0,0.0,46.8,46.8,46.8,0.0,0.0,47.07,47.07,47.07,0.0,0.0
2019-03-03,46.55,46.55,46.55,0.0,0.0,47.14,47.14,47.14,0.0,0.0,46.55,46.55,46.55,0.0,0.0,47.07,47.07,47.07,0.0,0.0
2019-03-10,47.86,47.86,47.86,0.0,0.0,47.98,47.98,47.98,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.96,47.96,47.96,0.0,0.0
2019-03-17,47.01,47.01,47.01,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.0,47.0,47.0,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2019-03-24,47.99,47.99,47.99,0.0,0.0,48.32,48.32,48.32,0.0,0.0,47.99,47.99,47.99,0.0,0.0,48.2,48.2,48.2,0.0,0.0
2019-03-31,48.46,48.46,48.46,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2019-04-07,48.42,48.42,48.42,0.0,0.0,48.75,48.75,48.75,0.0,0.0,48.42,48.42,48.42,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2019-04-14,48.6,48.6,48.6,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.46,48.46,48.46,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2019-04-21,48.84,48.84,48.84,0.0,0.0,49.0,49.0,49.0,0.0,0.0,48.84,48.84,48.84,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2019-04-28,48.66,48.66,48.66,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.35,48.35,48.35,0.0,0.0,48.81,48.81,48.81,0.0,0.0
2019-05-05,47.85,47.85,47.85,0.0,0.0,47.85,47.85,47.85,0.0,0.0,46.88,46.88,46.88,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2019-05-12,48.12,48.12,48.12,0.0,0.0,48.12,48.12,48.12,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.69,47.69,47.69,0.0,0.0
2019-05-19,47.4,47.4,47.4,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.23,47.23,47.23,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2019-05-26,46.0,46.0,46.0,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.68,45.68,45.68,0.0,0.0,45.85,45.85,45.85,0.0,0.0
2019-06-02,48.24,48.24,48.24,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.1,48.1,48.1,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2019-06-09,48.29,48.29,48.29,0.0,0.0,48.51,48.51,48.51,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.32,48.32,48.32,0.0,0.0
2019-06-16,49.36,49.36,49.36,0.0,0.0,49.36,49.36,49.36,0.0,0.0,49.14,49.14,49.14,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2019-06-23,49.21,49.21,49.21,0.0,0.0,49.66,49.66,49.66,0.0,0.0,49.14,49.14,49.14,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2019-06-30,49.58,49.58,49.58,0.0,0.0,49.62,49.62,49.62,0.0,0.0,49.4,49.4,49.4,0.0,0.0,49.6,49.6,49.6,0.0,0.0
2019-07-07,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2019-07-14,49.99,49.99,49.99,0.0,0.0,50.06,50.06,50.06,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2019-07-21,50.37,50.37,50.37,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-07-28,48.59,48.59,48.59,0.0,0.0,48.59,48.59,48.59,0.0,0.0,47.14,47.14,47.14,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-08-04,48.68,48.68,48.68,0.0,0.0,49.82,49.82,49.82,0.0,0.0,47.46,47.46,47.46,0.0,0.0,48.07,48.07,48.07,0.0,0.0
2019-08-11,49.17,49.17,49.17,0.0,0.0,49.17,49.17,49.17,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2019-08-18,47.88,47.88,47.88,0.0,0.0,49.3,49.3,49.3,0.0,0.0,47.72,47.72,47.72,0.0,0.0,48.06,48.06,48.06,0.0,0.0
2019-08-25,48.92,48.92,48.92,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2019-09-01,49.35,49.35,49.35,0.0,0.0,49.35,49.35,49.35,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2019-09-08,49.37,49.37,49.37,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.29,49.29,49.29,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2019-09-15,49.15,49.15,49.15,0.0,0.0,49.25,49.25,49.25,0.0,0.0,49.02,49.02,49.02,0.0,0.0,49.13,49.13,49.13,0.0,0.0
2019-09-22,48.79,48.79,48.79,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2019-09-29,48.16,48.16,48.16,0.0,0.0,48.55,48.55,48.55,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.08,48.08,48.08,0.0,0.0
2019-10-06,48.54,48.54,48.54,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2019-10-13,49.33,49.33,49.33,0.0,0.0,49.33,49.33,49.33,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.16,49.16,49.16,0.0,0.0
2019-10-20,49.44,49.44,49.44,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.39,49.39,49.39,0.0,0.0
2019-10-27,50.03,50.03,50.03,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.78,49.78,49.78,0.0,0.0
2019-11-03,49.95,49.95,49.95,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.98,49.98,49.98,0.0,0.0
2019-11-10,50.3,50.3,50.3,0.0,0.0,50.3,50.3,50.3,0.0,0.0,49.93,49.93,49.93,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-11-17,49.88,49.88,49.88,0.0,0.0,50.18,50.18,50.18,0.0,0.0,49.88,49.88,49.88,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2019-11-24,50.19,50.19,50.19,0.0,0.0,50.19,50.19,50.19,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2019-12-01,50.47,50.47,50.47,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-12-08,51.0,51.0,51.0,0.0,0.0,51.22,51.22,51.22,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2019-12-15,51.11,51.11,51.11,0.0,0.0,51.11,51.11,51.11,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2019-12-22,50.79,50.79,50.79,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.48,50.48,50.48,0.0,0.0
2019-12-29,50.99,50.99,50.99,0.0,0.0,50.99,50.99,50.99,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.86,50.86,50.86,0.0,0.0
