Date,Global X Next Emerging & FrontierEtf_Open_average,Global X Next Emerging & FrontierEtf_Open_max,Global X Next Emerging & FrontierEtf_Open_min,Global X Next Emerging & FrontierEtf_Open_volatility,Global X Next Emerging & FrontierEtf_Open_change,Global X Next Emerging & FrontierEtf_High_average,Global X Next Emerging & FrontierEtf_High_max,Global X Next Emerging & FrontierEtf_High_min,Global X Next Emerging & FrontierEtf_High_volatility,Global X Next Emerging & FrontierEtf_High_change,Global X Next Emerging & FrontierEtf_Low_average,Global X Next Emerging & FrontierEtf_Low_max,Global X Next Emerging & FrontierEtf_Low_min,Global X Next Emerging & FrontierEtf_Low_volatility,Global X Next Emerging & FrontierEtf_Low_change,Global X Next Emerging & FrontierEtf_Close_average,Global X Next Emerging & FrontierEtf_Close_max,Global X Next Emerging & FrontierEtf_Close_min,Global X Next Emerging & FrontierEtf_Close_volatility,Global X Next Emerging & FrontierEtf_Close_change
2018-06-03,22.49,22.49,22.49,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2018-06-10,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2018-06-17,21.56,21.56,21.56,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2018-06-24,21.56,21.56,21.56,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2018-07-01,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0,21.8,21.8,21.8,0.0,0.0
2018-07-08,21.65,21.65,21.65,0.0,0.0,21.68,21.68,21.68,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2018-07-15,21.92,21.92,21.92,0.0,0.0,21.93,21.93,21.93,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.93,21.93,21.93,0.0,0.0
2018-07-22,22.43,22.43,22.43,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2018-07-29,22.05,22.05,22.05,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.04,22.04,22.04,0.0,0.0,22.04,22.04,22.04,0.0,0.0
2018-08-05,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.31,21.31,21.31,0.0,0.0
2018-08-12,20.68,20.68,20.68,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2018-08-19,21.4,21.4,21.4,0.0,0.0,21.66,21.66,21.66,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.62,21.62,21.62,0.0,0.0
2018-08-26,21.06,21.06,21.06,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.22,21.22,21.22,0.0,0.0
2018-09-02,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0
2018-09-09,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2018-09-16,21.65,21.65,21.65,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.59,21.59,21.59,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2018-09-23,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2018-09-30,20.9,20.9,20.9,0.0,0.0,21.06,21.06,21.06,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2018-10-07,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2018-10-14,20.61,20.61,20.61,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.78,20.78,20.78,0.0,0.0
2018-10-21,19.74,19.74,19.74,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2018-10-28,20.89,20.89,20.89,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2018-11-04,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2018-11-11,20.54,20.54,20.54,0.0,0.0,20.83,20.83,20.83,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2018-11-18,20.26,20.26,20.26,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.27,20.27,20.27,0.0,0.0
2018-11-25,20.45,20.45,20.45,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2018-12-02,20.86,20.86,20.86,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.49,20.49,20.49,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2018-12-09,20.22,20.22,20.22,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2018-12-16,19.96,19.96,19.96,0.0,0.0,20.07,20.07,20.07,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2018-12-23,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2018-12-30,19.94,19.94,19.94,0.0,0.0,20.24,20.24,20.24,0.0,0.0,19.93,19.93,19.93,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2019-01-06,20.36,20.36,20.36,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2019-01-13,20.83,20.83,20.83,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-01-20,20.96,20.96,20.96,0.0,0.0,20.96,20.96,20.96,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2019-01-27,21.16,21.16,21.16,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.04,21.04,21.04,0.0,0.0
2019-02-03,20.85,20.85,20.85,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.88,20.88,20.88,0.0,0.0
2019-02-10,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-02-17,21.08,21.08,21.08,0.0,0.0,21.08,21.08,21.08,0.0,0.0,20.97,20.97,20.97,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2019-02-24,20.82,20.82,20.82,0.0,0.0,20.82,20.82,20.82,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.61,20.61,20.61,0.0,0.0
2019-03-03,20.44,20.44,20.44,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0
2019-03-10,20.71,20.71,20.71,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2019-03-17,20.87,20.87,20.87,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.45,20.45,20.45,0.0,0.0
2019-03-24,20.47,20.47,20.47,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2019-03-31,20.95,20.95,20.95,0.0,0.0,20.95,20.95,20.95,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.94,20.94,20.94,0.0,0.0
2019-04-07,20.99,20.99,20.99,0.0,0.0,21.02,21.02,21.02,0.0,0.0,20.98,20.98,20.98,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2019-04-14,21.13,21.13,21.13,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.13,21.13,21.13,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2019-04-21,20.84,20.84,20.84,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2019-04-28,20.77,20.77,20.77,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2019-05-05,20.28,20.28,20.28,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2019-05-12,19.94,19.94,19.94,0.0,0.0,19.97,19.97,19.97,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-05-19,19.94,19.94,19.94,0.0,0.0,19.94,19.94,19.94,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.94,19.94,19.94,0.0,0.0
2019-05-26,20.52,20.52,20.52,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2019-06-02,20.79,20.79,20.79,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-06-09,20.85,20.85,20.85,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-06-16,21.42,21.42,21.42,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2019-06-23,21.1,21.1,21.1,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.04,21.04,21.04,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2019-06-30,21.22,21.22,21.22,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2019-07-07,21.26,21.26,21.26,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.26,21.26,21.26,0.0,0.0
2019-07-14,21.37,21.37,21.37,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2019-07-21,21.08,21.08,21.08,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2019-07-28,20.74,20.74,20.74,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2019-08-04,20.28,20.28,20.28,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2019-08-11,19.99,19.99,19.99,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0
2019-08-18,19.74,19.74,19.74,0.0,0.0,19.82,19.82,19.82,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.67,19.67,19.67,0.0,0.0
2019-08-25,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2019-09-01,20.17,20.17,20.17,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2019-09-08,20.22,20.22,20.22,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2019-09-15,20.16,20.16,20.16,0.0,0.0,20.16,20.16,20.16,0.0,0.0,19.98,19.98,19.98,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2019-09-22,20.03,20.03,20.03,0.0,0.0,20.03,20.03,20.03,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2019-09-29,19.95,19.95,19.95,0.0,0.0,19.95,19.95,19.95,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2019-10-06,20.06,20.06,20.06,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.08,20.08,20.08,0.0,0.0
2019-10-13,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2019-10-20,20.23,20.23,20.23,0.0,0.0,20.29,20.29,20.29,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2019-10-27,20.22,20.22,20.22,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.29,20.29,20.29,0.0,0.0
2019-11-03,20.4,20.4,20.4,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2019-11-10,20.28,20.28,20.28,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2019-11-17,20.19,20.19,20.19,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-11-24,19.83,19.83,19.83,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.83,19.83,19.83,0.0,0.0
2019-12-01,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.93,19.93,19.93,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2019-12-08,20.1,20.1,20.1,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2019-12-15,20.46,20.46,20.46,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2019-12-22,20.57,20.57,20.57,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.57,20.57,20.57,0.0,0.0
2019-12-29,20.43,20.43,20.43,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.34,20.34,20.34,0.0,0.0
