Date,GSAT_stock_Open_average,GSAT_stock_Open_max,GSAT_stock_Open_min,GSAT_stock_Open_volatility,GSAT_stock_Open_change,GSAT_stock_High_average,GSAT_stock_High_max,GSAT_stock_High_min,GSAT_stock_High_volatility,GSAT_stock_High_change,GSAT_stock_Low_average,GSAT_stock_Low_max,GSAT_stock_Low_min,GSAT_stock_Low_volatility,GSAT_stock_Low_change,GSAT_stock_Close_average,GSAT_stock_Close_max,GSAT_stock_Close_min,GSAT_stock_Close_volatility,GSAT_stock_Close_change,GSAT_stock_Volume_average,GSAT_stock_Volume_max,GSAT_stock_Volume_min,GSAT_stock_Volume_volatility,GSAT_stock_Volume_change
2018-01-14,1.23,1.3,1.14,0.16000000000000014,-0.16000000000000014,1.2625,1.33,1.22,0.1100000000000001,-0.1100000000000001,1.19,1.24,1.14,0.10000000000000009,-0.10000000000000009,1.2149999999999999,1.26,1.15,0.1100000000000001,-0.040000000000000036,262076,386626,129839,256787,95288
2018-01-21,1.158,1.2,1.1,0.09999999999999987,-0.09999999999999987,1.164,1.21,1.11,0.09999999999999987,-0.09999999999999987,1.116,1.17,1.06,0.10999999999999988,-0.10999999999999988,1.13,1.21,1.08,0.1299999999999999,-0.1299999999999999,125772,159312,92116,67196,67196
2018-01-28,1.086,1.12,1.05,0.07000000000000006,-0.020000000000000018,1.108,1.14,1.09,0.04999999999999982,-0.04999999999999982,1.042,1.09,0.98,0.1100000000000001,-0.07000000000000006,1.073,1.13,0.985,0.1449999999999999,-0.1449999999999999,363951,521304,260416,260888,-178145
2018-02-04,0.9641,0.99,0.9175,0.07250000000000001,-0.03700000000000003,0.9857600000000001,1.01,0.9540000000000001,0.05599999999999994,-0.05599999999999994,0.913,0.9411,0.8626,0.07850000000000001,-0.05999999999999994,0.9375,0.9751,0.875,0.10009999999999997,-0.047599999999999976,448844,555764,284242,271522,256090
2018-02-11,0.90842,0.9243,0.88,0.044300000000000006,0.030000000000000027,0.94638,0.965,0.9377,0.02729999999999999,0.015799999999999925,0.89864,0.91,0.88,0.030000000000000027,0.030000000000000027,0.9241199999999999,0.9493,0.9073,0.04200000000000004,0.03550000000000009,318315,390167,243957,146210,-78478
2018-02-18,0.9294749999999999,0.9569,0.9,0.05689999999999995,-0.039999999999999925,0.9544,0.9978,0.93,0.06779999999999997,-0.06779999999999997,0.896475,0.9237,0.863,0.060699999999999976,-0.060699999999999976,0.918,0.9574,0.8884,0.06900000000000006,-0.0474,383149,537674,252169,285505,-70749
2018-02-25,0.9358799999999999,0.97,0.8994,0.0706,0.0706,0.97074,1.01,0.9252,0.08479999999999999,0.04920000000000002,0.9221,0.9395,0.8921,0.0474,0.0474,0.95254,0.9838,0.92,0.06379999999999997,0.043300000000000005,1575662,6701284,232501,6468783,71139
2018-03-04,0.95702,0.99,0.93,0.05999999999999994,-0.029999999999999916,0.96348,0.99,0.93,0.05999999999999994,-0.057699999999999974,0.91704,0.94,0.8954,0.04459999999999997,-0.032199999999999895,0.94822,0.9877,0.9241,0.06359999999999999,-0.06359999999999999,497866,1017084,307486,709598,64771
2018-03-11,0.83806,0.935,0.7344,0.2006,-0.2006,0.8532000000000001,0.9351,0.7964,0.13870000000000005,-0.1251,0.77076,0.8690000000000001,0.7,0.16900000000000015,-0.16900000000000015,0.8079000000000001,0.88,0.7419,0.1381,-0.07169999999999999,2307575,9752311,344611,9407700,9301995
2018-03-18,0.75468,0.8,0.7405,0.0595,-0.0595,0.77414,0.8,0.7517,0.04830000000000001,-0.04830000000000001,0.7306,0.741,0.7040000000000001,0.03699999999999992,-0.03599999999999992,0.73936,0.7598,0.7040000000000001,0.05579999999999996,-0.0401999999999999,714607,953674,567737,385937,94727
2018-03-25,0.707775,0.7182,0.7,0.018199999999999994,-0.010499999999999954,0.7199249999999999,0.7347,0.71,0.024700000000000055,0.009700000000000042,0.6864,0.693,0.684,0.008999999999999897,-0.008399999999999963,0.694725,0.7006,0.6875,0.0131,-0.009800000000000031,681171,865454,511715,353739,176712
2018-04-01,0.6112799999999999,0.7024,0.565,0.13740000000000008,-0.13240000000000007,0.6215,0.7024,0.57,0.13240000000000007,-0.11309999999999998,0.56476,0.6,0.53,0.06999999999999995,-0.05269999999999997,0.5715,0.6019,0.5465,0.055400000000000005,-0.05459999999999998,777053,1042068,512780,529288,59429
2018-04-08,0.70396,0.8768,0.5529999999999999,0.3238000000000001,0.2470000000000001,0.7699,0.88,0.5886,0.2914,0.21660000000000001,0.6663800000000001,0.8,0.551,0.249,0.15869999999999995,0.72332,0.8086,0.5861,0.22250000000000003,0.12370000000000003,714714,880723,530475,350248,7715
2018-04-15,0.74992,0.7754,0.72,0.055400000000000005,0.050000000000000044,0.79298,0.84,0.7399,0.10009999999999997,0.10009999999999997,0.72618,0.77,0.67,0.09999999999999998,0.09999999999999998,0.76778,0.815,0.7242,0.09079999999999999,0.09079999999999999,454553,574482,296861,277621,97495
2018-04-22,0.7318,0.8142,0.6748,0.13940000000000008,-0.13940000000000008,0.73966,0.8147,0.6748,0.13990000000000002,-0.13990000000000002,0.66078,0.78,0.557,0.22299999999999998,-0.1604,0.69448,0.78,0.65,0.13,-0.12280000000000002,525665,1018403,279154,739249,106084
2018-04-29,0.63664,0.698,0.581,0.11699999999999999,-0.11699999999999999,0.65378,0.698,0.6131,0.08489999999999998,-0.08489999999999998,0.58712,0.6116,0.5723,0.0393,-0.03660000000000008,0.6128,0.6357,0.5843,0.0514,-0.0026000000000000467,425176,684259,234196,450063,-439317
2018-05-06,0.62104,0.6535,0.5999,0.05359999999999998,0.033499999999999974,0.6355,0.6785,0.6041,0.07440000000000002,0.058499999999999996,0.6011799999999999,0.6417,0.5811,0.0606000000000001,0.05170000000000008,0.62608,0.6651,0.5932,0.07190000000000007,0.04710000000000003,431084,732262,325571,406691,-586
2018-05-13,0.674,0.7,0.66,0.039999999999999925,0.029999999999999916,0.6887,0.71,0.6676,0.04239999999999999,0.013899999999999912,0.6508200000000001,0.6705,0.63,0.04049999999999998,0.04049999999999998,0.66954,0.69,0.6564,0.03359999999999996,0.014100000000000001,573054,729160,329634,399526,13310
2018-05-20,0.6087400000000001,0.6872,0.5523,0.13490000000000002,-0.13490000000000002,0.614,0.6872,0.5691,0.11809999999999998,-0.11809999999999998,0.56164,0.6034,0.5311,0.07230000000000003,-0.07230000000000003,0.57668,0.6264,0.5379,0.08849999999999991,-0.08849999999999991,448018,700522,269474,431048,-35859
