Date,MCY_Open_average,MCY_Open_max,MCY_Open_min,MCY_Open_volatility,MCY_Open_change,MCY_High_average,MCY_High_max,MCY_High_min,MCY_High_volatility,MCY_High_change,MCY_Low_average,MCY_Low_max,MCY_Low_min,MCY_Low_volatility,MCY_Low_change,MCY_Close_average,MCY_Close_max,MCY_Close_min,MCY_Close_volatility,MCY_Close_change,MCY_Volume_average,MCY_Volume_max,MCY_Volume_min,MCY_Volume_volatility,MCY_Volume_change
2018-07-29,51.418,52.25,49.54,2.710000000000001,2.710000000000001,52.548,53.16,51.85,1.3099999999999952,1.0,51.078,52.02,49.42,2.6000000000000014,2.6000000000000014,52.044,52.46,51.43,1.0300000000000011,1.0300000000000011,559796,1588936,150850,1438086,-1438086
2018-08-05,52.36,52.59,52.25,0.3400000000000034,-0.23000000000000398,52.726,52.94,52.51,0.4299999999999997,-0.4299999999999997,52.01,52.15,51.78,0.36999999999999744,-0.36999999999999744,52.342,52.73,52.06,0.6699999999999946,-0.25,153555,204214,118949,85265,-76541
2018-08-12,52.596000000000004,52.84,52.31,0.5300000000000011,0.5300000000000011,52.966,53.17,52.69,0.480000000000004,0.480000000000004,52.366,52.7,51.76,0.9400000000000048,0.8100000000000023,52.756,53.05,52.48,0.5700000000000003,0.5700000000000003,128981,156279,97479,58800,23554
2018-08-19,52.937999999999995,53.48,52.51,0.9699999999999989,-0.5300000000000011,53.194,53.68,52.73,0.9500000000000028,-0.5300000000000011,52.45,53.16,52.0,1.1599999999999966,-0.779999999999994,52.748,53.46,52.36,1.1000000000000014,-0.990000000000002,115593,142324,99266,43058,34156
2018-08-26,53.6575,54.25,52.49,1.759999999999998,1.4600000000000009,53.9875,54.67,52.89,1.7800000000000011,1.1199999999999974,53.0225,53.49,52.24,1.25,1.25,53.6125,54.26,52.3,1.9600000000000009,1.6000000000000014,200923,331981,116632,215349,78798
2018-09-02,53.87,54.25,53.48,0.7700000000000031,-0.28000000000000114,54.168,54.7,53.76,0.9400000000000048,-0.9400000000000048,53.372,53.67,52.94,0.730000000000004,-0.730000000000004,53.57,54.18,52.97,1.2100000000000009,-1.2100000000000009,169530,202741,149920,52821,-17566
2018-09-09,52.534,52.92,51.58,1.3400000000000034,-1.1799999999999997,52.832,53.41,51.66,1.75,-1.75,51.556,52.78,49.76,3.020000000000003,-2.480000000000004,52.251999999999995,53.33,50.36,2.969999999999999,-2.969999999999999,305028,473415,134872,338543,224224
2018-09-16,50.362,50.56,50.01,0.5500000000000043,0.04000000000000625,50.812,51.5,50.43,1.0700000000000003,0.30999999999999517,49.728,50.24,49.23,1.0100000000000051,0.5899999999999963,50.286,50.54,49.94,0.6000000000000014,0.5200000000000031,710376,2195099,200035,1995064,-140984
2018-09-23,50.256,50.63,49.52,1.1099999999999994,-0.22000000000000597,50.588,50.88,50.32,0.5600000000000023,-0.47000000000000597,49.714,50.36,49.29,1.0700000000000003,-1.0700000000000003,49.976,50.44,49.33,1.1099999999999994,-1.1099999999999994,234829,305235,173747,131488,104040
2018-09-30,49.692,50.14,49.27,0.8699999999999974,0.45999999999999375,50.182,50.43,49.46,0.9699999999999989,0.7899999999999991,49.346,49.62,48.9,0.7199999999999989,0.44000000000000483,49.846000000000004,50.19,49.31,0.8799999999999955,0.75,231942,302773,146273,156500,-77982
2018-10-07,49.726,50.14,49.25,0.8900000000000006,-0.5300000000000011,50.152,50.66,49.68,0.9799999999999969,-0.769999999999996,48.978,49.59,47.96,1.6300000000000026,-0.47000000000000597,49.55,50.38,49.01,1.3700000000000045,-1.0100000000000051,360898,481954,216598,265356,43955
2018-10-14,50.2,50.65,49.52,1.1299999999999955,1.009999999999998,50.56,50.77,50.03,0.740000000000002,0.5899999999999963,49.79,50.3,48.8,1.5,1.3000000000000043,50.268,50.42,49.99,0.4299999999999997,0.11999999999999744,256215,361306,173001,188305,188305
2018-10-21,50.06,52.0,49.46,2.539999999999999,2.3299999999999983,51.948,58.65,49.94,8.71,8.490000000000002,49.796,52.0,49.03,2.969999999999999,2.450000000000003,51.598,58.5,49.17,9.329999999999998,8.600000000000001,506350,1013098,349321,663777,663777
2018-10-28,60.09,61.5,58.95,2.549999999999997,1.3299999999999983,61.172,61.83,60.3,1.5300000000000011,-0.6499999999999986,59.236,60.19,58.44,1.75,1.519999999999996,60.242,61.22,59.31,1.9099999999999966,-0.519999999999996,622071,1648632,181055,1467577,-498378
2018-11-04,60.903999999999996,61.33,60.39,0.9399999999999977,0.29999999999999716,61.388,61.7,60.96,0.740000000000002,-0.4200000000000017,60.296,60.76,59.87,0.8900000000000006,-0.39000000000000057,60.912,61.37,59.97,1.3999999999999986,-1.1799999999999997,189050,259332,149128,110204,-80726
2018-11-11,59.116,60.06,58.48,1.5800000000000054,-1.1300000000000026,59.506,60.6,58.93,1.6700000000000017,-1.6700000000000017,58.346000000000004,59.27,57.41,1.8600000000000065,-1.8600000000000065,58.764,59.3,57.75,1.5499999999999972,-1.5499999999999972,236803,301352,145360,155992,-71046
2018-11-18,56.8575,57.26,56.13,1.1299999999999955,-0.4799999999999969,57.475,57.81,57.22,0.5900000000000034,-0.490000000000002,56.28,56.71,55.91,0.8000000000000043,-0.25,56.665,57.11,56.26,0.8500000000000014,-0.10000000000000142,250383,402580,73580,329000,-167197
2018-11-25,55.834,57.11,54.43,2.6799999999999997,0.36999999999999744,56.836,58.17,56.04,2.1300000000000026,1.230000000000004,55.236,57.1,54.11,2.990000000000002,2.990000000000002,55.992,57.86,54.43,3.4299999999999997,3.4299999999999997,290356,380260,188858,191402,-23458
2018-12-02,57.795,58.42,57.34,1.0799999999999983,0.5700000000000003,58.2775,58.49,57.87,0.6200000000000045,0.14999999999999858,56.775,57.42,56.09,1.3299999999999983,-0.7600000000000051,57.6475,58.24,56.73,1.5100000000000051,-1.0300000000000011,424792,534170,333245,200925,97977
2018-12-09,55.306,57.21,54.12,3.0900000000000034,-3.0900000000000034,55.604,57.21,54.32,2.8900000000000006,-2.8900000000000006,54.364,55.97,53.07,2.8999999999999986,-2.8999999999999986,54.546,55.99,53.29,2.700000000000003,-2.700000000000003,310656,394724,230486,164238,-164238
2018-12-16,51.988,53.47,50.58,2.8900000000000006,-2.8900000000000006,52.77,53.9,50.74,3.1599999999999966,-3.1599999999999966,50.846000000000004,51.78,48.78,3.0,-2.729999999999997,51.166,52.72,48.78,3.9399999999999977,-2.8799999999999955,420752,972612,176904,795708,-172060
2018-12-23,50.1525,51.09,48.76,2.3300000000000054,2.3300000000000054,51.1425,51.72,50.72,1.0,0.9499999999999957,49.545,50.5,48.23,2.270000000000003,2.270000000000003,50.9925,51.71,50.62,1.0900000000000034,0.990000000000002,220389,281952,184408,97544,-28371
2018-12-30,50.5775,50.96,50.41,0.5500000000000043,-0.45000000000000284,51.0025,51.14,50.87,0.2700000000000031,-0.03999999999999915,50.037499999999994,50.28,49.73,0.5500000000000043,-0.37000000000000455,50.4075,50.71,49.76,0.9500000000000028,-0.1700000000000017,237911,285051,178955,106096,-18754
2019-01-06,51.275999999999996,51.65,51.11,0.5399999999999991,0.18999999999999773,51.778,52.18,51.12,1.0600000000000023,1.0600000000000023,50.964,51.43,50.32,1.1099999999999994,0.8999999999999986,51.498,52.01,50.91,1.1000000000000014,1.1000000000000014,322126,521640,211160,310480,218914
2019-01-13,52.730000000000004,53.68,51.99,1.6899999999999977,1.6899999999999977,53.53,54.61,52.48,2.1300000000000026,2.1300000000000026,52.370000000000005,53.17,51.65,1.5200000000000031,1.5200000000000031,53.2825,54.22,52.33,1.8900000000000006,1.8900000000000006,281078,306675,246792,59883,36463
2019-01-20,53.192,54.01,51.35,2.6599999999999966,-2.6599999999999966,53.622,54.57,52.01,2.5600000000000023,-2.240000000000002,52.238,53.55,50.78,2.769999999999996,-2.5700000000000003,52.758,53.88,51.46,2.4200000000000017,-2.030000000000001,502631,987178,244792,742386,374256
2019-01-27,51.542,52.46,50.33,2.1300000000000026,0.6499999999999986,52.22,52.98,51.3,1.6799999999999997,0.3500000000000014,50.798,51.97,49.83,2.1400000000000006,1.2100000000000009,51.63,52.49,50.4,2.0900000000000034,1.3799999999999955,1357870,5125775,249050,4876725,-291180
2019-02-03,52.8,53.2,52.57,0.6300000000000026,0.00999999999999801,53.216,53.65,52.66,0.990000000000002,-0.45000000000000284,51.87,52.95,48.89,4.060000000000002,-3.3800000000000026,52.408,53.41,49.67,3.739999999999995,-2.960000000000001,736423,1894299,362068,1532231,1371175
2019-02-10,51.895,54.24,49.59,4.649999999999999,3.279999999999994,53.5,54.55,51.19,3.3599999999999994,2.6200000000000045,51.3375,52.69,49.51,3.1799999999999997,3.1799999999999997,52.93,54.39,50.89,3.5,2.8699999999999974,742853,1155359,358886,796473,-505755
2019-02-17,53.726,54.2,53.19,1.0100000000000051,0.8599999999999994,54.33,54.55,54.04,0.509999999999998,0.39000000000000057,53.21,53.67,52.87,0.8000000000000043,0.38000000000000256,53.812,54.2,53.36,0.8400000000000034,-0.5,280005,359460,192178,167282,-110702
2019-02-24,53.162,53.57,52.84,0.7299999999999969,0.2700000000000031,53.458,53.67,53.17,0.5,0.060000000000002274,52.784,53.08,52.5,0.5799999999999983,-0.39000000000000057,53.018,53.5,52.73,0.7700000000000031,-0.28000000000000114,219300,310924,141911,169013,53917
2019-03-03,51.762,52.71,50.87,1.8400000000000034,-1.5200000000000031,51.994,52.99,51.28,1.7100000000000009,-1.7100000000000009,51.226,52.21,50.79,1.4200000000000017,-1.3900000000000006,51.436,52.53,50.94,1.5900000000000034,-1.3999999999999986,209503,266601,177708,88893,-8836
2019-03-10,50.768,51.2,50.43,0.7700000000000031,-0.490000000000002,51.328,51.84,51.01,0.8300000000000054,0.5,50.5,50.88,50.25,0.6300000000000026,-0.3200000000000003,50.879999999999995,51.41,50.38,1.029999999999994,0.25,275057,486319,165255,321064,18825
2019-03-17,50.622,51.48,49.91,1.5700000000000003,-1.5700000000000003,51.134,51.84,50.37,1.470000000000006,-1.470000000000006,50.068,50.65,49.58,1.0700000000000003,-1.0700000000000003,50.398,51.0,49.8,1.2000000000000028,-0.9299999999999997,233211,295885,137573,158312,158312
2019-03-24,50.35,50.82,49.85,0.9699999999999989,0.3500000000000014,50.756,51.27,50.35,0.9200000000000017,0.01999999999999602,49.728,50.03,49.52,0.509999999999998,0.28999999999999915,50.248,50.57,49.9,0.6700000000000017,0.46999999999999886,458988,1006685,270248,736437,-713
2019-03-31,50.480000000000004,51.11,50.0,1.1099999999999994,0.7299999999999969,50.892,51.78,50.28,1.5,1.3100000000000023,49.926,50.15,49.68,0.46999999999999886,-0.04000000000000625,50.394,51.18,50.0,1.1799999999999997,0.28999999999999915,276924,558009,196778,361231,-17310
2019-04-07,50.222,50.59,49.5,1.0900000000000034,0.45000000000000284,50.534,50.83,50.21,0.6199999999999974,0.6199999999999974,49.776,50.24,49.23,1.0100000000000051,1.0100000000000051,50.174,50.52,49.5,1.0200000000000031,0.8900000000000006,438844,940042,210370,729672,186925
2019-04-14,51.115,51.44,50.68,0.759999999999998,0.3200000000000003,51.375,51.52,51.02,0.5,-0.4399999999999977,50.6975,51.06,50.16,0.9000000000000057,-0.4000000000000057,51.065,51.43,50.48,0.9500000000000028,-0.9500000000000028,253356,498192,152672,345520,-311689
2019-04-21,52.004,54.57,50.63,3.9399999999999977,3.9399999999999977,52.774,54.95,51.47,3.480000000000004,3.480000000000004,51.44,52.2,50.53,1.6700000000000017,1.6700000000000017,52.224,53.11,51.4,1.7100000000000009,1.6000000000000014,302136,416291,163990,252301,115340
2019-04-28,54.488,55.71,52.82,2.8900000000000006,2.8900000000000006,55.474,56.41,53.88,2.529999999999994,1.8900000000000006,54.138,55.31,52.12,3.190000000000005,2.8700000000000045,55.162,56.32,53.78,2.539999999999999,1.6799999999999997,363267,550861,290788,260073,-253888
2019-05-05,55.588,55.81,55.27,0.5399999999999991,0.37999999999999545,56.194,56.69,55.86,0.8299999999999983,-0.020000000000003126,55.162,55.74,54.75,0.990000000000002,0.18999999999999773,55.818,56.33,55.25,1.0799999999999983,-0.5499999999999972,233565,348311,142695,205616,-194506
2019-05-12,55.63,56.11,55.33,0.7800000000000011,0.23000000000000398,56.24,56.64,55.99,0.6499999999999986,0.12999999999999545,55.494,55.78,55.27,0.509999999999998,0.17999999999999972,55.802,56.0,55.62,0.38000000000000256,0.14000000000000057,191178,322710,122181,200529,37078
2019-05-19,56.48,56.8,56.07,0.7299999999999969,0.3200000000000003,56.9925,57.13,56.77,0.35999999999999943,0.13000000000000256,56.14,56.56,55.66,0.9000000000000057,0.720000000000006,56.725,57.01,56.18,0.8299999999999983,0.17999999999999972,171966,227964,128396,99568,-82196
2019-05-26,57.092,57.72,55.72,2.0,0.6700000000000017,57.844,58.78,57.05,1.730000000000004,1.5399999999999991,56.494,57.61,55.27,2.3399999999999963,1.8399999999999963,57.36,58.71,55.77,2.9399999999999977,2.9399999999999977,234292,285005,201906,83099,61653
2019-06-02,59.822,60.27,59.05,1.220000000000006,1.1500000000000057,60.138,60.36,59.76,0.6000000000000014,0.5600000000000023,59.32,59.47,58.9,0.5700000000000003,0.5700000000000003,59.878,60.16,59.61,0.5499999999999972,0.10000000000000142,280096,401491,174710,226781,-202042
2019-06-09,60.216,60.81,59.77,1.0399999999999991,0.6799999999999997,60.594,60.89,60.14,0.75,0.3100000000000023,59.728,60.18,59.33,0.8500000000000014,0.21999999999999886,60.286,60.71,59.83,0.8800000000000026,-0.259999999999998,258002,310822,212398,98424,85664
2019-06-16,60.828,61.32,60.24,1.0799999999999983,0.3399999999999963,61.27,61.63,60.94,0.6900000000000048,-0.09000000000000341,60.230000000000004,60.47,59.88,0.5899999999999963,0.28000000000000114,60.784,61.38,60.47,0.9100000000000037,-0.5,276550,485975,142779,343196,-236049
2019-06-23,61.37,62.74,60.44,2.3000000000000043,2.3000000000000043,62.154,63.38,61.38,2.0,1.5700000000000003,60.908,62.02,60.08,1.9400000000000048,1.9400000000000048,61.848,63.33,60.71,2.6199999999999974,1.9399999999999977,248374,287104,219430,67674,-7510
2019-06-30,63.8225,64.64,63.28,1.3599999999999994,1.2100000000000009,64.4025,65.22,63.55,1.6700000000000017,1.6700000000000017,63.3375,63.83,62.65,1.1799999999999997,1.0600000000000023,63.995,64.81,63.23,1.5800000000000054,0.75,284974,354516,231755,122761,104842
2019-07-07,64.02,64.35,63.71,0.6399999999999935,0.6399999999999935,64.32,64.71,63.97,0.7399999999999949,0.46000000000000796,63.492,63.8,63.13,0.6699999999999946,0.3299999999999983,63.996,64.32,63.72,0.5999999999999943,0.15000000000000568,246030,441455,166885,274570,-225210
2019-07-14,63.664,64.24,63.21,1.029999999999994,-1.029999999999994,63.872,64.42,63.31,1.1099999999999994,-1.1099999999999994,63.036,63.84,62.38,1.4600000000000009,-1.4600000000000009,63.348,63.98,62.62,1.3599999999999994,-1.3599999999999994,214407,250045,122770,127275,38242
2019-07-21,62.217999999999996,62.66,61.47,1.1899999999999977,-1.1899999999999977,62.326,62.73,61.47,1.259999999999998,-1.259999999999998,60.946,61.94,57.66,4.280000000000001,-4.220000000000006,61.51,62.54,58.33,4.210000000000001,-4.210000000000001,349320,781395,203592,577803,576894
2019-07-28,56.784,57.76,55.66,2.1000000000000014,-2.1000000000000014,57.38,58.25,55.93,2.3200000000000003,-2.3200000000000003,55.961999999999996,56.95,54.12,2.8300000000000054,-2.8300000000000054,56.158,57.31,54.23,3.0800000000000054,-3.0800000000000054,321817,443177,170281,272896,-193390
2019-08-04,54.768,55.45,54.26,1.1900000000000048,0.21000000000000085,55.4,55.88,54.95,0.9299999999999997,0.28000000000000114,54.464,55.17,54.02,1.1499999999999986,-0.0799999999999983,54.784,55.6,54.18,1.4200000000000017,-0.46000000000000085,193687,225768,109626,116142,-116142
2019-08-11,53.47,54.12,52.95,1.1699999999999946,-0.5499999999999972,53.82,54.89,53.02,1.8699999999999974,-1.2000000000000028,52.97,54.12,52.32,1.7999999999999972,-1.1099999999999994,53.244,54.49,52.54,1.9500000000000028,-1.2600000000000051,185668,242182,155749,86433,9366
2019-08-18,52.546,53.1,51.75,1.3500000000000014,-1.3500000000000014,52.992,53.46,52.34,1.1199999999999974,-1.1199999999999974,52.06,52.66,51.27,1.3899999999999935,-0.740000000000002,52.254,52.76,51.53,1.2299999999999969,-0.4399999999999977,204759,309999,162268,147731,-14264
2019-08-25,52.6325,53.56,52.03,1.5300000000000011,1.4100000000000037,53.197500000000005,53.78,52.68,1.1000000000000014,1.1000000000000014,52.335,53.04,51.79,1.25,1.25,52.81,53.5,52.05,1.4500000000000028,1.4500000000000028,149622,162562,133483,29079,-11842
2019-09-01,54.888,56.37,53.24,3.1299999999999955,3.1299999999999955,55.477999999999994,56.41,54.01,2.3999999999999986,2.3599999999999994,54.412,55.32,53.24,2.0799999999999983,1.4099999999999966,55.106,56.26,53.95,2.309999999999995,1.1999999999999957,209202,306175,133001,173174,107574
2019-09-08,54.94,55.42,54.58,0.8400000000000034,-0.8400000000000034,55.326,55.54,55.09,0.44999999999999574,-0.14000000000000057,54.506,54.72,54.32,0.3999999999999986,-0.14000000000000057,54.988,55.26,54.55,0.7100000000000009,-0.10999999999999943,155456,175865,126735,49130,-25536
2019-09-15,55.256,55.76,54.97,0.7899999999999991,-0.05000000000000426,55.704,56.0,55.56,0.4399999999999977,-0.05999999999999517,54.95,55.02,54.83,0.19000000000000483,-0.010000000000005116,55.39,55.69,54.97,0.7199999999999989,-0.3300000000000054,180842,348784,134169,214615,2060
2019-09-22,55.406,55.72,54.8,0.9200000000000017,0.28999999999999915,55.892,56.09,55.72,0.37000000000000455,0.15000000000000568,55.192,55.4,54.8,0.6000000000000014,0.269999999999996,55.507999999999996,55.88,55.16,0.720000000000006,0.720000000000006,159505,183954,130365,53589,-11086
2019-09-29,54.388,56.2,53.4,2.8000000000000043,-2.3000000000000043,54.782,56.43,54.04,2.3900000000000006,-2.200000000000003,53.75,54.73,53.29,1.4399999999999977,-0.9499999999999957,53.964,54.76,53.41,1.3500000000000014,-0.9099999999999966,267495,493495,152431,341064,110506
2019-10-06,53.916,54.29,53.44,0.8500000000000014,0.75,54.264,54.72,53.81,0.9099999999999966,0.6699999999999946,53.498,54.01,53.0,1.009999999999998,1.009999999999998,53.854,54.27,53.52,0.75,0.6200000000000045,164603,269299,76758,192541,-106101
2019-10-13,54.49,54.79,54.28,0.509999999999998,0.509999999999998,54.838,55.12,54.65,0.46999999999999886,0.0799999999999983,54.082,54.62,53.25,1.3699999999999974,0.3399999999999963,54.492,55.03,54.0,1.0300000000000011,0.3999999999999986,146162,194807,117595,77212,-27868
2019-10-20,53.85,55.06,52.65,2.4100000000000037,-2.4100000000000037,54.03,55.06,52.65,2.4100000000000037,-2.4100000000000037,52.206,53.81,47.22,6.590000000000003,-6.5,52.374,54.27,47.31,6.960000000000001,-6.419999999999995,275697,717484,119336,598148,539639
2019-10-27,47.868,48.5,47.28,1.2199999999999989,1.1700000000000017,48.294,48.67,47.8,0.8700000000000045,0.46000000000000085,47.184,47.98,46.69,1.2899999999999991,0.5,47.812,48.5,47.29,1.2100000000000009,-0.4399999999999977,243040,392405,146724,245681,-216370
