Date,HOS_Open_average,HOS_Open_max,HOS_Open_min,HOS_Open_volatility,HOS_Open_change,HOS_High_average,HOS_High_max,HOS_High_min,HOS_High_volatility,HOS_High_change,HOS_Low_average,HOS_Low_max,HOS_Low_min,HOS_Low_volatility,HOS_Low_change,HOS_Close_average,HOS_Close_max,HOS_Close_min,HOS_Close_volatility,HOS_Close_change,HOS_Volume_average,HOS_Volume_max,HOS_Volume_min,HOS_Volume_volatility,HOS_Volume_change
2016-01-03,8.96,10.01,8.06,1.9499999999999993,-1.6199999999999992,9.175,10.33,8.31,2.0199999999999996,-2.0199999999999996,8.536666666666667,9.73,7.75,1.9800000000000004,-1.9400000000000004,8.766666666666666,10.12,7.8,2.3199999999999994,-2.3199999999999994,1341788,2047865,918972,1128893,883145
2016-01-10,7.705,7.96,7.38,0.5800000000000001,-0.5800000000000001,7.984999999999999,8.17,7.5,0.6699999999999999,-0.6600000000000001,7.3325000000000005,7.45,7.0,0.4500000000000002,-0.4400000000000004,7.605,7.78,7.34,0.4400000000000004,-0.41000000000000014,1532359,2059246,944436,1114810,-1114810
2016-01-17,7.386,8.29,6.76,1.5299999999999994,0.35000000000000053,7.836,8.45,7.11,1.339999999999999,0.6900000000000004,6.99,7.8,6.2,1.5999999999999996,0.3700000000000001,7.422,7.96,6.93,1.0300000000000002,0.3600000000000003,1054939,1445416,670345,775071,-237092
2016-01-24,7.942,8.28,7.57,0.7099999999999991,0.35999999999999943,8.262,8.48,7.88,0.6000000000000005,0.11000000000000032,7.658,7.89,7.33,0.5599999999999996,0.2400000000000002,7.942,8.13,7.7,0.4300000000000006,-0.16000000000000014,1054274,1212598,802091,410507,233519
2016-01-31,7.642,8.02,7.4,0.6199999999999992,0.1800000000000006,7.902,8.39,7.52,0.870000000000001,0.16999999999999993,7.298,7.75,6.92,0.8300000000000001,0.1200000000000001,7.662,8.17,7.26,0.9100000000000001,0.23000000000000043,1058889,1541378,849102,692276,-69906
2016-02-07,6.672499999999999,7.3,6.08,1.2199999999999998,-1.2199999999999998,6.805,7.48,6.12,1.3600000000000003,-1.3600000000000003,6.2325,7.0,5.58,1.42,-1.42,6.3175,7.08,5.81,1.2700000000000005,-1.2700000000000005,1556062,2478471,1025527,1452944,1452944
2016-02-14,6.402,6.74,6.11,0.6299999999999999,0.5800000000000001,6.956,7.36,6.37,0.9900000000000002,0.9299999999999997,6.148,6.64,5.8,0.8399999999999999,0.8399999999999999,6.658,7.14,6.06,1.08,1.08,1904636,2819523,1194736,1624787,-496633
2016-02-21,7.02,7.59,6.55,1.04,0.5899999999999999,7.622,8.62,7.04,1.5799999999999992,1.2799999999999994,6.84,7.59,6.42,1.17,0.8599999999999994,7.335999999999999,8.59,6.74,1.8499999999999996,1.8499999999999996,1275946,1976830,967723,1009107,998350
2016-02-28,9.642,11.4,8.64,2.76,2.76,10.709999999999999,12.98,9.19,3.790000000000001,3.75,9.514000000000001,11.3,8.38,2.92,2.92,10.378,12.28,9.02,3.26,3.26,1807605,2494444,1038652,1455792,879291
2016-03-06,10.408,11.74,9.82,1.92,-1.7200000000000006,10.67,11.82,9.83,1.9900000000000002,-1.4700000000000006,9.562,10.07,9.0,1.0700000000000003,0.16999999999999993,10.13,10.52,9.75,0.7699999999999996,-0.5499999999999989,1561706,2654958,731649,1923309,-1923309
2016-03-13,9.814,10.27,9.41,0.8599999999999994,0.4299999999999997,10.164,10.67,9.69,0.9800000000000004,0.7599999999999998,9.346,9.95,8.9,1.049999999999999,0.6699999999999999,9.896,10.38,9.28,1.1000000000000014,0.9199999999999999,1332599,2690129,669250,2020879,-292016
2016-03-20,9.657499999999999,10.18,8.94,1.2400000000000002,-0.6699999999999999,9.9125,10.32,9.53,0.7900000000000009,-0.7200000000000006,9.2325,9.9,8.75,1.1500000000000004,-1.1500000000000004,9.555,10.2,9.15,1.049999999999999,-1.049999999999999,768061,1074638,481922,592716,225719
2016-03-27,9.292,9.52,8.81,0.7099999999999991,0.33000000000000007,9.658,10.01,9.35,0.6600000000000001,0.33999999999999986,8.928,9.47,8.56,0.9100000000000001,0.08999999999999986,9.352,9.93,8.88,1.049999999999999,-0.3899999999999988,944431,1322729,652976,669753,-409069
2016-04-03,8.77,8.99,8.65,0.33999999999999986,0.10999999999999943,9.028,9.23,8.86,0.370000000000001,0.3600000000000012,8.475999999999999,8.72,8.16,0.5600000000000005,0.27000000000000135,8.682,8.83,8.28,0.5500000000000007,0.02000000000000135,824135,1207699,605660,602039,106877
2016-04-10,9.642,10.42,8.9,1.5199999999999996,0.33000000000000007,10.216,10.62,9.88,0.7399999999999984,-0.08000000000000007,9.312,9.8,8.71,1.0899999999999999,0.4599999999999991,9.934000000000001,10.41,9.71,0.6999999999999993,-0.15000000000000036,904577,1331513,436431,895082,-895082
2016-04-17,10.709999999999999,11.31,10.12,1.1900000000000013,1.1900000000000013,11.262,11.69,10.82,0.8699999999999992,0.8599999999999994,10.45,10.91,9.98,0.9299999999999997,0.9299999999999997,10.91,11.39,10.46,0.9299999999999997,0.6500000000000004,1069073,1624362,536588,1087774,623699
2016-04-24,11.63,11.85,11.35,0.5,0.370000000000001,12.16,12.57,11.62,0.9500000000000011,0.14000000000000057,11.292,11.56,10.98,0.5800000000000001,0.049999999999998934,11.604000000000001,11.78,11.38,0.3999999999999986,0.08999999999999986,1185489,1733389,886954,846435,-377946
2016-05-01,10.684,11.26,9.94,1.3200000000000003,-0.870000000000001,11.032,11.75,10.44,1.3100000000000005,-0.7300000000000004,10.02,10.47,9.45,1.0200000000000014,-1.0,10.292,10.63,9.8,0.8300000000000001,-0.8300000000000001,1236637,1827965,903225,924740,81594
2016-05-08,10.136,10.47,9.79,0.6800000000000015,0.22000000000000064,10.476,10.71,10.14,0.5700000000000003,0.16999999999999993,9.752,10.16,9.52,0.6400000000000006,0.3100000000000005,10.040000000000001,10.3,9.66,0.6400000000000006,-0.2900000000000009,839110,1084014,663291,420723,239143
