Date,ELSStock_Open_average,ELSStock_Open_max,ELSStock_Open_min,ELSStock_Open_volatility,ELSStock_Open_change,ELSStock_High_average,ELSStock_High_max,ELSStock_High_min,ELSStock_High_volatility,ELSStock_High_change,ELSStock_Low_average,ELSStock_Low_max,ELSStock_Low_min,ELSStock_Low_volatility,ELSStock_Low_change,ELSStock_Close_average,ELSStock_Close_max,ELSStock_Close_min,ELSStock_Close_volatility,ELSStock_Close_change,ELSStock_Volume_average,ELSStock_Volume_max,ELSStock_Volume_min,ELSStock_Volume_volatility,ELSStock_Volume_change
2018-01-14,42.2175,42.46,42.02,0.4399999999999977,0.269999999999996,42.7425,43.08,42.51,0.5700000000000003,-0.3200000000000003,42.15,42.33,41.98,0.3500000000000014,0.3500000000000014,42.425,42.69,42.12,0.5700000000000003,0.5700000000000003,760476,1157198,577326,579872,-544110
2018-01-21,43.07,43.7,42.62,1.0800000000000054,0.4299999999999997,43.422000000000004,43.84,42.84,1.0,0.44999999999999574,42.866,43.06,42.58,0.480000000000004,0.35999999999999943,43.141999999999996,43.76,42.73,1.0300000000000011,0.2600000000000051,750342,1064440,540558,523882,185490
2018-01-28,42.682,43.19,41.98,1.2100000000000009,-1.0100000000000051,43.096000000000004,43.33,42.78,0.5499999999999972,-0.3100000000000023,42.1,42.48,41.49,0.9899999999999949,-0.8900000000000006,42.574,43.16,42.33,0.8299999999999983,-0.00999999999999801,1104803,1385766,828536,557230,-124280
2018-02-04,41.318,42.45,40.83,1.6200000000000045,-1.490000000000002,41.964,42.77,41.45,1.3200000000000003,-1.3200000000000003,40.82,41.27,40.34,0.9299999999999997,-0.9299999999999997,41.162,41.38,40.77,0.6099999999999994,-0.15000000000000568,1030498,1156822,936592,220230,-218618
2018-02-11,41.736000000000004,42.81,41.23,1.5800000000000054,1.4600000000000009,42.208,43.07,41.48,1.5900000000000034,1.5900000000000034,41.226,42.49,39.89,2.6000000000000014,2.6000000000000014,42.044,42.75,41.28,1.4699999999999989,1.4699999999999989,816085,904000,642636,261364,10574
2018-02-18,42.135,42.6,41.38,1.2199999999999989,-0.19000000000000483,42.7475,43.06,42.39,0.6700000000000017,-0.07000000000000028,41.75,42.31,41.2,1.1099999999999994,0.15000000000000568,42.15,42.99,41.23,1.7600000000000051,0.8300000000000054,665463,782172,604884,177288,-22642
2018-02-25,42.52,42.95,42.09,0.8599999999999994,-0.8100000000000023,42.916,43.18,42.42,0.759999999999998,-0.759999999999998,42.106,42.63,41.56,1.0700000000000003,-1.0700000000000003,42.309999999999995,42.87,41.8,1.0700000000000003,-1.0700000000000003,870432,977468,678396,299072,269866
2018-03-04,42.106,42.29,41.84,0.44999999999999574,0.36999999999999744,42.508,42.84,42.22,0.6200000000000045,0.6200000000000045,41.84,42.17,41.31,0.8599999999999994,0.3999999999999986,42.33,42.84,41.87,0.970000000000006,0.970000000000006,805254,1038524,552868,485656,-293316
2018-03-11,42.86,43.2,42.62,0.5800000000000054,0.240000000000002,43.192,43.49,43.06,0.4299999999999997,0.0,42.668,42.8,42.59,0.20999999999999375,0.17999999999999972,42.918,43.02,42.79,0.23000000000000398,0.0,864192,1324536,554872,769664,361634
2018-03-18,42.612,43.05,42.17,0.8799999999999955,-0.8799999999999955,42.936,43.3,42.36,0.9399999999999977,-0.6899999999999977,42.3,42.65,41.69,0.9600000000000009,-0.9600000000000009,42.428000000000004,42.87,41.81,1.0599999999999952,-1.0599999999999952,509517,695230,390590,304640,70236
