Date,Vanguard Mid-Cap Growth_Open_average,Vanguard Mid-Cap Growth_Open_max,Vanguard Mid-Cap Growth_Open_min,Vanguard Mid-Cap Growth_Open_volatility,Vanguard Mid-Cap Growth_Open_change,Vanguard Mid-Cap Growth_High_average,Vanguard Mid-Cap Growth_High_max,Vanguard Mid-Cap Growth_High_min,Vanguard Mid-Cap Growth_High_volatility,Vanguard Mid-Cap Growth_High_change,Vanguard Mid-Cap Growth_Low_average,Vanguard Mid-Cap Growth_Low_max,Vanguard Mid-Cap Growth_Low_min,Vanguard Mid-Cap Growth_Low_volatility,Vanguard Mid-Cap Growth_Low_change,Vanguard Mid-Cap Growth_Close_average,Vanguard Mid-Cap Growth_Close_max,Vanguard Mid-Cap Growth_Close_min,Vanguard Mid-Cap Growth_Close_volatility,Vanguard Mid-Cap Growth_Close_change
2018-11-04,131.35,131.35,131.35,0.0,0.0,131.39,131.39,131.39,0.0,0.0,128.38,128.38,128.38,0.0,0.0,128.55,128.55,128.55,0.0,0.0
2018-11-11,129.82,129.82,129.82,0.0,0.0,130.02,130.02,130.02,0.0,0.0,126.6,126.6,126.6,0.0,0.0,126.86,126.86,126.86,0.0,0.0
2018-11-18,127.75,127.75,127.75,0.0,0.0,128.68,128.68,128.68,0.0,0.0,127.49,127.49,127.49,0.0,0.0,128.6,128.6,128.6,0.0,0.0
2018-11-25,134.24,134.24,134.24,0.0,0.0,134.84,134.84,134.84,0.0,0.0,132.92,132.92,132.92,0.0,0.0,133.93,133.93,133.93,0.0,0.0
2018-12-02,125.62,125.62,125.62,0.0,0.0,126.58,126.58,126.58,0.0,0.0,123.81,123.81,123.81,0.0,0.0,126.18,126.18,126.18,0.0,0.0
2018-12-09,123.87,123.87,123.87,0.0,0.0,124.25,124.25,124.25,0.0,0.0,120.61,120.61,120.61,0.0,0.0,121.22,121.22,121.22,0.0,0.0
2018-12-16,113.59,113.59,113.59,0.0,0.0,114.12,114.12,114.12,0.0,0.0,111.78,111.78,111.78,0.0,0.0,111.81,111.81,111.81,0.0,0.0
2018-12-23,119.24,119.24,119.24,0.0,0.0,119.69,119.69,119.69,0.0,0.0,118.35,118.35,118.35,0.0,0.0,119.69,119.69,119.69,0.0,0.0
2018-12-30,120.35,120.35,120.35,0.0,0.0,122.82,122.82,122.82,0.0,0.0,120.35,120.35,120.35,0.0,0.0,122.03,122.03,122.03,0.0,0.0
2019-01-06,124.82,124.82,124.82,0.0,0.0,125.53,125.53,125.53,0.0,0.0,124.51,124.51,124.51,0.0,0.0,125.05,125.05,125.05,0.0,0.0
2019-01-13,129.17,129.17,129.17,0.0,0.0,130.27,130.27,130.27,0.0,0.0,128.66,128.66,128.66,0.0,0.0,130.27,130.27,130.27,0.0,0.0
2019-01-20,129.54,129.54,129.54,0.0,0.0,130.15,130.15,130.15,0.0,0.0,129.18,129.18,129.18,0.0,0.0,130.1,130.1,130.1,0.0,0.0
2019-01-27,133.7,133.7,133.7,0.0,0.0,134.52,134.52,134.52,0.0,0.0,133.23,133.23,133.23,0.0,0.0,134.52,134.52,134.52,0.0,0.0
2019-02-03,135.22,135.22,135.22,0.0,0.0,135.56,135.56,135.56,0.0,0.0,134.88,134.88,134.88,0.0,0.0,135.32,135.32,135.32,0.0,0.0
2019-02-10,138.46,138.46,138.46,0.0,0.0,138.79,138.79,138.79,0.0,0.0,138.23,138.23,138.23,0.0,0.0,138.77,138.77,138.77,0.0,0.0
2019-02-17,140.26,140.26,140.26,0.0,0.0,140.53,140.53,140.53,0.0,0.0,139.49,139.49,139.49,0.0,0.0,139.6,139.6,139.6,0.0,0.0
2019-02-24,141.14,141.14,141.14,0.0,0.0,141.14,141.14,141.14,0.0,0.0,138.0,138.0,138.0,0.0,0.0,139.33,139.33,139.33,0.0,0.0
2019-03-03,137.05,137.05,137.05,0.0,0.0,138.74,138.74,138.74,0.0,0.0,136.89,136.89,136.89,0.0,0.0,138.74,138.74,138.74,0.0,0.0
2019-03-10,140.98,140.98,140.98,0.0,0.0,141.61,141.61,141.61,0.0,0.0,140.47,140.47,140.47,0.0,0.0,141.36,141.36,141.36,0.0,0.0
2019-03-17,140.14,140.14,140.14,0.0,0.0,140.75,140.75,140.75,0.0,0.0,139.37,139.37,139.37,0.0,0.0,140.34,140.34,140.34,0.0,0.0
2019-03-24,143.99,143.99,143.99,0.0,0.0,144.39,144.39,144.39,0.0,0.0,143.49,143.49,143.49,0.0,0.0,144.32,144.32,144.32,0.0,0.0
2019-03-31,145.73,145.73,145.73,0.0,0.0,146.06,146.06,146.06,0.0,0.0,144.9,144.9,144.9,0.0,0.0,146.06,146.06,146.06,0.0,0.0
2019-04-07,147.28,147.28,147.28,0.0,0.0,147.41,147.41,147.41,0.0,0.0,146.69,146.69,146.69,0.0,0.0,147.17,147.17,147.17,0.0,0.0
2019-04-14,145.17,145.17,145.17,0.0,0.0,146.07,146.07,146.07,0.0,0.0,145.17,145.17,145.17,0.0,0.0,146.02,146.02,146.02,0.0,0.0
2019-04-21,147.74,147.74,147.74,0.0,0.0,147.9,147.9,147.9,0.0,0.0,147.26,147.26,147.26,0.0,0.0,147.57,147.57,147.57,0.0,0.0
2019-04-28,145.61,145.61,145.61,0.0,0.0,148.04,148.04,148.04,0.0,0.0,144.89,144.89,144.89,0.0,0.0,147.79,147.79,147.79,0.0,0.0
2019-05-05,142.93,142.93,142.93,0.0,0.0,143.16,143.16,143.16,0.0,0.0,141.03,141.03,141.03,0.0,0.0,141.8,141.8,141.8,0.0,0.0
2019-05-12,143.52,143.52,143.52,0.0,0.0,144.18,144.18,144.18,0.0,0.0,142.97,142.97,142.97,0.0,0.0,143.4,143.4,143.4,0.0,0.0
2019-05-19,143.12,143.12,143.12,0.0,0.0,143.78,143.78,143.78,0.0,0.0,142.32,142.32,142.32,0.0,0.0,142.85,142.85,142.85,0.0,0.0
2019-05-26,140.78,140.78,140.78,0.0,0.0,141.25,141.25,141.25,0.0,0.0,139.1,139.1,139.1,0.0,0.0,139.85,139.85,139.85,0.0,0.0
2019-06-02,147.6,147.6,147.6,0.0,0.0,148.53,148.53,148.53,0.0,0.0,147.54,147.54,147.54,0.0,0.0,147.65,147.65,147.65,0.0,0.0
2019-06-09,147.23,147.23,147.23,0.0,0.0,147.62,147.62,147.62,0.0,0.0,146.97,146.97,146.97,0.0,0.0,147.0,147.0,147.0,0.0,0.0
2019-06-16,150.07,150.07,150.07,0.0,0.0,150.27,150.27,150.27,0.0,0.0,148.96,148.96,148.96,0.0,0.0,149.04,149.04,149.04,0.0,0.0
2019-06-23,151.2,151.2,151.2,0.0,0.0,151.62,151.62,151.62,0.0,0.0,150.06,150.06,150.06,0.0,0.0,150.57,150.57,150.57,0.0,0.0
2019-06-30,151.21,151.21,151.21,0.0,0.0,151.41,151.41,151.41,0.0,0.0,150.67,150.67,150.67,0.0,0.0,150.91,150.91,150.91,0.0,0.0
2019-07-07,153.66,153.66,153.66,0.0,0.0,153.66,153.66,153.66,0.0,0.0,153.06,153.06,153.06,0.0,0.0,153.48,153.48,153.48,0.0,0.0
2019-07-14,152.03,152.03,152.03,0.0,0.0,152.6,152.6,152.6,0.0,0.0,151.91,151.91,151.91,0.0,0.0,151.95,151.95,151.95,0.0,0.0
2019-07-21,153.98,153.98,153.98,0.0,0.0,154.32,154.32,154.32,0.0,0.0,152.66,152.66,152.66,0.0,0.0,153.32,153.32,153.32,0.0,0.0
2019-07-28,145.94,145.94,145.94,0.0,0.0,146.21,146.21,146.21,0.0,0.0,142.32,142.32,142.32,0.0,0.0,143.52,143.52,143.52,0.0,0.0
2019-08-04,148.12,148.12,148.12,0.0,0.0,148.31,148.31,148.31,0.0,0.0,146.6,146.6,146.6,0.0,0.0,147.07,147.07,147.07,0.0,0.0
2019-08-11,149.4,149.4,149.4,0.0,0.0,149.49,149.49,149.49,0.0,0.0,148.58,148.58,148.58,0.0,0.0,149.13,149.13,149.13,0.0,0.0
2019-08-18,146.87,146.87,146.87,0.0,0.0,147.5,147.5,147.5,0.0,0.0,145.71,145.71,145.71,0.0,0.0,146.74,146.74,146.74,0.0,0.0
2019-08-25,149.6,149.6,149.6,0.0,0.0,149.6,149.6,149.6,0.0,0.0,147.97,147.97,147.97,0.0,0.0,148.61,148.61,148.61,0.0,0.0
2019-09-01,151.34,151.34,151.34,0.0,0.0,151.77,151.77,151.77,0.0,0.0,148.87,148.87,148.87,0.0,0.0,149.29,149.29,149.29,0.0,0.0
2019-09-08,148.83,148.83,148.83,0.0,0.0,150.1,150.1,150.1,0.0,0.0,148.69,148.69,148.69,0.0,0.0,149.99,149.99,149.99,0.0,0.0
2019-09-15,149.26,149.26,149.26,0.0,0.0,150.09,150.09,150.09,0.0,0.0,149.26,149.26,149.26,0.0,0.0,149.64,149.64,149.64,0.0,0.0
2019-09-22,147.4,147.4,147.4,0.0,0.0,148.53,148.53,148.53,0.0,0.0,147.0,147.0,147.0,0.0,0.0,148.11,148.11,148.11,0.0,0.0
2019-09-29,147.0,147.0,147.0,0.0,0.0,147.72,147.72,147.72,0.0,0.0,146.58,146.58,146.58,0.0,0.0,146.75,146.75,146.75,0.0,0.0
2019-10-06,148.25,148.25,148.25,0.0,0.0,148.64,148.64,148.64,0.0,0.0,148.06,148.06,148.06,0.0,0.0,148.19,148.19,148.19,0.0,0.0
2019-10-13,149.85,149.85,149.85,0.0,0.0,150.25,150.25,150.25,0.0,0.0,149.56,149.56,149.56,0.0,0.0,150.14,150.14,150.14,0.0,0.0
2019-10-20,151.21,151.21,151.21,0.0,0.0,151.59,151.59,151.59,0.0,0.0,151.16,151.16,151.16,0.0,0.0,151.31,151.31,151.31,0.0,0.0
2019-10-27,153.04,153.04,153.04,0.0,0.0,153.06,153.06,153.06,0.0,0.0,151.96,151.96,151.96,0.0,0.0,152.08,152.08,152.08,0.0,0.0
2019-11-03,150.01,150.01,150.01,0.0,0.0,150.93,150.93,150.93,0.0,0.0,149.95,149.95,149.95,0.0,0.0,150.74,150.74,150.74,0.0,0.0
2019-11-10,153.39,153.39,153.39,0.0,0.0,154.09,154.09,154.09,0.0,0.0,153.39,153.39,153.39,0.0,0.0,153.86,153.86,153.86,0.0,0.0
2019-11-17,154.73,154.73,154.73,0.0,0.0,156.02,156.02,156.02,0.0,0.0,154.73,154.73,154.73,0.0,0.0,155.83,155.83,155.83,0.0,0.0
2019-11-24,156.06,156.06,156.06,0.0,0.0,156.19,156.19,156.19,0.0,0.0,153.8,153.8,153.8,0.0,0.0,154.11,154.11,154.11,0.0,0.0
2019-12-01,155.68,155.68,155.68,0.0,0.0,155.87,155.87,155.87,0.0,0.0,155.08,155.08,155.08,0.0,0.0,155.08,155.08,155.08,0.0,0.0
2019-12-08,156.8,156.8,156.8,0.0,0.0,157.42,157.42,157.42,0.0,0.0,156.61,156.61,156.61,0.0,0.0,157.14,157.14,157.14,0.0,0.0
2019-12-15,159.27,159.27,159.27,0.0,0.0,159.27,159.27,159.27,0.0,0.0,158.56,158.56,158.56,0.0,0.0,158.64,158.64,158.64,0.0,0.0
2019-12-22,159.0,159.0,159.0,0.0,0.0,159.17,159.17,159.17,0.0,0.0,157.59,157.59,157.59,0.0,0.0,158.05,158.05,158.05,0.0,0.0
2019-12-29,158.2,158.2,158.2,0.0,0.0,159.96,159.96,159.96,0.0,0.0,157.79,157.79,157.79,0.0,0.0,159.78,159.78,159.78,0.0,0.0
