Date,Direxion Daily Natural Gas Related Bear 3X_Open_average,Direxion Daily Natural Gas Related Bear 3X_Open_max,Direxion Daily Natural Gas Related Bear 3X_Open_min,Direxion Daily Natural Gas Related Bear 3X_Open_volatility,Direxion Daily Natural Gas Related Bear 3X_Open_change,Direxion Daily Natural Gas Related Bear 3X_High_average,Direxion Daily Natural Gas Related Bear 3X_High_max,Direxion Daily Natural Gas Related Bear 3X_High_min,Direxion Daily Natural Gas Related Bear 3X_High_volatility,Direxion Daily Natural Gas Related Bear 3X_High_change,Direxion Daily Natural Gas Related Bear 3X_Low_average,Direxion Daily Natural Gas Related Bear 3X_Low_max,Direxion Daily Natural Gas Related Bear 3X_Low_min,Direxion Daily Natural Gas Related Bear 3X_Low_volatility,Direxion Daily Natural Gas Related Bear 3X_Low_change,Direxion Daily Natural Gas Related Bear 3X_Close_average,Direxion Daily Natural Gas Related Bear 3X_Close_max,Direxion Daily Natural Gas Related Bear 3X_Close_min,Direxion Daily Natural Gas Related Bear 3X_Close_volatility,Direxion Daily Natural Gas Related Bear 3X_Close_change
2019-02-10,32.75,32.75,32.75,0.0,0.0,32.75,32.75,32.75,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-02-17,31.51,31.51,31.51,0.0,0.0,31.54,31.54,31.54,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2019-02-24,30.03,30.03,30.03,0.0,0.0,31.82,31.82,31.82,0.0,0.0,29.77,29.77,29.77,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2019-03-03,36.86,36.86,36.86,0.0,0.0,36.86,36.86,36.86,0.0,0.0,34.99,34.99,34.99,0.0,0.0,35.26,35.26,35.26,0.0,0.0
2019-03-10,31.7,31.7,31.7,0.0,0.0,31.7,31.7,31.7,0.0,0.0,29.49,29.49,29.49,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2019-03-17,30.93,30.93,30.93,0.0,0.0,31.84,31.84,31.84,0.0,0.0,29.77,29.77,29.77,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2019-03-24,27.71,27.71,27.71,0.0,0.0,27.71,27.71,27.71,0.0,0.0,26.74,26.74,26.74,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-03-31,26.77,26.77,26.77,0.0,0.0,26.91,26.91,26.91,0.0,0.0,25.76,25.76,25.76,0.0,0.0,26.46,26.46,26.46,0.0,0.0
2019-04-07,25.79,25.79,25.79,0.0,0.0,26.29,26.29,26.29,0.0,0.0,25.22,25.22,25.22,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2019-04-14,26.64,26.64,26.64,0.0,0.0,27.31,27.31,27.31,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2019-04-21,28.47,28.47,28.47,0.0,0.0,29.09,29.09,29.09,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-04-28,34.41,34.41,34.41,0.0,0.0,35.04,35.04,35.04,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.88,32.88,32.88,0.0,0.0
2019-05-05,32.12,32.12,32.12,0.0,0.0,34.39,34.39,34.39,0.0,0.0,32.12,32.12,32.12,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2019-05-12,32.9,32.9,32.9,0.0,0.0,33.92,33.92,33.92,0.0,0.0,32.7,32.7,32.7,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2019-05-19,39.96,39.96,39.96,0.0,0.0,41.41,41.41,41.41,0.0,0.0,38.22,38.22,38.22,0.0,0.0,40.26,40.26,40.26,0.0,0.0
2019-05-26,46.23,46.23,46.23,0.0,0.0,47.37,47.37,47.37,0.0,0.0,45.1,45.1,45.1,0.0,0.0,45.55,45.55,45.55,0.0,0.0
2019-06-02,45.82,45.82,45.82,0.0,0.0,48.31,48.31,48.31,0.0,0.0,44.79,44.79,44.79,0.0,0.0,48.18,48.18,48.18,0.0,0.0
2019-06-09,53.72,53.72,53.72,0.0,0.0,54.52,54.52,54.52,0.0,0.0,49.84,49.84,49.84,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-06-16,44.53,44.53,44.53,0.0,0.0,46.63,46.63,46.63,0.0,0.0,44.53,44.53,44.53,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2019-06-23,38.79,38.79,38.79,0.0,0.0,42.47,42.47,42.47,0.0,0.0,38.78,38.78,38.78,0.0,0.0,41.7,41.7,41.7,0.0,0.0
2019-06-30,43.62,43.62,43.62,0.0,0.0,45.39,45.39,45.39,0.0,0.0,42.58,42.58,42.58,0.0,0.0,45.39,45.39,45.39,0.0,0.0
2019-07-07,44.24,44.24,44.24,0.0,0.0,48.12,48.12,48.12,0.0,0.0,44.24,44.24,44.24,0.0,0.0,48.12,48.12,48.12,0.0,0.0
2019-07-14,55.7,55.7,55.7,0.0,0.0,56.94,56.94,56.94,0.0,0.0,53.98,53.98,53.98,0.0,0.0,55.2,55.2,55.2,0.0,0.0
2019-07-21,64.74,64.74,64.74,0.0,0.0,70.68,70.68,70.68,0.0,0.0,64.74,64.74,64.74,0.0,0.0,69.11,69.11,69.11,0.0,0.0
2019-07-28,69.99,69.99,69.99,0.0,0.0,74.93,74.93,74.93,0.0,0.0,69.98,69.98,69.98,0.0,0.0,73.92,73.92,73.92,0.0,0.0
2019-08-04,76.31,76.31,76.31,0.0,0.0,81.23,81.23,81.23,0.0,0.0,76.31,76.31,76.31,0.0,0.0,78.47,78.47,78.47,0.0,0.0
2019-08-11,76.53,76.53,76.53,0.0,0.0,76.68,76.68,76.68,0.0,0.0,71.54,71.54,71.54,0.0,0.0,72.11,72.11,72.11,0.0,0.0
2019-08-18,86.93,86.93,86.93,0.0,0.0,89.2,89.2,89.2,0.0,0.0,82.87,82.87,82.87,0.0,0.0,88.38,88.38,88.38,0.0,0.0
2019-08-25,70.95,70.95,70.95,0.0,0.0,78.75,78.75,78.75,0.0,0.0,70.95,70.95,70.95,0.0,0.0,76.73,76.73,76.73,0.0,0.0
2019-09-01,66.93,66.93,66.93,0.0,0.0,67.64,67.64,67.64,0.0,0.0,58.05,58.05,58.05,0.0,0.0,58.09,58.09,58.09,0.0,0.0
2019-09-08,43.61,43.61,43.61,0.0,0.0,46.87,46.87,46.87,0.0,0.0,36.51,36.51,36.51,0.0,0.0,38.13,38.13,38.13,0.0,0.0
2019-09-15,48.93,48.93,48.93,0.0,0.0,49.97,49.97,49.97,0.0,0.0,47.91,47.91,47.91,0.0,0.0,48.2,48.2,48.2,0.0,0.0
2019-09-22,60.85,60.85,60.85,0.0,0.0,62.01,62.01,62.01,0.0,0.0,59.74,59.74,59.74,0.0,0.0,60.57,60.57,60.57,0.0,0.0
2019-09-29,70.12,70.12,70.12,0.0,0.0,73.85,73.85,73.85,0.0,0.0,68.91,68.91,68.91,0.0,0.0,72.94,72.94,72.94,0.0,0.0
2019-10-06,78.64,78.64,78.64,0.0,0.0,83.38,83.38,83.38,0.0,0.0,77.43,77.43,77.43,0.0,0.0,78.68,78.68,78.68,0.0,0.0
2019-10-13,88.78,88.78,88.78,0.0,0.0,89.0,89.0,89.0,0.0,0.0,83.83,83.83,83.83,0.0,0.0,84.54,84.54,84.54,0.0,0.0
2019-10-20,68.69,68.69,68.69,0.0,0.0,74.42,74.42,74.42,0.0,0.0,66.37,66.37,66.37,0.0,0.0,74.42,74.42,74.42,0.0,0.0
2019-10-27,64.55,64.55,64.55,0.0,0.0,64.55,64.55,64.55,0.0,0.0,54.5,54.5,54.5,0.0,0.0,56.0,56.0,56.0,0.0,0.0
2019-11-03,58.9,58.9,58.9,0.0,0.0,60.65,60.65,60.65,0.0,0.0,56.48,56.48,56.48,0.0,0.0,60.39,60.39,60.39,0.0,0.0
2019-11-10,63.59,63.59,63.59,0.0,0.0,71.25,71.25,71.25,0.0,0.0,63.59,63.59,63.59,0.0,0.0,70.89,70.89,70.89,0.0,0.0
2019-11-17,72.41,72.41,72.41,0.0,0.0,72.8,72.8,72.8,0.0,0.0,67.22,67.22,67.22,0.0,0.0,67.22,67.22,67.22,0.0,0.0
2019-11-24,73.59,73.59,73.59,0.0,0.0,78.22,78.22,78.22,0.0,0.0,72.37,72.37,72.37,0.0,0.0,77.88,77.88,77.88,0.0,0.0
2019-12-01,68.8,68.8,68.8,0.0,0.0,68.8,68.8,68.8,0.0,0.0,60.37,60.37,60.37,0.0,0.0,61.69,61.69,61.69,0.0,0.0
2019-12-08,54.87,54.87,54.87,0.0,0.0,54.87,54.87,54.87,0.0,0.0,50.52,50.52,50.52,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-12-15,45.46,45.46,45.46,0.0,0.0,45.52,45.52,45.52,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.04,41.04,41.04,0.0,0.0
2019-12-22,43.03,43.03,43.03,0.0,0.0,43.78,43.78,43.78,0.0,0.0,41.91,41.91,41.91,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2019-12-29,40.0,40.0,40.0,0.0,0.0,41.5,41.5,41.5,0.0,0.0,38.49,38.49,38.49,0.0,0.0,40.14,40.14,40.14,0.0,0.0
