Date,BDVSY_Open_average,BDVSY_Open_max,BDVSY_Open_min,BDVSY_Open_volatility,BDVSY_Open_change,BDVSY_High_average,BDVSY_High_max,BDVSY_High_min,BDVSY_High_volatility,BDVSY_High_change,BDVSY_Low_average,BDVSY_Low_max,BDVSY_Low_min,BDVSY_Low_volatility,BDVSY_Low_change,BDVSY_Close_average,BDVSY_Close_max,BDVSY_Close_min,BDVSY_Close_volatility,BDVSY_Close_change,BDVSY_Volume_average,BDVSY_Volume_max,BDVSY_Volume_min,BDVSY_Volume_volatility,BDVSY_Volume_change
2018-01-14,34.92,35.58,33.97,1.6099999999999994,0.9299999999999997,35.198,35.89,34.57,1.3200000000000003,1.1499999999999986,34.848,35.52,33.97,1.5500000000000043,1.1000000000000014,35.078,35.89,34.4,1.490000000000002,1.490000000000002,5630,7143,4387,2756,-308
2018-01-21,39.0,42.06,35.86,6.200000000000003,4.039999999999999,39.826,42.41,36.13,6.279999999999994,4.189999999999998,38.842,42.02,35.71,6.310000000000002,3.8900000000000006,39.568,42.29,35.98,6.310000000000002,3.9100000000000037,7642,11957,4940,7017,-2106
2018-01-28,40.216,42.29,38.43,3.8599999999999994,-2.1300000000000026,40.494,42.29,39.01,3.280000000000001,-1.6000000000000014,39.82,41.54,38.01,3.530000000000001,-2.1099999999999994,39.967999999999996,41.61,38.01,3.6000000000000014,-2.4299999999999997,10406,22501,3995,18506,3412
2018-02-04,38.41,39.69,37.22,2.469999999999999,-0.01999999999999602,38.97,40.15,37.45,2.6999999999999957,-0.8999999999999986,37.722,38.74,35.86,2.8800000000000026,0.21000000000000085,38.498,40.15,36.28,3.8699999999999974,-1.1400000000000006,11605,19045,7294,11751,-3102
2018-02-11,41.345,43.18,39.46,3.719999999999999,3.6300000000000026,41.92,43.5,40.18,3.3200000000000003,3.1600000000000037,41.265,43.18,39.46,3.719999999999999,3.4299999999999997,41.589999999999996,43.25,39.97,3.280000000000001,3.1899999999999977,5620,7653,4491,3162,227
2018-02-18,40.571999999999996,41.12,39.86,1.259999999999998,0.21000000000000085,40.95,41.65,39.86,1.7899999999999991,0.8500000000000014,40.322,40.85,39.38,1.4699999999999989,0.5,40.614,41.32,39.53,1.7899999999999991,1.0300000000000011,8901,12973,4404,8569,826
2018-02-25,38.538000000000004,39.88,37.84,2.039999999999999,-1.4400000000000048,38.924,39.88,37.96,1.9200000000000017,-0.6500000000000057,38.296,39.28,37.33,1.9500000000000028,-0.8400000000000034,38.756,39.48,37.96,1.519999999999996,-0.30999999999999517,6647,10338,3889,6449,1490
2018-03-04,39.452,40.22,38.18,2.039999999999999,-2.020000000000003,39.826,40.82,38.18,2.6400000000000006,-2.020000000000003,39.264,40.22,38.12,2.1000000000000014,-1.4100000000000037,39.622,40.82,38.12,2.700000000000003,-1.6400000000000006,5733,12508,1338,11170,-4851
2018-03-11,37.17,38.13,36.16,1.970000000000006,-1.8300000000000054,37.339999999999996,38.23,36.43,1.7999999999999972,-1.6599999999999966,36.81,37.67,36.16,1.5100000000000051,-1.3400000000000034,37.032,37.98,36.36,1.6199999999999974,-1.2100000000000009,9626,27788,4216,23572,781
2018-03-18,37.644,38.63,37.09,1.5399999999999991,1.3800000000000026,37.982,39.45,37.25,2.200000000000003,2.200000000000003,37.318000000000005,38.63,36.77,1.8599999999999994,1.8599999999999994,37.746,39.45,36.84,2.6099999999999994,2.230000000000004,4665,8071,2163,5908,-1733
